START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: DX
CALLSIGN: YB6IVW
CATEGORY-POWER: QRP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: YB6_DXC
OPERATORS: YB6IVW
HQ-CATEGORY: Single Operator, One Radio (SO1R), QRP, 8 Hours
HQ-GRID-LOCATOR: NJ93IN
QSO: 21080 DG 2022-06-05 1804 YB6IVW NJ93 NP4TX FK68
QSO: 21080 DG 2022-06-05 1808 YB6IVW NJ93 NP4TX FK68
QSO: 14080 DG 2022-06-05 1826 YB6IVW NJ93 YO9HP KN35
QSO: 14080 DG 2022-06-05 1827 YB6IVW NJ93 M5P IO92
QSO: 14080 DG 2022-06-05 1828 YB6IVW NJ93 M5P IO92
QSO: 14080 DG 2022-06-05 1829 YB6IVW NJ93 SP1DOZ JO73
QSO: 14080 DG 2022-06-05 1831 YB6IVW NJ93 EA8CVR IL18
QSO: 14080 DG 2022-06-05 1833 YB6IVW NJ93 IK8IOO JM88
QSO: 14080 DG 2022-06-05 1834 YB6IVW NJ93 IZ8GUU JN70
QSO: 14080 DG 2022-06-05 1841 YB6IVW NJ93 S56SD JN76
QSO: 14080 DG 2022-06-05 1842 YB6IVW NJ93 HB0RER JN47
QSO: 14080 DG 2022-06-05 1843 YB6IVW NJ93 GB2FRA IO90
QSO: 14080 DG 2022-06-05 1845 YB6IVW NJ93 IK2JHD JN45
QSO: 14080 DG 2022-06-05 1845 YB6IVW NJ93 OE1HLB JN88
QSO: 14080 DG 2022-06-05 1847 YB6IVW NJ93 CT3MD IM13
QSO: 14080 DG 2022-06-05 1850 YB6IVW NJ93 DR4W JN59
QSO: 14080 DG 2022-06-05 1856 YB6IVW NJ93 EC3A JN00
QSO: 14080 DG 2022-06-05 1858 YB6IVW NJ93 G4OZG JO02
QSO: 14080 DG 2022-06-05 1905 YB6IVW NJ93 PA3DNA JO32
QSO: 14080 DG 2022-06-05 1905 YB6IVW NJ93 DH3SBB JN48
QSO: 14080 DG 2022-06-05 1907 YB6IVW NJ93 RU4H LO53
QSO: 14080 DG 2022-06-05 1909 YB6IVW NJ93 OH5KZ KP30
QSO: 14080 DG 2022-06-05 1913 YB6IVW NJ93 OE6UPH JN77
QSO: 14080 DG 2022-06-05 1917 YB6IVW NJ93 YO7LLH KN14
QSO: 14080 DG 2022-06-05 1918 YB6IVW NJ93 MM7BVP IO75
QSO: 14080 DG 2022-06-05 1922 YB6IVW NJ93 CU8AF HM49
QSO: 14080 DG 2022-06-05 1924 YB6IVW NJ93 CU8AF HM49
END-OF-LOG:
