START-OF-LOG: 3.0
CONTEST: ARRL-DIGI
LOCATION: MDC
CALLSIGN: AG4Q
CATEGORY-POWER: LOW
CREATED-BY: N3FJP'S ARRL INTERNATIONAL DIGITAL CONTEST LOG 1.0
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 8-HOURS
CLUB: Northeast Maryland Amateur Radio Contest Society
OPERATORS: AG4Q
HQ-CATEGORY: Single Operator, One Radio (SO1R), Low Power, 8 Hours
HQ-GRID-LOCATOR: FM19UN
QSO: 14081 DG 2022-06-04 2124 AG4Q FM19 N3FJP FM19 0
QSO: 14081 DG 2022-06-04 2124 AG4Q FM19 WC3N FM19 0
QSO: 14081 DG 2022-06-04 2127 AG4Q FM19 5P1KZX JO57 0
QSO: 14081 DG 2022-06-04 2129 AG4Q FM19 ON6NL JO21 0
QSO: 14081 DG 2022-06-04 2131 AG4Q FM19 SG5Z JO89 0
QSO: 14081 DG 2022-06-04 2134 AG4Q FM19 DK0BT JN59 0
QSO: 14081 DG 2022-06-04 2138 AG4Q FM19 N2ZZ EM93 0
QSO: 14081 DG 2022-06-04 2141 AG4Q FM19 LY2PAD KO14 0
QSO: 14081 DG 2022-06-04 2142 AG4Q FM19 AD5JK EM15 0
QSO: 14081 DG 2022-06-04 2144 AG4Q FM19 DR1X JO41 0
QSO: 14081 DG 2022-06-04 2148 AG4Q FM19 PE1PIX JO23 0
QSO: 14081 DG 2022-06-04 2150 AG4Q FM19 NA5NN EM50 0
QSO: 14081 DG 2022-06-04 2151 AG4Q FM19 YO6BHN KN25 0
QSO: 14081 DG 2022-06-04 2153 AG4Q FM19 N4IJ EM95 0
QSO: 14081 DG 2022-06-04 2154 AG4Q FM19 WA2TOP EL29 0
QSO: 14081 DG 2022-06-04 2158 AG4Q FM19 NP4TX FK68 0
QSO: 14080 DG 2022-06-04 2200 AG4Q FM19 N8OO EM31 0
QSO: 14080 DG 2022-06-04 2202 AG4Q FM19 KD0CEN EM47 0
QSO: 14080 DG 2022-06-04 2206 AG4Q FM19 F4HPX JN18 0
QSO: 14080 DG 2022-06-04 2207 AG4Q FM19 HI3MM FK49 0
QSO: 14081 DG 2022-06-04 2210 AG4Q FM19 KI5QMY EM20 0
QSO: 14081 DG 2022-06-04 2211 AG4Q FM19 W0AAE EN35 0
QSO: 14081 DG 2022-06-04 2212 AG4Q FM19 KB5ZEA EM53 0
QSO: 14081 DG 2022-06-04 2214 AG4Q FM19 IK2SBB JN45 0
QSO: 14081 DG 2022-06-04 2214 AG4Q FM19 W0ZA EN00 0
QSO: 21141 DG 2022-06-04 2240 AG4Q FM19 HB9LBC JN47 0
QSO: 21141 DG 2022-06-04 2241 AG4Q FM19 HI8ESF FK58 0
QSO: 21141 DG 2022-06-04 2244 AG4Q FM19 YV5KAJ FK60 0
QSO: 21141 DG 2022-06-04 2245 AG4Q FM19 N2BJ EN61 0
