START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-SEP
CALLSIGN: WB2RVX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WB2RVX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-SEP ARRL/arrl_september_vhf_contest/2018.
QSO:    50 PH 2018-09-09 0122 WB2RVX        FM29 W2EA          FN21
QSO:   144 PH 2018-09-09 0124 WB2RVX        FM29 W2EA          FN21
QSO:   144 PH 2018-09-09 0132 WB2RVX        FM29 WZ1V          FN31RH
QSO:   222 PH 2018-09-09 0133 WB2RVX        FM29 WZ1V          FN31RH
QSO:    50 PH 2018-09-09 0133 WB2RVX        FM29 WZ1V          FN31RH
QSO:   432 PH 2018-09-09 0134 WB2RVX        FM29 WZ1V          FN31RH
QSO:   144 PH 2018-09-09 0145 WB2RVX        FM29 W3ICC/R       FM19WX
QSO:   432 PH 2018-09-09 0147 WB2RVX        FM29 K1DS          FN20
QSO:   432 PH 2018-09-09 0147 WB2RVX        FM29 W3ICC/R       FM19WX
QSO:   144 PH 2018-09-09 0152 WB2RVX        FM29 K3TUF         FN10
QSO:    50 PH 2018-09-09 0158 WB2RVX        FM29 K3TUF         FN10
QSO:  5.7G CW 2018-09-09 0227 WB2RVX        FM29 K3TUF         FN10
QSO:   10G CW 2018-09-09 0228 WB2RVX        FM29 K3TUF         FN10
QSO:   10G CW 2018-09-09 1614 WB2RVX        FM29 W2EA          FN21
QSO:  5.7G PH 2018-09-09 1618 WB2RVX        FM29 W2EA          FN21
QSO:    50 PH 2018-09-09 1852 WB2RVX        FM29 K1RZ          FM19
QSO:   432 PH 2018-09-09 1855 WB2RVX        FM29 K1RZ          FM19
QSO:   10G CW 2018-09-09 1858 WB2RVX        FM29 K1RZ          FM19
END-OF-LOG:
