START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      M0BUY
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
CATEGORY-OVERLAY:  CLASSIC
LOCATION:      DX
CLAIMED-SCORE: 50055
NAME:          John Swann
OPERATORS:     M0BUY
SOAPBOX:       Condx not great, but very enjoyable contest anyway.
SOAPBOX:       Used SD by EI5DI for first time in contest - very
SOAPBOX:       easy to use and very efficient - great program.
QSO: 21211 PH 2013-10-26 1111 M0BUY         59  14     IF9A          59  15
QSO: 21215 PH 2013-10-26 1112 M0BUY         59  14     E73M          59  15
QSO: 21217 PH 2013-10-26 1114 M0BUY         59  14     SO4R          59  15
QSO: 21221 PH 2013-10-26 1116 M0BUY         59  14     E74A          59  15
QSO: 21233 PH 2013-10-26 1121 M0BUY         59  14     CQ7A          59  14
QSO: 21239 PH 2013-10-26 1122 M0BUY         59  14     UU7J          59  16
QSO: 21261 PH 2013-10-26 1132 M0BUY         59  14     US8IZM        59  16
QSO: 21265 PH 2013-10-26 1133 M0BUY         59  14     ED1R          59  14
QSO: 21271 PH 2013-10-26 1137 M0BUY         59  14     IB9T          59  15
QSO: 21280 PH 2013-10-26 1140 M0BUY         59  14     4O3A          59  15
QSO: 21282 PH 2013-10-26 1141 M0BUY         59  14     9A9A          59  15
QSO: 21293 PH 2013-10-26 1145 M0BUY         59  14     LZ5R          59  20
QSO: 21295 PH 2013-10-26 1146 M0BUY         59  14     E71A          59  15
QSO: 21302 PH 2013-10-26 1148 M0BUY         59  14     SI9AM         59  14
QSO: 21307 PH 2013-10-26 1154 M0BUY         59  14     HG7T          59  15
QSO: 21316 PH 2013-10-26 1157 M0BUY         59  14     UW5ZM         59  16
QSO: 21323 PH 2013-10-26 1159 M0BUY         59  14     CR6K          59  14
QSO: 21331 PH 2013-10-26 1202 M0BUY         59  14     YU5A          59  15
QSO: 21332 PH 2013-10-26 1203 M0BUY         59  14     S52ZW         59  15
QSO: 21344 PH 2013-10-26 1209 M0BUY         59  14     RF9C          59  17
QSO: 21350 PH 2013-10-26 1213 M0BUY         59  14     SP8R          59  15
QSO: 21360 PH 2013-10-26 1216 M0BUY         59  14     S50G          59  15
QSO: 21365 PH 2013-10-26 1218 M0BUY         59  14     LY7Z          59  15
QSO: 21376 PH 2013-10-26 1224 M0BUY         59  14     OH0V          59  15
QSO: 21388 PH 2013-10-26 1257 M0BUY         59  14     UZ4I          59  16
QSO: 21395 PH 2013-10-26 1257 M0BUY         59  14     RM5A          59  16
QSO: 21401 PH 2013-10-26 1259 M0BUY         59  14     OH1F          59  15
QSO: 21406 PH 2013-10-26 1300 M0BUY         59  14     HA0S          59  15
QSO: 21412 PH 2013-10-26 1302 M0BUY         59  14     SP9KI         59  15
QSO: 21416 PH 2013-10-26 1303 M0BUY         59  14     RU1A          59  16
QSO: 21429 PH 2013-10-26 1306 M0BUY         59  14     C4A           59  20
QSO: 21440 PH 2013-10-26 1307 M0BUY         59  14     LY4T          59  15
QSO: 21445 PH 2013-10-26 1309 M0BUY         59  14     SN5X          59  15
QSO: 28254 PH 2013-10-26 1315 M0BUY         59  14     VE3EJ         59  04
QSO: 28257 PH 2013-10-26 1317 M0BUY         59  14     CJ3T          59  04
QSO: 28269 PH 2013-10-26 1319 M0BUY         59  14     VE3RA         59  04
QSO: 28279 PH 2013-10-26 1321 M0BUY         59  14     UA6LUQ        59  16
QSO: 28284 PH 2013-10-26 1322 M0BUY         59  14     VY2TT         59  05
QSO: 28285 PH 2013-10-26 1323 M0BUY         59  14     VP5DX         59  08
QSO: 28292 PH 2013-10-26 1324 M0BUY         59  14     SV2HTI        59  20
QSO: 28301 PH 2013-10-26 1327 M0BUY         59  14     K1RM          59  05
QSO: 28305 PH 2013-10-26 1329 M0BUY         59  14     LZ5R          59  20
QSO: 28322 PH 2013-10-26 1331 M0BUY         59  14     UR3HC         59  16
QSO: 28327 PH 2013-10-26 1333 M0BUY         59  14     UA3AGW        59  16
QSO: 28330 PH 2013-10-26 1333 M0BUY         59  14     TA1CM         59  20
QSO: 28354 PH 2013-10-26 1340 M0BUY         59  14     CR3A          59  33
QSO: 28359 PH 2013-10-26 1340 M0BUY         59  14     R3KM          59  16
QSO: 28365 PH 2013-10-26 1341 M0BUY         59  14     UA5B          59  16
QSO: 28368 PH 2013-10-26 1342 M0BUY         59  14     UU7J          59  16
QSO: 28378 PH 2013-10-26 1348 M0BUY         59  14     K5ZD          59  05
QSO: 28389 PH 2013-10-26 1351 M0BUY         59  14     RG6G          59  16
QSO: 28415 PH 2013-10-26 1356 M0BUY         59  14     II9P          59  15
QSO: 28427 PH 2013-10-26 1400 M0BUY         59  14     KB1H          59  05
QSO: 28466 PH 2013-10-26 1405 M0BUY         59  14     UW5ZM         59  16
QSO: 28471 PH 2013-10-26 1407 M0BUY         59  14     RT6A          59  16
QSO: 28474 PH 2013-10-26 1408 M0BUY         59  14     R3ZV          59  16
QSO: 28482 PH 2013-10-26 1410 M0BUY         59  14     UT7IG         59  16
QSO: 28515 PH 2013-10-26 1419 M0BUY         59  14     P3N           59  20
QSO: 28529 PH 2013-10-26 1421 M0BUY         59  14     R7LV          59  16
QSO: 14201 PH 2013-10-26 1425 M0BUY         59  14     UZ0U          59  16
QSO: 14206 PH 2013-10-26 1428 M0BUY         59  14     SO4R          59  15
QSO: 14221 PH 2013-10-26 1430 M0BUY         59  14     OM4C          59  15
QSO: 14227 PH 2013-10-26 1430 M0BUY         59  14     OM5DX         59  15
QSO: 14232 PH 2013-10-26 1431 M0BUY         59  14     HG3M          59  15
QSO: 14235 PH 2013-10-26 1433 M0BUY         59  14     RC9O          59  18
QSO: 14241 PH 2013-10-26 1434 M0BUY         59  14     DF0HQ         59  14
QSO: 14244 PH 2013-10-26 1435 M0BUY         59  14     HB9AAI        59  14
QSO: 14251 PH 2013-10-26 1436 M0BUY         59  14     RL3A          59  16
QSO: 14254 PH 2013-10-26 1437 M0BUY         59  14     US1I          59  16
QSO: 14258 PH 2013-10-26 1439 M0BUY         59  14     ES9C          59  15
QSO: 14259 PH 2013-10-26 1441 M0BUY         59  14     LY7A          59  15
QSO: 14267 PH 2013-10-26 1442 M0BUY         59  14     RU5A          59  16
QSO: 14270 PH 2013-10-26 1443 M0BUY         59  14     EE5T          59  14
QSO: 14279 PH 2013-10-26 1445 M0BUY         59  14     YU0T          59  15
QSO: 14283 PH 2013-10-26 1446 M0BUY         59  14     II9P          59  15
QSO: 14300 PH 2013-10-26 1450 M0BUY         59  14     RV9UP         59  18
QSO: 14302 PH 2013-10-26 1451 M0BUY         59  14     9A6A          59  15
QSO: 14318 PH 2013-10-26 1452 M0BUY         59  14     OL9Z          59  15
QSO: 14320 PH 2013-10-26 1453 M0BUY         59  14     OK5W          59  15
QSO: 14324 PH 2013-10-26 1454 M0BUY         59  14     EA7LL         59  14
QSO: 14336 PH 2013-10-26 1456 M0BUY         59  14     ED1R          59  14
QSO: 7079  PH 2013-10-26 1459 M0BUY         59  14     G3RXQ         59  14
QSO: 7087  PH 2013-10-26 1500 M0BUY         59  14     TM1A          59  14
QSO: 7090  PH 2013-10-26 1503 M0BUY         59  14     PI4M          59  14
QSO: 7111  PH 2013-10-26 1505 M0BUY         59  14     S57O          59  15
QSO: 7122  PH 2013-10-26 1509 M0BUY         59  14     S53EO         59  15
QSO: 7132  PH 2013-10-26 1511 M0BUY         59  14     TM9R          59  14
QSO: 7143  PH 2013-10-26 1516 M0BUY         59  14     EI3HDB        59  14
QSO: 7157  PH 2013-10-26 1519 M0BUY         59  14     OT5A          59  14
QSO: 7175  PH 2013-10-26 1522 M0BUY         59  14     TM35O         59  14
QSO: 28529 PH 2013-10-26 1528 M0BUY         59  14     VA6UK         59  04
QSO: 28494 PH 2013-10-26 1535 M0BUY         59  14     CN3A          59  33
QSO: 28463 PH 2013-10-26 1543 M0BUY         59  14     P33W          59  20
QSO: 28448 PH 2013-10-26 1545 M0BUY         59  14     SV1ELF/3      59  20
QSO: 21405 PH 2013-10-26 1550 M0BUY         59  14     OH8X          59  15
QSO: 21394 PH 2013-10-26 1554 M0BUY         59  14     N9RV          59  04
QSO: 21381 PH 2013-10-26 1557 M0BUY         59  14     Z8IEV         59  15
QSO: 21375 PH 2013-10-26 1557 M0BUY         59  14     IR9Z          59  15
QSO: 21362 PH 2013-10-26 1558 M0BUY         59  14     YU5R          59  15
QSO: 14349 PH 2013-10-26 1607 M0BUY         59  14     S51A          59  15
QSO: 14333 PH 2013-10-26 1609 M0BUY         59  14     EA6/S53R      59  14
QSO: 14330 PH 2013-10-26 1610 M0BUY         59  14     9A5Y          59  15
QSO: 14302 PH 2013-10-26 1612 M0BUY         59  14     S53MM         59  15
QSO: 14292 PH 2013-10-26 1613 M0BUY         59  14     YT1A          59  15
QSO: 14278 PH 2013-10-26 1616 M0BUY         59  14     TM4L          59  14
QSO: 14273 PH 2013-10-26 1616 M0BUY         59  14     IR2P          59  15
QSO: 14267 PH 2013-10-26 1617 M0BUY         59  14     OE1SSS        59  15
QSO: 7096  PH 2013-10-26 1622 M0BUY         59  14     MW0EDX        59  14
QSO: 7169  PH 2013-10-26 1631 M0BUY         59  14     DF0HQ         59  14
QSO: 7186  PH 2013-10-26 1636 M0BUY         59  14     GM0B          59  14
QSO: 7189  PH 2013-10-26 1638 M0BUY         59  14     YL3FT         59  15
QSO: 7191  PH 2013-10-26 1638 M0BUY         59  14     DR1A          59  14
QSO: 7193  PH 2013-10-26 1639 M0BUY         59  14     ES9C          59  15
QSO: 7196  PH 2013-10-26 1640 M0BUY         59  14     SP9KAH        59  15
QSO: 7198  PH 2013-10-26 1641 M0BUY         59  14     HA30S         59  15
QSO: 3775  PH 2013-10-26 1644 M0BUY         59  14     DR1A          59  14
QSO: 3722  PH 2013-10-26 1646 M0BUY         59  14     OT5A          59  14
QSO: 3766  PH 2013-10-26 1650 M0BUY         59  14     G3TXF         59  14
QSO: 7101  PH 2013-10-26 1653 M0BUY         59  14     IB3X          59  15
QSO: 14235 PH 2013-10-26 1700 M0BUY         59  14     HG7T          59  15
QSO: 14228 PH 2013-10-26 1701 M0BUY         59  14     HA7A          59  15
QSO: 14225 PH 2013-10-26 1702 M0BUY         59  14     ES1O          59  15
QSO: 14221 PH 2013-10-26 1704 M0BUY         59  14     EA5ICU        59  14
QSO: 14212 PH 2013-10-26 1705 M0BUY         59  14     YT8A          59  15
QSO: 14203 PH 2013-10-26 1707 M0BUY         59  14     RT7T          59  16
QSO: 14198 PH 2013-10-26 1709 M0BUY         59  14     EA2LMI        59  14
QSO: 14241 PH 2013-10-26 1721 M0BUY         59  14     YP10KQT       59  20
QSO: 14252 PH 2013-10-26 1722 M0BUY         59  14     SP9KR         59  15
QSO: 14256 PH 2013-10-26 1723 M0BUY         59  14     OH8L          59  15
QSO: 14263 PH 2013-10-26 1725 M0BUY         59  14     LY2W          59  15
QSO: 14274 PH 2013-10-26 1727 M0BUY         59  14     D4C           59  35
QSO: 14277 PH 2013-10-26 1728 M0BUY         59  14     EA3CI         59  14
