START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.229 [RUS]
CALLSIGN: RU3XK
CONTEST: CQ-WW-SSB
CLAIMED-SCORE: 30992
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS:  
LOCATION: DX
NAME: Andrej Zanko
SOAPBOX: tnx test ic-756 pro +500watts gp 160-80-40  spajder 20-15-10
QSO: 28531 PH 2013-10-26 0403 RU3XK         59  16     RZ0SB         59  18
QSO: 28531 PH 2013-10-26 0406 RU3XK         59  16     7J7ACT        59  6
QSO: 28531 PH 2013-10-26 0408 RU3XK         59  16     JA7NAF        59  25
QSO: 28531 PH 2013-10-26 0409 RU3XK         59  16     UN8PT         59  17
QSO: 28531 PH 2013-10-26 0411 RU3XK         59  16     RW0UU         59  18
QSO: 28531 PH 2013-10-26 0412 RU3XK         59  16     JA4FHE        59  25
QSO: 28531 PH 2013-10-26 0414 RU3XK         59  16     B9/BJ9JA      59  23
QSO: 28531 PH 2013-10-26 0415 RU3XK         59  16     JA6LCJ        59  25
QSO: 28531 PH 2013-10-26 0416 RU3XK         59  16     RL9I          59  18
QSO: 28531 PH 2013-10-26 0416 RU3XK         59  16     JH4MGU        59  25
QSO: 28531 PH 2013-10-26 0443 RU3XK         59  16     JA0QNJ        59  25
QSO: 28531 PH 2013-10-26 0444 RU3XK         59  16     RT0F          59  19
QSO: 28531 PH 2013-10-26 0447 RU3XK         59  16     RA0FF         59  19
QSO: 28531 PH 2013-10-26 0450 RU3XK         59  16     B4S           59  24
QSO: 28531 PH 2013-10-26 0451 RU3XK         59  16     RC9O          59  18
QSO: 28531 PH 2013-10-26 0453 RU3XK         59  16     BY0AA         59  23
QSO: 28531 PH 2013-10-26 0706 RU3XK         59  16     JA7BNN        59  25
QSO: 28531 PH 2013-10-26 0708 RU3XK         59  16     AH2R          59  27
QSO: 28531 PH 2013-10-26 0709 RU3XK         59  16     RD0A          59  18
QSO: 28531 PH 2013-10-26 0710 RU3XK         59  16     JT1T          59  23
QSO: 28531 PH 2013-10-26 0712 RU3XK         59  16     EY8AR         59  17
QSO: 28531 PH 2013-10-26 0718 RU3XK         59  16     VK2GGC        59  30
QSO: 28531 PH 2013-10-26 0722 RU3XK         59  16     YU5R          59  15
QSO: 28531 PH 2013-10-26 0724 RU3XK         59  16     GM0B          59  14
QSO: 28610 PH 2013-10-26 0849 RU3XK         59  16     UP0L          59  17
QSO: 28614 PH 2013-10-26 0850 RU3XK         59  16     G6PZ          59  14
QSO: 28628 PH 2013-10-26 0850 RU3XK         59  16     EA3RCB        59  14
QSO: 28634 PH 2013-10-26 0852 RU3XK         59  16     CT1ETK        59  14
QSO: 28644 PH 2013-10-26 0853 RU3XK         59  16     EI6JK         59  14
QSO: 28633 PH 2013-10-26 0855 RU3XK         59  16     TM7F          59  14
QSO: 28630 PH 2013-10-26 0858 RU3XK         59  16     A71BX         59  21
QSO: 28652 PH 2013-10-26 1100 RU3XK         59  16     A61QQ         59  21
QSO: 28479 PH 2013-10-26 1102 RU3XK         59  16     RZ9JZ         59  17
QSO: 28474 PH 2013-10-26 1103 RU3XK         59  16     TK4LS         59  15
QSO: 28483 PH 2013-10-26 1108 RU3XK         59  16     9K2ZN         59  21
QSO: 28530 PH 2013-10-26 1111 RU3XK         59  16     7Z1HL         59  21
QSO: 28544 PH 2013-10-26 1112 RU3XK         59  16     HG7T          59  15
QSO: 28556 PH 2013-10-26 1113 RU3XK         59  16     EA8EW         59  33
QSO: 28559 PH 2013-10-26 1152 RU3XK         59  16     K0TV          59  5
QSO: 28561 PH 2013-10-26 1153 RU3XK         59  16     W3BGN         59  5
QSO: 28575 PH 2013-10-26 1154 RU3XK         59  16     CR3A          59  33
QSO: 28548 PH 2013-10-26 1201 RU3XK         59  16     SU9AF         59  34
QSO: 28582 PH 2013-10-26 1210 RU3XK         59  16     VE9AA         59  8
QSO: 28429 PH 2013-10-26 1211 RU3XK         59  16     K2LE          59  5
QSO: 28352 PH 2013-10-26 1239 RU3XK         59  16     PZ5RA         59  9
QSO: 28368 PH 2013-10-26 1241 RU3XK         59  16     UU7J          59  16
QSO: 28378 PH 2013-10-26 1248 RU3XK         59  16     K5ZD          59  5
