START-OF-LOG:  3.0
CREATED-BY:    SD by EI5DI
CLUB:          MARITIME CONTEST CLUB
CONTEST:       CQ-WW-SSB
CALLSIGN:      VE1JS
CATEGORY-OPERATOR:  SINGLE-OP
CATEGORY-ASSISTED:  ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER:  HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER:  ONE
LOCATION:      MAR
CLAIMED-SCORE: 519284
NAME:          John Scott
OPERATORS:     VE1JS
SOAPBOX:       Fantastic conditions!! It has to be good when I get
QSO: 28630 PH 2013-10-26 1411 VE1JS         59  05     A71BX         59  21
QSO: 28635 PH 2013-10-26 1412 VE1JS         59  05     DL4ZA         59  14
QSO: 28635 PH 2013-10-26 1413 VE1JS         59  05     K3JPW         59  05
QSO: 28635 PH 2013-10-26 1413 VE1JS         59  05     DF7LS         59  14
QSO: 28635 PH 2013-10-26 1413 VE1JS         59  05     M0MCV         59  14
QSO: 28635 PH 2013-10-26 1414 VE1JS         59  05     M0MSZ         59  14
QSO: 28635 PH 2013-10-26 1414 VE1JS         59  05     OK5W          59  15
QSO: 28635 PH 2013-10-26 1414 VE1JS         59  05     G8CKT         59  14
QSO: 28635 PH 2013-10-26 1415 VE1JS         59  05     DL1EKO        59  14
QSO: 28523 PH 2013-10-26 1416 VE1JS         59  05     3V7A          59  33
QSO: 28295 PH 2013-10-26 1416 VE1JS         59  05     SN7Q          59  15
QSO: 28295 PH 2013-10-26 1417 VE1JS         59  05     F3VX          59  14
QSO: 28295 PH 2013-10-26 1417 VE1JS         59  05     RU4SO         59  16
QSO: 28295 PH 2013-10-26 1417 VE1JS         59  05     PA1H          59  14
QSO: 28295 PH 2013-10-26 1418 VE1JS         59  05     EA5/LB7Q      59  14
QSO: 28295 PH 2013-10-26 1418 VE1JS         59  05     SQ3SWD        59  15
QSO: 28295 PH 2013-10-26 1419 VE1JS         59  05     SV3GKU        59  20
QSO: 28295 PH 2013-10-26 1419 VE1JS         59  05     ED2R          59  14
QSO: 28295 PH 2013-10-26 1419 VE1JS         59  05     DF6QC         59  14
QSO: 28295 PH 2013-10-26 1419 VE1JS         59  05     ON8PL         59  14
QSO: 28295 PH 2013-10-26 1420 VE1JS         59  05     G3UHU         59  14
QSO: 28295 PH 2013-10-26 1421 VE1JS         59  05     UX5UU         59  16
QSO: 28295 PH 2013-10-26 1421 VE1JS         59  05     G6PZ          59  14
QSO: 28295 PH 2013-10-26 1421 VE1JS         59  05     F6EQZ         59  14
QSO: 28295 PH 2013-10-26 1422 VE1JS         59  05     EE1B          59  14
QSO: 28295 PH 2013-10-26 1422 VE1JS         59  05     M0DDT         59  14
QSO: 28295 PH 2013-10-26 1422 VE1JS         59  05     PE4AD         59  14
QSO: 28295 PH 2013-10-26 1422 VE1JS         59  05     DL6OL         59  14
QSO: 28295 PH 2013-10-26 1423 VE1JS         59  05     RN8W          59  16
QSO: 28295 PH 2013-10-26 1423 VE1JS         59  05     ON4ACJ        59  14
QSO: 28295 PH 2013-10-26 1423 VE1JS         59  05     OK1WCF        59  15
QSO: 28295 PH 2013-10-26 1423 VE1JS         59  05     UA3BL         59  16
QSO: 28295 PH 2013-10-26 1424 VE1JS         59  05     YO3APJ        59  20
QSO: 28295 PH 2013-10-26 1424 VE1JS         59  05     EA7OT         59  14
QSO: 28295 PH 2013-10-26 1424 VE1JS         59  05     M1DNC         59  14
QSO: 28295 PH 2013-10-26 1425 VE1JS         59  05     M0MAC         59  14
QSO: 28295 PH 2013-10-26 1425 VE1JS         59  05     SF7WT         59  14
QSO: 28295 PH 2013-10-26 1425 VE1JS         59  05     OZ1KVM        59  14
QSO: 28295 PH 2013-10-26 1426 VE1JS         59  05     RX9SR         59  16
QSO: 28295 PH 2013-10-26 1426 VE1JS         59  05     G3PEM         59  14
QSO: 28295 PH 2013-10-26 1427 VE1JS         59  05     EF8O          59  33
QSO: 28295 PH 2013-10-26 1427 VE1JS         59  05     DL8RE         59  14
QSO: 28295 PH 2013-10-26 1428 VE1JS         59  05     DL1DTL        59  14
QSO: 28295 PH 2013-10-26 1429 VE1JS         59  05     Z33Z          59  15
QSO: 28295 PH 2013-10-26 1429 VE1JS         59  05     IZ2EVH        59  15
QSO: 28295 PH 2013-10-26 1430 VE1JS         59  05     YO7CVJ        59  20
QSO: 28295 PH 2013-10-26 1430 VE1JS         59  05     OH2K          59  15
QSO: 28295 PH 2013-10-26 1430 VE1JS         59  05     G0HMN         59  14
QSO: 28295 PH 2013-10-26 1431 VE1JS         59  05     G3IJA         59  14
QSO: 28295 PH 2013-10-26 1431 VE1JS         59  05     DK3QZ         59  14
QSO: 28295 PH 2013-10-26 1431 VE1JS         59  05     OK1CZ         59  15
QSO: 28295 PH 2013-10-26 1432 VE1JS         59  05     DK0IW         59  14
QSO: 28295 PH 2013-10-26 1432 VE1JS         59  05     I1POR         59  15
QSO: 28295 PH 2013-10-26 1432 VE1JS         59  05     EI4CF         59  14
QSO: 28295 PH 2013-10-26 1433 VE1JS         59  05     OM3IAG        59  15
QSO: 28295 PH 2013-10-26 1433 VE1JS         59  05     G4ERW         59  14
QSO: 28295 PH 2013-10-26 1434 VE1JS         59  05     YO4ATW        59  20
QSO: 28295 PH 2013-10-26 1434 VE1JS         59  05     DL1BH         59  14
QSO: 28295 PH 2013-10-26 1434 VE1JS         59  05     F6HMQ         59  14
QSO: 28295 PH 2013-10-26 1434 VE1JS         59  05     OT1S          59  14
QSO: 28295 PH 2013-10-26 1434 VE1JS         59  05     SP1RKT        59  15
QSO: 28295 PH 2013-10-26 1435 VE1JS         59  05     SM5Q          59  14
QSO: 28295 PH 2013-10-26 1435 VE1JS         59  05     YO2IS         59  20
QSO: 28295 PH 2013-10-26 1436 VE1JS         59  05     PA2SWL        59  14
QSO: 28295 PH 2013-10-26 1436 VE1JS         59  05     DJ5MW         59  14
QSO: 28295 PH 2013-10-26 1436 VE1JS         59  05     YT2TX         59  15
QSO: 28295 PH 2013-10-26 1437 VE1JS         59  05     OH3RF         59  15
QSO: 28295 PH 2013-10-26 1437 VE1JS         59  05     HB9ZY         59  14
QSO: 28295 PH 2013-10-26 1437 VE1JS         59  05     ON5LGS        59  14
QSO: 28295 PH 2013-10-26 1438 VE1JS         59  05     LA3QPA        59  14
QSO: 28295 PH 2013-10-26 1438 VE1JS         59  05     EA1DK         59  14
QSO: 28295 PH 2013-10-26 1439 VE1JS         59  05     DF1BLL        59  14
QSO: 28295 PH 2013-10-26 1439 VE1JS         59  05     DF3JO         59  14
QSO: 28295 PH 2013-10-26 1439 VE1JS         59  05     EA3HJO        59  14
QSO: 28295 PH 2013-10-26 1440 VE1JS         59  05     KG4QIV        59  05
QSO: 28295 PH 2013-10-26 1440 VE1JS         59  05     G4FVK         59  14
QSO: 28295 PH 2013-10-26 1440 VE1JS         59  05     R3KM          59  16
QSO: 28295 PH 2013-10-26 1441 VE1JS         59  05     DL8EBL        59  14
QSO: 28295 PH 2013-10-26 1441 VE1JS         59  05     IW3FVZ        59  15
QSO: 28295 PH 2013-10-26 1441 VE1JS         59  05     ON7DQ         59  14
QSO: 28295 PH 2013-10-26 1441 VE1JS         59  05     IK5EKL        59  15
QSO: 28295 PH 2013-10-26 1442 VE1JS         59  05     M0MYK         59  14
QSO: 28295 PH 2013-10-26 1443 VE1JS         59  05     UA6JFG        59  16
QSO: 28295 PH 2013-10-26 1443 VE1JS         59  05     G0FXD         59  14
QSO: 28295 PH 2013-10-26 1443 VE1JS         59  05     DL1HBD        59  14
QSO: 28295 PH 2013-10-26 1444 VE1JS         59  05     G3MXH         59  14
QSO: 28295 PH 2013-10-26 1444 VE1JS         59  05     RV4AB         59  16
QSO: 28295 PH 2013-10-26 1444 VE1JS         59  05     M2A           59  14
QSO: 28295 PH 2013-10-26 1444 VE1JS         59  05     SM5L          59  14
QSO: 28295 PH 2013-10-26 1445 VE1JS         59  05     DG8KAJ        59  14
QSO: 21153 PH 2013-10-26 1521 VE1JS         59  05     G5D           59  14
QSO: 21157 PH 2013-10-26 1523 VE1JS         59  05     SP9RCL        59  15
QSO: 21161 PH 2013-10-26 1525 VE1JS         59  05     YT4B          59  15
QSO: 21161 PH 2013-10-26 1525 VE1JS         59  05     UT0AZA        59  16
QSO: 21161 PH 2013-10-26 1525 VE1JS         59  05     DJ6ZJ         59  14
QSO: 21161 PH 2013-10-26 1526 VE1JS         59  05     EA4GHB        59  14
QSO: 21161 PH 2013-10-26 1526 VE1JS         59  05     DL8HA         59  14
QSO: 21161 PH 2013-10-26 1526 VE1JS         59  05     SE3X          59  14
QSO: 21161 PH 2013-10-26 1526 VE1JS         59  05     PA4AO         59  14
QSO: 21161 PH 2013-10-26 1527 VE1JS         59  05     IV3DLW/P      59  15
QSO: 21172 PH 2013-10-26 1529 VE1JS         59  05     M5LRO         59  14
QSO: 21178 PH 2013-10-26 1530 VE1JS         59  05     HA1BC         59  15
QSO: 21182 PH 2013-10-26 1531 VE1JS         59  05     UA3SAQ        59  16
QSO: 21187 PH 2013-10-26 1532 VE1JS         59  05     OK2D          59  15
QSO: 21190 PH 2013-10-26 1532 VE1JS         59  05     IQ0PG         59  15
QSO: 21194 PH 2013-10-26 1532 VE1JS         59  05     EA1KY         59  14
QSO: 21206 PH 2013-10-26 1534 VE1JS         59  05     DP6T          59  14
QSO: 21217 PH 2013-10-26 1535 VE1JS         59  05     OE2S          59  15
QSO: 21226 PH 2013-10-26 1535 VE1JS         59  05     RA3Y          59  16
QSO: 21228 PH 2013-10-26 1536 VE1JS         59  05     RT5Z          59  16
QSO: 21237 PH 2013-10-26 1537 VE1JS         59  05     M2W           59  14
QSO: 21240 PH 2013-10-26 1538 VE1JS         59  05     I0LYO         59  15
QSO: 21243 PH 2013-10-26 1540 VE1JS         59  05     SX5P          59  20
QSO: 21246 PH 2013-10-26 1541 VE1JS         59  05     UT7E          59  16
QSO: 21250 PH 2013-10-26 1542 VE1JS         59  05     4L8A          59  21
QSO: 21252 PH 2013-10-26 1542 VE1JS         59  05     UP2L          59  17
QSO: 21259 PH 2013-10-26 1544 VE1JS         59  05     YL2SM         59  15
QSO: 21261 PH 2013-10-26 1546 VE1JS         59  05     IR4X          59  15
QSO: 21275 PH 2013-10-26 1547 VE1JS         59  05     S57C          59  15
QSO: 21279 PH 2013-10-26 1548 VE1JS         59  05     II9P          59  15
QSO: 21286 PH 2013-10-26 1548 VE1JS         59  05     HF9Q          59  15
QSO: 21310 PH 2013-10-26 1551 VE1JS         59  05     UW5ZM         59  16
QSO: 21314 PH 2013-10-26 1551 VE1JS         59  05     GM3F          59  14
QSO: 21320 PH 2013-10-26 1552 VE1JS         59  05     DR1A          59  14
QSO: 21322 PH 2013-10-26 1552 VE1JS         59  05     RF9C          59  17
QSO: 21325 PH 2013-10-26 1553 VE1JS         59  05     AA4NC         59  05
QSO: 21329 PH 2013-10-26 1554 VE1JS         59  05     ES9C          59  15
QSO: 21331 PH 2013-10-26 1555 VE1JS         59  05     OE5T          59  15
QSO: 21348 PH 2013-10-26 1559 VE1JS         59  05     RT7T          59  16
QSO: 21150 PH 2013-10-26 1600 VE1JS         59  05     EF5T          59  14
QSO: 21152 PH 2013-10-26 1600 VE1JS         59  05     UV5U          59  16
QSO: 21164 PH 2013-10-26 1603 VE1JS         59  05     T48K          59  08
QSO: 21168 PH 2013-10-26 1605 VE1JS         59  05     GW9X          59  14
QSO: 21185 PH 2013-10-26 1606 VE1JS         59  05     YT8T          59  15
QSO: 21191 PH 2013-10-26 1608 VE1JS         59  05     HR2SS         59  07
QSO: 21198 PH 2013-10-26 1610 VE1JS         59  05     P43A          59  09
QSO: 21213 PH 2013-10-26 1617 VE1JS         59  05     HS4SSP        59  26
QSO: 21213 PH 2013-10-26 1617 VE1JS         59  05     ON7ZM         59  14
QSO: 21213 PH 2013-10-26 1619 VE1JS         59  05     RU3K          59  16
QSO: 21213 PH 2013-10-26 1620 VE1JS         59  05     OH6ECM        59  15
QSO: 21253 PH 2013-10-26 1623 VE1JS         59  05     TI5W          59  07
QSO: 21265 PH 2013-10-26 1625 VE1JS         59  05     OG1D          59  15
QSO: 14139 PH 2013-10-26 1627 VE1JS         59  05     OK1CRM        59  15
QSO: 14142 PH 2013-10-26 1627 VE1JS         59  05     UT7Y          59  16
QSO: 14145 PH 2013-10-26 1629 VE1JS         59  05     GZ5Y          59  14
QSO: 14145 PH 2013-10-26 1630 VE1JS         59  05     RT6A          59  16
QSO: 14145 PH 2013-10-26 1632 VE1JS         59  05     VO1GIV        59  05
QSO: 14145 PH 2013-10-26 1632 VE1JS         59  05     RX4W          59  16
QSO: 14145 PH 2013-10-26 1633 VE1JS         59  05     VE3MR         59  04
QSO: 14156 PH 2013-10-26 1636 VE1JS         59  05     E77A          59  15
QSO: 14159 PH 2013-10-26 1638 VE1JS         59  05     LZ6C          59  20
QSO: 14183 PH 2013-10-26 1640 VE1JS         59  05     A65BP         59  21
QSO: 14200 PH 2013-10-26 1641 VE1JS         59  05     LZ9W          59  20
QSO: 14204 PH 2013-10-26 1642 VE1JS         59  05     UZ5U          59  16
QSO: 14240 PH 2013-10-26 1645 VE1JS         59  05     UW5ZM         59  16
QSO: 14254 PH 2013-10-26 1646 VE1JS         59  05     U61I          59  16
QSO: 14257 PH 2013-10-26 1647 VE1JS         59  05     ES9C          59  15
QSO: 28299 PH 2013-10-26 1648 VE1JS         59  05     9A6TKS        59  15
QSO: 28307 PH 2013-10-26 1649 VE1JS         59  05     DP7D          59  14
QSO: 28315 PH 2013-10-26 1651 VE1JS         59  05     CU3AC         59  14
QSO: 28337 PH 2013-10-26 1653 VE1JS         59  05     GW9T          59  14
QSO: 28343 PH 2013-10-26 1654 VE1JS         59  05     F4DXP         59  14
QSO: 28350 PH 2013-10-26 1654 VE1JS         59  05     OZ5E          59  14
QSO: 28376 PH 2013-10-26 1656 VE1JS         59  05     F8DVD         59  14
QSO: 28383 PH 2013-10-26 1658 VE1JS         59  05     PJ6A          59  08
QSO: 28520 PH 2013-10-26 1658 VE1JS         59  05     PJ4X          59  09
QSO: 28823 PH 2013-10-26 1701 VE1JS         59  05     CN2AA         59  33
QSO: 28811 PH 2013-10-26 1703 VE1JS         59  05     ON5UJ         59  14
QSO: 28811 PH 2013-10-26 1703 VE1JS         59  05     F5HX          59  14
QSO: 28811 PH 2013-10-26 1703 VE1JS         59  05     7S5Q          59  14
QSO: 28811 PH 2013-10-26 1704 VE1JS         59  05     SM6CMU        59  14
QSO: 28811 PH 2013-10-26 1704 VE1JS         59  05     MM0TFU        59  14
QSO: 28811 PH 2013-10-26 1705 VE1JS         59  05     DH3FEN        59  14
QSO: 28811 PH 2013-10-26 1705 VE1JS         59  05     OZ1AXG        59  14
QSO: 28811 PH 2013-10-26 1705 VE1JS         59  05     K6KK          59  04
QSO: 28811 PH 2013-10-26 1706 VE1JS         59  05     EA3FF         59  14
QSO: 28811 PH 2013-10-26 1706 VE1JS         59  05     SP4Z          59  15
QSO: 28811 PH 2013-10-26 1706 VE1JS         59  05     DH0MWH        59  14
QSO: 28811 PH 2013-10-26 1707 VE1JS         59  05     LX8M          59  14
QSO: 28811 PH 2013-10-26 1707 VE1JS         59  05     PE0MVJ        59  14
QSO: 28811 PH 2013-10-26 1707 VE1JS         59  05     K5ER          59  04
QSO: 28811 PH 2013-10-26 1708 VE1JS         59  05     N1TO          59  05
QSO: 28811 PH 2013-10-26 1708 VE1JS         59  05     M3OPG         59  14
QSO: 28811 PH 2013-10-26 1708 VE1JS         59  05     DD4BY         59  14
QSO: 28811 PH 2013-10-26 1709 VE1JS         59  05     F6FDR         59  14
QSO: 28811 PH 2013-10-26 1709 VE1JS         59  05     PA3AAV        59  14
QSO: 28811 PH 2013-10-26 1710 VE1JS         59  05     SI2E          59  14
QSO: 28811 PH 2013-10-26 1710 VE1JS         59  05     G4AFJ         59  14
QSO: 28811 PH 2013-10-26 1711 VE1JS         59  05     OZ/DJ1XT      59  14
QSO: 28811 PH 2013-10-26 1711 VE1JS         59  05     G0LGS         59  14
QSO: 28811 PH 2013-10-26 1711 VE1JS         59  05     DL0ER         59  14
QSO: 28811 PH 2013-10-26 1711 VE1JS         59  05     ES9C          59  15
QSO: 28811 PH 2013-10-26 1712 VE1JS         59  05     G3NXT         59  14
QSO: 28811 PH 2013-10-26 1713 VE1JS         59  05     K2ONP         59  05
QSO: 28811 PH 2013-10-26 1714 VE1JS         59  05     M0PNN         59  14
QSO: 28811 PH 2013-10-26 1714 VE1JS         59  05     DL1DBR        59  14
QSO: 28811 PH 2013-10-26 1715 VE1JS         59  05     F2AR          59  14
QSO: 28811 PH 2013-10-26 1716 VE1JS         59  05     EA2TW         59  14
QSO: 28811 PH 2013-10-26 1716 VE1JS         59  05     PD1ALW        59  14
QSO: 28811 PH 2013-10-26 1717 VE1JS         59  05     G8ETD         59  14
QSO: 28811 PH 2013-10-26 1717 VE1JS         59  05     PB2A          59  14
QSO: 28811 PH 2013-10-26 1717 VE1JS         59  05     PA1AVZ        59  14
QSO: 28811 PH 2013-10-26 1717 VE1JS         59  05     G3V           59  14
QSO: 28811 PH 2013-10-26 1718 VE1JS         59  05     DF2RG         59  14
QSO: 28811 PH 2013-10-26 1719 VE1JS         59  05     SP1FRC        59  15
QSO: 28811 PH 2013-10-26 1719 VE1JS         59  05     DL5GAC        59  14
QSO: 28811 PH 2013-10-26 1719 VE1JS         59  05     DL3TVI        59  14
QSO: 28811 PH 2013-10-26 1719 VE1JS         59  05     9A2DQ         59  15
QSO: 28811 PH 2013-10-26 1720 VE1JS         59  05     OH4XX         59  15
QSO: 28811 PH 2013-10-26 1720 VE1JS         59  05     DR1A          59  14
QSO: 28811 PH 2013-10-26 1720 VE1JS         59  05     MW6TBP        59  14
QSO: 28811 PH 2013-10-26 1721 VE1JS         59  05     DL1EF         59  14
QSO: 28811 PH 2013-10-26 1721 VE1JS         59  05     OH1MRR        59  15
QSO: 28811 PH 2013-10-26 1721 VE1JS         59  05     OK1AJY        59  15
QSO: 28811 PH 2013-10-26 1722 VE1JS         59  05     DM8T          59  14
QSO: 28811 PH 2013-10-26 1722 VE1JS         59  05     M0ZCR         59  14
QSO: 28811 PH 2013-10-26 1722 VE1JS         59  05     F4FSV         59  14
QSO: 28811 PH 2013-10-26 1723 VE1JS         59  05     F6FTB         59  14
QSO: 28811 PH 2013-10-26 1723 VE1JS         59  05     G8IUQ         59  14
QSO: 28811 PH 2013-10-26 1723 VE1JS         59  05     N5KDA         59  04
QSO: 28811 PH 2013-10-26 1724 VE1JS         59  05     F5INJ         59  14
QSO: 28811 PH 2013-10-26 1724 VE1JS         59  05     OL5Y          59  15
QSO: 28811 PH 2013-10-26 1724 VE1JS         59  05     ED4AA         59  14
QSO: 28811 PH 2013-10-26 1725 VE1JS         59  05     F5LIW         59  14
QSO: 28811 PH 2013-10-26 1727 VE1JS         59  05     G8KOM         59  14
QSO: 28811 PH 2013-10-26 1727 VE1JS         59  05     G0RQQ         59  14
QSO: 28811 PH 2013-10-26 1728 VE1JS         59  05     G4CXQ         59  14
QSO: 28811 PH 2013-10-26 1729 VE1JS         59  05     DF0AT         59  14
QSO: 28811 PH 2013-10-26 1729 VE1JS         59  05     SQ8R          59  15
QSO: 28811 PH 2013-10-26 1729 VE1JS         59  05     G4PIQ         59  14
QSO: 28811 PH 2013-10-26 1729 VE1JS         59  05     DO7AF         59  14
QSO: 28811 PH 2013-10-26 1730 VE1JS         59  05     CT2IWW        59  14
QSO: 28811 PH 2013-10-26 1730 VE1JS         59  05     SP9KDA        59  15
QSO: 28811 PH 2013-10-26 1731 VE1JS         59  05     EA5FWW        59  14
QSO: 28811 PH 2013-10-26 1731 VE1JS         59  05     PA3ACA        59  14
QSO: 28811 PH 2013-10-26 1732 VE1JS         59  05     DF5MA         59  14
QSO: 28811 PH 2013-10-26 1732 VE1JS         59  05     PE1LJS        59  14
QSO: 28811 PH 2013-10-26 1733 VE1JS         59  05     ON3GEO        59  14
QSO: 28811 PH 2013-10-26 1733 VE1JS         59  05     DJ0QN         59  14
QSO: 28811 PH 2013-10-26 1733 VE1JS         59  05     DJ6OZ         59  14
QSO: 28811 PH 2013-10-26 1734 VE1JS         59  05     W7TVC         59  03
QSO: 28811 PH 2013-10-26 1734 VE1JS         59  05     SP2BUC        59  15
