START-OF-LOG: 3.0
LOCATION: MDC
CALLSIGN: N3IQ
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 2008473
CLUB: Potomac Valley Radio Club
CONTEST: CQ-WW-SSB
CREATED-BY: WriteLog V11.07D
NAME: Brian Skutt
OPERATORS: N3IQ
SOAPBOX: Had fun in part time effort.   Conditions awesome overall.
QSO: 21354 PH 2013-10-26 1303 N3IQ           59      5 GM0B           59     14
QSO: 21353 PH 2013-10-26 1304 N3IQ           59      5 EA1KY          59     14
QSO: 21350 PH 2013-10-26 1304 N3IQ           59      5 DL4MCF         59     14
QSO: 21345 PH 2013-10-26 1304 N3IQ           59      5 RF9C           59     17
QSO: 21343 PH 2013-10-26 1305 N3IQ           59      5 DQ4W           59     14
QSO: 21341 PH 2013-10-26 1305 N3IQ           59      5 OE2S           59     15
QSO: 21340 PH 2013-10-26 1306 N3IQ           59      5 M4A            59     14
QSO: 21337 PH 2013-10-26 1306 N3IQ           59      5 S57AL          59     15
QSO: 21333 PH 2013-10-26 1307 N3IQ           59      5 IW1FGY         59     15
QSO: 21331 PH 2013-10-26 1307 N3IQ           59      5 OL4A           59     15
QSO: 21328 PH 2013-10-26 1307 N3IQ           59      5 D4C            59     35
QSO: 21326 PH 2013-10-26 1308 N3IQ           59      5 YU5A           59     15
QSO: 21322 PH 2013-10-26 1308 N3IQ           59      5 OL8M           59     15
QSO: 21319 PH 2013-10-26 1309 N3IQ           59      5 UA6AA          59     16
QSO: 21318 PH 2013-10-26 1310 N3IQ           59      5 UT7E           59     16
QSO: 21313 PH 2013-10-26 1311 N3IQ           59      5 DL4YAO         59     14
QSO: 21311 PH 2013-10-26 1312 N3IQ           59      5 TI8M           59      7
QSO: 21309 PH 2013-10-26 1313 N3IQ           59      5 OL7M           59     15
QSO: 21307 PH 2013-10-26 1313 N3IQ           59      5 NP2P           59      8
QSO: 21305 PH 2013-10-26 1314 N3IQ           59      5 A71BX          59     21
QSO: 21299 PH 2013-10-26 1315 N3IQ           59      5 IK4TVP         59     15
QSO: 21295 PH 2013-10-26 1315 N3IQ           59      5 E71A           59     15
QSO: 21290 PH 2013-10-26 1316 N3IQ           59      5 IZ8IEV         59     15
QSO: 21288 PH 2013-10-26 1317 N3IQ           59      5 DR1A           59     14
QSO: 21286 PH 2013-10-26 1317 N3IQ           59      5 HF9Q           59     15
QSO: 21285 PH 2013-10-26 1318 N3IQ           59      5 IT9YVO         59     15
QSO: 21282 PH 2013-10-26 1319 N3IQ           59      5 9A9A           59     15
QSO: 21280 PH 2013-10-26 1319 N3IQ           59      5 II9P           59     15
QSO: 21278 PH 2013-10-26 1320 N3IQ           59      5 FY5KE          59      9
QSO: 21275 PH 2013-10-26 1321 N3IQ           59      5 RU4AA          59     16
QSO: 21272 PH 2013-10-26 1321 N3IQ           59      5 ON4IA          59     14
QSO: 21271 PH 2013-10-26 1322 N3IQ           59      5 VP5T           59      8
QSO: 21260 PH 2013-10-26 1323 N3IQ           59      5 YL2SM          59     15
QSO: 21257 PH 2013-10-26 1323 N3IQ           59      5 M5LRO          59     14
QSO: 21255 PH 2013-10-26 1324 N3IQ           59      5 HZ1XB          59     21
QSO: 21254 PH 2013-10-26 1325 N3IQ           59      5 DK5PD          59     14
QSO: 21250 PH 2013-10-26 1326 N3IQ           59      5 4L8A           59     21
QSO: 21245 PH 2013-10-26 1327 N3IQ           59      5 SK3W           59     14
QSO: 21242 PH 2013-10-26 1328 N3IQ           59      5 F4DNW          59     14
QSO: 21239 PH 2013-10-26 1328 N3IQ           59      5 RM2U           59     16
QSO: 21236 PH 2013-10-26 1329 N3IQ           59      5 OZ7X           59     14
QSO: 21226 PH 2013-10-26 1330 N3IQ           59      5 IR4X           59     15
QSO: 21218 PH 2013-10-26 1332 N3IQ           59      5 LA5UF          59     14
QSO: 21208 PH 2013-10-26 1332 N3IQ           59      5 HA3OU          59     15
QSO: 21416 PH 2013-10-26 1333 N3IQ           59      5 RU1A           59     16
QSO: 21413 PH 2013-10-26 1333 N3IQ           59      5 RM4I           59     16
QSO: 28805 PH 2013-10-26 1335 N3IQ           59      5 G3B            59     14
QSO: 28804 PH 2013-10-26 1336 N3IQ           59      5 G5O            59     14
QSO: 28802 PH 2013-10-26 1336 N3IQ           59      5 DP6T           59     14
QSO: 28798 PH 2013-10-26 1337 N3IQ           59      5 IZ2DPX         59     15
QSO: 28796 PH 2013-10-26 1337 N3IQ           59      5 MZ8A           59     14
QSO: 28794 PH 2013-10-26 1338 N3IQ           59      5 DL5ZBA         59     14
QSO: 28793 PH 2013-10-26 1338 N3IQ           59      5 HA5BSW         59     15
QSO: 28786 PH 2013-10-26 1339 N3IQ           59      5 HB9EE          59     14
QSO: 28775 PH 2013-10-26 1340 N3IQ           59      5 CN2AA          59     33
QSO: 28769 PH 2013-10-26 1340 N3IQ           59      5 S53MM          59     15
QSO: 28766 PH 2013-10-26 1341 N3IQ           59      5 PA3AAV         59     14
QSO: 28764 PH 2013-10-26 1342 N3IQ           59      5 M5B            59     14
QSO: 28755 PH 2013-10-26 1342 N3IQ           59      5 F5VJK          59     14
QSO: 28749 PH 2013-10-26 1342 N3IQ           59      5 EI8GS          59     14
QSO: 28742 PH 2013-10-26 1343 N3IQ           59      5 NP2N           59      8
QSO: 28737 PH 2013-10-26 1344 N3IQ           59      5 S50K           59     15
QSO: 28734 PH 2013-10-26 1344 N3IQ           59      5 HA30S          59     15
QSO: 28732 PH 2013-10-26 1345 N3IQ           59      5 IT9JGF         59     15
QSO: 28727 PH 2013-10-26 1349 N3IQ           59      5 R7AW           59     16
QSO: 28726 PH 2013-10-26 1349 N3IQ           59      5 US5D           59     16
QSO: 28720 PH 2013-10-26 1350 N3IQ           59      5 CQ3L           59     33
QSO: 28716 PH 2013-10-26 1350 N3IQ           59      5 IW2HAJ         59     15
QSO: 28706 PH 2013-10-26 1351 N3IQ           59      5 CS2P           59     14
QSO: 28682 PH 2013-10-26 1351 N3IQ           59      5 EA5DY          59     14
QSO: 28651 PH 2013-10-26 1353 N3IQ           59      5 S53O           59     15
QSO: 28642 PH 2013-10-26 1353 N3IQ           59      5 IK7CMY         59     15
QSO: 28630 PH 2013-10-26 1356 N3IQ           59      5 A71BX          59     21
QSO: 28625 PH 2013-10-26 1357 N3IQ           59      5 OM1DK          59     15
QSO: 28622 PH 2013-10-26 1357 N3IQ           59      5 HF9Q           59     15
QSO: 28619 PH 2013-10-26 1358 N3IQ           59      5 OT5A           59     14
QSO: 28615 PH 2013-10-26 1358 N3IQ           59      5 YP9W           59     20
QSO: 28607 PH 2013-10-26 1359 N3IQ           59      5 GM2T           59     14
QSO: 28601 PH 2013-10-26 1359 N3IQ           59      5 OH0Z           59     15
QSO: 28585 PH 2013-10-26 1359 N3IQ           59      5 9A9DX          59     15
QSO: 28581 PH 2013-10-26 1400 N3IQ           59      5 MW0JZE         59     14
QSO: 28548 PH 2013-10-26 1406 N3IQ           59      5 SV2HTI         59     20
QSO: 28544 PH 2013-10-26 1406 N3IQ           59      5 EV1R           59     16
QSO: 28508 PH 2013-10-26 1407 N3IQ           59      5 OE8Q           59     15
QSO: 28488 PH 2013-10-26 1409 N3IQ           59      5 YU5R           59     15
QSO: 28487 PH 2013-10-26 1410 N3IQ           59      5 D4C            59     35
QSO: 28463 PH 2013-10-26 1410 N3IQ           59      5 P33W           59     20
QSO: 28420 PH 2013-10-26 1415 N3IQ           59      5 7Z1SJ          59     21
QSO: 28407 PH 2013-10-26 1415 N3IQ           59      5 4O3A           59     15
QSO: 28405 PH 2013-10-26 1415 N3IQ           59      5 9A7A           59     15
QSO: 28403 PH 2013-10-26 1416 N3IQ           59      5 EF5Y           59     14
QSO: 28395 PH 2013-10-26 1416 N3IQ           59      5 IR9W           59     15
QSO: 28388 PH 2013-10-26 1417 N3IQ           59      5 GI4SNA         59     14
QSO: 28385 PH 2013-10-26 1417 N3IQ           59      5 EU1A           59     16
QSO: 28381 PH 2013-10-26 1417 N3IQ           59      5 DR1A           59     14
QSO: 28369 PH 2013-10-26 1418 N3IQ           59      5 UU7J           59     16
QSO: 28361 PH 2013-10-26 1419 N3IQ           59      5 EF8U           59     33
QSO: 28337 PH 2013-10-26 1419 N3IQ           59      5 GW9T           59     14
QSO: 28329 PH 2013-10-26 1420 N3IQ           59      5 LY1R           59     15
QSO: 28303 PH 2013-10-26 1421 N3IQ           59      5 S50G           59     15
QSO: 28825 PH 2013-10-26 1422 N3IQ           59      5 UI2K           59     15
QSO: 28890 PH 2013-10-26 1425 N3IQ           59      5 9A6OY          59     15
QSO: 28890 PH 2013-10-26 1427 N3IQ           59      5 RT3LA          59     16
QSO: 28890 PH 2013-10-26 1427 N3IQ           59      5 OM4KK          59     15
QSO: 28890 PH 2013-10-26 1428 N3IQ           59      5 DL9OHA         59     14
QSO: 28890 PH 2013-10-26 1428 N3IQ           59      5 OR2R           59     14
QSO: 28890 PH 2013-10-26 1428 N3IQ           59      5 ED2R           59     14
QSO: 28890 PH 2013-10-26 1430 N3IQ           59      5 M0WAY          59     14
QSO: 28890 PH 2013-10-26 1431 N3IQ           59      5 HA5PP          59     15
QSO: 28890 PH 2013-10-26 1432 N3IQ           59      5 S52BT          59     15
QSO: 28890 PH 2013-10-26 1432 N3IQ           59      5 R7MM           59     16
QSO: 28890 PH 2013-10-26 1432 N3IQ           59      5 TK4LS          59     15
QSO: 28890 PH 2013-10-26 1433 N3IQ           59      5 SV2HNE         59     20
QSO: 28890 PH 2013-10-26 1434 N3IQ           59      5 I3LTT          59     15
QSO: 28890 PH 2013-10-26 1435 N3IQ           59      5 IO7K           59     15
QSO: 28890 PH 2013-10-26 1436 N3IQ           59      5 SN7D           59     15
QSO: 28890 PH 2013-10-26 1436 N3IQ           59      5 IT9CAU         59     15
QSO: 28890 PH 2013-10-26 1437 N3IQ           59      5 SP9HZW         59     15
QSO: 28890 PH 2013-10-26 1437 N3IQ           59      5 S53OO          59     15
QSO: 28890 PH 2013-10-26 1439 N3IQ           59      5 9A7WA          59     15
QSO: 28890 PH 2013-10-26 1439 N3IQ           59      5 IK8SDA         59     15
QSO: 28890 PH 2013-10-26 1442 N3IQ           59      5 PD7BZ          59     14
QSO: 28890 PH 2013-10-26 1442 N3IQ           59      5 F5VHY          59     14
QSO: 28890 PH 2013-10-26 1443 N3IQ           59      5 SP7VTQ         59     15
QSO: 28890 PH 2013-10-26 1443 N3IQ           59      5 YO4RST         59     20
QSO: 28756 PH 2013-10-26 1447 N3IQ           59      5 5Q1A           59     14
QSO: 28741 PH 2013-10-26 1447 N3IQ           59      5 LA1OM          59     14
QSO: 28725 PH 2013-10-26 1447 N3IQ           59      5 CR2T           59     14
QSO: 28717 PH 2013-10-26 1448 N3IQ           59      5 Z68BH          59     15
QSO: 28714 PH 2013-10-26 1448 N3IQ           59      5 OL4A           59     15
QSO: 28707 PH 2013-10-26 1449 N3IQ           59      5 LZ5R           59     20
QSO: 28699 PH 2013-10-26 1449 N3IQ           59      5 PI4M           59     14
QSO: 28698 PH 2013-10-26 1450 N3IQ           59      5 SK3W           59     14
QSO: 28695 PH 2013-10-26 1450 N3IQ           59      5 CR2X           59     14
QSO: 28690 PH 2013-10-26 1450 N3IQ           59      5 EI4GXB         59     14
QSO: 28678 PH 2013-10-26 1451 N3IQ           59      5 OH6RE          59     15
QSO: 28675 PH 2013-10-26 1453 N3IQ           59      5 IS0BSR         59     15
QSO: 28673 PH 2013-10-26 1453 N3IQ           59      5 OG2A           59     15
QSO: 28653 PH 2013-10-26 1455 N3IQ           59      5 OH0X           59     15
QSO: 28647 PH 2013-10-26 1456 N3IQ           59      5 OK7O           59     15
QSO: 28643 PH 2013-10-26 1456 N3IQ           59      5 IR8C           59     15
QSO: 28575 PH 2013-10-26 1501 N3IQ           59      5 ZD8O           59     36
QSO: 28468 PH 2013-10-26 1502 N3IQ           59      5 ES9C           59     15
QSO: 28348 PH 2013-10-26 1503 N3IQ           59      5 HK1NA          59      9
QSO: 28362 PH 2013-10-26 1504 N3IQ           59      5 E70T           59     15
QSO: 28335 PH 2013-10-26 1505 N3IQ           59      5 TF3SG          59     40
QSO: 28328 PH 2013-10-26 1505 N3IQ           59      5 TA7OM          59     20
QSO: 28533 PH 2013-10-26 1507 N3IQ           59      5 GT8IOM         59     14
QSO: 28525 PH 2013-10-26 1510 N3IQ           59      5 IG9Y           59     33
QSO: 28399 PH 2013-10-26 1540 N3IQ           59      5 YL2KO          59     15
QSO: 21443 PH 2013-10-26 1545 N3IQ           59      5 IO4W           59     15
QSO: 21436 PH 2013-10-26 1546 N3IQ           59      5 YU7KM          59     15
QSO: 21421 PH 2013-10-26 1546 N3IQ           59      5 YR1C           59     20
QSO: 21364 PH 2013-10-26 1557 N3IQ           59      5 HB9H           59     14
QSO: 21330 PH 2013-10-26 1557 N3IQ           59      5 ES9C           59     15
QSO: 21264 PH 2013-10-26 1559 N3IQ           59      5 LZ9W           59     20
QSO: 21219 PH 2013-10-26 1559 N3IQ           59      5 SZ1A           59     20
QSO: 21345 PH 2013-10-26 1559 N3IQ           59      5 PJ2T           59      9
QSO: 14325 PH 2013-10-26 1600 N3IQ           59      5 GM0B           59     14
QSO: 14307 PH 2013-10-26 1601 N3IQ           59      5 RT6A           59     16
QSO: 14280 PH 2013-10-26 1602 N3IQ           59      5 PA4PS          59     14
QSO: 14274 PH 2013-10-26 1602 N3IQ           59      5 IR2P           59     15
QSO: 14249 PH 2013-10-26 1606 N3IQ           59      5 ON4ON          59     14
QSO: 14243 PH 2013-10-26 1607 N3IQ           59      5 UP0L           59     17
QSO: 14239 PH 2013-10-26 1609 N3IQ           59      5 EA6SX          59     14
QSO: 28313 PH 2013-10-26 1619 N3IQ           59      5 P40P           59      9
QSO: 28350 PH 2013-10-26 1619 N3IQ           59      5 6Y3M           59      8
QSO: 28374 PH 2013-10-26 1619 N3IQ           59      5 HD2A           59     10
QSO: 28520 PH 2013-10-26 1620 N3IQ           59      5 PJ4X           59      9
QSO: 28419 PH 2013-10-26 1620 N3IQ           59      5 XR6T           59     12
QSO: 28421 PH 2013-10-26 1620 N3IQ           59      5 YN2AA          59      7
QSO: 28414 PH 2013-10-26 1620 N3IQ           59      5 NP2P           59      8
QSO: 28462 PH 2013-10-26 1621 N3IQ           59      5 WP4SD          59      8
QSO: 28558 PH 2013-10-26 1621 N3IQ           59      5 V47JA          59      8
QSO: 28619 PH 2013-10-26 1623 N3IQ           59      5 CX7ACH         59     13
QSO: 28325 PH 2013-10-26 1623 N3IQ           59      5 XE1CQ          59      6
QSO: 14350 PH 2013-10-26 1625 N3IQ           59      5 LX1HD          59     14
QSO: 14164 PH 2013-10-26 1625 N3IQ           59      5 GZ5Y           59     14
QSO: 14175 PH 2013-10-26 1626 N3IQ           59      5 IZ3SQW         59     15
QSO: 21420 PH 2013-10-26 1632 N3IQ           59      5 K3MEC          59      5
QSO: 21406 PH 2013-10-26 1633 N3IQ           59      5 OH8X           59     15
QSO: 21400 PH 2013-10-26 1633 N3IQ           59      5 OH0V           59     15
QSO: 21375 PH 2013-10-26 1633 N3IQ           59      5 II9K           59     15
QSO: 21338 PH 2013-10-26 1634 N3IQ           59      5 M2W            59     14
QSO: 21335 PH 2013-10-26 1634 N3IQ           59      5 SJ2W           59     14
QSO: 21332 PH 2013-10-26 1634 N3IQ           59      5 OE5T           59     15
QSO: 21322 PH 2013-10-26 1635 N3IQ           59      5 G3TBK          59     14
QSO: 21318 PH 2013-10-26 1636 N3IQ           59      5 HG7T           59     15
QSO: 21315 PH 2013-10-26 1636 N3IQ           59      5 DL0CS          59     14
QSO: 21311 PH 2013-10-26 1636 N3IQ           59      5 E74A           59     15
QSO: 21302 PH 2013-10-26 1637 N3IQ           59      5 S52ZW          59     15
QSO: 21301 PH 2013-10-26 1637 N3IQ           59      5 IQ2MI          59     15
QSO: 21282 PH 2013-10-26 1638 N3IQ           59      5 HB9EE          59     14
QSO: 21281 PH 2013-10-26 1639 N3IQ           59      5 P3N            59     20
QSO: 21274 PH 2013-10-26 1640 N3IQ           59      5 PI4DX          59     14
QSO: 21265 PH 2013-10-26 1640 N3IQ           59      5 OG1D           59     15
QSO: 21264 PH 2013-10-26 1640 N3IQ           59      5 S50R           59     15
QSO: 21420 PH 2013-10-26 1641 N3IQ           59      5 JW7QIA         59     40
QSO: 21441 PH 2013-10-26 1641 N3IQ           59      5 DQ5X           59     14
QSO: 21425 PH 2013-10-26 1642 N3IQ           59      5 UA5B           59     16
QSO: 21386 PH 2013-10-26 1644 N3IQ           59      5 UA3QNS         59     16
QSO: 21371 PH 2013-10-26 1644 N3IQ           59      5 S50A           59     15
QSO: 21367 PH 2013-10-26 1644 N3IQ           59      5 G6MC           59     14
QSO: 21361 PH 2013-10-26 1645 N3IQ           59      5 OE9MCV         59     15
QSO: 21347 PH 2013-10-26 1645 N3IQ           59      5 P33W           59     20
QSO: 21343 PH 2013-10-26 1645 N3IQ           59      5 3V7A           59     33
QSO: 28999 PH 2013-10-26 1646 N3IQ           59      5 DR3W           59     14
QSO: 28971 PH 2013-10-26 1646 N3IQ           59      5 DL0CS          59     14
QSO: 28955 PH 2013-10-26 1647 N3IQ           59      5 F8AKS          59     14
QSO: 28942 PH 2013-10-26 1648 N3IQ           59      5 OZ5NJ          59     14
QSO: 28934 PH 2013-10-26 1648 N3IQ           59      5 ON5GQ          59     14
QSO: 28919 PH 2013-10-26 1649 N3IQ           59      5 OL5M           59     15
QSO: 28899 PH 2013-10-26 1649 N3IQ           59      5 EA6FO          59     14
QSO: 28890 PH 2013-10-26 1649 N3IQ           59      5 CR5A           59     14
QSO: 28886 PH 2013-10-26 1650 N3IQ           59      5 EE8T           59     33
QSO: 28878 PH 2013-10-26 1650 N3IQ           59      5 EI1A           59     14
QSO: 28841 PH 2013-10-26 1651 N3IQ           59      5 OK5W           59     15
QSO: 28301 PH 2013-10-26 1751 N3IQ           59      5 EA1ABT         59     14
QSO: 28305 PH 2013-10-26 1751 N3IQ           59      5 M0BJL          59     14
QSO: 28308 PH 2013-10-26 1752 N3IQ           59      5 DP7D           59     14
QSO: 28309 PH 2013-10-26 1752 N3IQ           59      5 F5NBX          59     14
QSO: 28314 PH 2013-10-26 1753 N3IQ           59      5 CT1AOZ         59     14
QSO: 28332 PH 2013-10-26 1754 N3IQ           59      5 C6ARW          59      8
QSO: 28340 PH 2013-10-26 1754 N3IQ           59      5 EI7M           59     14
QSO: 28353 PH 2013-10-26 1755 N3IQ           59      5 PI4YLC         59     14
QSO: 28354 PH 2013-10-26 1755 N3IQ           59      5 CR3A           59     33
QSO: 28356 PH 2013-10-26 1755 N3IQ           59      5 EI5JQ          59     14
QSO: 28361 PH 2013-10-26 1756 N3IQ           59      5 EI3HDB         59     14
QSO: 28370 PH 2013-10-26 1756 N3IQ           59      5 PZ5RA          59      9
QSO: 28562 PH 2013-10-26 1758 N3IQ           59      5 HI3/NP3J       59      8
QSO: 28545 PH 2013-10-26 1758 N3IQ           59      5 LU4FM          59     13
QSO: 28558 PH 2013-10-26 1759 N3IQ           59      5 YY4DNN         59      9
QSO: 28567 PH 2013-10-26 1759 N3IQ           59      5 ZW5B           59     11
QSO: 28569 PH 2013-10-26 1800 N3IQ           59      5 KL7RA          59      1
QSO: 28590 PH 2013-10-26 1801 N3IQ           59      5 TM5T           59     14
QSO: 28599 PH 2013-10-26 1801 N3IQ           59      5 GM6NX          59     14
QSO: 28600 PH 2013-10-26 1801 N3IQ           59      5 TM0R           59     14
QSO: 28609 PH 2013-10-26 1802 N3IQ           59      5 TO5A           59      8
QSO: 28409 PH 2013-10-26 1803 N3IQ           59      5 EI2II          59     14
QSO: 28410 PH 2013-10-26 1804 N3IQ           59      5 WP3DX          59      8
QSO: 28412 PH 2013-10-26 1804 N3IQ           59      5 3G3W           59     12
QSO: 28430 PH 2013-10-26 1806 N3IQ           59      5 T48K           59      8
QSO: 28437 PH 2013-10-26 1807 N3IQ           59      5 TO1A           59      8
QSO: 28440 PH 2013-10-26 1807 N3IQ           59      5 EE2K           59     14
QSO: 28322 PH 2013-10-26 1808 N3IQ           59      5 VA5DX          59      4
QSO: 28352 PH 2013-10-26 1808 N3IQ           59      5 8P5A           59      8
QSO: 28389 PH 2013-10-26 1809 N3IQ           59      5 CN2R           59     33
QSO: 28578 PH 2013-10-26 1810 N3IQ           59      5 XE2JS          59      6
QSO: 28582 PH 2013-10-26 1810 N3IQ           59      5 OZ7X           59     14
QSO: 28597 PH 2013-10-26 1810 N3IQ           59      5 EA9KB          59     33
QSO: 28607 PH 2013-10-26 1811 N3IQ           59      5 EB2AM          59     14
QSO: 28612 PH 2013-10-26 1811 N3IQ           59      5 XE1RCS         59      6
QSO: 28629 PH 2013-10-26 1812 N3IQ           59      5 YN5Z           59      7
QSO: 28656 PH 2013-10-26 1813 N3IQ           59      5 ZS2NF          59     38
QSO: 28658 PH 2013-10-26 1814 N3IQ           59      5 V26B           59      8
QSO: 28660 PH 2013-10-26 1814 N3IQ           59      5 P49Y           59      9
QSO: 28672 PH 2013-10-26 1814 N3IQ           59      5 EI4HQ          59     14
QSO: 28688 PH 2013-10-26 1815 N3IQ           59      5 EI6JK          59     14
QSO: 28476 PH 2013-10-26 1817 N3IQ           59      5 PJ2T           59      9
QSO: 28498 PH 2013-10-26 1818 N3IQ           59      5 XE2CQ          59      6
QSO: 28501 PH 2013-10-26 1818 N3IQ           59      5 ZF2AH          59      8
QSO: 28507 PH 2013-10-26 1818 N3IQ           59      5 V3A            59      7
QSO: 28511 PH 2013-10-26 1819 N3IQ           59      5 ED1R           59     14
QSO: 28795 PH 2013-10-26 1820 N3IQ           59      5 WP2XX          59      8
QSO: 28773 PH 2013-10-26 1820 N3IQ           59      5 GM0B           59     14
QSO: 28762 PH 2013-10-26 1821 N3IQ           59      5 EA8EW          59     33
QSO: 28640 PH 2013-10-26 1822 N3IQ           59      5 LU8YE          59     13
QSO: 28623 PH 2013-10-26 1824 N3IQ           59      5 CA3LGJ         59     12
QSO: 28623 PH 2013-10-26 1825 N3IQ           59      5 PP5FMM         59     11
QSO: 28623 PH 2013-10-26 1827 N3IQ           59      5 EA1M           59     14
QSO: 28623 PH 2013-10-26 1829 N3IQ           59      5 GM7TUD         59     14
QSO: 28623 PH 2013-10-26 1829 N3IQ           59      5 N0GXM          59      4
QSO: 28623 PH 2013-10-26 1830 N3IQ           59      5 MM1X           59     14
QSO: 28623 PH 2013-10-26 1830 N3IQ           59      5 PD1TV          59     14
QSO: 28623 PH 2013-10-26 1830 N3IQ           59      5 PY1KN          59     11
QSO: 28623 PH 2013-10-26 1831 N3IQ           59      5 DL5OBY         59     14
QSO: 28623 PH 2013-10-26 1832 N3IQ           59      5 LA7JO          59     14
QSO: 28623 PH 2013-10-26 1832 N3IQ           59      5 EA4KD          59     14
QSO: 28459 PH 2013-10-26 1836 N3IQ           59      5 VP5T           59      8
QSO: 28553 PH 2013-10-26 1837 N3IQ           59      5 TI5W           59      7
QSO: 28377 PH 2013-10-26 1838 N3IQ           59      5 ZM4T           59     32
QSO: 28346 PH 2013-10-26 1838 N3IQ           59      5 NH7A           59     31
QSO: 28383 PH 2013-10-26 1839 N3IQ           59      5 PJ6A           59      8
QSO: 28739 PH 2013-10-26 1841 N3IQ           59      5 J69DS          59      8
QSO: 21441 PH 2013-10-26 1842 N3IQ           59      5 9A1P           59     15
QSO: 21220 PH 2013-10-26 1846 N3IQ           59      5 ED9Z           59     33
QSO: 21233 PH 2013-10-26 1847 N3IQ           59      5 YY2CAR         59      9
QSO: 21236 PH 2013-10-26 1848 N3IQ           59      5 N0NI           59      4
QSO: 21239 PH 2013-10-26 1849 N3IQ           59      5 ZS6TQ          59     38
QSO: 21250 PH 2013-10-26 1849 N3IQ           59      5 KL7RA          59      1
QSO: 21251 PH 2013-10-26 1850 N3IQ           59      5 SP9RCL         59     15
QSO: 21257 PH 2013-10-26 1852 N3IQ           59      5 PZ5RA          59      9
QSO: 21272 PH 2013-10-26 1854 N3IQ           59      5 VO1TX          59      5
QSO: 21275 PH 2013-10-26 1855 N3IQ           59      5 S57C           59     15
QSO: 21318 PH 2013-10-26 1855 N3IQ           59      5 OM5M           59     15
QSO: 21284 PH 2013-10-26 1857 N3IQ           59      5 G5O            59     14
QSO: 21284 PH 2013-10-26 1858 N3IQ           59      5 DD5AJ          59     14
QSO: 21284 PH 2013-10-26 1859 N3IQ           59      5 G4FVK          59     14
QSO: 21284 PH 2013-10-26 1901 N3IQ           59      5 IZ2ODM         59     15
QSO: 14344 PH 2013-10-26 1903 N3IQ           59      5 YP0C           59     20
QSO: 14336 PH 2013-10-26 1904 N3IQ           59      5 GM3F           59     14
QSO: 14329 PH 2013-10-26 1906 N3IQ           59      5 SQ5MRI         59     15
QSO: 14321 PH 2013-10-26 1906 N3IQ           59      5 OK1CRM         59     15
QSO: 14312 PH 2013-10-26 1906 N3IQ           59      5 DM4X           59     14
QSO: 14292 PH 2013-10-26 1906 N3IQ           59      5 RM5A           59     16
QSO: 14283 PH 2013-10-26 1907 N3IQ           59      5 RL3A           59     16
QSO: 14279 PH 2013-10-26 1907 N3IQ           59      5 TM4L           59     14
QSO: 14273 PH 2013-10-26 1908 N3IQ           59      5 ED5N           59     14
QSO: 14260 PH 2013-10-26 1908 N3IQ           59      5 M4A            59     14
QSO: 14252 PH 2013-10-26 1908 N3IQ           59      5 IR2L           59     15
QSO: 14241 PH 2013-10-26 1908 N3IQ           59      5 UA3QNS         59     16
QSO: 14228 PH 2013-10-26 1910 N3IQ           59      5 CR6P           59     14
QSO: 14220 PH 2013-10-26 1911 N3IQ           59      5 PA1NHZ         59     14
QSO: 14210 PH 2013-10-26 1913 N3IQ           59      5 HB9MM          59     14
QSO: 14208 PH 2013-10-26 1914 N3IQ           59      5 XW0YJY         59     26
QSO: 14192 PH 2013-10-26 1917 N3IQ           59      5 PI4M           59     14
QSO: 14179 PH 2013-10-26 1920 N3IQ           59      5 SV5DKL         59     20
QSO: 21260 PH 2013-10-26 1922 N3IQ           59      5 EI7M           59     14
QSO: 21263 PH 2013-10-26 1923 N3IQ           59      5 TM2T           59     14
QSO: 21283 PH 2013-10-26 1923 N3IQ           59      5 HI3K           59      8
QSO: 21292 PH 2013-10-26 1924 N3IQ           59      5 DL5ZBA         59     14
QSO: 21295 PH 2013-10-26 1924 N3IQ           59      5 IO5O           59     15
QSO: 21303 PH 2013-10-26 1925 N3IQ           59      5 DR5N           59     14
QSO: 21312 PH 2013-10-26 1926 N3IQ           59      5 VE6AO          59      4
QSO: 21335 PH 2013-10-26 1927 N3IQ           59      5 J79WTA         59      8
QSO: 21361 PH 2013-10-26 1928 N3IQ           59      5 DP6T           59     14
QSO: 21373 PH 2013-10-26 1928 N3IQ           59      5 CN2AA          59     33
QSO: 21380 PH 2013-10-26 1929 N3IQ           59      5 DQ8N           59     14
QSO: 21396 PH 2013-10-26 1929 N3IQ           59      5 M3W            59     14
QSO: 21413 PH 2013-10-26 1930 N3IQ           59      5 DK5QN          59     14
QSO: 21415 PH 2013-10-26 1930 N3IQ           59      5 EA6AZ          59     14
QSO: 21427 PH 2013-10-26 1931 N3IQ           59      5 OK5W           59     15
QSO: 21429 PH 2013-10-26 1931 N3IQ           59      5 DJ5MW          59     14
QSO: 28479 PH 2013-10-26 2011 N3IQ           59      5 PQ5B           59     11
QSO: 28480 PH 2013-10-26 2011 N3IQ           59      5 KP4BD          59      8
QSO: 28485 PH 2013-10-26 2011 N3IQ           59      5 L73D           59     13
