START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ WW DX Contest Log 4.2
CONTEST: CQ-WW-SSB
CALLSIGN: KG8P
LOCATION: MI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CLAIMED-SCORE: 285152
OPERATORS: KG8P
NAME:
QSO: 14000 PH 2013-10-26 0342 KG8P          59  04     XE1RCS        59  06
QSO: 14000 PH 2013-10-26 0344 KG8P          59  04     E77A          59  15
QSO: 14000 PH 2013-10-26 0345 KG8P          59  04     3V7A          59  33
QSO: 14000 PH 2013-10-26 0348 KG8P          59  04     YV4MP         59  09
QSO: 14000 PH 2013-10-26 0350 KG8P          59  04     HI3TEJ        59  08
QSO: 14000 PH 2013-10-26 0351 KG8P          59  04     PJ6A          59  08
QSO: 14000 PH 2013-10-26 0352 KG8P          59  04     CN2R          59  33
QSO: 14000 PH 2013-10-26 0352 KG8P          59  04     II9P          59  15
QSO: 14000 PH 2013-10-26 0358 KG8P          59  04     ED8W          59  33
QSO: 14000 PH 2013-10-26 0359 KG8P          59  04     IR8C          59  15
QSO: 14000 PH 2013-10-26 0401 KG8P          59  04     SJ2W          59  14
QSO: 14000 PH 2013-10-26 0401 KG8P          59  04     EA7OT         59  14
QSO: 14000 PH 2013-10-26 0402 KG8P          59  04     EF8U          59  33
QSO: 14000 PH 2013-10-26 0403 KG8P          59  04     RU1A          59  16
QSO: 14000 PH 2013-10-26 0403 KG8P          59  04     4O3A          59  15
QSO: 14000 PH 2013-10-26 0405 KG8P          59  04     ZD8O          59  36
QSO: 14000 PH 2013-10-26 0406 KG8P          59  04     CR2X          59  14
QSO: 14000 PH 2013-10-26 0407 KG8P          59  04     D4C           59  35
QSO: 14000 PH 2013-10-26 0409 KG8P          59  04     KP2M          59  08
QSO: 14000 PH 2013-10-26 0411 KG8P          59  04     KP4BD         59  08
QSO: 14000 PH 2013-10-26 0411 KG8P          59  04     PX2C          59  11
QSO: 14000 PH 2013-10-26 0415 KG8P          59  04     LU4FM         59  13
QSO: 14000 PH 2013-10-26 0416 KG8P          59  04     LR3M          59  13
QSO: 14000 PH 2013-10-26 0417 KG8P          59  04     9Y4D          59  09
QSO: 14000 PH 2013-10-26 0419 KG8P          59  04     3G3I          59  12
QSO: 14000 PH 2013-10-26 0420 KG8P          59  04     PR5D          59  11
QSO: 14000 PH 2013-10-26 0448 KG8P          59  04     PT5J          59  11
QSO: 14000 PH 2013-10-26 0449 KG8P          59  04     VP5DX         59  08
QSO: 14000 PH 2013-10-26 0454 KG8P          59  04     HR2WW         59  07
QSO: 14000 PH 2013-10-26 0455 KG8P          59  04     ED5T          59  14
QSO: 14000 PH 2013-10-26 0457 KG8P          59  04     CS2P          59  14
QSO: 14000 PH 2013-10-26 0502 KG8P          59  04     CR3A          59  33
QSO: 14000 PH 2013-10-26 0504 KG8P          59  04     HD2A          59  10
QSO: 28000 PH 2013-10-26 1344 KG8P          59  04     OQ4U          59  14     0
QSO: 28000 PH 2013-10-26 1347 KG8P          59  04     SQ2RCM        59  15     0
QSO: 28000 PH 2013-10-26 1347 KG8P          59  04     OH2PQ         59  15     0
QSO: 28000 PH 2013-10-26 1348 KG8P          59  04     OK5W          59  15     0
QSO: 28000 PH 2013-10-26 1349 KG8P          59  04     HA8JV         59  15     0
QSO: 28000 PH 2013-10-26 1350 KG8P          59  04     UA3AGW        59  16     0
QSO: 28000 PH 2013-10-26 1350 KG8P          59  04     DL5L          59  14     0
QSO: 28000 PH 2013-10-26 1351 KG8P          59  04     S53EA         59  15     0
QSO: 28000 PH 2013-10-26 1352 KG8P          59  04     EI7M          59  14     0
QSO: 28000 PH 2013-10-26 1353 KG8P          59  04     9A1P          59  15     0
QSO: 28000 PH 2013-10-26 1354 KG8P          59  04     SN7D          59  15     0
QSO: 28000 PH 2013-10-26 1355 KG8P          59  04     OM7M          59  15     0
QSO: 28000 PH 2013-10-26 1356 KG8P          59  04     E70T          59  15     0
QSO: 28000 PH 2013-10-26 1356 KG8P          59  04     UA5B          59  16     0
QSO: 28000 PH 2013-10-26 1359 KG8P          59  04     YP0C          59  20     0
QSO: 28000 PH 2013-10-26 1400 KG8P          59  04     DL2IAN        59  14     0
QSO: 28000 PH 2013-10-26 1401 KG8P          59  04     A73A          59  21     0
QSO: 28000 PH 2013-10-26 1402 KG8P          59  04     LY1CX         59  15     0
QSO: 28000 PH 2013-10-26 1402 KG8P          59  04     UI2K          59  15     0
QSO: 28000 PH 2013-10-26 1403 KG8P          59  04     VE3CX         59  04     0
QSO: 28000 PH 2013-10-26 1405 KG8P          59  04     EA8AW         59  33     0
QSO: 28000 PH 2013-10-26 1406 KG8P          59  04     GM3YTS        59  14     0
QSO: 28000 PH 2013-10-26 1407 KG8P          59  04     IZ2DPX        59  15     0
QSO: 28000 PH 2013-10-26 1407 KG8P          59  04     G5O           59  14     0
QSO: 28000 PH 2013-10-26 1408 KG8P          59  04     RZ3LC         59  16     0
QSO: 28000 PH 2013-10-26 1408 KG8P          59  04     HA3DX         59  15     0
QSO: 28000 PH 2013-10-26 1409 KG8P          59  04     TI5W          59  07     0
QSO: 28000 PH 2013-10-26 1410 KG8P          59  04     DR3W          59  14     0
QSO: 28000 PH 2013-10-26 1411 KG8P          59  04     M5B           59  14     0
QSO: 28000 PH 2013-10-26 1411 KG8P          59  04     LY3X          59  15     0
QSO: 28000 PH 2013-10-26 1412 KG8P          59  04     F5VJK         59  14     0
QSO: 28000 PH 2013-10-26 1413 KG8P          59  04     EI8GS         59  14     0
QSO: 28000 PH 2013-10-26 1414 KG8P          59  04     K3LR          59  05     0
QSO: 28000 PH 2013-10-26 1415 KG8P          59  04     HA30S         59  15     0
QSO: 28000 PH 2013-10-26 1415 KG8P          59  04     RA1QD         59  16     0
QSO: 28000 PH 2013-10-26 1416 KG8P          59  04     CR2T          59  14     0
QSO: 28000 PH 2013-10-26 1417 KG8P          59  04     OL4A          59  15     0
