START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ WW DX Contest Log 4.2
CONTEST: CQ-WW-SSB
CALLSIGN: K6LU
LOCATION: CA
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-TIME: 24-HOURS
CLAIMED-SCORE: 5300
OPERATORS: K6LU
NAME: Stephen White
QSO: 28000 PH 2013-10-26 2159 K6LU          59  03     N0IJ          59  04
QSO: 28000 PH 2013-10-26 2156 K6LU          59  03     NQ4I          59  05
QSO: 28000 PH 2013-10-26 2118 K6LU          59  03     KP3Z          59  08
QSO: 28000 PH 2013-10-26 2115 K6LU          59  03     HK1NA         59  09
QSO: 21000 PH 2013-10-26 2241 K6LU          59  03     CJ7RR         59  03     0
QSO: 21000 PH 2013-10-26 2244 K6LU          59  03     VE9HF         59  05     0
QSO: 21000 PH 2013-10-26 2321 K6LU          59  03     PJ2T          59  09     0
QSO: 21000 PH 2013-10-26 2359 K6LU          59  03     KQ2M          59  05     0
QSO: 21000 PH 2013-10-27 0003 K6LU          59  03     NX5M          59  04     0
QSO: 21000 PH 2013-10-27 0010 K6LU          59  03     VP5T          59  08     0
QSO: 21000 PH 2013-10-27 0013 K6LU          59  03     JR1MQT        59  25     0
QSO: 21000 PH 2013-10-27 0033 K6LU          59  03     KH7Y          59  31     0
QSO: 21000 PH 2013-10-27 0035 K6LU          59  03     VK4KW         59  30     0
QSO: 21000 PH 2013-10-27 0040 K6LU          59  03     NH7A          59  31     0
QSO: 21000 PH 2013-10-27 0045 K6LU          59  03     KH7CY         59  31     0
QSO: 21000 PH 2013-10-27 0051 K6LU          59  03     NH2DX         59  27     0
QSO: 28000 PH 2013-10-27 0058 K6LU          59  03     NH7A          59  31     0
QSO: 28000 PH 2013-10-27 0100 K6LU          59  03     JA4FHE        59  25     0
QSO: 28000 PH 2013-10-27 0103 K6LU          59  03     VK4KW         59  30     0
QSO: 21000 PH 2013-10-27 0158 K6LU          59  03     JA3YBK        59  25     0
QSO: 21000 PH 2013-10-27 0202 K6LU          59  03     JA5FDJ        59  25     0
QSO: 21000 PH 2013-10-27 0206 K6LU          59  03     AH2R          59  27     0
QSO: 21000 PH 2013-10-27 0210 K6LU          59  03     E51AAR        59  32     0
QSO: 14000 PH 2013-10-27 0216 K6LU          59  03     XE1B          59  06     0
QSO: 14000 PH 2013-10-27 0236 K6LU          59  03     W3LPL         59  05     0
QSO: 14000 PH 2013-10-27 0241 K6LU          59  03     W7WA          59  03     0
QSO: 28000 PH 2013-10-27 1533 K6LU          59  03     OE8Q          59  15     0
QSO: 14000 PH 2013-10-27 2014 K6LU          59  03     VE7WO         59  03     0
QSO: 28000 PH 2013-10-27 2047 K6LU          59  03     WP2XX         59  08     0
QSO: 28000 PH 2013-10-27 2054 K6LU          59  03     VE6BMX        59  04     0
QSO: 21000 PH 2013-10-27 2057 K6LU          59  03     VE3OI         59  04     0
QSO: 28000 PH 2013-10-27 2252 K6LU          59  03     FO4BM         59  32     0
QSO: 28000 PH 2013-10-27 2254 K6LU          59  03     XE1CQ         59  06     0
QSO: 28000 PH 2013-10-27 2256 K6LU          59  03     VE3CX         59  04     0
QSO: 28000 PH 2013-10-27 2303 K6LU          59  03     PJ2T          59  09     0
QSO: 28000 PH 2013-10-27 2321 K6LU          59  03     JA8DKJ        59  25     0
QSO: 28000 PH 2013-10-27 2325 K6LU          59  03     JA0QNJ        59  25     0
QSO: 28000 PH 2013-10-27 2335 K6LU          59  03     JA7OWD        59  25     0
QSO: 28000 PH 2013-10-27 2340 K6LU          59  03     AH2R          59  27     0
QSO: 28000 PH 2013-10-27 2343 K6LU          59  03     E51U          59  32     0
QSO: 28000 PH 2013-10-27 2350 K6LU          59  03     KH7JW         59  31     0
QSO: 28000 PH 2013-10-27 2352 K6LU          59  03     LW6DG         59  13     0
QSO: 28000 PH 2013-10-27 2358 K6LU          59  03     ZL3X          59  32     0
END-OF-LOG:
