START-OF-LOG: 3.0
CALLSIGN: W3UAS
CLUB: UNALLOCATED SPACE
CONTEST: CQ-WW-SSB
CATEGORY-OVERLAY: ROOKIE
CLAIMED-SCORE:
OPERATORS: KB3ZVN, K3CPK, KB3WOM
SOAPBOX: Station W3UAS Unallocated Space
NAME: COREY KOVAL K3CPK
CREATED-BY: N1MM Logger V13.6.1
LOCATION: MDC
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: TWO
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO: 14201 PH 2013-10-26 0005 W3UAS        59	05  CQ3L    59	03  1
QSO: 28404 PH 2013-10-26 1122 W3UAS        59	05  9A7A          59	15 1
QSO: 28439 PH 2013-10-26 1151 W3UAS        59	05  EE2K          59	14 1
QSO: 28452 PH 2013-10-26 1159 W3UAS        59	05  ZW8T          59	11 1
QSO: 28462 PH 2013-10-26 1204 W3UAS        59	05  WP4SD         59	08 1
QSO: 28476 PH 2013-10-26 1208 W3UAS        59	05  VT2VV         59	16 1
QSO: 28314 PH 2013-10-26 1428 W3UAS        59	05  6Y3M          59	08 1
QSO: 28775 PH 2013-10-26 1433 W3UAS        59	05  IO3X          59	15 1
QSO: 21314 PH 2013-10-26 1450 W3UAS        59	05  DR5N          59	14 1
QSO: 21323 PH 2013-10-26 1456 W3UAS        59	05  HG7T          59	15 1
QSO: 21355 PH 2013-10-26 1505 W3UAS        59	05  IK4ADE        59	15 1
QSO: 21356 PH 2013-10-26 1515 W3UAS        59	05  S53MM         59	15 1
QSO: 21371 PH 2013-10-26 1517 W3UAS        59	05  S50A          59	15 1
QSO: 21382 PH 2013-10-26 1523 W3UAS        59	05  DK5PD         59	14 1
QSO: 14218 PH 2013-10-26 0523 W3UAS        59	05  XE1B          59	06 1
QSO: 28433 PH 2013-10-26 1142 W3UAS        59	05  HB9MM         59	14 1
QSO: 14164 PH 2013-10-26 0545 W3UAS        59	05  HR2WW         59	07 1
QSO: 14135 PH 2013-10-26 1643 W3UAS        59	05  VE5PV         59	04  1
QSO: 14251 PH 2013-10-26 1709 W3UAS        59	05  UP2L          59	17 1
QSO: 14319 PH 2013-10-26 1753 W3UAS        59	05  OL9Z          59	15 1
QSO: 28446 PH 2013-10-26 1820 W3UAS        59	05  L73D          59	13 1
QSO: 14333 PH 2013-10-26 1841 W3UAS        59	05  EA6SX         59	14 1
QSO: 14328 PH 2013-10-26 1848 W3UAS        59	05  W0GJ          59	04  1
QSO:  7171 PH 2013-10-26 2052 W3UAS        59	05  W4AAA         59	05  1
QSO: 14328 PH 2013-10-26 2220 W3UAS        59	05  CR2X          59	14 1
QSO: 14328 PH 2013-10-27 0032 W3UAS        59	05  VP5DX         59	08  1
QSO: 14328 PH 2013-10-27 0034 W3UAS        59	05  NQ4I          59	05  1
QSO: 14328 PH 2013-10-27 0037 W3UAS        59	05  LP1H          59	13 1
QSO: 14201 PH 2013-10-27 0136 W3UAS        59	05  B9/BY9GA      59	23 1
QSO: 14318 PH 2013-10-27 0146 W3UAS        59	05  ES9C          59	15 1
QSO: 28417 PH 2013-10-27 1209 W3UAS        59	05  EI7M          59	14 1
QSO: 28283 PH 2013-10-27 1216 W3UAS        59	05  IS0BSR        59	15 1
QSO: 28297 PH 2013-10-27 1225 W3UAS        59	05  UA5B          59	16 1
QSO: 28326 PH 2013-10-27 1227 W3UAS        59	05  E7ZT          59	15 1
QSO: 28341 PH 2013-10-27 1230 W3UAS        59	05  UU7J          59	16 1
QSO: 28345 PH 2013-10-27 1232 W3UAS        59	05  CR3A          59	16 1
QSO: 28345 PH 2013-10-27 1236 W3UAS        59	05  RC6U          59	16 1
QSO: 28373 PH 2013-10-27 1239 W3UAS        59	05  T1NA          59	09  1
QSO: 28411 PH 2013-10-27 1248 W3UAS        59	05  M5B           59	14 1
QSO: 28480 PH 2013-10-27 1257 W3UAS        59	05  V3A           59	07  1
QSO: 28480 PH 2013-10-27 1431 W3UAS        59	05  SP2KPD        59	15 1
QSO: 28480 PH 2013-10-27 1432 W3UAS        59	05  SQ0CM         59	15 1
QSO: 28480 PH 2013-10-27 1437 W3UAS        59	05  OM8A          59	15 1
QSO: 28480 PH 2013-10-27 1438 W3UAS        59	05  G5D           59	14 1
QSO: 28480 PH 2013-10-27 1440 W3UAS        59	05  HA30S         59	15 1
QSO: 28480 PH 2013-10-27 1444 W3UAS        59	05  I8RC          59	15 1
QSO: 28480 PH 2013-10-27 1445 W3UAS        59	05  S57AL         59	15 1
QSO: 28406 PH 2013-10-27 1136 W3UAS        59	05  SP4Z          59	15 1
QSO: 28480 PH 2013-10-27 1452 W3UAS        59	05  P49Y          59	09 1
QSO: 28480 PH 2013-10-27 1459 W3UAS        59	05  SQ6PH         59	15 1
QSO: 28480 PH 2013-10-27 1502 W3UAS        59	05  UT2UU         59	16 1
QSO: 28480 PH 2013-10-27 1506 W3UAS        59	05  9A3B          59	15 1
QSO: 28480 PH 2013-10-27 1509 W3UAS        59	05  HA8TP         59	15 1
QSO: 28480 PH 2013-10-27 1510 W3UAS        59	05  DL1YD         59	14 1
QSO: 28480 PH 2013-10-27 1511 W3UAS        59	05  LY7A          59	15 1
QSO: 28480 PH 2013-10-27 1512 W3UAS        59	05  OM7M          59	15 1
QSO: 28480 PH 2013-10-27 1515 W3UAS        59	05  S54ZZ         59	15 1
QSO: 14000 PH 2013-10-26 0100 W3UAS        59	05  PY2EX         59	11 0
QSO: 14000 PH 2013-10-26 0124 W3UAS        59	05  HI3TED        59	08 0
QSO: 21000 PH 2013-10-26 0200 W3UAS        59	05  WA3EKL        59	05 0
QSO: 28322 PH 2013-10-26 1534 W3UAS        59	05  YP7P          59	20 0
QSO: 28327 PH 2013-10-26 1537 W3UAS        59	05  LY1R          59	15 0
QSO: 28334 PH 2013-10-26 1540 W3UAS        59	05  GM3X          59	14 0
QSO: 28337 PH 2013-10-26 1543 W3UAS        59	05  GW9T          59	14 0
QSO: 28340 PH 2013-10-26 1545 W3UAS        59	05  EI7M          59	14 0
QSO: 28344 PH 2013-10-26 1549 W3UAS        59	05  OH2BV         59	15 0
QSO: 28385 PH 2013-10-26 1606 W3UAS        59	05  EU1A          59	16 0
QSO: 28408 PH 2013-10-26 1612 W3UAS        59	05  SX2I          59	20 0
QSO: 28301 PH 2013-10-26 1737 W3UAS        59	05  EA1ABT        56	14 0
QSO: 28327 PH 2013-10-26 1741 W3UAS        59	05  XE1CQ         59	06 0
QSO: 28544 PH 2013-10-26 1900 W3UAS        59	05  KL7AIR        59	01 0
QSO: 28607 PH 2013-10-26 1928 W3UAS        59	05  NP2P          59	08 0
QSO: 28614 PH 2013-10-26 1948 W3UAS        59	05  KL1JP         59	01 0
QSO: 28602 PH 2013-10-26 1952 W3UAS        59	05  XE3/K5ENS     59	06 0
QSO: 21207 PH 2013-10-26 2121 W3UAS        59	05  K7RL          59	03 0
QSO: 21230 PH 2013-10-26 2127 W3UAS        59	05  CX4BW         59	13 0
QSO: 21241 PH 2013-10-26 2129 W3UAS        59	05  W3LPL         59	05 0
QSO: 21243 PH 2013-10-26 2131 W3UAS        59	05  TI8M          59	07 0
QSO: 21252 PH 2013-10-26 2136 W3UAS        59	05  K6LL          59	03 0
QSO: 21262 PH 2013-10-26 2139 W3UAS        59	05  PJ4X          59	09 0
QSO: 21289 PH 2013-10-26 2149 W3UAS        59	05  WA7NB         59	03 0
QSO: 21379 PH 2013-10-26 2210 W3UAS        59	05  VE7SO         59	03 0
QSO: 21420 PH 2013-10-26 2216 W3UAS        59	05  VE7CV         59	03 0
QSO: 21442 PH 2013-10-26 2224 W3UAS        59	05  JS3CTQ        59	25 0
QSO: 28328 PH 2013-10-27 1137 W3UAS        59	05  UA5B          59	14 0
QSO: 28334 PH 2013-10-27 1147 W3UAS        59	05  SQ2RCM        59	15 0
QSO: 21201 PH 2013-10-27 1217 W3UAS        59	05  SK3W          59	14 0
QSO: 21289 PH 2013-10-27 1246 W3UAS        59	05  LA8OM         59	14 0
QSO: 21295 PH 2013-10-27 1246 W3UAS        59	05  9A9A          59	15 0
QSO: 21308 PH 2013-10-27 1249 W3UAS        59	05  R5AJ          59	16 0
QSO: 28307 PH 2013-10-27 1424 W3UAS        59	05  OL3R          59	15 0
QSO: 28308 PH 2013-10-27 1426 W3UAS        59	05  OG2A          59	15 0
QSO: 14170 PH 2013-10-27 0001 W3UAS        59	05  HK1NA         59	09 1
QSO: 14166 PH 2013-10-27 0012 W3UAS        59	05  VO2NS         59	02 1
QSO: 14148 PH 2013-10-27 0017 W3UAS        59	05  VE3BR         59	04 1
QSO: 14138 PH 2013-10-27 0018 W3UAS        59	05  CJ3T          59	04 1
QSO: 14166 PH 2013-10-27 0401 W3UAS        59	05  LZ9W          59	20 1
QSO: 14261 PH 2013-10-27 0410 W3UAS        59	05  ED5T          56	14 1
QSO: 14171 PH 2013-10-27 0413 W3UAS        59	05  K9CT          59	04 1
QSO: 14176 PH 2013-10-27 0417 W3UAS        59	05  N5DX          59	05 1
QSO: 14285 PH 2013-10-27 0448 W3UAS        59	05  IO1T          59	15 1
QSO: 07136 PH 2013-10-27 0515 W3UAS        59	05  HA7A          59	15 1
QSO: 07163 PH 2013-10-27 0534 W3UAS        59	05  OK7O          59	15 1
QSO: 14190 PH 2013-10-27 0745 W3UAS        59	05  KP4D          59	14 1
QSO: 07130 PH 2013-10-27 0029 W3UAS        59	05  W4AAA         59	05  0
QSO: 07132 PH 2013-10-27 0049 W3UAS        59	05  KL3R          59	05  0
QSO: 07134 PH 2013-10-27 0050 W3UAS        59	05  K1LZ          59	05  0
QSO: 07136 PH 2013-10-27 0051 W3UAS        59	05  K1CXX         59	05  0
QSO: 07202 PH 2013-10-27 0111 W3UAS        59	05  W1NA          59	05  0
QSO: 14168 PH 2013-10-27 1453 W3UAS        59	05  NQ4I          59	05  0
END-OF-LOG:
