START-OF-LOG: 3.0
CREATED-BY: QARTest 3.10.1
CONTEST: CQ-WW-SSB
CALLSIGN: IQ2DP
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-MODE: SSB
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CLAIMED-SCORE: 241262
NAME: ARI Sezione San Donato Milanese
OPERATORS: IK2HTY, IK2REA, IZ2EWT, IZ2LSP
SOAPBOX: Contest run by ARI Section of San Donato Milanese, MI, Italy. Site,
SOAPBOX: Equipments and official Callsign (IQ2DP) of the ARI Section were used.
QSO: 21000 PH 2013-10-26 0940 IQ2DP         59  15     EI9E          59  14     0
QSO: 21000 PH 2013-10-26 0941 IQ2DP         59  15     EA1BLI        59  14     0
QSO: 21000 PH 2013-10-26 0943 IQ2DP         59  15     UP2L          59  17     0
QSO: 21000 PH 2013-10-26 0944 IQ2DP         59  15     R0AA          59  18     0
QSO: 21000 PH 2013-10-26 0951 IQ2DP         59  15     EI7M          59  14     0
QSO: 21000 PH 2013-10-26 0952 IQ2DP         59  15     UW5ZM         59  16     0
QSO: 21000 PH 2013-10-26 0954 IQ2DP         59  15     CR6K          59  14     0
QSO: 21000 PH 2013-10-26 0957 IQ2DP         59  15     A71BX         59  21     0
QSO: 14000 PH 2013-10-26 1001 IQ2DP         59  15     PA4PS         59  14     0
QSO: 14000 PH 2013-10-26 1005 IQ2DP         59  15     E77A          59  15     0
QSO: 14000 PH 2013-10-26 1006 IQ2DP         59  15     E73ESP        59  15     0
QSO: 14000 PH 2013-10-26 1008 IQ2DP         59  15     LY7A          59  15     0
QSO: 14000 PH 2013-10-26 1012 IQ2DP         59  15     LY7Z          59  15     0
QSO: 14000 PH 2013-10-26 1013 IQ2DP         59  15     HG6N          59  15     0
QSO: 14000 PH 2013-10-26 1015 IQ2DP         59  15     IZ7ZKV        59  15     0
QSO: 14000 PH 2013-10-26 1021 IQ2DP         59  15     RZ1ZZ         59  16     0
QSO: 14000 PH 2013-10-26 1026 IQ2DP         59  15     AB3CX         59  05     0
QSO: 14000 PH 2013-10-26 1026 IQ2DP         59  15     UW5U          59  16     0
QSO: 14000 PH 2013-10-26 1028 IQ2DP         59  15     TM4L          59  14     0
QSO: 14000 PH 2013-10-26 1030 IQ2DP         59  15     HB9EE         59  14     0
QSO: 14000 PH 2013-10-26 1031 IQ2DP         59  15     OZ5E          59  14     0
QSO: 14000 PH 2013-10-26 1031 IQ2DP         59  15     IF9A          59  15     0
QSO: 14000 PH 2013-10-26 1033 IQ2DP         59  15     II9P          59  15     0
QSO: 14000 PH 2013-10-26 1034 IQ2DP         59  15     GM2T          59  14     0
QSO: 14000 PH 2013-10-26 1035 IQ2DP         59  15     LZ9W          59  20     0
QSO: 14000 PH 2013-10-26 1036 IQ2DP         59  15     EE5T          59  14     0
QSO: 14000 PH 2013-10-26 1036 IQ2DP         59  15     YT8A          59  15     0
QSO: 14000 PH 2013-10-26 1039 IQ2DP         59  15     HA1TNX        59  15     0
QSO: 14000 PH 2013-10-26 1040 IQ2DP         59  15     DR1A          59  14     0
QSO: 14000 PH 2013-10-26 1041 IQ2DP         59  15     9A9DX         59  15     0
QSO: 14000 PH 2013-10-26 1043 IQ2DP         59  15     RN3F          59  16     0
QSO: 14000 PH 2013-10-26 1048 IQ2DP         59  15     G5D           59  14     0
QSO: 14000 PH 2013-10-26 1055 IQ2DP         59  15     YT1A          59  15     0
QSO: 14000 PH 2013-10-26 1056 IQ2DP         59  15     CJ3T          59  04     0
QSO: 14000 PH 2013-10-26 1058 IQ2DP         59  15     OZ1ZD         59  14     0
QSO: 14000 PH 2013-10-26 1059 IQ2DP         59  15     VE3EJ         59  04     0
QSO: 14000 PH 2013-10-26 1059 IQ2DP         59  15     F4EQA         59  14     0
QSO: 14000 PH 2013-10-26 1101 IQ2DP         59  15     IG9Y          59  33     0
QSO: 14000 PH 2013-10-26 1104 IQ2DP         59  15     OH0LIH        59  15     0
QSO: 14000 PH 2013-10-26 1106 IQ2DP         59  15     EA6SX         59  14     0
QSO: 14000 PH 2013-10-26 1106 IQ2DP         59  15     OO7W          59  14     0
QSO: 14000 PH 2013-10-26 1110 IQ2DP         59  15     PI4DX         59  14     0
QSO: 14000 PH 2013-10-26 1116 IQ2DP         59  15     UW7LL         59  16     0
QSO: 14000 PH 2013-10-26 1117 IQ2DP         59  15     HA8JV         59  15     0
QSO: 14000 PH 2013-10-26 1119 IQ2DP         59  15     PA7JWC        59  14     0
QSO: 14000 PH 2013-10-26 1120 IQ2DP         59  15     HG3M          59  15     0
QSO:  7000 PH 2013-10-26 1123 IQ2DP         59  15     IV3GFL        59  15     0
QSO:  7000 PH 2013-10-26 1127 IQ2DP         59  15     TM1A          59  14     0
QSO:  7000 PH 2013-10-26 1130 IQ2DP         59  15     DP6T          59  14     0
QSO:  7000 PH 2013-10-26 1133 IQ2DP         59  15     PI4COM        59  14     0
QSO:  7000 PH 2013-10-26 1136 IQ2DP         59  15     F0HQ          59  14     0
QSO:  7000 PH 2013-10-26 1139 IQ2DP         59  15     OK1JOC        59  15     0
QSO:  7000 PH 2013-10-26 1139 IQ2DP         59  15     DR1A          59  14     0
QSO:  7000 PH 2013-10-26 1141 IQ2DP         59  15     HA30S         59  15     0
QSO: 21000 PH 2013-10-26 1142 IQ2DP         59  15     ED1R          59  14     0
QSO: 21000 PH 2013-10-26 1147 IQ2DP         59  15     NN3W          59  05     0
QSO: 21000 PH 2013-10-26 1153 IQ2DP         59  15     US8IZM        59  16     0
QSO: 21000 PH 2013-10-26 1159 IQ2DP         59  15     OH5Z          59  15     0
QSO: 21000 PH 2013-10-26 1205 IQ2DP         59  15     ED9Z          59  33     0
QSO: 21000 PH 2013-10-26 1206 IQ2DP         59  15     WE3C          59  05     0
QSO: 21000 PH 2013-10-26 1210 IQ2DP         59  15     RC6U          59  16     0
QSO: 21000 PH 2013-10-26 1215 IQ2DP         59  15     ED2W          59  14     0
QSO: 21000 PH 2013-10-26 1218 IQ2DP         59  15     IT9YVO        59  15     0
QSO: 28000 PH 2013-10-26 1234 IQ2DP         59  15     TF3AM         59  40     0
QSO: 28000 PH 2013-10-26 1236 IQ2DP         59  15     P33W          59  20     0
QSO: 28000 PH 2013-10-26 1246 IQ2DP         59  15     CR3A          59  33     0
QSO: 28000 PH 2013-10-26 1251 IQ2DP         59  15     W4RM          59  05     0
QSO: 28000 PH 2013-10-26 1256 IQ2DP         59  15     SZ1A          59  20     0
QSO: 28000 PH 2013-10-26 1318 IQ2DP         59  15     RC6U          59  16     0
QSO: 28000 PH 2013-10-26 1319 IQ2DP         59  15     EF8U          59  33     0
QSO: 21000 PH 2013-10-26 1325 IQ2DP         59  15     RF9C          59  17     0
QSO: 21000 PH 2013-10-26 1332 IQ2DP         59  15     LA7GNA        59  14     0
QSO: 21000 PH 2013-10-26 1334 IQ2DP         59  15     RA3Y          59  16     0
QSO: 14000 PH 2013-10-26 1343 IQ2DP         59  15     PI4COM        59  14     0
QSO: 14000 PH 2013-10-26 1350 IQ2DP         59  15     LZ1BJ         59  20     0
QSO: 28000 PH 2013-10-26 1407 IQ2DP         59  15     UU7J          59  16     0
QSO: 28000 PH 2013-10-26 1411 IQ2DP         59  15     PX5E          59  11     0
QSO: 28000 PH 2013-10-26 1416 IQ2DP         59  15     RA5B          59  16     0
QSO: 28000 PH 2013-10-26 1432 IQ2DP         59  15     K2PLF         59  05     0
QSO: 28000 PH 2013-10-26 1436 IQ2DP         59  15     VE9HF         59  05     0
QSO: 28000 PH 2013-10-26 1442 IQ2DP         59  15     W3LPL         59  05     0
QSO: 28000 PH 2013-10-26 1443 IQ2DP         59  15     K8AZ          59  04     0
QSO: 28000 PH 2013-10-26 1444 IQ2DP         59  15     R7AW          59  16     0
QSO: 28000 PH 2013-10-26 1446 IQ2DP         59  15     A60A          59  21     0
QSO: 28000 PH 2013-10-26 1448 IQ2DP         59  15     RT6A          59  16     0
QSO: 28000 PH 2013-10-26 1500 IQ2DP         59  15     VE3RA         59  04     0
QSO: 28000 PH 2013-10-26 1501 IQ2DP         59  15     CJ3T          59  04     0
QSO: 28000 PH 2013-10-26 1501 IQ2DP         59  15     VE3AI         59  04     0
QSO: 28000 PH 2013-10-26 1502 IQ2DP         59  15     VC3R          59  04     0
QSO: 28000 PH 2013-10-26 1519 IQ2DP         59  15     VE3MIS        59  04     0
QSO: 28000 PH 2013-10-26 1523 IQ2DP         59  15     K4XS          59  05     0
QSO: 28000 PH 2013-10-26 1526 IQ2DP         59  15     NE0U          59  04     0
QSO: 21000 PH 2013-10-26 1540 IQ2DP         59  15     A61ZX         59  21     0
QSO: 21000 PH 2013-10-26 1541 IQ2DP         59  15     IR4X          59  15     0
QSO: 21000 PH 2013-10-26 1542 IQ2DP         59  15     SV9FBG        59  20     0
QSO: 21000 PH 2013-10-26 1544 IQ2DP         59  15     W2AW          59  05     0
QSO: 21000 PH 2013-10-26 1545 IQ2DP         59  15     KC1XX         59  05     0
QSO: 21000 PH 2013-10-26 1547 IQ2DP         59  15     VA3YP         59  04     0
QSO: 21000 PH 2013-10-26 1549 IQ2DP         59  15     CT3HF         59  33     0
QSO: 21000 PH 2013-10-26 1552 IQ2DP         59  15     VO1MP         59  05     0
QSO: 21000 PH 2013-10-26 1554 IQ2DP         59  15     VE3AAQ        59  04     0
QSO: 21000 PH 2013-10-26 1556 IQ2DP         59  15     K3LR          59  05     0
QSO: 21000 PH 2013-10-26 1557 IQ2DP         59  15     RX1CQ         59  16     0
QSO: 21000 PH 2013-10-26 1603 IQ2DP         59  15     DR1A          59  14     0
QSO: 21000 PH 2013-10-26 1605 IQ2DP         59  15     D4C           59  35     0
QSO: 21000 PH 2013-10-26 1608 IQ2DP         59  15     N0MA          59  04     0
QSO: 21000 PH 2013-10-26 1609 IQ2DP         59  15     KA1ZD         59  05     0
QSO: 21000 PH 2013-10-26 1613 IQ2DP         59  15     W0GJ          59  04     0
QSO: 21000 PH 2013-10-26 1615 IQ2DP         59  15     N9RV          59  04     0
QSO: 21000 PH 2013-10-26 1616 IQ2DP         59  15     OH8X          59  15     0
QSO: 21000 PH 2013-10-26 1619 IQ2DP         59  15     CT1EVE        59  14     0
QSO: 14000 PH 2013-10-26 1625 IQ2DP         59  15     UY7MM         59  16     0
QSO: 14000 PH 2013-10-26 1627 IQ2DP         59  15     ES1O          59  15     0
QSO: 14000 PH 2013-10-26 1628 IQ2DP         59  15     SV1PMR        59  20     0
QSO: 14000 PH 2013-10-26 1632 IQ2DP         59  15     G2F           59  14     0
QSO: 14000 PH 2013-10-26 1635 IQ2DP         59  15     A65BP         59  21     0
QSO: 14000 PH 2013-10-26 1639 IQ2DP         59  15     OZ5EO         59  14     0
QSO:  7000 PH 2013-10-26 1715 IQ2DP         59  15     RJ3AA         59  16     0
QSO:  7000 PH 2013-10-26 1717 IQ2DP         59  15     GM6NX         59  14     0
QSO:  7000 PH 2013-10-26 1719 IQ2DP         59  15     OT51A         59  14     0
QSO:  7000 PH 2013-10-26 1722 IQ2DP         59  15     PI4M          59  14     0
QSO:  7000 PH 2013-10-26 1723 IQ2DP         59  15     LZ9W          59  20     0
QSO:  7000 PH 2013-10-26 1724 IQ2DP         59  15     DP7D          59  14     0
QSO:  7000 PH 2013-10-26 1725 IQ2DP         59  15     YT7A          59  15     0
QSO:  7000 PH 2013-10-26 1727 IQ2DP         59  15     GM0B          59  14     0
QSO:  7000 PH 2013-10-26 1728 IQ2DP         59  15     IG9Y          59  33     0
QSO:  7000 PH 2013-10-26 1730 IQ2DP         59  15     G3RXQ         59  14     0
QSO:  7000 PH 2013-10-26 1731 IQ2DP         59  15     RC9O          59  18     0
QSO:  7000 PH 2013-10-26 1734 IQ2DP         59  15     US8IZM        59  16     0
QSO:  7000 PH 2013-10-26 1740 IQ2DP         59  15     YO3VU         59  20     0
QSO:  7000 PH 2013-10-26 1742 IQ2DP         59  15     SN2K          59  15     0
QSO:  7000 PH 2013-10-26 1745 IQ2DP         59  15     YP10KQT       59  20     0
QSO:  7000 PH 2013-10-26 1747 IQ2DP         59  15     C4A           59  20     0
QSO:  7000 PH 2013-10-26 1825 IQ2DP         59  15     PA2WO         59  14     0
QSO:  7000 PH 2013-10-26 1828 IQ2DP         59  15     SV9FBG        59  20     0
QSO:  7000 PH 2013-10-26 1833 IQ2DP         59  15     UP2L          59  17     0
QSO:  7000 PH 2013-10-26 1836 IQ2DP         59  15     SV4CFZ        59  20     0
QSO:  7000 PH 2013-10-26 1846 IQ2DP         59  15     OL5T          59  15     0
QSO:  7000 PH 2013-10-26 1848 IQ2DP         59  15     EK6SI         59  21     0
QSO:  7000 PH 2013-10-26 1852 IQ2DP         59  15     OM0M          59  15     0
QSO:  7000 PH 2013-10-26 1856 IQ2DP         59  15     RT6A          59  16     0
QSO:  7000 PH 2013-10-26 1900 IQ2DP         59  15     HF9Q          59  15     0
QSO:  7000 PH 2013-10-26 1901 IQ2DP         59  15     II9P          59  15     0
QSO:  7000 PH 2013-10-26 1901 IQ2DP         59  15     EE3C          59  14     0
QSO:  7000 PH 2013-10-26 1903 IQ2DP         59  15     IT9XTP        59  15     0
QSO:  7000 PH 2013-10-26 1907 IQ2DP         59  15     RY3D          59  16     0
QSO:  7000 PH 2013-10-26 1913 IQ2DP         59  15     RW0A          59  18     0
QSO:  7000 PH 2013-10-26 1915 IQ2DP         59  15     C37NL         59  14     0
QSO:  7000 PH 2013-10-26 1917 IQ2DP         59  15     EA2VE         59  14     0
QSO: 14000 PH 2013-10-26 1923 IQ2DP         59  15     W0AIH         59  04     0
QSO: 14000 PH 2013-10-26 1924 IQ2DP         59  15     CS2P          59  14     0
QSO: 14000 PH 2013-10-26 1925 IQ2DP         59  15     CR5T          59  14     0
QSO: 14000 PH 2013-10-26 1932 IQ2DP         59  15     W0GJ          59  04     0
QSO: 14000 PH 2013-10-26 1934 IQ2DP         59  15     9A7A          59  15     0
QSO: 14000 PH 2013-10-26 1943 IQ2DP         59  15     CN3A          59  33     0
QSO: 14000 PH 2013-10-26 1958 IQ2DP         59  15     KC1XX         59  05     0
QSO: 14000 PH 2013-10-26 2011 IQ2DP         59  15     AA1K          59  05     0
QSO: 14000 PH 2013-10-26 2014 IQ2DP         59  15     KB1H          59  05     0
QSO: 14000 PH 2013-10-26 2019 IQ2DP         59  15     IZ2WMW        59  15     0
QSO: 14000 PH 2013-10-26 2034 IQ2DP         59  15     K2LE          59  05     0
QSO: 14000 PH 2013-10-26 2038 IQ2DP         59  15     ZW8T          59  11     0
QSO:  3500 PH 2013-10-26 2044 IQ2DP         59  15     ES9C          59  15     0
QSO:  3500 PH 2013-10-26 2048 IQ2DP         59  15     IF9A          59  15     0
QSO:  3500 PH 2013-10-26 2050 IQ2DP         59  15     LY2W          59  15     0
QSO:  3500 PH 2013-10-26 2052 IQ2DP         59  15     TM1A          59  14     0
QSO:  3500 PH 2013-10-26 2054 IQ2DP         59  15     OK5D          59  15     0
QSO:  3500 PH 2013-10-26 2058 IQ2DP         59  15     E74O          59  15     0
QSO:  3500 PH 2013-10-26 2100 IQ2DP         59  15     S53N          59  15     0
QSO:  3500 PH 2013-10-26 2102 IQ2DP         59  15     UY2UQ         59  16     0
QSO:  3500 PH 2013-10-26 2104 IQ2DP         59  15     II2I          59  15     0
QSO:  3500 PH 2013-10-26 2105 IQ2DP         59  15     HA8JV         59  15     0
QSO:  3500 PH 2013-10-26 2107 IQ2DP         59  15     RN4AA         59  16     0
QSO:  3500 PH 2013-10-26 2109 IQ2DP         59  15     HB9EE         59  14     0
QSO:  3500 PH 2013-10-26 2110 IQ2DP         59  15     RU1A          59  16     0
QSO:  3500 PH 2013-10-26 2114 IQ2DP         59  15     SI9AM         59  14     0
QSO:  3500 PH 2013-10-26 2115 IQ2DP         59  15     SP8R          59  15     0
QSO:  3500 PH 2013-10-26 2117 IQ2DP         59  15     YP7P          59  20     0
QSO:  3500 PH 2013-10-26 2119 IQ2DP         59  15     LZ9W          59  20     0
QSO:  3500 PH 2013-10-26 2120 IQ2DP         59  15     OT5A          59  14     0
QSO:  3500 PH 2013-10-26 2122 IQ2DP         59  15     DR1A          59  14     0
QSO:  3500 PH 2013-10-26 2122 IQ2DP         59  15     SP3GEM        59  15     0
QSO:  3500 PH 2013-10-26 2123 IQ2DP         59  15     S51ST         59  15     0
QSO:  3500 PH 2013-10-26 2124 IQ2DP         59  15     YT4A          59  15     0
QSO:  3500 PH 2013-10-26 2126 IQ2DP         59  15     E7DX          59  15     0
QSO:  3500 PH 2013-10-26 2128 IQ2DP         59  15     EA2KR         59  14     0
QSO:  3500 PH 2013-10-26 2130 IQ2DP         59  15     DF0HQ         59  14     0
QSO:  3500 PH 2013-10-26 2135 IQ2DP         59  15     DP6T          59  14     0
QSO:  3500 PH 2013-10-26 2141 IQ2DP         59  15     EA5JK         59  14     0
QSO:  3500 PH 2013-10-26 2145 IQ2DP         59  15     SK3W          59  14     0
QSO:  3500 PH 2013-10-26 2145 IQ2DP         59  15     S51DX         59  15     0
QSO:  3500 PH 2013-10-26 2147 IQ2DP         59  15     YU5R          59  15     0
QSO:  3500 PH 2013-10-26 2148 IQ2DP         59  15     IZ3SQW        59  15     0
QSO:  3500 PH 2013-10-26 2149 IQ2DP         59  15     S53EA         59  15     0
QSO:  3500 PH 2013-10-26 2152 IQ2DP         59  15     DF1IAQ        59  14     0
QSO:  3500 PH 2013-10-26 2152 IQ2DP         59  15     S53I          59  15     0
QSO:  3500 PH 2013-10-26 2153 IQ2DP         59  15     S54K          59  15     0
QSO:  3500 PH 2013-10-26 2154 IQ2DP         59  15     DQ4W          59  14     0
QSO:  3500 PH 2013-10-26 2155 IQ2DP         59  15     US5D          59  16     0
QSO:  3500 PH 2013-10-26 2155 IQ2DP         59  15     YT6T          59  15     0
QSO:  3500 PH 2013-10-26 2156 IQ2DP         59  15     OM3ZWA        59  15     0
QSO:  3500 PH 2013-10-26 2157 IQ2DP         59  15     F5VMN         59  14     0
QSO:  3500 PH 2013-10-26 2200 IQ2DP         59  15     ON3DI         59  14     0
QSO:  3500 PH 2013-10-26 2200 IQ2DP         59  15     EA3GHZ        59  14     0
QSO:  3500 PH 2013-10-26 2201 IQ2DP         59  15     G3TXF         59  14     0
QSO:  3500 PH 2013-10-26 2202 IQ2DP         59  15     DF1IAQ        59  14     0
QSO:  3500 PH 2013-10-26 2204 IQ2DP         59  15     S52ZW         59  15     0
QSO:  3500 PH 2013-10-26 2204 IQ2DP         59  15     S51Z          59  15     0
QSO:  3500 PH 2013-10-26 2206 IQ2DP         59  15     LY7A          59  15     0
QSO:  3500 PH 2013-10-26 2223 IQ2DP         59  15     YU7U          59  15     0
QSO:  3500 PH 2013-10-26 2224 IQ2DP         59  15     IW2HAJ        59  15     0
QSO:  3500 PH 2013-10-26 2226 IQ2DP         59  15     IR4M          59  15     0
QSO:  3500 PH 2013-10-26 2227 IQ2DP         59  15     S51CK         59  15     0
QSO:  3500 PH 2013-10-26 2227 IQ2DP         59  15     DL6NDW        59  14     0
QSO:  3500 PH 2013-10-26 2228 IQ2DP         59  15     S51A          59  15     0
QSO:  3500 PH 2013-10-26 2229 IQ2DP         59  15     IR2L          59  15     0
QSO:  3500 PH 2013-10-26 2230 IQ2DP         59  15     S50G          59  15     0
QSO:  3500 PH 2013-10-26 2230 IQ2DP         59  15     DR5N          59  14     0
QSO:  3500 PH 2013-10-26 2231 IQ2DP         59  15     9A1P          59  15     0
QSO:  3500 PH 2013-10-26 2235 IQ2DP         59  15     IK2QPR        59  15     0
QSO:  3500 PH 2013-10-26 2235 IQ2DP         59  15     OM8A          59  15     0
QSO:  3500 PH 2013-10-26 2237 IQ2DP         59  15     YT0W          59  15     0
QSO:  3500 PH 2013-10-26 2238 IQ2DP         59  15     LN5O          59  14     0
QSO:  3500 PH 2013-10-26 2241 IQ2DP         59  15     HA30S         59  15     0
QSO:  3500 PH 2013-10-26 2242 IQ2DP         59  15     HG6N          59  15     0
QSO:  3500 PH 2013-10-26 2244 IQ2DP         59  15     DL1NKS        59  14     0
QSO:  3500 PH 2013-10-26 2246 IQ2DP         59  15     EW8DJ         59  16     0
QSO:  3500 PH 2013-10-26 2248 IQ2DP         59  15     HG5P          59  15     0
QSO:  3500 PH 2013-10-26 2251 IQ2DP         59  15     RM4F          59  16     0
QSO:  3500 PH 2013-10-26 2254 IQ2DP         59  15     C37NL         59  14     0
QSO:  3500 PH 2013-10-26 2257 IQ2DP         59  15     HB0A          59  14     0
QSO:  3500 PH 2013-10-26 2258 IQ2DP         59  15     YQ5C          59  20     0
QSO:  3500 PH 2013-10-26 2300 IQ2DP         59  15     OT5A          59  14     0
QSO:  3500 PH 2013-10-26 2304 IQ2DP         59  15     HB9MM         59  14     0
QSO:  3500 PH 2013-10-27 0706 IQ2DP         59  15     DF0AT         59  14     0
QSO:  7000 PH 2013-10-27 0710 IQ2DP         59  15     ES9C          59  15     0
QSO:  7000 PH 2013-10-27 0714 IQ2DP         59  15     ES5Y          59  15     0
QSO:  7000 PH 2013-10-27 0716 IQ2DP         59  15     DM5TI         59  14     0
QSO:  7000 PH 2013-10-27 0717 IQ2DP         59  15     LY7A          59  15     0
QSO:  7000 PH 2013-10-27 0719 IQ2DP         59  15     SP6QKS        59  15     0
QSO:  7000 PH 2013-10-27 0720 IQ2DP         59  15     DF9GR         59  14     0
QSO:  7000 PH 2013-10-27 0721 IQ2DP         59  15     EW8DD         59  16     0
QSO:  7000 PH 2013-10-27 0722 IQ2DP         59  15     OK7O          59  15     0
QSO:  7000 PH 2013-10-27 0724 IQ2DP         59  15     IR2L          59  15     0
QSO:  7000 PH 2013-10-27 0726 IQ2DP         59  15     S57O          59  15     0
QSO:  7000 PH 2013-10-27 0727 IQ2DP         59  15     K3LR          59  05     0
QSO:  7000 PH 2013-10-27 0729 IQ2DP         59  15     IT9CAR        59  15     0
QSO:  7000 PH 2013-10-27 0730 IQ2DP         59  15     F4EQH         59  14     0
QSO:  7000 PH 2013-10-27 0731 IQ2DP         59  15     IZ1GQI        59  15     0
QSO:  7000 PH 2013-10-27 0732 IQ2DP         59  15     HB30OK        59  14     0
QSO:  7000 PH 2013-10-27 0733 IQ2DP         59  15     DL5GAC        59  14     0
QSO:  7000 PH 2013-10-27 0734 IQ2DP         59  15     M0MCV         59  14     0
