START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: NG7A
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: ASSISTED
LOCATION: NH
CLAIMED-SCORE: 0
CLUB: YANKEE CLIPPER CONTEST CLUB
NAME: GEORGE COOLEY
OPERATORS: NG7A
CREATED-BY: ADIF2CABR V.3.00 (C) SP7DQR
SOAPBOX: HARD DISK CRASHED AND LOST DATA THE FIRST 4 HOURS OF THE CONTEST
SOAPBOX: STARTING AT 000Z.  PLEASE DO NOT PENALIZE STATIONS THAT WORKED ME
SOAPBOX: DURING THAT PERIOD WITH A NOT IN LOG PENALTY.
QSO: 28358 PH 2013-10-27 1237 NG7A          59  5          US5D          59   16
QSO: 28619 PH 2013-10-27 1235 NG7A          59  5          RM4F          59   16
QSO: 28509 PH 2013-10-27 1232 NG7A          59  5          A60A          59   21
QSO: 28625 PH 2013-10-27 1224 NG7A          59  5          A71BX         59   21
QSO: 28316 PH 2013-10-27 1222 NG7A          59  5          SP9KDA        59   15
QSO: 28579 PH 2013-10-27 1218 NG7A          59  5          A73A          59   21
QSO: 28322 PH 2013-10-27 1215 NG7A          59  5          UN6P          59   17
QSO: 28359 PH 2013-10-27 1211 NG7A          59  5          G3TBK         59   14
QSO: 28361 PH 2013-10-27 1209 NG7A          59  5          UX4U          59   16
QSO: 28487 PH 2013-10-27 1200 NG7A          59  5          GM6NX         59   14
QSO: 28491 PH 2013-10-27 1159 NG7A          59  5          OH8L          59   15
QSO: 28493 PH 2013-10-27 1158 NG7A          59  5          RM3Q          59   16
QSO: 28494 PH 2013-10-27 1157 NG7A          59  5          OK7K          59   15
QSO: 28500 PH 2013-10-27 1156 NG7A          59  5          TM0R          59   14
QSO: 28459 PH 2013-10-27 1153 NG7A          59  5          3V7A          59   33
QSO: 28520 PH 2013-10-27 1149 NG7A          59  5          EC7ZK         59   14
QSO: 28526 PH 2013-10-27 1148 NG7A          59  5          CN2AA         59   33
QSO: 28529 PH 2013-10-27 1147 NG7A          59  5          PA6V          59   14
QSO: 28573 PH 2013-10-27 1144 NG7A          59  5          YU5R          59   15
QSO: 28490 PH 2013-10-27 1143 NG7A          59  5          8S0C          59   14
QSO: 28665 PH 2013-10-27 1142 NG7A          59  5          OH4XX         59   15
QSO: 28815 PH 2013-10-27 1141 NG7A          59  5          4L1UN         59   21
QSO: 28536 PH 2013-10-27 1139 NG7A          59  5          LA9TJA        59   14
QSO: 28549 PH 2013-10-27 1137 NG7A          59  5          9K2HN         59   21
QSO: 28539 PH 2013-10-27 1132 NG7A          59  5          SQ9ZAT        59   15
QSO: 28552 PH 2013-10-27 1130 NG7A          59  5          IR6D          59   15
QSO: 28566 PH 2013-10-27 1129 NG7A          59  5          A65BP         59   21
QSO: 28570 PH 2013-10-27 1124 NG7A          59  5          YM3KM         59   20
QSO: 28585 PH 2013-10-27 1114 NG7A          59  5          OE5T          59   15
QSO: 28430 PH 2013-10-27 1109 NG7A          59  5          LZ1QN         59   20
QSO: 28428 PH 2013-10-27 1105 NG7A          59  5          IG9Y          59   33
QSO:  3738 PH 2013-10-27 1100 NG7A          59  5          VE3MGY        59    4
QSO: 28462 PH 2013-10-26 2214 NG7A          59  5          VK2KW         59   30
QSO: 28457 PH 2013-10-26 2212 NG7A          59  5          AL9A          59    1
QSO: 28388 PH 2013-10-26 2206 NG7A          59  5          VP5DX         59    8
QSO: 21357 PH 2013-10-26 2152 NG7A          59  5          KH6MB         59   31
QSO: 21347 PH 2013-10-26 2150 NG7A          59  5          NH7A          59   31
QSO: 21341 PH 2013-10-26 2147 NG7A          59  5          JH7AFR        59   25
QSO: 21339 PH 2013-10-26 2146 NG7A          59  5          PX2C          59   11
QSO: 28493 PH 2013-10-26 2123 NG7A          59  5          CX3ACS        59   13
QSO: 28487 PH 2013-10-26 2118 NG7A          59  5          D4C           59   35
QSO: 28483 PH 2013-10-26 2115 NG7A          59  5          PX5E          59   11
QSO: 28480 PH 2013-10-26 2113 NG7A          59  5          PY2VI         59   11
QSO: 28625 PH 2013-10-26 2048 NG7A          59  5          J69DS         59    8
QSO: 28466 PH 2013-10-26 2038 NG7A          59  5          PP5JAK        59   11
QSO: 28458 PH 2013-10-26 2036 NG7A          59  5          VP5T          59    8
QSO: 28445 PH 2013-10-26 2033 NG7A          59  5          PY2C          59    9
QSO: 28412 PH 2013-10-26 2026 NG7A          59  5          NH7A          59   31
QSO: 28410 PH 2013-10-26 2024 NG7A          59  5          PY1NS         59   11
QSO: 28404 PH 2013-10-26 2022 NG7A          59  5          PY1CAS        59   11
QSO: 28395 PH 2013-10-26 2016 NG7A          59  5          LU7DA         59   13
QSO: 28390 PH 2013-10-26 2015 NG7A          59  5          CW5W          59   13
QSO: 28386 PH 2013-10-26 2013 NG7A          59  5          KP2M          59    8
QSO: 28348 PH 2013-10-26 2010 NG7A          59  5          HK1NA         59    9
QSO: 28437 PH 2013-10-26 1810 NG7A          59  5          TO1A          59    9
QSO: 28378 PH 2013-10-26 1805 NG7A          59  5          NP2N          59    8
QSO: 28582 PH 2013-10-26 1802 NG7A          59  5          OZ7X          59   14
QSO: 21350 PH 2013-10-26 1749 NG7A          59  5          YU5A          59   15
QSO: 28396 PH 2013-10-26 1310 NG7A          59  5          UP2L          59   17
QSO: 28396 PH 2013-10-26 1300 NG7A          59  5          CN2R          59   33
QSO: 28523 PH 2013-10-26 1256 NG7A          59  5          3V7A          59   33
QSO: 28682 PH 2013-10-26 1254 NG7A          59  5          OH8X          59   15
QSO: 28818 PH 2013-10-26 1253 NG7A          59  5          SK7K          59   14
QSO: 28406 PH 2013-10-26 1251 NG7A          59  5          4O3A          59   15
QSO: 28465 PH 2013-10-26 1223 NG7A          59  5          SV9FBG        59   20
QSO: 28471 PH 2013-10-26 1220 NG7A          59  5          OH0JFP        59   15
QSO: 28307 PH 2013-10-26 1215 NG7A          59  5          EB2AM         59   14
QSO: 28304 PH 2013-10-26 1212 NG7A          59  5          SV2HBI        59   20
QSO: 28303 PH 2013-10-26 1211 NG7A          59  5          UW7LL         59   16
QSO: 21277 PH 2013-10-26 1205 NG7A          59  5          FY5KE         59    9
QSO: 21275 PH 2013-10-26 1202 NG7A          59  5          II9P          59   15
QSO: 21273 PH 2013-10-26 1159 NG7A          59  5          YU1UN         59   15
