START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-SSB
CALLSIGN:      M9T
CLAIMED-SCORE: 32718
LOCATION:      DX
NAME:          Bob Edgar
OPERATORS:     G0KYS
SOAPBOX:       Just a few hours as time permitted, abruptly cut short
SOAPBOX:       by rig TX failure :-(
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO: 28810 PH 2013-10-26 1100 M9T           59  14     CT3HF         59  33
QSO: 28888 PH 2013-10-26 1104 M9T           59  14     OD5ZZ         59  20
QSO: 28725 PH 2013-10-26 1105 M9T           59  14     CT9/R9DX      59  33
QSO: 28720 PH 2013-10-26 1107 M9T           59  14     CQ3L          59  33
QSO: 28676 PH 2013-10-26 1109 M9T           59  14     UA0BA         59  18
QSO: 28632 PH 2013-10-26 1110 M9T           59  14     RA1AL         59  16
QSO: 28621 PH 2013-10-26 1110 M9T           59  14     UY1IP         59  16
QSO: 28545 PH 2013-10-26 1125 M9T           59  14     YM3KM         59  20
QSO: 28483 PH 2013-10-26 1129 M9T           59  14     UT7IG         59  16
QSO: 28469 PH 2013-10-26 1132 M9T           59  14     KB1H          59  05
QSO: 28464 PH 2013-10-26 1134 M9T           59  14     P33W          59  20
QSO: 28408 PH 2013-10-26 1141 M9T           59  14     RA7A          59  16
QSO: 28403 PH 2013-10-26 1143 M9T           59  14     SW5CC         59  20
QSO: 28365 PH 2013-10-26 1146 M9T           59  14     UA5B          59  16
QSO: 28305 PH 2013-10-26 1148 M9T           59  14     YQ6A          59  20
QSO: 21442 PH 2013-10-26 1154 M9T           59  14     S51A          59  15
QSO: 21410 PH 2013-10-26 1157 M9T           59  14     YU5R          59  15
QSO: 21398 PH 2013-10-26 1158 M9T           59  14     S50A          59  15
QSO: 21392 PH 2013-10-26 1201 M9T           59  14     RT7T          59  16
QSO: 21360 PH 2013-10-26 1209 M9T           59  14     S50G          59  15
QSO: 21360 PH 2013-10-26 1325 M9T           59  14     SQ6PLH        59  15
QSO: 21357 PH 2013-10-26 1325 M9T           59  14     S53EO         59  15
QSO: 21339 PH 2013-10-26 1329 M9T           59  14     S52ZW         59  15
QSO: 21336 PH 2013-10-26 1329 M9T           59  14     S52OP         59  15
QSO: 21333 PH 2013-10-26 1330 M9T           59  14     LY2KA         59  15
QSO: 21330 PH 2013-10-26 1332 M9T           59  14     ES9C          59  15
QSO: 21326 PH 2013-10-26 1333 M9T           59  14     YU5A          59  15
QSO: 21295 PH 2013-10-26 1345 M9T           59  14     E71A          59  15
QSO: 21286 PH 2013-10-26 1348 M9T           59  14     UI5R          59  16
QSO: 21282 PH 2013-10-26 1348 M9T           59  14     9A9A          59  15
QSO: 21280 PH 2013-10-26 1348 M9T           59  14     II9P          59  15
QSO: 21277 PH 2013-10-26 1349 M9T           59  14     LZ9W          59  20
QSO: 21271 PH 2013-10-26 1352 M9T           59  14     YU1UN         59  15
QSO: 21261 PH 2013-10-26 1353 M9T           59  14     OM5WW         59  15
QSO: 21250 PH 2013-10-26 1356 M9T           59  14     4L8A          59  21
QSO: 21244 PH 2013-10-26 1359 M9T           59  14     SX5P          59  20
QSO: 21241 PH 2013-10-26 1438 M9T           59  14     I0LYO         59  15
QSO: 21233 PH 2013-10-26 1438 M9T           59  14     IG9Y          59  33
QSO: 21229 PH 2013-10-26 1448 M9T           59  14     RT5Z          59  16
QSO: 21214 PH 2013-10-26 1452 M9T           59  14     WE3C          59  05
QSO: 21208 PH 2013-10-26 1453 M9T           59  14     HA3OU         59  15
QSO: 21199 PH 2013-10-26 1505 M9T           59  14     P43A          59  09
QSO: 21186 PH 2013-10-26 1507 M9T           59  14     OK2D          59  15
QSO: 21183 PH 2013-10-26 1512 M9T           59  14     ED9Z          59  33
QSO: 21178 PH 2013-10-26 1513 M9T           59  14     VE9HF         59  05
QSO: 21176 PH 2013-10-26 1514 M9T           59  14     UT7E          59  16
QSO: 21155 PH 2013-10-26 1520 M9T           59  14     YO2LEA        59  20
QSO: 21151 PH 2013-10-26 1520 M9T           59  14     EF5T          59  14
QSO: 28610 PH 2013-10-26 1522 M9T           59  14     W3EP          59  05
QSO: 28650 PH 2013-10-26 1529 M9T           59  14     W3LPL         59  05
QSO: 28655 PH 2013-10-26 1529 M9T           59  14     KM1W          59  05
QSO: 28679 PH 2013-10-26 1530 M9T           59  14     K1KP          59  05
QSO: 28725 PH 2013-10-26 1532 M9T           59  14     W1NA          59  05
QSO: 28781 PH 2013-10-26 1542 M9T           59  14     W5PR          59  04
QSO: 28784 PH 2013-10-26 1543 M9T           59  14     K9CT          59  04
QSO: 28810 PH 2013-10-26 1543 M9T           59  14     KU5B          59  04
QSO: 28839 PH 2013-10-26 1549 M9T           59  14     W1CSM         59  05
QSO: 28854 PH 2013-10-26 1735 M9T           59  14     NN1N          59  05
QSO: 28883 PH 2013-10-26 1735 M9T           59  14     KA1ZD         59  05
QSO: 28903 PH 2013-10-26 1736 M9T           59  14     N2ED          59  05
QSO: 28923 PH 2013-10-26 1737 M9T           59  14     W1WEF         59  05
QSO: 28938 PH 2013-10-26 1737 M9T           59  14     W0AIH         59  04
QSO: 28852 PH 2013-10-26 1743 M9T           59  14     K2LE          59  05
QSO: 28846 PH 2013-10-26 1743 M9T           59  14     AB1OC         59  05
QSO: 28835 PH 2013-10-26 1744 M9T           59  14     K1BX          59  05
QSO: 28680 PH 2013-10-26 1746 M9T           59  14     K0TV          59  05
QSO: 28638 PH 2013-10-26 1746 M9T           59  14     KC1XX         59  05
QSO: 28618 PH 2013-10-26 1748 M9T           59  14     W1GQ          59  05
QSO: 21146 PH 2013-10-26 1851 M9T           59  14     CJ3T          59  04
QSO: 21246 PH 2013-10-26 1908 M9T           59  14     W3LPL         59  05
QSO: 14294 PH 2013-10-26 1912 M9T           59  14     YP9W          59  20
QSO: 14286 PH 2013-10-26 1914 M9T           59  14     OH8X          59  15
QSO: 14281 PH 2013-10-26 1915 M9T           59  14     II9P          59  15
QSO: 14253 PH 2013-10-26 1918 M9T           59  14     YT2ISM        59  15
QSO: 14238 PH 2013-10-26 1924 M9T           59  14     P3N           59  20
