START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: R0AK
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: Федор Брязгин, Алексей Клундук, Виктория Сюськина, Денис Сюськин, Надежда Новикова
QSO: 14021 CW 2023-04-09 0311 R0AK          599 32     RC6U          599 29    
QSO: 14021 CW 2023-04-09 0311 R0AK          599 32     RK2M          599 29    
QSO: 14021 CW 2023-04-09 0312 R0AK          599 32     R2PU          599 29    
QSO: 14021 CW 2023-04-09 0312 R0AK          599 32     UT7MR         599 29    
QSO: 14021 CW 2023-04-09 0313 R0AK          599 32     RW9AV         599 21    
QSO: 14021 CW 2023-04-09 0313 R0AK          599 32     RN9RF         599 30    
QSO: 14021 CW 2023-04-09 0313 R0AK          599 32     R0UT          599 33    
QSO: 14021 CW 2023-04-09 0314 R0AK          599 32     D0AG          599 29    
QSO: 14021 CW 2023-04-09 0315 R0AK          599 32     R3OM          599 29    
QSO: 14021 CW 2023-04-09 0316 R0AK          599 32     RA9Y          599 31    
QSO: 14021 CW 2023-04-09 0316 R0AK          599 32     RW0J          599 KV    
QSO: 14021 CW 2023-04-09 0317 R0AK          599 32     SG4S          599 28    
QSO: 14021 CW 2023-04-09 0318 R0AK          599 32     HG4I          599 28    
QSO: 14021 CW 2023-04-09 0319 R0AK          599 32     UG4A          599 29    
QSO: 14021 CW 2023-04-09 0321 R0AK          599 32     RW7KW         599 29    
QSO: 21014 CW 2023-04-09 0325 R0AK          599 32     RW4HFH        599 30    
QSO: 21014 CW 2023-04-09 0326 R0AK          599 32     RK3T          599 29    
QSO: 21014 CW 2023-04-09 0327 R0AK          599 32     UI0B          599 32    
QSO: 21014 CW 2023-04-09 0327 R0AK          599 32     RA9DZ         599 30    
QSO: 21014 CW 2023-04-09 0328 R0AK          599 32     RA0AY         599 32    
QSO: 21014 CW 2023-04-09 0328 R0AK          599 32     RA3AN         599 29    
QSO: 21014 CW 2023-04-09 0328 R0AK          599 32     UA4Z          599 29    
QSO: 21014 CW 2023-04-09 0329 R0AK          599 32     UA0D          599 33    
QSO: 21014 CW 2023-04-09 0329 R0AK          599 32     UN4L          599 30    
QSO: 14021 CW 2023-04-09 0332 R0AK          599 32     R9XS          599 20    
QSO: 14021 CW 2023-04-09 0333 R0AK          599 32     RL9L          599 30    
QSO: 14021 CW 2023-04-09 0334 R0AK          599 32     R2OM          599 29    
QSO: 14021 CW 2023-04-09 0335 R0AK          599 32     R9JAP         599 20    
QSO: 14021 CW 2023-04-09 0335 R0AK          599 32     EW4GL         599 29    
QSO: 14021 CW 2023-04-09 0336 R0AK          599 32     RA5G          599 29    
QSO: 14021 CW 2023-04-09 0336 R0AK          599 32     RT1Q          599 29    
QSO: 14021 CW 2023-04-09 0336 R0AK          599 32     DL1NKS        599 28    
QSO: 14021 CW 2023-04-09 0337 R0AK          599 32     RX3DFL        599 29    
QSO: 14021 CW 2023-04-09 0338 R0AK          599 32     R8WO          599 30    
QSO: 14021 CW 2023-04-09 0338 R0AK          599 32     RN4SS         599 29    
QSO: 14021 CW 2023-04-09 0339 R0AK          599 32     UA9MW         599 30    
QSO: 14021 CW 2023-04-09 0339 R0AK          599 32     RA9MA         599 30    
QSO: 14021 CW 2023-04-09 0340 R0AK          599 32     UC5C          599 29    
QSO: 14021 CW 2023-04-09 0340 R0AK          599 32     LZ1DQ         599 28    
QSO: 14021 CW 2023-04-09 0341 R0AK          599 32     R9QQ          599 30    
QSO: 14021 CW 2023-04-09 0341 R0AK          599 32     R3QA          599 29    
QSO: 14021 CW 2023-04-09 0342 R0AK          599 32     UN8PT         599 30    
QSO: 14021 CW 2023-04-09 0342 R0AK          599 32     RA9SN         599 30    
QSO: 14021 CW 2023-04-09 0343 R0AK          599 32     RO9A          599 30    
QSO: 14021 CW 2023-04-09 0343 R0AK          599 32     RT6N          599 29    
QSO: 14021 CW 2023-04-09 0344 R0AK          599 32     R8MB/1        599 20    
QSO: 14021 CW 2023-04-09 0345 R0AK          599 32     PA3AAV        599 27    
QSO: 14021 CW 2023-04-09 0345 R0AK          599 32     UA7G          599 29    
QSO: 14021 CW 2023-04-09 0345 R0AK          599 32     RN3AM         599 29    
QSO: 14021 CW 2023-04-09 0346 R0AK          599 32     EW8OM         599 29    
QSO: 14021 CW 2023-04-09 0346 R0AK          599 32     LZ2KSB        599 28    
QSO: 14021 CW 2023-04-09 0347 R0AK          599 32     RZ9L          599 30    
QSO: 14021 CW 2023-04-09 0347 R0AK          599 32     UC0A          599 32    
QSO: 14021 CW 2023-04-09 0348 R0AK          599 32     R0SBI         599 32    
QSO: 14021 CW 2023-04-09 0348 R0AK          599 32     UA5R          599 29    
QSO: 14021 CW 2023-04-09 0349 R0AK          599 32     4O3RB         599 28    
QSO: 14021 CW 2023-04-09 0349 R0AK          599 32     R9LY          599 30    
QSO: 14154 PH 2023-04-09 0352 R0AK          59  32     UB8AAT        59  30    
QSO: 14155 PH 2023-04-09 0352 R0AK          59  32     UA9CUA        59  30    
QSO: 14155 PH 2023-04-09 0353 R0AK          59  32     RA9Y          59  31    
QSO: 14155 PH 2023-04-09 0353 R0AK          59  32     UN8PT         59  30    
QSO: 14155 PH 2023-04-09 0353 R0AK          59  32     UI8C          59  30    
QSO: 14155 PH 2023-04-09 0354 R0AK          59  32     RC6AC         59  29    
QSO: 14155 PH 2023-04-09 0354 R0AK          59  32     UN7LAN        59  30    
QSO: 14155 PH 2023-04-09 0355 R0AK          59  32     UA9JFH        59  21    
QSO: 14155 PH 2023-04-09 0355 R0AK          59  32     R9LY          59  30    
QSO: 14155 PH 2023-04-09 0356 R0AK          59  32     RU4CK         59  29    
QSO: 14155 PH 2023-04-09 0356 R0AK          59  32     R4CIN         59  29    
QSO: 14155 PH 2023-04-09 0356 R0AK          59  32     R9SDV         59  30    
QSO: 14155 PH 2023-04-09 0357 R0AK          59  32     RA9AU         59  30    
QSO: 14155 PH 2023-04-09 0357 R0AK          59  32     R6BH          59  29    
QSO: 14155 PH 2023-04-09 0357 R0AK          59  32     R4HIA         59  29    
QSO: 14155 PH 2023-04-09 0359 R0AK          59  32     RW4CJH        59  29    
QSO: 14155 PH 2023-04-09 0400 R0AK          59  32     R9YC          59  31    
QSO: 14155 PH 2023-04-09 0401 R0AK          59  32     UA9R          59  30    
QSO: 14155 PH 2023-04-09 0401 R0AK          59  32     RA5G          59  29    
QSO: 14155 PH 2023-04-09 0402 R0AK          59  32     UA6ABE        59  29    
QSO: 14155 PH 2023-04-09 0402 R0AK          59  32     ER3KAZ        59  29    
QSO: 14155 PH 2023-04-09 0402 R0AK          59  32     R3MB          59  29    
QSO: 14155 PH 2023-04-09 0403 R0AK          59  32     RA9V          59  31    
QSO: 14155 PH 2023-04-09 0403 R0AK          59  32     RY0A          59  32    
QSO: 14155 PH 2023-04-09 0404 R0AK          59  32     R0AH          59  32    
QSO: 14155 PH 2023-04-09 0405 R0AK          59  32     UA3BL         59  29    
QSO: 14155 PH 2023-04-09 0406 R0AK          59  32     LZ3CC         59  28    
QSO: 14155 PH 2023-04-09 0406 R0AK          59  32     UA4HGL        59  29    
QSO: 14155 PH 2023-04-09 0407 R0AK          59  32     RV9CVA        59  30    
QSO: 14155 PH 2023-04-09 0407 R0AK          59  32     RA0SAB        59  32    
QSO: 14155 PH 2023-04-09 0408 R0AK          59  32     R8CT          59  30    
QSO: 14155 PH 2023-04-09 0409 R0AK          59  32     RK4CYW        59  29    
QSO: 14155 PH 2023-04-09 0409 R0AK          59  32     RC9AR         59  30    
QSO: 21019 CW 2023-04-09 0412 R0AK          599 32     RK3DK         599 29    
QSO: 21019 CW 2023-04-09 0412 R0AK          599 32     RT1Q          599 29    
QSO: 21019 CW 2023-04-09 0413 R0AK          599 32     R9XS          599 20    
QSO: 21019 CW 2023-04-09 0414 R0AK          599 32     UA0LNA        599 34    
QSO: 21019 CW 2023-04-09 0414 R0AK          599 32     RV9CVA        599 30    
QSO: 21019 CW 2023-04-09 0415 R0AK          599 32     UI8C          599 30    
QSO: 21019 CW 2023-04-09 0415 R0AK          599 32     UA9XL         599 20    
QSO: 21019 CW 2023-04-09 0416 R0AK          599 32     UA6EC         599 29    
QSO: 21019 CW 2023-04-09 0416 R0AK          599 32     R7MM          599 29    
QSO: 21019 CW 2023-04-09 0417 R0AK          599 32     R9QQ          599 30    
QSO: 21019 CW 2023-04-09 0417 R0AK          599 32     RN9RF         599 30    
QSO: 21019 CW 2023-04-09 0418 R0AK          599 32     UA9CES        599 30    
QSO: 21019 CW 2023-04-09 0418 R0AK          599 32     RO5X          599 29    
QSO: 21019 CW 2023-04-09 0419 R0AK          599 32     R0CBW         599 34    
QSO: 21019 CW 2023-04-09 0419 R0AK          599 32     UA4PBT        599 29    
QSO: 21019 CW 2023-04-09 0420 R0AK          599 32     UN7FW         599 31    
QSO: 21019 CW 2023-04-09 0420 R0AK          599 32     UA4AGT        599 29    
QSO: 21019 CW 2023-04-09 0421 R0AK          599 32     UW1M          599 29    
QSO: 21019 CW 2023-04-09 0421 R0AK          599 32     R0CAF         599 34    
QSO: 21019 CW 2023-04-09 0421 R0AK          599 32     R7AW          599 29    
QSO: 21019 CW 2023-04-09 0422 R0AK          599 32     UA4WAU        599 30    
QSO: 21019 CW 2023-04-09 0423 R0AK          599 32     RD3FT         599 29    
QSO: 21019 CW 2023-04-09 0423 R0AK          599 32     UA7G          599 29    
QSO: 21019 CW 2023-04-09 0423 R0AK          599 32     SV1AJO        599 28    
QSO: 21019 CW 2023-04-09 0424 R0AK          599 32     RA3NC         599 29    
QSO: 21019 CW 2023-04-09 0425 R0AK          599 32     R6CC          599 29    
QSO: 21019 CW 2023-04-09 0426 R0AK          599 32     UA0UV         599 33    
QSO: 21019 CW 2023-04-09 0426 R0AK          599 32     R4IT          599 29    
QSO: 21019 CW 2023-04-09 0427 R0AK          599 32     R7AC          599 29    
QSO: 21019 CW 2023-04-09 0427 R0AK          599 32     UA4LCC        599 29    
QSO: 21019 CW 2023-04-09 0428 R0AK          599 32     RW7KW         599 29    
QSO: 21020 CW 2023-04-09 0429 R0AK          599 32     RL3T          599 29    
QSO: 21020 CW 2023-04-09 0430 R0AK          599 32     UA0LDY        599 34    
QSO: 21020 CW 2023-04-09 0430 R0AK          599 32     UA4WJ         599 30    
QSO: 21020 CW 2023-04-09 0430 R0AK          599 32     D1WA          599 29    
QSO: 21020 CW 2023-04-09 0431 R0AK          599 32     RA9AP         599 30    
QSO: 21020 CW 2023-04-09 0431 R0AK          599 32     RN4HAB        599 30    
QSO: 21020 CW 2023-04-09 0433 R0AK          599 32     RX3DFL        599 29    
QSO: 21020 CW 2023-04-09 0433 R0AK          599 32     RA4AG         599 29    
QSO: 21020 CW 2023-04-09 0434 R0AK          599 32     R7RF          599 29    
QSO: 21020 CW 2023-04-09 0434 R0AK          599 32     RA7A          599 29    
QSO: 21020 CW 2023-04-09 0435 R0AK          599 32     RW0LCN        599 34    
QSO: 21020 CW 2023-04-09 0436 R0AK          599 32     UD8A          599 30    
QSO: 21020 CW 2023-04-09 0437 R0AK          599 32     R3WZ          599 29    
QSO: 21020 CW 2023-04-09 0437 R0AK          599 32     RO9A          599 30    
QSO: 21020 CW 2023-04-09 0438 R0AK          599 32     PY2KL         599 15    
QSO: 21020 CW 2023-04-09 0438 R0AK          599 32     UA9CUJ        599 30    
QSO: 21020 CW 2023-04-09 0439 R0AK          599 32     RW0AJ         599 SA    
QSO: 21020 CW 2023-04-09 0439 R0AK          599 32     R3QA          599 29    
QSO: 21020 CW 2023-04-09 0439 R0AK          599 32     R4ACY         599 29    
QSO: 21020 CW 2023-04-09 0440 R0AK          599 32     RC9T          599 30    
QSO: 21020 CW 2023-04-09 0441 R0AK          599 32     UA9AX         599 30    
QSO: 21020 CW 2023-04-09 0441 R0AK          599 32     RT3F          599 29    
QSO: 21019 CW 2023-04-09 0441 R0AK          599 32     RT3F          599 CP    
QSO: 21020 CW 2023-04-09 0442 R0AK          599 32     UA6LCJ        599 29    
QSO: 21020 CW 2023-04-09 0443 R0AK          599 32     UB8Y          599 31    
QSO: 21020 CW 2023-04-09 0443 R0AK          599 32     LZ2KSB        599 28    
QSO: 21020 CW 2023-04-09 0444 R0AK          599 32     RW0J          599 KV    
QSO: 21020 CW 2023-04-09 0445 R0AK          599 32     UA9SEC        599 30    
QSO: 21020 CW 2023-04-09 0446 R0AK          599 32     R4WDX         599 30    
QSO: 21020 CW 2023-04-09 0447 R0AK          599 32     UA6AK         599 29    
QSO: 21020 CW 2023-04-09 0447 R0AK          599 32     RV3ZN         599 29    
QSO: 21020 CW 2023-04-09 0448 R0AK          599 32     R8MB/1        599 20    
QSO: 21205 PH 2023-04-09 0450 R0AK          59  32     UA7K          59  29    
QSO: 21205 PH 2023-04-09 0450 R0AK          59  32     R3MB          59  29    
QSO: 21205 PH 2023-04-09 0451 R0AK          59  32     UA6ABE        59  29    
QSO: 21205 PH 2023-04-09 0452 R0AK          59  32     R7MP          59  29    
QSO: 14138 PH 2023-04-09 0457 R0AK          59  32     RU3VQ         59  29    
QSO: 14138 PH 2023-04-09 0458 R0AK          59  32     RN9AVE        59  30    
QSO: 14138 PH 2023-04-09 0459 R0AK          59  32     UF5A          59  29    
QSO: 14138 PH 2023-04-09 0459 R0AK          59  32     RV7M          59  29    
QSO: 14138 PH 2023-04-09 0459 R0AK          59  32     R9FER         59  30    
QSO: 14138 PH 2023-04-09 0500 R0AK          59  32     UG8F          59  30    
QSO: 14138 PH 2023-04-09 0501 R0AK          59  32     R3AAA         59  29    
QSO: 14138 PH 2023-04-09 0501 R0AK          59  32     R9SDL         59  30    
QSO: 14138 PH 2023-04-09 0501 R0AK          59  32     RM4HZ         59  30    
QSO: 14138 PH 2023-04-09 0502 R0AK          59  32     RA8LA         59  30    
QSO: 14138 PH 2023-04-09 0502 R0AK          59  32     RW3DU         59  29    
QSO: 14138 PH 2023-04-09 0503 R0AK          59  32     RT1I          59  20    
QSO: 14138 PH 2023-04-09 0504 R0AK          59  32     RZ0SW         59  32    
QSO: 14138 PH 2023-04-09 0504 R0AK          59  32     RZ9L          59  30    
QSO: 14138 PH 2023-04-09 0505 R0AK          59  32     R5EW          59  29    
QSO: 14138 PH 2023-04-09 0505 R0AK          59  32     RL9M          59  30    
QSO: 14138 PH 2023-04-09 0506 R0AK          59  32     RA1TD         59  29    
QSO: 14138 PH 2023-04-09 0506 R0AK          59  32     RA6LIS        59  29    
QSO: 14138 PH 2023-04-09 0507 R0AK          59  32     RA4AG         59  29    
QSO: 14138 PH 2023-04-09 0507 R0AK          59  32     R9JAP         59  20    
QSO: 14138 PH 2023-04-09 0507 R0AK          59  32     RL9L          59  30    
QSO: 14138 PH 2023-04-09 0508 R0AK          59  32     R9YAY         59  31    
QSO: 14138 PH 2023-04-09 0517 R0AK          59  32     RC5Z          59  29    
QSO: 14138 PH 2023-04-09 0517 R0AK          59  32     RW0S          59  32    
QSO: 14138 PH 2023-04-09 0519 R0AK          59  32     RA7M          59  29    
QSO: 14138 PH 2023-04-09 0519 R0AK          59  32     R4CIC         59  29    
QSO: 21208 PH 2023-04-09 0520 R0AK          59  32     UA4HGL        59  29    
QSO: 21208 PH 2023-04-09 0521 R0AK          59  32     RU4CK         59  29    
QSO: 21208 PH 2023-04-09 0522 R0AK          59  32     UB8AAT        59  30    
QSO: 21208 PH 2023-04-09 0522 R0AK          59  32     R4HIA         59  29    
QSO: 21208 PH 2023-04-09 0524 R0AK          59  32     DL1DXF        59  28    
QSO: 28019 CW 2023-04-09 0526 R0AK          599 32     RK4NB         599 29    
QSO: 28019 CW 2023-04-09 0527 R0AK          599 32     UA6EC         599 29    
QSO: 28019 CW 2023-04-09 0527 R0AK          599 32     RK3DK         599 29    
QSO: 28019 CW 2023-04-09 0527 R0AK          599 32     RN4SS         599 29    
QSO: 28019 CW 2023-04-09 0528 R0AK          599 32     R5AK          599 29    
QSO: 28019 CW 2023-04-09 0529 R0AK          599 32     RA3NC         599 29    
QSO: 28019 CW 2023-04-09 0529 R0AK          599 32     BG8DIV        599 43    
QSO: 28019 CW 2023-04-09 0529 R0AK          599 32     RW4HFH        599 30    
QSO: 28019 CW 2023-04-09 0530 R0AK          599 32     RK3ER         599 29    
QSO: 28019 CW 2023-04-09 0530 R0AK          599 32     RN6A          599 29    
QSO: 28019 CW 2023-04-09 0530 R0AK          599 32     UW1M          599 29    
QSO: 28019 CW 2023-04-09 0533 R0AK          599 32     RD3TOK        599 29    
QSO: 28019 CW 2023-04-09 0533 R0AK          599 32     RZ3DC         599 29    
QSO: 28503 PH 2023-04-09 0537 R0AK          59  32     RC6U          59  29    
QSO: 28503 PH 2023-04-09 0538 R0AK          59  32     RV3VR         59  29    
QSO: 28503 PH 2023-04-09 0538 R0AK          59  32     RU9ST         59  30    
QSO: 28503 PH 2023-04-09 0538 R0AK          59  32     UA4LCC        59  29    
QSO: 14142 PH 2023-04-09 0541 R0AK          59  32     R1BAC         59  29    
QSO: 14142 PH 2023-04-09 0542 R0AK          59  32     R7MP          59  29    
QSO: 14142 PH 2023-04-09 0542 R0AK          59  32     RA4PBE        59  29    
QSO: 14142 PH 2023-04-09 0545 R0AK          59  32     R3WA          59  29    
QSO: 14142 PH 2023-04-09 0546 R0AK          59  32     R2RZ          59  29    
QSO: 14142 PH 2023-04-09 0547 R0AK          59  32     RO9A          59  30    
QSO: 14142 PH 2023-04-09 0548 R0AK          59  32     PH5M          59  27    
QSO: 14142 PH 2023-04-09 0548 R0AK          59  32     UB5X          59  29    
QSO: 14142 PH 2023-04-09 0549 R0AK          59  32     RK9CYA        59  30    
QSO: 14142 PH 2023-04-09 0550 R0AK          59  32     R3RZ          59  29    
QSO: 14142 PH 2023-04-09 0551 R0AK          59  32     R8KAY         59  20    
QSO: 14020 CW 2023-04-09 0555 R0AK          599 32     UN0LM         599 30    
QSO: 14020 CW 2023-04-09 0555 R0AK          599 32     RW0A          599 SA    
QSO: 14020 CW 2023-04-09 0555 R0AK          599 32     RK1NWA        599 19    
QSO: 14020 CW 2023-04-09 0556 R0AK          599 32     RN5AA         599 29    
QSO: 14020 CW 2023-04-09 0556 R0AK          599 32     UA4Q          599 30    
QSO: 14020 CW 2023-04-09 0557 R0AK          599 32     R4OF          599 29    
QSO: 14020 CW 2023-04-09 0557 R0AK          599 32     RN3S          599 29    
QSO: 14020 CW 2023-04-09 0558 R0AK          599 32     R7RF          599 29    
QSO: 14020 CW 2023-04-09 0558 R0AK          599 32     EV6Z          599 29    
QSO: 14020 CW 2023-04-09 0559 R0AK          599 32     RT3F          599 CP    
QSO: 14020 CW 2023-04-09 0600 R0AK          599 32     RA3NC         599 29    
QSO: 14020 CW 2023-04-09 0600 R0AK          599 32     UA6AKD        599 29    
QSO: 14020 CW 2023-04-09 0600 R0AK          599 32     RA5AD         599 29    
QSO: 14020 CW 2023-04-09 0601 R0AK          599 32     UA4CNJ        599 29    
QSO: 14020 CW 2023-04-09 0602 R0AK          599 32     DL0OO         599 28    
QSO: 14020 CW 2023-04-09 0602 R0AK          599 32     UA3X          599 29    
QSO: 14020 CW 2023-04-09 0603 R0AK          599 32     UB5X          599 29    
QSO: 14020 CW 2023-04-09 0604 R0AK          599 32     YL2AG         599 29    
QSO: 14020 CW 2023-04-09 0604 R0AK          599 32     IK2AVH        599 28    
QSO: 14020 CW 2023-04-09 0605 R0AK          599 32     RL2H          599 29    
QSO: 14020 CW 2023-04-09 0607 R0AK          599 32     DL9ZP         599 28    
QSO: 14020 CW 2023-04-09 0608 R0AK          599 32     R5AG          599 AL    
QSO: 14020 CW 2023-04-09 0608 R0AK          599 32     RK4NB         599 29    
QSO: 21019 CW 2023-04-09 0610 R0AK          599 32     YO3HEX        599 28    
QSO: 21019 CW 2023-04-09 0611 R0AK          599 32     RA1TM         599 29    
QSO: 21019 CW 2023-04-09 0611 R0AK          599 32     RW6K          599 29    
QSO: 21019 CW 2023-04-09 0612 R0AK          599 32     YU5DR         599 28    
QSO: 21019 CW 2023-04-09 0612 R0AK          599 32     UB7K          599 29    
QSO: 21019 CW 2023-04-09 0612 R0AK          599 32     UC5D          599 29    
QSO: 21019 CW 2023-04-09 0613 R0AK          599 32     SC3A          599 18    
QSO: 21019 CW 2023-04-09 0614 R0AK          599 32     OK2VWB        599 28    
QSO: 21019 CW 2023-04-09 0614 R0AK          599 32     EU1ST         599 29    
QSO: 21019 CW 2023-04-09 0615 R0AK          599 32     YQ6A          599 28    
QSO: 21019 CW 2023-04-09 0616 R0AK          599 32     DL2OM         599 28    
QSO: 21019 CW 2023-04-09 0616 R0AK          599 32     UB8A          599 30    
QSO: 21019 CW 2023-04-09 0616 R0AK          599 32     RA3YDA        599 29    
QSO: 21019 CW 2023-04-09 0617 R0AK          599 32     R4WAE         599 30    
QSO: 21019 CW 2023-04-09 0617 R0AK          599 32     RM2U          599 29    
QSO: 21019 CW 2023-04-09 0618 R0AK          599 32     JA3JM         599 45    
QSO: 21019 CW 2023-04-09 0618 R0AK          599 32     RN3S          599 29    
QSO: 21019 CW 2023-04-09 0618 R0AK          599 32     R7KX          599 29    
QSO: 21208 PH 2023-04-09 0620 R0AK          59  32     RW1A          59  29    
QSO: 21208 PH 2023-04-09 0621 R0AK          59  32     UA3OO         59  29    
QSO: 21208 PH 2023-04-09 0621 R0AK          59  32     RZ9L          59  30    
QSO: 21208 PH 2023-04-09 0621 R0AK          59  32     UB8A          59  30    
QSO: 21208 PH 2023-04-09 0621 R0AK          59  32     RN9AVE        59  30    
QSO: 21208 PH 2023-04-09 0622 R0AK          59  32     R3WA          59  29    
QSO: 21208 PH 2023-04-09 0622 R0AK          59  32     RV7M          59  29    
QSO: 21208 PH 2023-04-09 0623 R0AK          59  32     RW3DU         59  29    
QSO: 21208 PH 2023-04-09 0623 R0AK          59  32     LZ3CC         59  28    
QSO: 21208 PH 2023-04-09 0624 R0AK          59  32     RV3X          59  29    
QSO: 21208 PH 2023-04-09 0624 R0AK          59  32     ER3KAZ        59  29    
QSO: 21208 PH 2023-04-09 0626 R0AK          59  32     RN8BS         59  30    
QSO: 21208 PH 2023-04-09 0626 R0AK          59  32     R7GU          59  29    
QSO: 21208 PH 2023-04-09 0627 R0AK          59  32     EU2ABF        59  29    
