START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RM3TO
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: RM3TO
QSO:  7014 CW 2023-04-08 2105 RM3TO         599 29     YU1RA         599 28    
QSO:  7014 CW 2023-04-08 2106 RM3TO         599 29     HA7RY         599 28    
QSO:  7016 CW 2023-04-08 2107 RM3TO         599 29     HA8TP         599 28    
QSO:  7017 CW 2023-04-08 2107 RM3TO         599 29     E77EA         599 28    
QSO:  7018 CW 2023-04-08 2109 RM3TO         599 29     YT1A          599 28    
QSO:  7019 CW 2023-04-08 2110 RM3TO         599 29     YO3HEX        599 28    
QSO:  7019 CW 2023-04-08 2111 RM3TO         599 29     RM1T          599 29    
QSO:  7020 CW 2023-04-08 2112 RM3TO         599 29     UC7A          599 29    
QSO:  7023 CW 2023-04-08 2113 RM3TO         599 29     YT7X          599 28    
QSO:  7025 CW 2023-04-08 2115 RM3TO         599 29     IK0YUT        599 28    
QSO:  7027 CW 2023-04-08 2117 RM3TO         599 29     DL1IAO        599 28    
QSO:  7028 CW 2023-04-08 2118 RM3TO         599 29     YU1YV         599 28    
QSO:  7029 CW 2023-04-08 2119 RM3TO         599 29     YO8BDW        599 28    
QSO:  7029 CW 2023-04-08 2120 RM3TO         599 29     Z32TO         599 28    
QSO:  7029 CW 2023-04-08 2121 RM3TO         599 29     EA5/RV2A      599 37    
QSO:  7029 CW 2023-04-08 2121 RM3TO         599 29     UA6AA         599 29    
QSO:  7029 CW 2023-04-08 2122 RM3TO         599 29     DL7UGO        599 28    
QSO:  7029 CW 2023-04-08 2122 RM3TO         599 29     OK4RQ         599 28    
QSO:  7029 CW 2023-04-08 2123 RM3TO         599 29     UI8C          599 30    
QSO:  7029 CW 2023-04-08 2123 RM3TO         599 29     DJ1YF         599 28    
QSO:  7029 CW 2023-04-08 2124 RM3TO         599 29     R9MA          599 31    
QSO:  7029 CW 2023-04-08 2126 RM3TO         599 29     OL8R          599 28    
QSO:  7029 CW 2023-04-08 2126 RM3TO         599 29     DL8DWW        599 28    
QSO:  7029 CW 2023-04-08 2127 RM3TO         599 29     LZ1QN         599 28    
QSO:  7029 CW 2023-04-08 2128 RM3TO         599 29     R3ZP          599 29    
QSO:  7029 CW 2023-04-08 2131 RM3TO         599 29     PA3DZM        599 27    
QSO:  7029 CW 2023-04-08 2132 RM3TO         599 29     Z35W          599 28    
QSO:  7029 CW 2023-04-08 2132 RM3TO         599 29     EU1ST         599 29    
QSO:  7029 CW 2023-04-08 2132 RM3TO         599 29     EW1I          599 29    
QSO:  7029 CW 2023-04-08 2133 RM3TO         599 29     UA0OK         599 32    
QSO:  7029 CW 2023-04-08 2133 RM3TO         599 29     YT6X          599 28    
QSO:  7029 CW 2023-04-08 2135 RM3TO         599 29     S59AW         599 28    
QSO:  7029 CW 2023-04-08 2136 RM3TO         599 29     YQ6A          599 28    
QSO:  7029 CW 2023-04-08 2138 RM3TO         599 29     RN9U          599 31    
QSO:  7029 CW 2023-04-08 2138 RM3TO         599 29     R7AT          599 29    
QSO:  7030 CW 2023-04-08 2140 RM3TO         599 29     EA1X          599 37    
QSO:  7031 CW 2023-04-08 2141 RM3TO         599 29     IK6QRH        599 28    
QSO:  7033 CW 2023-04-08 2142 RM3TO         599 29     OK5D          599 28    
QSO:  7033 CW 2023-04-08 2143 RM3TO         599 29     UB7K          599 29    
QSO:  7011 CW 2023-04-08 2145 RM3TO         599 29     LZ86IV        599 28    
QSO:  7012 CW 2023-04-08 2146 RM3TO         599 29     HA1DAE        599 28    
QSO:  7013 CW 2023-04-08 2146 RM3TO         599 29     UC1A          599 29    
QSO:  7013 CW 2023-04-08 2147 RM3TO         599 29     LZ3ZZ         599 28    
QSO:  7014 CW 2023-04-08 2148 RM3TO         599 29     HA7UI         599 28    
QSO:  7015 CW 2023-04-08 2151 RM3TO         599 29     RK9CYA        599 30    
QSO:  7016 CW 2023-04-08 2154 RM3TO         599 29     RT3F          599 CP    
QSO:  7019 CW 2023-04-08 2158 RM3TO         599 29     RW7F          599 29    
QSO:  7020 CW 2023-04-08 2201 RM3TO         599 29     SC6O          599 18    
QSO:  7020 CW 2023-04-08 2201 RM3TO         599 29     UN4L          599 30    
QSO:  7022 CW 2023-04-08 2203 RM3TO         599 29     YT9WW         599 28    
QSO:  7022 CW 2023-04-08 2204 RM3TO         599 29     OZ6AGX        599 18    
QSO:  7022 CW 2023-04-08 2205 RM3TO         599 29     9A1DR         599 28    
QSO:  7021 CW 2023-04-08 2207 RM3TO         599 29     R2AA          599 29    
QSO:  7021 CW 2023-04-08 2208 RM3TO         599 29     PA2A          599 27    
QSO:  7021 CW 2023-04-08 2209 RM3TO         599 29     YT5M          599 28    
QSO:  7021 CW 2023-04-08 2209 RM3TO         599 29     RN2FQ         599 29    
QSO:  7021 CW 2023-04-08 2210 RM3TO         599 29     RW3RN         599 29    
