START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RA9SN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: RA9SN
QSO:  3528 CW 2023-04-08 2223 RA9SN         599 30     RM2D          599 29    
QSO:  3524 CW 2023-04-08 2225 RA9SN         599 30     S57DX         599 28    
QSO:  3523 CW 2023-04-08 2228 RA9SN         599 30     R108M         599 RG    
QSO:  3522 CW 2023-04-08 2230 RA9SN         599 30     RG61PP        599 YG    
QSO:  3520 CW 2023-04-08 2234 RA9SN         599 30     R9YC          599 31    
QSO:  3518 CW 2023-04-08 2240 RA9SN         599 30     RA5AD         599 29    
QSO:  3514 CW 2023-04-08 2241 RA9SN         599 30     RA7E          599 29    
QSO:  3513 CW 2023-04-08 2242 RA9SN         599 30     YQ6A          599 28    
QSO:  3513 CW 2023-04-08 2245 RA9SN         599 30     R4RN          599 30    
QSO:  3514 CW 2023-04-08 2247 RA9SN         599 30     RK3P          599 29    
QSO:  3516 CW 2023-04-08 2248 RA9SN         599 30     DL4CF         599 28    
QSO:  3517 CW 2023-04-08 2248 RA9SN         599 30     RA9MX         599 30    
QSO:  3521 CW 2023-04-08 2251 RA9SN         599 30     RC6U          599 29    
QSO:  3526 CW 2023-04-08 2253 RA9SN         599 30     RA9MA         599 30    
QSO:  3531 CW 2023-04-08 2253 RA9SN         599 30     RC9J          599 21    
QSO:  3532 CW 2023-04-08 2254 RA9SN         599 30     RM2U          599 29    
QSO:  3538 CW 2023-04-08 2255 RA9SN         599 30     RA3AN         599 29    
QSO:  3543 CW 2023-04-08 2256 RA9SN         599 30     R2VA          599 PC    
QSO:  3545 CW 2023-04-08 2257 RA9SN         599 30     RA9Y          599 31    
QSO:  3548 CW 2023-04-08 2259 RA9SN         599 30     S59AW         599 28    
QSO:  3533 CW 2023-04-08 2302 RA9SN         599 30     RK3DK         599 29    
QSO:  3528 CW 2023-04-08 2304 RA9SN         599 30     R5WW          599 29    
QSO:  3524 CW 2023-04-08 2311 RA9SN         599 30     HA2KMR        599 28    
QSO:  3524 CW 2023-04-08 2315 RA9SN         599 30     RU4AA         599 29    
QSO:  3520 CW 2023-04-08 2316 RA9SN         599 30     RG9A          599 30    
QSO:  3517 CW 2023-04-08 2318 RA9SN         599 30     RN3AM         599 29    
QSO:  3516 CW 2023-04-08 2319 RA9SN         599 30     R8WX          599 30    
QSO:  3515 CW 2023-04-08 2320 RA9SN         599 30     R7MM          599 29    
QSO:  3513 CW 2023-04-08 2331 RA9SN         599 30     R5G           599 AL    
QSO:  1830 CW 2023-04-08 2334 RA9SN         599 30     RG61PP        599 YG    
