START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: RW0J
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: 
OPERATORS: RN0JT, R0JD, RA0JDI, R0JAC, UA0JF, UA0JGT, UB0J, UB0JAI, UB0JBU
QSO: 21032 CW 2023-04-09 0606 RW0J          599 KV     RA3TE         599 29    
QSO: 28015 CW 2023-04-09 0607 RW0J          599 KV     RL2Y          599 29    
QSO: 21032 CW 2023-04-09 0608 RW0J          599 KV     RO5X          599 29    
QSO: 21032 CW 2023-04-09 0609 RW0J          599 KV     R0SBI         599 32    
QSO: 28025 CW 2023-04-09 0609 RW0J          599 KV     RM2D          599 29    
QSO: 21032 CW 2023-04-09 0610 RW0J          599 KV     RN4HAB        599 30    
QSO: 21032 CW 2023-04-09 0611 RW0J          599 KV     UN7LAN        599 30    
QSO: 21032 CW 2023-04-09 0612 RW0J          599 KV     DL1USB        599 28    
QSO: 21032 CW 2023-04-09 0614 RW0J          599 KV     RA3TE         599 29    
QSO: 28034 CW 2023-04-09 0616 RW0J          599 KV     RD0A          599 32    
QSO: 21032 CW 2023-04-09 0617 RW0J          599 KV     RW9MZ         599 30    
QSO: 21032 CW 2023-04-09 0617 RW0J          599 KV     RA3YDA        599 29    
QSO: 21032 CW 2023-04-09 0618 RW0J          599 KV     UC0A          599 32    
QSO: 21032 CW 2023-04-09 0618 RW0J          599 KV     RM2U          599 29    
QSO: 21032 CW 2023-04-09 0619 RW0J          599 KV     RV3AJ         599 29    
QSO: 21032 CW 2023-04-09 0619 RW0J          599 KV     UA4WW         599 30    
QSO: 21032 CW 2023-04-09 0620 RW0J          599 KV     UA5R          599 29    
QSO: 21032 CW 2023-04-09 0621 RW0J          599 KV     RA3DSV        599 29    
QSO: 21032 CW 2023-04-09 0621 RW0J          599 KV     R6CC          599 29    
QSO: 28032 CW 2023-04-09 0621 RW0J          599 KV     RM8W/3        599 29    
QSO: 21032 CW 2023-04-09 0622 RW0J          599 KV     RA3NC         599 29    
QSO: 21032 CW 2023-04-09 0622 RW0J          599 KV     UA3QGT        599 29    
QSO: 21032 CW 2023-04-09 0623 RW0J          599 KV     JA5NSR        599 45    
QSO: 21032 CW 2023-04-09 0623 RW0J          599 KV     R7RF          599 29    
QSO: 21032 CW 2023-04-09 0626 RW0J          599 KV     RK2M          599 29    
QSO: 21032 CW 2023-04-09 0626 RW0J          599 KV     YQ6A          599 28    
QSO: 21032 CW 2023-04-09 0629 RW0J          599 KV     RK3P          599 29    
QSO: 21032 CW 2023-04-09 0630 RW0J          599 KV     UA6CC         599 29    
QSO: 21032 CW 2023-04-09 0631 RW0J          599 KV     E77EA         599 28    
QSO: 21032 CW 2023-04-09 0631 RW0J          599 KV     UB8Y          599 31    
QSO: 28037 CW 2023-04-09 0631 RW0J          599 KV     R8OM          599 31    
QSO: 21032 CW 2023-04-09 0632 RW0J          599 KV     UA4AGT        599 29    
QSO: 21032 CW 2023-04-09 0633 RW0J          599 KV     CT1BOH        599 37    
QSO: 21032 CW 2023-04-09 0633 RW0J          599 KV     CT1BOH        599 37    
QSO: 28026 CW 2023-04-09 0633 RW0J          599 KV     RQ9O          599 31    
QSO: 21032 CW 2023-04-09 0634 RW0J          599 KV     HB9BLQ        599 28    
QSO: 21032 CW 2023-04-09 0634 RW0J          599 KV     HB9BLQ        599 28    
QSO: 21032 CW 2023-04-09 0634 RW0J          599 KV     RA3GAA        599 29    
QSO: 21032 CW 2023-04-09 0634 RW0J          599 KV     RA3GAA        599 29    
QSO: 28012 CW 2023-04-09 0635 RW0J          599 KV     UA3QGT        599 29    
QSO: 21032 CW 2023-04-09 0635 RW0J          599 KV     RX3AEX        599 29    
QSO: 21032 CW 2023-04-09 0635 RW0J          599 KV     RX3AEX        599 29    
QSO: 21032 CW 2023-04-09 0636 RW0J          599 KV     YU7BG         599 28    
QSO: 21032 CW 2023-04-09 0636 RW0J          599 KV     YU7BG         599 28    
QSO: 21032 CW 2023-04-09 0637 RW0J          599 KV     RD1T          599 29    
QSO: 21032 CW 2023-04-09 0637 RW0J          599 KV     RD1T          599 29    
QSO: 21032 CW 2023-04-09 0637 RW0J          599 KV     UC5D          599 29    
QSO: 21032 CW 2023-04-09 0637 RW0J          599 KV     UC5D          599 29    
QSO: 21032 CW 2023-04-09 0638 RW0J          599 KV     RL2Y          599 29    
QSO: 21032 CW 2023-04-09 0638 RW0J          599 KV     RL2Y          599 29    
QSO: 21032 CW 2023-04-09 0639 RW0J          599 KV     RW9DX         599 30    
QSO: 21032 CW 2023-04-09 0639 RW0J          599 KV     RW9DX         599 30    
QSO: 28020 CW 2023-04-09 0639 RW0J          599 KV     R6AF          599 29    
QSO: 21032 CW 2023-04-09 0639 RW0J          599 KV     OL8R          599 28    
QSO: 21032 CW 2023-04-09 0639 RW0J          599 KV     OL8R          599 28    
QSO: 21032 CW 2023-04-09 0640 RW0J          599 KV     RA9YUI        599 31    
QSO: 21032 CW 2023-04-09 0640 RW0J          599 KV     RA9YUI        599 31    
QSO: 21033 CW 2023-04-09 0641 RW0J          599 KV     RW1A          599 29    
QSO: 21033 CW 2023-04-09 0645 RW0J          599 KV     IV3DXW        599 28    
QSO: 21033 CW 2023-04-09 0646 RW0J          599 KV     R3QA          599 29    
QSO: 28017 CW 2023-04-09 0646 RW0J          599 KV     RW1A          599 29    
QSO: 21033 CW 2023-04-09 0647 RW0J          599 KV     RV7C          599 29    
QSO: 21033 CW 2023-04-09 0649 RW0J          599 KV     RL3F          599 29    
QSO: 21033 CW 2023-04-09 0650 RW0J          599 KV     RD0A          599 32    
QSO: 21033 CW 2023-04-09 0650 RW0J          599 KV     UA6GO         599 29    
QSO: 21033 CW 2023-04-09 0651 RW0J          599 KV     DF5EN         599 28    
QSO: 28027 CW 2023-04-09 0653 RW0J          599 KV     UA5R          599 29    
QSO: 21033 CW 2023-04-09 0654 RW0J          599 KV     JA3JM         599 45    
QSO: 21033 CW 2023-04-09 0655 RW0J          599 KV     RC7LS         599 29    
QSO: 21033 CW 2023-04-09 0656 RW0J          599 KV     YT6M          599 28    
QSO: 21033 CW 2023-04-09 0657 RW0J          599 KV     RW6K          599 29    
QSO: 21033 CW 2023-04-09 0657 RW0J          599 KV     R1CX          599 29    
QSO: 21033 CW 2023-04-09 0659 RW0J          599 KV     DF5EG         599 28    
QSO: 28026 CW 2023-04-09 0709 RW0J          599 KV     EU1FQ         599 29    
QSO: 28026 CW 2023-04-09 0710 RW0J          599 KV     UA0KBG        599 25    
QSO: 28026 CW 2023-04-09 0712 RW0J          599 KV     RA4CL         599 29    
QSO: 28026 CW 2023-04-09 0712 RW0J          599 KV     RV7C          599 29    
QSO: 28026 CW 2023-04-09 0713 RW0J          599 KV     OK1VK         599 28    
QSO: 21031 CW 2023-04-09 0713 RW0J          599 KV     R2VA          599 PC    
QSO: 28026 CW 2023-04-09 0713 RW0J          599 KV     R4II          599 29    
QSO: 28026 CW 2023-04-09 0714 RW0J          599 KV     UK7AL         599 30    
QSO: 28026 CW 2023-04-09 0715 RW0J          599 KV     RU6K          599 29    
QSO: 28026 CW 2023-04-09 0716 RW0J          599 KV     UA4FCO        599 29    
QSO: 21046 CW 2023-04-09 0716 RW0J          599 KV     UA3VRV        599 29    
QSO: 28026 CW 2023-04-09 0717 RW0J          599 KV     RV3X          599 29    
QSO: 28026 CW 2023-04-09 0718 RW0J          599 KV     OE3PKU        599 28    
QSO: 21036 CW 2023-04-09 0718 RW0J          599 KV     IK0YUT        599 28    
QSO: 28511 PH 2023-04-09 0718 RW0J          59  KV     UA9LAO        59  30    
QSO: 28026 CW 2023-04-09 0718 RW0J          599 KV     RD8D          599 30    
QSO: 28026 CW 2023-04-09 0719 RW0J          599 KV     RQ4F          599 29    
QSO: 28026 CW 2023-04-09 0719 RW0J          599 KV     R7RF          599 29    
QSO: 28026 CW 2023-04-09 0720 RW0J          599 KV     R3QA          599 29    
QSO: 28026 CW 2023-04-09 0720 RW0J          599 KV     OK2SG         599 28    
QSO: 28026 CW 2023-04-09 0721 RW0J          599 KV     RG2Y          599 29    
QSO: 28026 CW 2023-04-09 0722 RW0J          599 KV     RN9U          599 31    
QSO: 28026 CW 2023-04-09 0722 RW0J          599 KV     RA7E          599 29    
QSO: 28026 CW 2023-04-09 0724 RW0J          599 KV     RA5G          599 29    
QSO: 28026 CW 2023-04-09 0724 RW0J          599 KV     RL5A          599 29    
QSO: 28026 CW 2023-04-09 0725 RW0J          599 KV     YT5M          599 28    
QSO: 28026 CW 2023-04-09 0725 RW0J          599 KV     RW4HFH        599 30    
QSO: 28026 CW 2023-04-09 0726 RW0J          599 KV     DL2NOM        599 28    
QSO: 28505 PH 2023-04-09 0726 RW0J          59  KV     R7KA          59  29    
QSO: 28026 CW 2023-04-09 0727 RW0J          599 KV     R4MA          599 29    
QSO: 28026 CW 2023-04-09 0727 RW0J          599 KV     IV3DXW        599 28    
QSO: 28505 PH 2023-04-09 0728 RW0J          59  KV     RM9RZ         59  30    
QSO: 28026 CW 2023-04-09 0728 RW0J          599 KV     RA9MA         599 30    
QSO: 28026 CW 2023-04-09 0729 RW0J          599 KV     UA3YDI        599 29    
QSO: 28026 CW 2023-04-09 0729 RW0J          599 KV     UR7MZ         599 29    
QSO: 28026 CW 2023-04-09 0730 RW0J          599 KV     5A3LN         599 28    
QSO: 21018 CW 2023-04-09 0730 RW0J          599 KV     RT4F          599 29    
QSO: 28026 CW 2023-04-09 0730 RW0J          599 KV     RT5P          599 29    
QSO: 28026 CW 2023-04-09 0731 RW0J          599 KV     D0AG          599 29    
QSO: 28026 CW 2023-04-09 0732 RW0J          599 KV     RA4CBN        599 29    
QSO: 28026 CW 2023-04-09 0732 RW0J          599 KV     R2SW          599 19    
QSO: 28026 CW 2023-04-09 0733 RW0J          599 KV     OK2HIJ        599 28    
QSO: 28026 CW 2023-04-09 0735 RW0J          599 KV     RA4AG         599 29    
QSO: 28026 CW 2023-04-09 0736 RW0J          599 KV     RV9UDO        599 31    
QSO: 28026 CW 2023-04-09 0739 RW0J          599 KV     RA3YDA        599 29    
QSO: 28026 CW 2023-04-09 0740 RW0J          599 KV     RL6M          599 29    
QSO: 28026 CW 2023-04-09 0742 RW0J          599 KV     RA3GAA        599 29    
QSO: 28026 CW 2023-04-09 0744 RW0J          599 KV     DF8DU         599 28    
QSO: 28026 CW 2023-04-09 0745 RW0J          599 KV     RC9O          599 31    
QSO: 28026 CW 2023-04-09 0747 RW0J          599 KV     OK2VWB        599 28    
QSO: 28026 CW 2023-04-09 0748 RW0J          599 KV     RO5X          599 29    
QSO: 28026 CW 2023-04-09 0749 RW0J          599 KV     DK5JI         599 28    
QSO: 28026 CW 2023-04-09 0750 RW0J          599 KV     RA1QD         599 29    
QSO: 28026 CW 2023-04-09 0750 RW0J          599 KV     RN9N          599 30    
QSO: 28026 CW 2023-04-09 0751 RW0J          599 KV     OK2QX         599 28    
QSO: 28026 CW 2023-04-09 0751 RW0J          599 KV     RV3VR         599 29    
QSO: 28026 CW 2023-04-09 0752 RW0J          599 KV     DJ3RA         599 28    
QSO: 28026 CW 2023-04-09 0753 RW0J          599 KV     DJ3XD         599 28    
QSO: 28026 CW 2023-04-09 0757 RW0J          599 KV     R2BZ          599 29    
QSO: 28026 CW 2023-04-09 0758 RW0J          599 KV     R108M         599 RG    
QSO: 28026 CW 2023-04-09 0758 RW0J          599 KV     UC5D          599 29    
QSO: 28026 CW 2023-04-09 0759 RW0J          599 KV     EW4GL         599 29    
QSO: 21016 CW 2023-04-09 0800 RW0J          599 KV     RU6K          599 29    
QSO: 28026 CW 2023-04-09 0800 RW0J          599 KV     RN5AA         599 29    
QSO: 28026 CW 2023-04-09 0801 RW0J          599 KV     UN7FW         599 31    
QSO: 28026 CW 2023-04-09 0801 RW0J          599 KV     BY4DX         599 44    
QSO: 28026 CW 2023-04-09 0802 RW0J          599 KV     RT2P          599 29    
QSO: 28026 CW 2023-04-09 0802 RW0J          599 KV     UA3XFO        599 29    
QSO: 28026 CW 2023-04-09 0803 RW0J          599 KV     EW8DX         599 29    
QSO: 28026 CW 2023-04-09 0804 RW0J          599 KV     UA1CUR        599 29    
QSO: 28026 CW 2023-04-09 0805 RW0J          599 KV     RC3XC         599 LA    
QSO: 28026 CW 2023-04-09 0807 RW0J          599 KV     RL3F          599 29    
QSO: 28026 CW 2023-04-09 0809 RW0J          599 KV     RA1TM         599 29    
QSO: 28026 CW 2023-04-09 0810 RW0J          599 KV     DL1CC         599 28    
QSO: 28026 CW 2023-04-09 0810 RW0J          599 KV     RC9J          599 21    
QSO: 28026 CW 2023-04-09 0812 RW0J          599 KV     SC3A          599 18    
QSO: 28026 CW 2023-04-09 0813 RW0J          599 KV     RG9A          599 30    
QSO: 28515 PH 2023-04-09 0814 RW0J          59  KV     LZ2VU         59  28    
QSO: 28026 CW 2023-04-09 0815 RW0J          599 KV     RD1T          599 29    
QSO: 28026 CW 2023-04-09 0815 RW0J          599 KV     UC1A          599 29    
QSO: 28026 CW 2023-04-09 0816 RW0J          599 KV     RG5A/6        599 29    
QSO: 28026 CW 2023-04-09 0816 RW0J          599 KV     DL1USB        599 28    
QSO: 21026 CW 2023-04-09 0820 RW0J          599 KV     RA9MA         599 30    
QSO: 28025 CW 2023-04-09 0829 RW0J          599 KV     R2PU          599 29    
QSO: 28025 CW 2023-04-09 0829 RW0J          599 KV     VR2CO         599 44    
QSO: 28025 CW 2023-04-09 0830 RW0J          599 KV     RA3DSV        599 29    
QSO: 28025 CW 2023-04-09 0831 RW0J          599 KV     RV3AJ         599 29    
QSO: 21187 PH 2023-04-09 0831 RW0J          59  KV     IU0OVB        59  28    
QSO: 28025 CW 2023-04-09 0833 RW0J          599 KV     OK4RQ         599 28    
QSO: 28025 CW 2023-04-09 0833 RW0J          599 KV     UA1CIO        599 29    
QSO: 21211 PH 2023-04-09 0837 RW0J          59  KV     RG9A          59  30    
QSO: 28025 CW 2023-04-09 0837 RW0J          599 KV     R2BP          599 29    
QSO: 21225 PH 2023-04-09 0838 RW0J          59  KV     EW4A          59  29    
QSO: 21175 PH 2023-04-09 0841 RW0J          59  KV     R4IT          59  29    
QSO: 28025 CW 2023-04-09 0841 RW0J          599 KV     RT4D          599 MP    
QSO: 28025 CW 2023-04-09 0842 RW0J          599 KV     RA3BQ         599 29    
QSO: 28025 CW 2023-04-09 0842 RW0J          599 KV     UA6CC         599 29    
QSO: 21023 CW 2023-04-09 0843 RW0J          599 KV     RN9N          599 30    
QSO: 28012 CW 2023-04-09 0843 RW0J          599 KV     RG61PP        599 YG    
QSO: 28023 CW 2023-04-09 0845 RW0J          599 KV     RO9O          599 31    
QSO: 28025 CW 2023-04-09 0848 RW0J          599 KV     EW8OM         599 29    
QSO: 28023 CW 2023-04-09 0848 RW0J          599 KV     R9OK          599 31    
QSO: 28023 CW 2023-04-09 0849 RW0J          599 KV     RC9J          599 21    
QSO: 28025 CW 2023-04-09 0849 RW0J          599 KV     R3OR          599 29    
QSO: 21171 PH 2023-04-09 0850 RW0J          59  KV     R108M         59  RG    
QSO: 28023 CW 2023-04-09 0850 RW0J          599 KV     R2VA          599 PC    
QSO: 28025 CW 2023-04-09 0851 RW0J          599 KV     RM3TO         599 29    
QSO: 21182 PH 2023-04-09 0851 RW0J          59  KV     R8TT          59  AU    
QSO: 28025 CW 2023-04-09 0853 RW0J          599 KV     UA3RBR        599 29    
QSO: 28025 CW 2023-04-09 0854 RW0J          599 KV     UA3RBR        599 29    
QSO: 28023 CW 2023-04-09 0856 RW0J          599 KV     PA3AAU        599 27    
QSO: 28023 CW 2023-04-09 0857 RW0J          599 KV     RW9AV         599 21    
QSO: 28025 CW 2023-04-09 0857 RW0J          599 KV     UC0A          599 32    
QSO: 28025 CW 2023-04-09 0858 RW0J          599 KV     R8TT          599 AU    
QSO: 21184 PH 2023-04-09 0858 RW0J          59  KV     RN9N          59  30    
QSO: 28023 CW 2023-04-09 0901 RW0J          599 KV     RM2D          599 29    
QSO: 28026 CW 2023-04-09 0903 RW0J          599 KV     R7AM          599 29    
QSO: 21032 CW 2023-04-09 0905 RW0J          599 KV     R4II          599 29    
QSO: 21032 CW 2023-04-09 0905 RW0J          599 KV     EW8DX         599 29    
QSO: 21032 CW 2023-04-09 0906 RW0J          599 KV     I1RJP         599 28    
QSO: 28030 CW 2023-04-09 0906 RW0J          599 KV     RK3DK         599 29    
QSO: 28031 CW 2023-04-09 0906 RW0J          599 KV     RZ8U          599 31    
QSO: 21032 CW 2023-04-09 0907 RW0J          599 KV     DL8WN         599 28    
QSO: 28032 CW 2023-04-09 0908 RW0J          599 KV     R3AQ          599 29    
QSO: 28010 CW 2023-04-09 0923 RW0J          599 KV     RA9Y          599 31    
QSO: 28014 CW 2023-04-09 0924 RW0J          599 KV     R108M         599 RG    
QSO: 21033 CW 2023-04-09 0926 RW0J          599 KV     PA4O          599 27    
QSO: 21034 CW 2023-04-09 0930 RW0J          599 KV     RW0AB         599 32    
QSO: 21034 CW 2023-04-09 0931 RW0J          599 KV     RM9RZ         599 30    
QSO: 21034 CW 2023-04-09 0931 RW0J          599 KV     RM3Z          599 29    
QSO: 21034 CW 2023-04-09 0932 RW0J          599 KV     OE8CWG        599 28    
QSO: 21034 CW 2023-04-09 0932 RW0J          599 KV     R4WDX         599 30    
QSO: 28012 CW 2023-04-09 0933 RW0J          599 KV     RA4HBS        599 30    
QSO: 21034 CW 2023-04-09 0935 RW0J          599 KV     RJ7M          599 29    
QSO: 21034 CW 2023-04-09 0935 RW0J          599 KV     RV3AJ         599 29    
QSO: 21034 CW 2023-04-09 0936 RW0J          599 KV     RA3DS         599 29    
QSO: 21034 CW 2023-04-09 0937 RW0J          599 KV     OR5T          599 27    
QSO: 21034 CW 2023-04-09 0939 RW0J          599 KV     BD3OKO        599 43    
QSO: 21034 CW 2023-04-09 0940 RW0J          599 KV     BA3AX         599 44    
QSO: 28037 CW 2023-04-09 0941 RW0J          599 KV     EW7KA         599 37    
QSO: 21034 CW 2023-04-09 0942 RW0J          599 KV     DL8WN         599 28    
QSO: 21034 CW 2023-04-09 0944 RW0J          599 KV     UA3UBT        599 29    
QSO: 21034 CW 2023-04-09 0945 RW0J          599 KV     HA3LN         599 28    
QSO: 21034 CW 2023-04-09 0946 RW0J          599 KV     JF3XDK        599 45    
QSO: 21034 CW 2023-04-09 0947 RW0J          599 KV     JS3EOE        599 27    
QSO: 21034 CW 2023-04-09 0947 RW0J          599 KV     R108M         599 RG    
QSO: 21034 CW 2023-04-09 0947 RW0J          599 KV     UA4WAU        599 30    
QSO: 21034 CW 2023-04-09 0948 RW0J          599 KV     ON5SY         599 28    
QSO: 21034 CW 2023-04-09 0948 RW0J          599 KV     UA1CUR        599 29    
QSO: 21034 CW 2023-04-09 0949 RW0J          599 KV     RA4CBN        599 29    
QSO: 28017 CW 2023-04-09 0949 RW0J          599 KV     RN9N          599 30    
QSO: 21034 CW 2023-04-09 0950 RW0J          599 KV     R7DX          599 29    
QSO: 21034 CW 2023-04-09 0951 RW0J          599 KV     R8WO          599 30    
QSO: 21034 CW 2023-04-09 0952 RW0J          599 KV     TM1CY         599 27    
QSO: 28022 CW 2023-04-09 0952 RW0J          599 KV     BI8CZM        599 43    
QSO: 28033 CW 2023-04-09 0954 RW0J          599 KV     R9IR          599 31    
QSO: 21034 CW 2023-04-09 0954 RW0J          599 KV     RN6MA         599 29    
QSO: 21034 CW 2023-04-09 0955 RW0J          599 KV     RA7E          599 29    
QSO: 28038 CW 2023-04-09 0955 RW0J          599 KV     RG8U          599 31    
QSO: 21034 CW 2023-04-09 0958 RW0J          599 KV     OK2EA         599 28    
QSO: 21034 CW 2023-04-09 0958 RW0J          599 KV     RD7X          599 29    
QSO: 21034 CW 2023-04-09 0959 RW0J          599 KV     LZ1QN         599 28    
QSO: 21034 CW 2023-04-09 1000 RW0J          599 KV     UA9CUJ        599 30    
QSO: 28026 CW 2023-04-09 1005 RW0J          599 KV     RW1A          599 29    
QSO: 21189 PH 2023-04-09 1006 RW0J          59  KV     HA2KMR        59  28    
QSO: 28038 CW 2023-04-09 1007 RW0J          599 KV     UA1CUR        599 29    
QSO: 21195 PH 2023-04-09 1010 RW0J          59  KV     RU3VQ         59  29    
QSO: 28023 CW 2023-04-09 1013 RW0J          599 KV     RZ9L          599 30    
QSO: 21195 PH 2023-04-09 1013 RW0J          59  KV     RA4HBS        59  30    
QSO: 28024 CW 2023-04-09 1015 RW0J          599 KV     RA3AN         599 29    
QSO: 21195 PH 2023-04-09 1016 RW0J          59  KV     RN9AVE        59  30    
QSO: 28024 CW 2023-04-09 1017 RW0J          599 KV     RT4D          599 MP    
QSO: 21195 PH 2023-04-09 1018 RW0J          59  KV     RC4AC         59  29    
QSO: 21195 PH 2023-04-09 1019 RW0J          59  KV     UN7CN         59  30    
QSO: 21195 PH 2023-04-09 1020 RW0J          59  KV     R2RZ          59  29    
QSO: 21195 PH 2023-04-09 1021 RW0J          59  KV     RA3GAS        59  29    
QSO: 21195 PH 2023-04-09 1022 RW0J          59  KV     RL9M          59  30    
QSO: 21195 PH 2023-04-09 1022 RW0J          59  KV     ZL5EBE        59  28    
QSO: 21195 PH 2023-04-09 1023 RW0J          59  KV     UA9CUA        59  30    
QSO: 21195 PH 2023-04-09 1023 RW0J          59  KV     R4CIC         59  29    
QSO: 21195 PH 2023-04-09 1024 RW0J          59  KV     RW4CJH        59  29    
QSO: 21195 PH 2023-04-09 1025 RW0J          59  KV     R2SW          59  29    
QSO: 28024 CW 2023-04-09 1025 RW0J          599 KV     RG9A          599 30    
QSO: 21195 PH 2023-04-09 1025 RW0J          59  KV     R9RA          59  30    
QSO: 28024 CW 2023-04-09 1026 RW0J          599 KV     RG2X          599 RK    
QSO: 21025 CW 2023-04-09 1027 RW0J          599 KV     EW8OM         599 29    
QSO: 28024 CW 2023-04-09 1027 RW0J          599 KV     R8IR          599 31    
QSO: 21025 CW 2023-04-09 1028 RW0J          599 KV     DJ4GJ         599 28    
QSO: 21195 PH 2023-04-09 1028 RW0J          59  KV     UB8AAT        59  30    
QSO: 21195 PH 2023-04-09 1028 RW0J          59  KV     UN7FW         59  31    
QSO: 21025 CW 2023-04-09 1029 RW0J          599 KV     DK1HW         599 28    
QSO: 21025 CW 2023-04-09 1029 RW0J          599 KV     DK5JI         599 28    
QSO: 21195 PH 2023-04-09 1030 RW0J          59  KV     UA6ABE        59  29    
QSO: 28024 CW 2023-04-09 1030 RW0J          599 KV     M4T           599 27    
QSO: 28024 CW 2023-04-09 1032 RW0J          599 KV     R9YC          599 31    
QSO: 21227 PH 2023-04-09 1033 RW0J          59  KV     UN9GD         59  31    
QSO: 28024 CW 2023-04-09 1034 RW0J          599 KV     UA5R          599 29    
QSO: 21022 CW 2023-04-09 1036 RW0J          599 KV     EW4A          599 29    
QSO: 21022 CW 2023-04-09 1037 RW0J          599 KV     R2SW          599 29    
QSO: 28024 CW 2023-04-09 1037 RW0J          599 KV     R9UV          599 31    
QSO: 21022 CW 2023-04-09 1039 RW0J          599 KV     DL8DWW        599 28    
QSO: 21022 CW 2023-04-09 1040 RW0J          599 KV     UG8F          599 30    
QSO: 28024 CW 2023-04-09 1040 RW0J          599 KV     LZ8BIV        599 28    
QSO: 21022 CW 2023-04-09 1041 RW0J          599 KV     RA5G          599 29    
QSO: 28024 CW 2023-04-09 1042 RW0J          599 KV     RL3T          599 29    
QSO: 21022 CW 2023-04-09 1043 RW0J          599 KV     BY4DX         599 44    
QSO: 21022 CW 2023-04-09 1043 RW0J          599 KV     R8WF          599 30    
QSO: 21022 CW 2023-04-09 1044 RW0J          599 KV     RC3XC         599 LA    
QSO: 21022 CW 2023-04-09 1045 RW0J          599 KV     RO9A          599 30    
QSO: 21022 CW 2023-04-09 1049 RW0J          599 KV     R4RN          599 30    
QSO: 21022 CW 2023-04-09 1050 RW0J          599 KV     OK2ZV         599 28    
QSO: 21022 CW 2023-04-09 1051 RW0J          599 KV     RG2Y          599 29    
QSO: 21022 CW 2023-04-09 1051 RW0J          599 KV     RN6AT         599 29    
QSO: 21022 CW 2023-04-09 1052 RW0J          599 KV     RW9AV         599 21    
QSO: 28015 CW 2023-04-09 1054 RW0J          599 KV     EA3X          599 37    
QSO: 21022 CW 2023-04-09 1055 RW0J          599 KV     ER5DX         599 29    
QSO: 28042 CW 2023-04-09 1058 RW0J          599 KV     UN7FW         599 31    
QSO: 28010 CW 2023-04-09 1100 RW0J          599 KV     R8TT          599 AU    
QSO: 21032 CW 2023-04-09 1101 RW0J          599 KV     HA1DA         599 28    
QSO: 28013 CW 2023-04-09 1101 RW0J          599 KV     RG2Y          599 29    
QSO: 21032 CW 2023-04-09 1102 RW0J          599 KV     RA4HBS        599 30    
QSO: 28022 CW 2023-04-09 1102 RW0J          599 KV     UA4Z          599 29    
QSO: 21032 CW 2023-04-09 1103 RW0J          599 KV     RN4SC         599 29    
QSO: 28032 CW 2023-04-09 1104 RW0J          599 KV     RA1QD         599 29    
QSO: 21210 PH 2023-04-09 1110 RW0J          59  KV     LZ9R          59  28    
QSO: 28031 CW 2023-04-09 1110 RW0J          599 KV     RD4FB         599 29    
QSO: 21190 PH 2023-04-09 1112 RW0J          59  KV     RM9RZ         59  30    
QSO: 21033 CW 2023-04-09 1117 RW0J          599 KV     R7NQ          599 29    
QSO: 21035 CW 2023-04-09 1120 RW0J          599 KV     UA6HFI        599 29    
QSO: 21035 CW 2023-04-09 1123 RW0J          599 KV     RM3TO         599 29    
QSO: 21035 CW 2023-04-09 1124 RW0J          599 KV     LZ8R          599 28    
QSO: 21035 CW 2023-04-09 1124 RW0J          599 KV     UD0O          599 32    
QSO: 21035 CW 2023-04-09 1125 RW0J          599 KV     UA6LCJ        599 29    
QSO: 21035 CW 2023-04-09 1126 RW0J          599 KV     RG2X          599 RK    
QSO: 21195 PH 2023-04-09 1126 RW0J          59  KV     R0AEW         59  32    
QSO: 21035 CW 2023-04-09 1128 RW0J          599 KV     RU6CO         599 29    
QSO: 21035 CW 2023-04-09 1128 RW0J          599 KV     R3AQ          599 29    
QSO: 21035 CW 2023-04-09 1128 RW0J          599 KV     R2BZ          599 29    
QSO: 21222 PH 2023-04-09 1129 RW0J          59  KV     UA9R          59  30    
QSO: 21225 PH 2023-04-09 1129 RW0J          59  KV     RC6U          59  29    
QSO: 21035 CW 2023-04-09 1130 RW0J          599 KV     RC9T          599 30    
QSO: 21035 CW 2023-04-09 1130 RW0J          599 KV     RW9TA         599 30    
QSO: 21035 CW 2023-04-09 1131 RW0J          599 KV     RK7K          599 29    
QSO:  7012 CW 2023-04-09 1141 RW0J          599 KV     RN9N          599 30    
QSO: 21019 CW 2023-04-09 1145 RW0J          599 KV     EU1DC         599 29    
QSO: 21033 CW 2023-04-09 1147 RW0J          599 KV     RA9SF         599 30    
QSO: 28480 PH 2023-04-09 1149 RW0J          59  KV     R108M         59  RG    
QSO: 21190 PH 2023-04-09 1154 RW0J          59  KV     UA7K          59  29    
QSO: 28023 CW 2023-04-09 1157 RW0J          599 KV     OK2ZV         599 28    
QSO:  7017 CW 2023-04-09 1200 RW0J          599 KV     RW0A          599 SA    
QSO:  7017 CW 2023-04-09 1201 RW0J          599 KV     JA5NSN        599 45    
QSO: 21215 PH 2023-04-09 1202 RW0J          59  KV     RA9Y          59  31    
QSO:  7127 PH 2023-04-09 1216 RW0J          59  KV     UB0JAI        59  33    
QSO:  7020 CW 2023-04-09 1222 RW0J          599 KV     RW0A          599 SA    
