START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: WE2DX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WE2DX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2022.
QSO:   144 DG 2022-01-15 1901 WE2DX         FN20 WA2FZW        FN20
QSO:   144 DG 2022-01-15 1906 WE2DX         FN20 AC2ZZ         FN20
QSO:   144 PH 2022-01-15 1919 WE2DX         FN20 K1TEO         FN31
QSO:   144 DG 2022-01-15 2111 WE2DX         FN20 NE2U          FN20
QSO:   144 DG 2022-01-15 2113 WE2DX         FN20 N2CG          FN20
QSO:   144 DG 2022-01-15 2115 WE2DX         FN20 WO2T          FN20
QSO:   144 DG 2022-01-15 2129 WE2DX         FN20 KA2YRA/R      FN31
QSO:   144 PH 2022-01-15 2154 WE2DX         FN20 WB2CUT        FN20
QSO:   144 PH 2022-01-15 2200 WE2DX         FN20 WA2DNI        FN20
QSO:   432 PH 2022-01-15 2215 WE2DX         FN20 N2NT          FN20
QSO:   144 PH 2022-01-15 2217 WE2DX         FN20 N2NT          FN20
QSO:    50 PH 2022-01-15 2233 WE2DX         FN20 N2NT          FN20
QSO:    50 PH 2022-01-15 2303 WE2DX         FN20 K1TEO         FN31
QSO:   222 FM 2022-01-15 2309 WE2DX         FN20 N2NT          FN20
QSO:    50 DG 2022-01-16 2132 WE2DX         FN20 WA2FZW        FN20
QSO:    50 DG 2022-01-16 2134 WE2DX         FN20 N8RA          FN31
QSO:    50 DG 2022-01-16 2137 WE2DX         FN20 KA2YRA/R      FN20
END-OF-LOG:
