START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      G3LIK
CLAIMED-SCORE: 487370
NAME:          Mick Puttick
OPERATORS:     G3LIK
SOAPBOX:       Nice to see the HF bands opening but 10m limited
SOAPBOX:       Good to see a lot of familiar callsigns
SOAPBOX:       Enjoyed myself when I was on the air but had lots of
SOAPBOX:       breaks at night
SOAPBOX:       Good to have SD for logging
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  1800 CW 2010-11-27 0616 G3LIK         599 14     OH0X          599 15
QSO:  1800 CW 2010-11-27 0621 G3LIK         599 14     TM6X          599 14
QSO:  1800 CW 2010-11-27 0623 G3LIK         599 14     GW3YDX        599 14
QSO:  1800 CW 2010-11-27 0631 G3LIK         599 14     OE3K          599 15
QSO:  1800 CW 2010-11-27 0633 G3LIK         599 14     EI2CN         599 14
QSO:  1800 CW 2010-11-27 0634 G3LIK         599 14     PA3FQA        599 14
QSO:  1800 CW 2010-11-27 0636 G3LIK         599 14     IO5O          599 15
QSO:  1800 CW 2010-11-27 0638 G3LIK         599 14     GM5X          599 14
QSO:  1800 CW 2010-11-27 0639 G3LIK         599 14     SM6CPY        599 14
QSO:  1800 CW 2010-11-27 0640 G3LIK         599 14     ON4IA         599 14
QSO:  1800 CW 2010-11-27 0641 G3LIK         599 14     OQ5M          599 14
QSO:  1800 CW 2010-11-27 0643 G3LIK         599 14     DL5JS         599 14
QSO:  1800 CW 2010-11-27 0644 G3LIK         599 14     MD2C          599 14
QSO:  3500 CW 2010-11-27 0659 G3LIK         599 14     S59A          599 15
QSO:  3500 CW 2010-11-27 0702 G3LIK         599 14     W3LPL         599 05
QSO:  3500 CW 2010-11-27 0703 G3LIK         599 14     OL1C          599 15
QSO:  3500 CW 2010-11-27 0705 G3LIK         599 14     OZ5E          599 14
QSO:  3500 CW 2010-11-27 0707 G3LIK         599 14     SN1I          599 15
QSO:  3500 CW 2010-11-27 0708 G3LIK         599 14     PI4DX         599 14
QSO:  3500 CW 2010-11-27 0713 G3LIK         599 14     HI3A          599 08
QSO:  3500 CW 2010-11-27 0714 G3LIK         599 14     OK1CRM        599 15
QSO:  3500 CW 2010-11-27 0715 G3LIK         599 14     OH6CT         599 15
QSO:  3500 CW 2010-11-27 0715 G3LIK         599 14     K1TTT         599 05
QSO:  3500 CW 2010-11-27 0716 G3LIK         599 14     G4AMT         599 14
QSO:  3500 CW 2010-11-27 0717 G3LIK         599 14     GM3W          599 14
QSO:  3500 CW 2010-11-27 0720 G3LIK         599 14     K1BX          599 05
QSO:  3500 CW 2010-11-27 0721 G3LIK         599 14     K3CR          599 05
QSO:  3500 CW 2010-11-27 0722 G3LIK         599 14     K5ZD          599 05
QSO:  3500 CW 2010-11-27 0722 G3LIK         599 14     GM6Z          599 14
QSO:  3500 CW 2010-11-27 0724 G3LIK         599 14     VE3OI         599 04
QSO:  3500 CW 2010-11-27 0725 G3LIK         599 14     NU8Z          599 04
QSO:  3500 CW 2010-11-27 0727 G3LIK         599 14     KB1H          599 05
QSO:  3500 CW 2010-11-27 0727 G3LIK         599 14     CR3L          599 33
QSO:  3500 CW 2010-11-27 0729 G3LIK         599 14     N1UR          599 05
QSO:  3500 CW 2010-11-27 0730 G3LIK         599 14     K1DG          599 05
QSO:  3500 CW 2010-11-27 0732 G3LIK         599 14     MD2C          599 14
QSO:  3500 CW 2010-11-27 0733 G3LIK         599 14     K1UO          599 05
QSO:  3500 CW 2010-11-27 0733 G3LIK         599 14     KC1XX         599 05
QSO:  3500 CW 2010-11-27 0734 G3LIK         599 14     K3LR          599 05
QSO:  3500 CW 2010-11-27 0735 G3LIK         599 14     SM0W          599 14
QSO:  3500 CW 2010-11-27 0736 G3LIK         599 14     N0NI          599 04
QSO:  3500 CW 2010-11-27 0736 G3LIK         599 14     MW5B          599 14
QSO:  3500 CW 2010-11-27 0737 G3LIK         599 14     PA4N          599 14
QSO:  3500 CW 2010-11-27 0739 G3LIK         599 14     KF3Z          599 05
QSO:  3500 CW 2010-11-27 0741 G3LIK         599 14     K2LE          599 05
QSO:  3500 CW 2010-11-27 0743 G3LIK         599 14     VE3YAA        599 04
