START-OF-LOG: 3.0
CALLSIGN: K5AUP
CLUB: Florida Contest Group
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 844608
OPERATORS: K5AUP
NAME: Jim Kimball
CREATED-BY: N1MM Logger V10.10.2
LOCATION: NFL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO:  7028 CW 2010-11-27 0003 K5AUP         599 5      CR5K          599 14
QSO:  7002 CW 2010-11-27 0302 K5AUP         599 5      YT5A          599 15
QSO:  7004 CW 2010-11-27 0303 K5AUP         599 5      AN5A          599 14
QSO:  7006 CW 2010-11-27 0303 K5AUP         599 5      EF8M          599 33
QSO:  7007 CW 2010-11-27 0304 K5AUP         599 5      YT2W          599 15
QSO:  7007 CW 2010-11-27 0305 K5AUP         599 5      4O3A          599 15
QSO:  7009 CW 2010-11-27 0306 K5AUP         599 5      RW9USA        599 18
QSO:  7011 CW 2010-11-27 0308 K5AUP         599 5      HD2M          599 10
QSO:  7013 CW 2010-11-27 0310 K5AUP         599 5      CR3L          599 33
QSO:  7014 CW 2010-11-27 0310 K5AUP         599 5      KH6MB         599 31
QSO:  7014 CW 2010-11-27 0311 K5AUP         599 5      SN8R          599 15
QSO:  7015 CW 2010-11-27 0312 K5AUP         599 5      ED9M          599 33
QSO:  7016 CW 2010-11-27 0313 K5AUP         599 5      OQ5M          599 14
QSO:  7016 CW 2010-11-27 0314 K5AUP         599 5      DP4T          599 14
QSO:  7020 CW 2010-11-27 0316 K5AUP         599 5      IU1A          599 15
QSO:  7020 CW 2010-11-27 0317 K5AUP         599 5      EA5CW         599 14
QSO:  7022 CW 2010-11-27 0318 K5AUP         599 5      TO3A          599 08
QSO:  7023 CW 2010-11-27 0320 K5AUP         599 5      CN2R          599 33
QSO:  7024 CW 2010-11-27 0321 K5AUP         599 5      P40C          599 09
QSO:  7025 CW 2010-11-27 0321 K5AUP         599 5      P3F           599 20
QSO:  7025 CW 2010-11-27 0322 K5AUP         599 5      DL1A          599 14
QSO:  7024 CW 2010-11-27 0323 K5AUP         599 5      YU1LA         599 15
QSO:  7025 CW 2010-11-27 0323 K5AUP         599 5      6V7Y          599 35
QSO:  7026 CW 2010-11-27 0324 K5AUP         599 5      YT0A          599 15
QSO:  7026 CW 2010-11-27 0324 K5AUP         599 5      OL1C          599 15
QSO:  7026 CW 2010-11-27 0325 K5AUP         599 5      DF0HQ         599 14
QSO:  7027 CW 2010-11-27 0325 K5AUP         599 5      OK5W          599 15
QSO:  7029 CW 2010-11-27 0326 K5AUP         599 5      SN6Z          599 15
QSO:  7029 CW 2010-11-27 0326 K5AUP         599 5      9L5VT         599 35
QSO:  7035 CW 2010-11-27 0327 K5AUP         599 5      E7DX          599 15
QSO:  7036 CW 2010-11-27 0328 K5AUP         599 5      HA3FTA        599 15
QSO:  7038 CW 2010-11-27 0328 K5AUP         599 5      S53MM         599 15
QSO:  7038 CW 2010-11-27 0329 K5AUP         599 5      TI5N          599 07
QSO:  7039 CW 2010-11-27 0330 K5AUP         599 5      OH0V          599 15
QSO:  7041 CW 2010-11-27 0330 K5AUP         599 5      AN2A          599 14
QSO:  7043 CW 2010-11-27 0331 K5AUP         599 5      OM0M          599 15
QSO:  7045 CW 2010-11-27 0332 K5AUP         599 5      PZ5T          599 09
QSO:  7047 CW 2010-11-27 0333 K5AUP         599 5      HA7RY         599 15
QSO:  7049 CW 2010-11-27 0335 K5AUP         599 5      OK2D          599 15
QSO:  7050 CW 2010-11-27 0336 K5AUP         599 5      S51F          599 15
QSO:  7050 CW 2010-11-27 0337 K5AUP         599 5      C5A           599 35
QSO:  7058 CW 2010-11-27 0338 K5AUP         599 5      A45XR         599 21
QSO:  7058 CW 2010-11-27 0339 K5AUP         599 5      EA2EA         599 14
QSO:  7067 CW 2010-11-27 0339 K5AUP         599 5      OE5OHO        599 15
QSO:  7068 CW 2010-11-27 0340 K5AUP         599 5      ZA3HA         599 15
QSO:  7070 CW 2010-11-27 0341 K5AUP         599 5      EI5DI         599 14
QSO:  7076 CW 2010-11-27 0341 K5AUP         599 5      PA3AAV        599 14
QSO:  7080 CW 2010-11-27 0342 K5AUP         599 5      CR2X          599 14
QSO:  7082 CW 2010-11-27 0343 K5AUP         599 5      G5O           599 14
QSO:  7082 CW 2010-11-27 0347 K5AUP         599 5      LS1D          599 13
QSO:  7068 CW 2010-11-27 0348 K5AUP         599 5      PT5T          599 11
QSO:  7071 CW 2010-11-27 0350 K5AUP         599 5      VP2V/N3DXX    599 08
QSO:  7046 CW 2010-11-27 0353 K5AUP         599 5      RT5G          599 16
QSO:  7019 CW 2010-11-27 0355 K5AUP         599 5      XE1AY         599 06
QSO:  7011 CW 2010-11-27 0400 K5AUP         599 5      ZS2DL         599 38
QSO:  3503 CW 2010-11-27 0403 K5AUP         599 5      D4C           599 35
QSO:  3503 CW 2010-11-27 0403 K5AUP         599 5      DL2F          599 14
QSO:  3504 CW 2010-11-27 0404 K5AUP         599 5      YT4T          599 15
QSO:  3504 CW 2010-11-27 0405 K5AUP         599 5      VE2XAA/2      599 02
QSO:  3506 CW 2010-11-27 0408 K5AUP         599 5      ER4A          599 16
QSO:  3534 CW 2010-11-27 0410 K5AUP         599 5      LZ9W          599 20
