START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DK4VY
CATEGORY-ASSISTED: NON-ASSISTED
CLAIMED-SCORE: 15050
CREATED-BY: RCKLog V3.21
OPERATORS: DK4VY
CLUB: RHEIN RUHR DX ASSOCIATION
NAME: Reiner Luedtke
SOAPBOX: Kenwood TS-870  CPA Eagle verical Dipol  FD4  LW  micro Keyer II
QSO: 14040 CW 2010-11-28 1603 DK4VY         599 14     KB1H          599 05     0
QSO:  7001 CW 2010-11-28 1610 DK4VY         599 14     RT5Z          599 16     0
QSO:  7002 CW 2010-11-28 1613 DK4VY         599 14     RX4W          599 16     0
QSO:  7003 CW 2010-11-28 1615 DK4VY         599 14     TF3KEW        599 40     0
QSO:  7004 CW 2010-11-28 1624 DK4VY         599 14     JT5DX         599 23     0
QSO:  7006 CW 2010-11-28 1626 DK4VY         599 14     YU3AAA        599 15     0
QSO:  7007 CW 2010-11-28 1627 DK4VY         599 14     UW1M          599 16     0
QSO:  7008 CW 2010-11-28 1628 DK4VY         599 14     G3VPW         599 14     0
QSO:  7009 CW 2010-11-28 1629 DK4VY         599 14     RT9W          599 16     0
QSO:  7010 CW 2010-11-28 1631 DK4VY         599 14     HG3DX         599 15     0
QSO:  7011 CW 2010-11-28 1633 DK4VY         599 14     RZ4CWW        599 16     0
QSO:  7011 CW 2010-11-28 1634 DK4VY         599 14     YT0A          599 15     0
QSO:  7013 CW 2010-11-28 1635 DK4VY         599 14     EA7KW         599 14     0
QSO:  7013 CW 2010-11-28 1637 DK4VY         599 14     SE0X          599 14     0
QSO:  7016 CW 2010-11-28 1642 DK4VY         599 14     RM3Q          599 16     0
QSO:  7016 CW 2010-11-28 1643 DK4VY         599 14     OH7FKV        599 15     0
QSO:  7017 CW 2010-11-28 1645 DK4VY         599 14     IK0YVV        599 15     0
QSO:  7020 CW 2010-11-28 1647 DK4VY         599 14     UW3U          599 16     0
QSO:  7020 CW 2010-11-28 1648 DK4VY         599 14     UP2L          599 17     0
QSO:  7021 CW 2010-11-28 1649 DK4VY         599 14     TC3A          599 20     0
QSO:  7022 CW 2010-11-28 1650 DK4VY         599 14     TC7M          599 20     0
QSO:  7022 CW 2010-11-28 1651 DK4VY         599 14     UP0L          599 17     0
QSO:  7023 CW 2010-11-28 1848 DK4VY         599 14     JA6LCJ        599 25     0
QSO:  7023 CW 2010-11-28 1849 DK4VY         599 14     SJ2W          599 14     0
QSO:  7024 CW 2010-11-28 1849 DK4VY         599 14     RT5G          599 16     0
QSO:  7024 CW 2010-11-28 1850 DK4VY         599 14     UY1U          599 16     0
QSO:  7027 CW 2010-11-28 1900 DK4VY         599 14     R7LV          599 16     0
QSO:  7027 CW 2010-11-28 1901 DK4VY         599 14     LZ9W          599 20     0
QSO:  7030 CW 2010-11-28 1903 DK4VY         599 14     9A3B          599 15     0
QSO:  7031 CW 2010-11-28 1904 DK4VY         599 14     YT2W          599 15     0
QSO:  7032 CW 2010-11-28 2133 DK4VY         599 14     CR3L          599 33     0
QSO:  7032 CW 2010-11-28 2134 DK4VY         599 14     N1Ix          599 05     0
QSO:  7033 CW 2010-11-28 2139 DK4VY         599 14     TM6M          599 14     0
QSO:  7035 CW 2010-11-28 2146 DK4VY         599 14     KT3Y          599 05     0
QSO:  7036 CW 2010-11-28 2148 DK4VY         599 14     R3PA          599 16     0
QSO:  7037 CW 2010-11-28 2148 DK4VY         599 14     IU9T          599 15     0
QSO:  7037 CW 2010-11-28 2149 DK4VY         599 14     W1WEF         599 05     0
QSO:  7041 CW 2010-11-28 2151 DK4VY         599 14     W9RE          599 04     0
QSO:  7041 CW 2010-11-28 2152 DK4VY         599 14     IR1Y          599 15     0
QSO:  7042 CW 2010-11-28 2155 DK4VY         599 14     P3F           599 20     0
QSO:  7042 CW 2010-11-28 2157 DK4VY         599 14     K1LZ          599 05     0
QSO:  7042 CW 2010-11-28 2158 DK4VY         599 14     UC7A          599 16     0
QSO:  7043 CW 2010-11-28 2159 DK4VY         599 14     N2MM          599 05     0
QSO:  7044 CW 2010-11-28 2200 DK4VY         599 14     EA6URA        599 14     0
QSO:  7046 CW 2010-11-28 2201 DK4VY         599 14     K0TV          599 05     0
QSO:  7047 CW 2010-11-28 2203 DK4VY         599 14     W2RE          599 05     0
QSO:  7047 CW 2010-11-28 2208 DK4VY         599 14     RT3F          599 16     0
QSO:  7050 CW 2010-11-28 2213 DK4VY         599 14     VA2EW         599 05     0
QSO:  7050 CW 2010-11-28 2215 DK4VY         599 14     VE9AA         599 05     0
QSO:  7051 CW 2010-11-28 2216 DK4VY         599 14     W3LPL         599 05     0
QSO:  7052 CW 2010-11-28 2220 DK4VY         599 14     W1QK          599 05     0
QSO:  7055 CW 2010-11-28 2225 DK4VY         599 14     K3CR          599 05     0
QSO:  7057 CW 2010-11-28 2227 DK4VY         599 14     EA2EA         599 14     0
QSO:  7059 CW 2010-11-28 2230 DK4VY         599 14     UW0K          599 16     0
QSO:  7060 CW 2010-11-28 2231 DK4VY         599 14     W3BGN         599 05     0
QSO:  7060 CW 2010-11-28 2233 DK4VY         599 14     WX4G          599 05     0
QSO:  7066 CW 2010-11-28 2236 DK4VY         599 14     ER4A          599 16     0
QSO:  7068 CW 2010-11-28 2237 DK4VY         599 14     EF8M          599 33     0
QSO:  7069 CW 2010-11-28 2239 DK4VY         599 14     UR7UC         599 16     0
QSO:  7073 CW 2010-11-28 2242 DK4VY         599 14     ED9M          599 33     0
QSO:  7074 CW 2010-11-28 2242 DK4VY         599 14     Z35T          599 15     0
QSO:  7075 CW 2010-11-28 2245 DK4VY         599 14     TM0R          599 14     0
QSO:  7077 CW 2010-11-28 2246 DK4VY         599 14     YO3FF         599 20     0
QSO:  7078 CW 2010-11-28 2247 DK4VY         599 14     RL3A          599 16     0
QSO:  7079 CW 2010-11-28 2248 DK4VY         599 14     C6AQQ         599 08     0
QSO:  7086 CW 2010-11-28 2300 DK4VY         599 14     SX1L          599 20     0
QSO:  7089 CW 2010-11-28 2302 DK4VY         599 14     AN2A          599 14     0
QSO:  7090 CW 2010-11-28 2303 DK4VY         599 14     NQ4I          599 05     0
QSO:  7095 CW 2010-11-28 2307 DK4VY         599 14     YQ5Q          599 20     0
QSO:  3505 CW 2010-11-28 2311 DK4VY         599 14     OE3GSA        599 15     0
QSO:  3507 CW 2010-11-28 2312 DK4VY         599 14     OE3I          599 15     0
QSO:  3510 CW 2010-11-28 2314 DK4VY         599 14     SN3A          599 15     0
QSO:  1813 CW 2010-11-28 2317 DK4VY         599 14     OZ1LXJ        599 14     0
END-OF-LOG:
