START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      OZ8A
CLAIMED-SCORE: 48750
NAME:          Allan Glasdam
OPERATORS:     OZ8A
SOAPBOX:       Good cndx. Little pistol needs big ears. I got them
QSO: 21000 CW 2010-11-27 1043 OZ8A          599 14     SX1L          599 20
QSO: 21000 CW 2010-11-27 1045 OZ8A          599 14     CT1GPQ        599 14
QSO: 21000 CW 2010-11-27 1046 OZ8A          599 14     RT4W          599 16
QSO: 21000 CW 2010-11-27 1048 OZ8A          599 14     4L0A          599 21
QSO: 21000 CW 2010-11-27 1049 OZ8A          599 14     RG9A          599 17
QSO: 21000 CW 2010-11-27 1050 OZ8A          599 14     UA9WOB        599 16
QSO: 21000 CW 2010-11-27 1055 OZ8A          599 14     RZ4CWW        599 16
QSO: 21000 CW 2010-11-27 1057 OZ8A          599 14     SV0XBZ/9      599 20
QSO: 21000 CW 2010-11-27 1059 OZ8A          599 14     SV1DPI        599 20
QSO: 28000 CW 2010-11-27 1104 OZ8A          599 14     CR3E          599 33
QSO: 14000 CW 2010-11-27 1113 OZ8A          599 14     YT2W          599 15
QSO: 14000 CW 2010-11-27 1114 OZ8A          599 14     YU1LA         599 15
QSO: 14000 CW 2010-11-27 1123 OZ8A          599 14     RT9A          599 17
QSO: 14000 CW 2010-11-27 1126 OZ8A          599 14     UZ0U          599 16
QSO: 14000 CW 2010-11-27 1127 OZ8A          599 14     UP2L          599 17
QSO: 14000 CW 2010-11-27 1128 OZ8A          599 14     EI6FR         599 14
QSO: 14000 CW 2010-11-27 1132 OZ8A          599 14     OH8X          599 15
QSO: 14000 CW 2010-11-27 1135 OZ8A          599 14     ER4A          599 16
QSO: 21000 CW 2010-11-27 1144 OZ8A          599 14     EA4KD         599 14
QSO: 14000 CW 2010-11-27 1149 OZ8A          599 14     YT4W          599 15
QSO: 14000 CW 2010-11-27 1151 OZ8A          599 14     EA4DRV        599 14
QSO: 14000 CW 2010-11-27 1152 OZ8A          599 14     C4N           599 20
QSO: 14000 CW 2010-11-27 1153 OZ8A          599 14     RT5G          599 16
QSO: 14000 CW 2010-11-27 1154 OZ8A          599 14     YO9BPX        599 20
QSO: 21000 CW 2010-11-27 1311 OZ8A          599 14     5C5T          599 33
QSO: 21000 CW 2010-11-27 1316 OZ8A          599 14     CR2X          599 14
QSO: 21000 CW 2010-11-27 1328 OZ8A          599 14     P3F           599 20
QSO:  3500 CW 2010-11-27 1335 OZ8A          599 14     DF0HQ         599 14
QSO:  3500 CW 2010-11-27 1337 OZ8A          599 14     SN3A          599 15
QSO:  7000 CW 2010-11-27 1342 OZ8A          599 14     OK2SAR        599 15
QSO:  7000 CW 2010-11-27 1343 OZ8A          599 14     M5E           599 14
QSO:  7000 CW 2010-11-27 1344 OZ8A          599 14     OH3OJ         599 15
QSO: 14000 CW 2010-11-27 1536 OZ8A          599 14     YP9W          599 20
QSO: 14000 CW 2010-11-27 1540 OZ8A          599 14     V26K          599 08
QSO:  7000 CW 2010-11-27 1553 OZ8A          599 14     RM5A          599 16
QSO:  7000 CW 2010-11-27 1554 OZ8A          599 14     UA4FEN        599 16
QSO:  7000 CW 2010-11-27 1559 OZ8A          599 14     UW8SM         599 16
QSO:  7000 CW 2010-11-27 1604 OZ8A          599 14     F5POJ         599 14
QSO:  7000 CW 2010-11-27 1605 OZ8A          599 14     YU40A         599 15
QSO:  7000 CW 2010-11-27 1606 OZ8A          599 14     ON4CT         599 14
QSO:  7000 CW 2010-11-27 1608 OZ8A          599 14     RM3Q          599 16
QSO:  7000 CW 2010-11-27 1610 OZ8A          599 14     F5OWL         599 14
QSO:  7000 CW 2010-11-27 1612 OZ8A          599 14     9A8M          599 15
QSO:  7000 CW 2010-11-27 1613 OZ8A          599 14     LX1KC         599 14
QSO:  7000 CW 2010-11-27 1616 OZ8A          599 14     G4CWH         599 14
QSO:  7000 CW 2010-11-27 1617 OZ8A          599 14     LZ1QV         599 20
QSO:  7000 CW 2010-11-27 1618 OZ8A          599 14     EW1EA         599 16
QSO:  7000 CW 2010-11-27 1619 OZ8A          599 14     4L0A          599 21
QSO:  7000 CW 2010-11-27 1621 OZ8A          599 14     OM3KWZ        599 15
QSO:  7000 CW 2010-11-27 1622 OZ8A          599 14     S58N          599 15
QSO:  7000 CW 2010-11-27 1624 OZ8A          599 14     YO9AGI        599 20
QSO:  7000 CW 2010-11-27 1627 OZ8A          599 14     EM7L          599 16
QSO:  7000 CW 2010-11-27 1630 OZ8A          599 14     UP0L          599 17
QSO:  7000 CW 2010-11-27 1632 OZ8A          599 14     YU7W          599 15
QSO:  7000 CW 2010-11-27 1634 OZ8A          599 14     S58Q          599 15
QSO:  7000 CW 2010-11-27 1635 OZ8A          599 14     YU3AAA        599 15
QSO:  7000 CW 2010-11-27 1636 OZ8A          599 14     LY6A          599 15
QSO:  7000 CW 2010-11-27 1637 OZ8A          599 14     YL2SM         599 15
QSO:  7000 CW 2010-11-27 1639 OZ8A          599 14     SN5N          599 15
QSO:  7000 CW 2010-11-27 1642 OZ8A          599 14     ES9C          599 15
QSO:  7000 CW 2010-11-27 1645 OZ8A          599 14     IH9R          599 33
QSO:  7000 CW 2010-11-27 1907 OZ8A          599 14     IR9Y          599 15
QSO:  7000 CW 2010-11-27 1910 OZ8A          599 14     6V7Y          599 35
QSO:  7000 CW 2010-11-27 1912 OZ8A          599 14     LZ1BJ         599 20
QSO:  7000 CW 2010-11-27 1913 OZ8A          599 14     UV2L          599 16
QSO:  7000 CW 2010-11-27 1916 OZ8A          599 14     IK4UPB        599 15
QSO:  7000 CW 2010-11-27 1919 OZ8A          599 14     9H3TX         599 15
QSO:  7000 CW 2010-11-27 1921 OZ8A          599 14     K3LR          599 05
QSO:  7000 CW 2010-11-27 1922 OZ8A          599 14     YU1LA         599 15
QSO:  7000 CW 2010-11-27 1925 OZ8A          599 14     IR4X          599 15
QSO:  7000 CW 2010-11-27 1925 OZ8A          599 14     RK4WWQ        599 16
QSO:  7000 CW 2010-11-27 1929 OZ8A          599 14     CS5NRA        599 14
QSO:  7000 CW 2010-11-27 1930 OZ8A          599 14     RU4F          599 16
QSO:  7000 CW 2010-11-27 1933 OZ8A          599 14     HA3FTA        599 15
QSO:  7000 CW 2010-11-27 1938 OZ8A          599 14     YT2W          599 15
QSO:  7000 CW 2010-11-27 1939 OZ8A          599 14     E73M          599 15
QSO:  7000 CW 2010-11-27 1942 OZ8A          599 14     TC3A          599 20
QSO:  7000 CW 2010-11-27 1943 OZ8A          599 14     IR4M          599 15
QSO:  7000 CW 2010-11-27 1944 OZ8A          599 14     LZ9W          599 20
QSO:  7000 CW 2010-11-27 1945 OZ8A          599 14     RY6Y          599 16
QSO:  7000 CW 2010-11-27 1946 OZ8A          599 14     4L7A          599 21
QSO:  7000 CW 2010-11-27 1958 OZ8A          599 14     LZ5VK         599 20
QSO:  7000 CW 2010-11-27 2001 OZ8A          599 14     VE1DT         599 05
QSO:  7000 CW 2010-11-27 2003 OZ8A          599 14     RU4SO         599 16
QSO:  7000 CW 2010-11-27 2005 OZ8A          599 14     ER0FEO        599 16
QSO:  3500 CW 2010-11-27 2010 OZ8A          599 14     OH6MW         599 15
QSO:  3500 CW 2010-11-27 2014 OZ8A          599 14     OL3Z          599 15
QSO:  3500 CW 2010-11-27 2015 OZ8A          599 14     G6MC          599 14
QSO:  3500 CW 2010-11-27 2017 OZ8A          599 14     S50A          599 15
QSO:  3500 CW 2010-11-27 2019 OZ8A          599 14     MW5B          599 14
QSO:  3500 CW 2010-11-27 2023 OZ8A          599 14     R9TV          599 16
QSO:  3500 CW 2010-11-27 2024 OZ8A          599 14     LY8O          599 15
QSO:  3500 CW 2010-11-27 2027 OZ8A          599 14     RA1AL         599 16
QSO:  3500 CW 2010-11-27 2027 OZ8A          599 14     PI4DX         599 14
QSO:  3500 CW 2010-11-27 2028 OZ8A          599 14     GM6Z          599 14
QSO:  3500 CW 2010-11-27 2031 OZ8A          599 14     UA1CE         599 16
QSO:  3500 CW 2010-11-27 2031 OZ8A          599 14     SO9Q          599 15
QSO:  3500 CW 2010-11-27 2032 OZ8A          599 14     EA2EA         599 14
QSO:  3500 CW 2010-11-28 0540 OZ8A          599 14     LZ9W          599 20
QSO:  3500 CW 2010-11-28 0544 OZ8A          599 14     GM5X          599 14
QSO:  3500 CW 2010-11-28 0546 OZ8A          599 14     IQ3GO         599 15
QSO:  3500 CW 2010-11-28 0547 OZ8A          599 14     HA9RT         599 15
QSO:  3500 CW 2010-11-28 0548 OZ8A          599 14     EW3EW         599 16
QSO:  3500 CW 2010-11-28 0548 OZ8A          599 14     K1DG          599 05
QSO:  3500 CW 2010-11-28 0549 OZ8A          599 14     9A5Y          599 15
QSO:  3500 CW 2010-11-28 0551 OZ8A          599 14     S53F          599 15
QSO:  3500 CW 2010-11-28 0551 OZ8A          599 14     YL2IP         599 15
QSO:  3500 CW 2010-11-28 0552 OZ8A          599 14     EW2A          599 16
QSO:  3500 CW 2010-11-28 0553 OZ8A          599 14     GM7R          599 14
QSO:  3500 CW 2010-11-28 0558 OZ8A          599 14     G4IIY         599 14
QSO:  3500 CW 2010-11-28 0602 OZ8A          599 14     HG1S          599 15
QSO:  3500 CW 2010-11-28 0603 OZ8A          599 14     UX2X          599 16
QSO:  3500 CW 2010-11-28 0605 OZ8A          599 14     IH9X          599 33
QSO:  3500 CW 2010-11-28 0606 OZ8A          599 14     VY2ZM         599 05
QSO:  3500 CW 2010-11-28 0607 OZ8A          599 14     LY7A          599 15
QSO:  3500 CW 2010-11-28 0609 OZ8A          599 14     OE3I          599 15
QSO:  3500 CW 2010-11-28 0611 OZ8A          599 14     DL1QQ         599 14
QSO:  3500 CW 2010-11-28 0611 OZ8A          599 14     F5POJ         599 14
QSO:  3500 CW 2010-11-28 0614 OZ8A          599 14     OH3OJ         599 15
QSO:  3500 CW 2010-11-28 0615 OZ8A          599 14     OK7U          599 15
QSO:  3500 CW 2010-11-28 0622 OZ8A          599 14     PJ2T          599 09
QSO:  3500 CW 2010-11-28 0627 OZ8A          599 14     OK2PDT        599 15
QSO:  3500 CW 2010-11-28 0634 OZ8A          599 14     DL8UKE        599 14
QSO:  3500 CW 2010-11-28 0635 OZ8A          599 14     G5O           599 14
QSO:  3500 CW 2010-11-28 0636 OZ8A          599 14     SQ9UM         599 15
QSO:  3500 CW 2010-11-28 0637 OZ8A          599 14     HA6OA         599 15
QSO:  3500 CW 2010-11-28 0638 OZ8A          599 14     OK2D          599 15
QSO:  3500 CW 2010-11-28 0639 OZ8A          599 14     DK0MM         599 14
QSO:  3500 CW 2010-11-28 0640 OZ8A          599 14     DR5N          599 14
QSO:  3500 CW 2010-11-28 0646 OZ8A          599 14     HB9CZF        599 14
QSO:  3500 CW 2010-11-28 0646 OZ8A          599 14     SP9BNM        599 15
QSO:  3500 CW 2010-11-28 0650 OZ8A          599 14     W3LPL         599 05
QSO:  3500 CW 2010-11-28 0651 OZ8A          599 14     K5ZD          599 05
QSO:  3500 CW 2010-11-28 0652 OZ8A          599 14     DJ6TK         599 14
QSO:  3500 CW 2010-11-28 0653 OZ8A          599 14     OL0W          599 15
QSO:  3500 CW 2010-11-28 0656 OZ8A          599 14     EU1FC         599 16
QSO:  3500 CW 2010-11-28 0659 OZ8A          599 14     DM7C          599 14
QSO:  7000 CW 2010-11-28 0951 OZ8A          599 14     K8AZ          599 04
QSO:  7000 CW 2010-11-28 0952 OZ8A          599 14     SP2FAP        599 15
QSO:  7000 CW 2010-11-28 0953 OZ8A          599 14     OQ3R          599 14
QSO:  7000 CW 2010-11-28 0954 OZ8A          599 14     OK2BRS        599 15
QSO:  7000 CW 2010-11-28 0956 OZ8A          599 14     SN1I          599 15
QSO:  7000 CW 2010-11-28 0957 OZ8A          599 14     ES4MM         599 15
QSO:  7000 CW 2010-11-28 0958 OZ8A          599 14     SP4TKR        599 15
QSO:  7000 CW 2010-11-28 0959 OZ8A          599 14     DF0HQ         599 14
QSO:  7000 CW 2010-11-28 1001 OZ8A          599 14     OL5M          599 15
QSO:  7000 CW 2010-11-28 1002 OZ8A          599 14     EV6Z          599 16
QSO:  7000 CW 2010-11-28 1003 OZ8A          599 14     OT4P          599 14
QSO:  7000 CW 2010-11-28 1004 OZ8A          599 14     9A2X          599 15
QSO:  7000 CW 2010-11-28 1005 OZ8A          599 14     OH0V          599 15
QSO:  7000 CW 2010-11-28 1006 OZ8A          599 14     PA1AW         599 14
QSO:  7000 CW 2010-11-28 1007 OZ8A          599 14     OL1C          599 15
QSO:  7000 CW 2010-11-28 1008 OZ8A          599 14     SP6OJE        599 15
QSO:  7000 CW 2010-11-28 1009 OZ8A          599 14     RU1A          599 16
QSO:  7000 CW 2010-11-28 1013 OZ8A          599 14     PA6Z          599 14
QSO:  7000 CW 2010-11-28 1015 OZ8A          599 14     SN3X          599 15
QSO:  7000 CW 2010-11-28 1016 OZ8A          599 14     YL3FT         599 15
QSO:  7000 CW 2010-11-28 1019 OZ8A          599 14     DL6KWN        599 14
QSO:  7000 CW 2010-11-28 1020 OZ8A          599 14     OH6M          599 15
QSO:  7000 CW 2010-11-28 1021 OZ8A          599 14     OK7FL         599 15
QSO:  7000 CW 2010-11-28 1021 OZ8A          599 14     LY7A          599 15
QSO:  7000 CW 2010-11-28 1022 OZ8A          599 14     F5KKD         599 14
QSO:  7000 CW 2010-11-28 1023 OZ8A          599 14     DF8AE         599 14
QSO:  7000 CW 2010-11-28 1025 OZ8A          599 14     OL2U          599 15
QSO:  7000 CW 2010-11-28 1026 OZ8A          599 14     G3RXP         599 14
QSO:  7000 CW 2010-11-28 1029 OZ8A          599 14     OH2PQ         599 15
QSO:  7000 CW 2010-11-28 1031 OZ8A          599 14     OK1UG         599 15
QSO:  7000 CW 2010-11-28 1032 OZ8A          599 14     R1NA          599 16
QSO:  7000 CW 2010-11-28 1034 OZ8A          599 14     HG1DX         599 15
QSO:  7000 CW 2010-11-28 1035 OZ8A          599 14     S58M          599 15
QSO:  7000 CW 2010-11-28 1036 OZ8A          599 14     OM8A          599 15
QSO:  7000 CW 2010-11-28 1038 OZ8A          599 14     HA8TP         599 15
QSO:  7000 CW 2010-11-28 1041 OZ8A          599 14     S53M          599 15
QSO:  7000 CW 2010-11-28 1042 OZ8A          599 14     SO2O          599 15
QSO:  7000 CW 2010-11-28 1048 OZ8A          599 14     YL9W          599 15
QSO:  7000 CW 2010-11-28 1050 OZ8A          599 14     OY6A          599 14
QSO: 14000 CW 2010-11-28 1052 OZ8A          599 14     MD6V          599 14
QSO: 14000 CW 2010-11-28 1054 OZ8A          599 14     YL2SM         599 15
QSO: 14000 CW 2010-11-28 1056 OZ8A          599 14     RA1TU         599 16
QSO: 14000 CW 2010-11-28 1056 OZ8A          599 14     IU9T          599 15
QSO: 14000 CW 2010-11-28 1100 OZ8A          599 14     YQ6A          599 20
QSO: 14000 CW 2010-11-28 1301 OZ8A          599 14     VC3A          599 04
QSO: 14000 CW 2010-11-28 1302 OZ8A          599 14     K1TTT         599 05
QSO: 14000 CW 2010-11-28 1303 OZ8A          599 14     EW6CU         599 16
QSO: 14000 CW 2010-11-28 1304 OZ8A          599 14     RG6G          599 16
QSO: 14000 CW 2010-11-28 1306 OZ8A          599 14     UA1QM         599 16
QSO: 21000 CW 2010-11-28 1326 OZ8A          599 14     P33W          599 20
QSO: 21000 CW 2010-11-28 1356 OZ8A          599 14     SV1JG         599 20
QSO: 14000 CW 2010-11-28 1628 OZ8A          599 14     S53XX         599 15
QSO: 14000 CW 2010-11-28 1634 OZ8A          599 14     W8AV          599 04
QSO:  7000 CW 2010-11-28 1641 OZ8A          599 14     HG3DX         599 15
QSO:  7000 CW 2010-11-28 1647 OZ8A          599 14     RK3R          599 16
QSO:  7000 CW 2010-11-28 1649 OZ8A          599 14     IK0YVV        599 15
QSO:  7000 CW 2010-11-28 1656 OZ8A          599 14     R7LV          599 16
QSO:  7000 CW 2010-11-28 1658 OZ8A          599 14     OE5OHO        599 15
QSO:  7000 CW 2010-11-28 1700 OZ8A          599 14     RT4W          599 16
QSO:  7000 CW 2010-11-28 1701 OZ8A          599 14     EA6URA        599 14
QSO:  7000 CW 2010-11-28 1702 OZ8A          599 14     EA2EA         599 14
QSO:  7000 CW 2010-11-28 1705 OZ8A          599 14     PI4TUE        599 14
QSO:  7000 CW 2010-11-28 1706 OZ8A          599 14     US0HZ         599 16
QSO:  7000 CW 2010-11-28 1708 OZ8A          599 14     OH5Z          599 15
QSO:  7000 CW 2010-11-28 1709 OZ8A          599 14     IQ3GO         599 15
QSO:  7000 CW 2010-11-28 1710 OZ8A          599 14     PI4DX         599 14
QSO:  7000 CW 2010-11-28 1720 OZ8A          599 14     R3OM          599 16
QSO:  7000 CW 2010-11-28 1729 OZ8A          599 14     RK4SA         599 16
QSO:  7000 CW 2010-11-28 1732 OZ8A          599 14     Z35T          599 15
QSO:  7000 CW 2010-11-28 1734 OZ8A          599 14     UR0IQ         599 16
QSO:  7000 CW 2010-11-28 1741 OZ8A          599 14     HA8BE         599 15
QSO:  7000 CW 2010-11-28 1744 OZ8A          599 14     IZ2EWR        599 15
QSO:  7000 CW 2010-11-28 1747 OZ8A          599 14     EI5DI         599 14
QSO:  7000 CW 2010-11-28 1752 OZ8A          599 14     HG7T          599 15
QSO:  3500 CW 2010-11-28 2053 OZ8A          599 14     RO3DX         599 16
QSO:  3500 CW 2010-11-28 2056 OZ8A          599 14     K1UO          599 05
QSO:  3500 CW 2010-11-28 2059 OZ8A          599 14     OK7T          599 15
QSO:  3500 CW 2010-11-28 2101 OZ8A          599 14     Z37M          599 15
QSO:  3500 CW 2010-11-28 2103 OZ8A          599 14     G0MTN         599 14
QSO:  3500 CW 2010-11-28 2110 OZ8A          599 14     EI6IZ         599 14
END-OF-LOG:
