START-OF-LOG: 3.0
CREATED-BY:    SD by EI5DI
CONTEST:       CQ-WW-CW
CALLSIGN:      EI8FH
CLAIMED-SCORE: 346299
NAME:          Malcolm Joyce
OPERATORS:     EI8FH
SOAPBOX:       Delayed start due to thunderstorm overhead . 80m
SOAPBOX:       antenna broke on Sunday due to snow but had a
SOAPBOX:       very enjoyable contest.Enjoyed using SD software.
SOAPBOX:       Thanks to all who copied my QRP signal.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
QSO:  1800 CW 2010-11-27 0318 EI8FH         599 14     DJ5QV         599 14
QSO:  1800 CW 2010-11-27 0323 EI8FH         599 14     GZ7V          599 14
QSO:  1800 CW 2010-11-27 0329 EI8FH         599 14     GW3YDX        599 14
QSO:  1800 CW 2010-11-27 0332 EI8FH         599 14     PA4VHF        599 14
QSO:  7000 CW 2010-11-27 0346 EI8FH         599 14     EA6UP         599 14
QSO:  7000 CW 2010-11-27 0349 EI8FH         599 14     CR2X          599 14
QSO:  7000 CW 2010-11-27 0351 EI8FH         599 14     SV1JGX        599 20
QSO:  7000 CW 2010-11-27 0352 EI8FH         599 14     OH6M          599 15
QSO:  7000 CW 2010-11-27 0354 EI8FH         599 14     N4WW          599 05
QSO:  7000 CW 2010-11-27 0356 EI8FH         599 14     9A8M          599 15
QSO:  7000 CW 2010-11-27 0358 EI8FH         599 14     ZA3HA         599 15
QSO:  1800 CW 2010-11-27 0401 EI8FH         599 14     OH2BO         599 15
QSO:  1800 CW 2010-11-27 0403 EI8FH         599 14     PI4DX         599 14
QSO:  1800 CW 2010-11-27 0412 EI8FH         599 14     ON4IA         599 14
QSO:  7000 CW 2010-11-27 0429 EI8FH         599 14     EF8N          599 33
QSO:  7000 CW 2010-11-27 0436 EI8FH         599 14     WP3C          599 08
QSO:  7000 CW 2010-11-27 0436 EI8FH         599 14     K1TO          599 05
QSO:  7000 CW 2010-11-27 0440 EI8FH         599 14     V26K          599 08
QSO:  7000 CW 2010-11-27 0443 EI8FH         599 14     C6ATA         599 08
QSO:  7000 CW 2010-11-27 0444 EI8FH         599 14     WK2G          599 05
QSO:  7000 CW 2010-11-27 0450 EI8FH         599 14     UY1U          599 16
QSO:  7000 CW 2010-11-27 0454 EI8FH         599 14     N4EK          599 05
