START-OF-LOG: 3.0
CREATED-BY: N3FJP's CQ World Wide Log 2.8
CONTEST: CQ-WW-CW
CALLSIGN: VK6HG
CLAIMED-SCORE: 260100
OPERATORS: VK6HG
CLUB:
NAME: Rob Norcross
LOCATION:
SOAPBOX: Broke my previous record ... Tiring buy VERY satisfying !
SOAPBOX:
SOAPBOX:
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO: 14000 CW 2010-11-27 0006 VK6HG         599 29     9M6/KM0O      599 28
QSO: 21000 CW 2010-11-27 0007 VK6HG         599 29     NQ4I          599 03
QSO: 14000 CW 2010-11-27 0014 VK6HG         599 29     8N5A          599 25
QSO: 14000 CW 2010-11-27 0015 VK6HG         599 29     VK1CC         599 30
QSO: 14000 CW 2010-11-27 0016 VK6HG         599 29     HS0AC         599 26
QSO: 21000 CW 2010-11-27 0023 VK6HG         599 29     JH4UYB        599 25
QSO: 14000 CW 2010-11-27 0026 VK6HG         599 29     9V1YC         599 28
QSO: 14000 CW 2010-11-27 0027 VK6HG         599 29     9M2CNC        599 28
QSO: 14000 CW 2010-11-27 0028 VK6HG         599 29     JA3YBK        599 25
QSO: 14000 CW 2010-11-27 0037 VK6HG         599 29     BY8AC         599 24
QSO: 21000 CW 2010-11-27 0039 VK6HG         599 29     VK4OQ         599 30
QSO: 21000 CW 2010-11-27 0106 VK6HG         599 29     VR2KW         599 24
QSO: 21000 CW 2010-11-27 0108 VK6HG         599 29     JN4MMO        599 25
QSO: 21000 CW 2010-11-27 0110 VK6HG         599 29     KH6ZN         599 31
QSO: 21000 CW 2010-11-27 0113 VK6HG         599 29     R0CY          599 19
QSO: 14000 CW 2010-11-27 0118 VK6HG         599 29     PT2CM         599 11
QSO: 14000 CW 2010-11-27 0120 VK6HG         599 29     9M2TO         599 28
QSO: 14000 CW 2010-11-27 0121 VK6HG         599 29     JH4UYB        599 25
QSO: 14000 CW 2010-11-27 0126 VK6HG         599 29     KC1XX         599 05
QSO: 21000 CW 2010-11-27 0130 VK6HG         599 29     8N5A          599 25
QSO: 21000 CW 2010-11-27 0133 VK6HG         599 29     JR0EQQ        599 25
QSO: 21000 CW 2010-11-27 0135 VK6HG         599 29     B7P           599 24
QSO: 21000 CW 2010-11-27 0137 VK6HG         599 29     UA0IDZ        599 19
QSO: 21000 CW 2010-11-27 0144 VK6HG         599 29     JI1ALP        599 25
QSO: 21000 CW 2010-11-27 0146 VK6HG         599 29     UA0ZAM        599 19
QSO: 21000 CW 2010-11-27 0148 VK6HG         599 29     JR8ORC        599 25
QSO: 21000 CW 2010-11-27 0152 VK6HG         599 29     JA5DQH        599 25
QSO: 14000 CW 2010-11-27 0200 VK6HG         599 29     JA6LCJ        599 25
QSO: 21000 CW 2010-11-27 0246 VK6HG         599 29     R0FA          599 19
QSO: 21000 CW 2010-11-27 0246 VK6HG         599 29     JA1ZGP        599 25
QSO: 28000 CW 2010-11-27 0248 VK6HG         599 29     JA6WIF        599 25
QSO: 28000 CW 2010-11-27 0249 VK6HG         599 29     8N5A          599 25
QSO: 28000 CW 2010-11-27 0258 VK6HG         599 29     JA3YBK        599 25
QSO: 14000 CW 2010-11-27 0300 VK6HG         599 29     W3LPL         599 05
QSO: 21000 CW 2010-11-27 0355 VK6HG         599 29     JF2QNM        599 25
QSO: 21000 CW 2010-11-27 0357 VK6HG         599 29     DX1DBT        599 27
QSO: 14000 CW 2010-11-27 0400 VK6HG         599 29     JO3JYE        599 25
QSO: 21000 CW 2010-11-27 0411 VK6HG         599 29     BY8AC         599 24
QSO: 14000 CW 2010-11-27 0414 VK6HG         599 29     5R8WW         599 39
QSO: 14000 CW 2010-11-27 0415 VK6HG         599 29     ZM1A          599 32
QSO: 21000 CW 2010-11-27 0422 VK6HG         599 29     JA6GCE        599 25
QSO: 14000 CW 2010-11-27 0426 VK6HG         599 29     ZK2A          599 32
QSO: 14000 CW 2010-11-27 0430 VK6HG         599 29     ZL7NV         599 32
QSO: 14000 CW 2010-11-27 0432 VK6HG         599 29     CR6T          599 14
QSO: 14000 CW 2010-11-27 0459 VK6HG         599 29     KH6LC         599 31
QSO: 14000 CW 2010-11-27 0502 VK6HG         599 29     CT1JLZ        599 14
QSO: 14000 CW 2010-11-27 0503 VK6HG         599 29     ZL8X          599 32
QSO: 14000 CW 2010-11-27 0504 VK6HG         599 29     YB1KIZ        599 28
QSO: 21000 CW 2010-11-27 0555 VK6HG         599 29     7J1YAJ        599 25
QSO: 21000 CW 2010-11-27 0557 VK6HG         599 29     VR2UW         599 24
QSO: 21000 CW 2010-11-27 0607 VK6HG         599 29     YB3XM         599 28
QSO: 21000 CW 2010-11-27 0754 VK6HG         599 29     NH2T          599 27
QSO: 21000 CW 2010-11-27 0755 VK6HG         599 29     S57AW         599 15
QSO: 14000 CW 2010-11-27 0806 VK6HG         599 29     JA2IVK        599 25
QSO: 14000 CW 2010-11-27 0808 VK6HG         599 29     S50K          599 15
QSO: 14000 CW 2010-11-27 0810 VK6HG         599 29     JH3AIU        599 25
QSO: 21000 CW 2010-11-27 0813 VK6HG         599 29     E21YDP        599 26
QSO: 21000 CW 2010-11-27 0815 VK6HG         599 29     OH8X          599 15
QSO:  7000 CW 2010-11-27 0822 VK6HG         599 29     K0RF          599 04
QSO: 21000 CW 2010-11-27 0824 VK6HG         599 29     LY1CX         599 15
QSO: 21000 CW 2010-11-27 0825 VK6HG         599 29     9M6YBG        599 28
QSO: 21000 CW 2010-11-27 0828 VK6HG         599 29     RX3APM        599 16
QSO: 14000 CW 2010-11-27 0831 VK6HG         599 29     B4B           599 24
QSO: 21000 CW 2010-11-27 0839 VK6HG         599 29     LY7A          599 15
QSO: 21000 CW 2010-11-27 0842 VK6HG         599 29     OH0Z          599 15
QSO: 21000 CW 2010-11-27 0859 VK6HG         599 29     BA6IV         599 24
QSO: 14000 CW 2010-11-27 0904 VK6HG         599 29     BA4ALC        599 24
QSO: 14000 CW 2010-11-27 0909 VK6HG         599 29     CR6K          599 14
QSO: 21000 CW 2010-11-27 0925 VK6HG         599 29     OK5W          599 15
QSO: 21000 CW 2010-11-27 0926 VK6HG         599 29     UY4WWA        599 16
QSO: 14000 CW 2010-11-27 0927 VK6HG         599 29     JG2KKG        599 25
QSO: 14000 CW 2010-11-27 0929 VK6HG         599 29     UI9I          599 18
QSO: 14000 CW 2010-11-27 0943 VK6HG         599 29     WH2D          599 27
QSO:  7000 CW 2010-11-27 0952 VK6HG         599 29     N4PN          599 05
QSO:  7000 CW 2010-11-27 0954 VK6HG         599 29     K5GO          599 04
QSO:  7000 CW 2010-11-27 0955 VK6HG         599 29     K3LR          599 05
QSO:  7000 CW 2010-11-27 1000 VK6HG         599 29     N7TT          599 03
QSO:  7000 CW 2010-11-27 1001 VK6HG         599 29     KH6LC         599 31
QSO:  7000 CW 2010-11-27 1043 VK6HG         599 29     ZM1A          599 32
QSO:  7000 CW 2010-11-27 1045 VK6HG         599 29     KC1XX         599 05
QSO:  7000 CW 2010-11-27 1046 VK6HG         599 29     VE3JM         599 04
QSO:  7000 CW 2010-11-27 1048 VK6HG         599 29     W3KL          599 05
QSO:  7000 CW 2010-11-27 1049 VK6HG         599 29     JA3YBK        599 25
QSO:  7000 CW 2010-11-27 1050 VK6HG         599 29     JR2ECF        599 25
QSO:  7000 CW 2010-11-27 1050 VK6HG         599 29     8N5A          599 25
QSO:  7000 CW 2010-11-27 1052 VK6HG         599 29     JA1ZGP        599 25
QSO:  7000 CW 2010-11-27 1054 VK6HG         599 29     KN7K          599 03
QSO:  7000 CW 2010-11-27 1054 VK6HG         599 29     K2LE          599 05
QSO:  7000 CW 2010-11-27 1058 VK6HG         599 29     VE7SV         599 03
QSO:  7000 CW 2010-11-27 1059 VK6HG         599 29     JA1BPA        599 25
QSO:  7000 CW 2010-11-27 1101 VK6HG         599 29     ZL8X          599 32
QSO:  7000 CW 2010-11-27 1103 VK6HG         599 29     VK7SM         599 30
QSO:  7000 CW 2010-11-27 1105 VK6HG         599 29     W1XX          599 05
QSO: 21000 CW 2010-11-27 1108 VK6HG         599 29     OH5Z          599 15
QSO: 21000 CW 2010-11-27 1110 VK6HG         599 29     ES9C          599 15
QSO: 14000 CW 2010-11-27 1113 VK6HG         599 29     R1ANP         599 39
QSO: 14000 CW 2010-11-27 1152 VK6HG         599 29     RM3F          599 16
QSO: 14000 CW 2010-11-27 1153 VK6HG         599 29     UP2L          599 17
QSO: 14000 CW 2010-11-27 1155 VK6HG         599 29     PJ4A          599 09
QSO:  3500 CW 2010-11-27 1203 VK6HG         599 29     FO8RZ         599 32
QSO:  7000 CW 2010-11-27 1206 VK6HG         599 29     K0EU          599 04
QSO:  7000 CW 2010-11-27 1207 VK6HG         599 29     K6NA          599 03
QSO:  7000 CW 2010-11-27 1208 VK6HG         599 29     W7AT          599 03
QSO:  7000 CW 2010-11-27 1210 VK6HG         599 29     W3LPL         599 05
QSO:  7000 CW 2010-11-27 1210 VK6HG         599 29     W9RE          599 04
QSO:  7000 CW 2010-11-27 1213 VK6HG         599 29     JH4UYB        599 25
QSO:  7000 CW 2010-11-27 1214 VK6HG         599 29     UA9UZZ        599 18
QSO:  7000 CW 2010-11-27 1217 VK6HG         599 29     N5WR          599 04
QSO:  3500 CW 2010-11-27 1220 VK6HG         599 29     VK1CC         599 30
QSO: 21000 CW 2010-11-27 1224 VK6HG         599 29     G5W           599 14
QSO: 21000 CW 2010-11-27 1225 VK6HG         599 29     4O3A          599 15
QSO: 21000 CW 2010-11-27 1227 VK6HG         599 29     E7DX          599 15
QSO: 21000 CW 2010-11-27 1228 VK6HG         599 29     DQ4W          599 14
QSO: 21000 CW 2010-11-27 1232 VK6HG         599 29     OM8A          599 15
QSO: 21000 CW 2010-11-27 1233 VK6HG         599 29     9A5MT         599 15
QSO: 14000 CW 2010-11-27 1239 VK6HG         599 29     JR6GIM        599 25
QSO: 14000 CW 2010-11-27 1241 VK6HG         599 29     YL2SM         599 15
QSO:  3500 CW 2010-11-27 1245 VK6HG         599 29     K3LR          599 05
QSO:  7000 CW 2010-11-27 1247 VK6HG         599 29     N7DD          599 03
QSO:  7000 CW 2010-11-27 1249 VK6HG         599 29     WA6O          599 03
QSO:  7000 CW 2010-11-27 1251 VK6HG         599 29     K5TR          599 04
QSO:  7000 CW 2010-11-27 1254 VK6HG         599 29     VU2PTT        599 22
QSO:  7000 CW 2010-11-27 1254 VK6HG         599 29     NR4M          599 05
QSO:  7000 CW 2010-11-27 1256 VK6HG         599 29     K1AR          599 05
QSO:  7000 CW 2010-11-27 1257 VK6HG         599 29     K4QPL         599 05
QSO:  7000 CW 2010-11-27 1258 VK6HG         599 29     K0FX          599 04
QSO:  7000 CW 2010-11-27 1259 VK6HG         599 29     VK2DX         599 30
QSO:  7000 CW 2010-11-27 1259 VK6HG         599 29     AI9T          599 04
QSO:  7000 CW 2010-11-27 1300 VK6HG         599 29     R0FA          599 19
QSO:  7000 CW 2010-11-27 1301 VK6HG         599 29     JA2FJP        599 25
QSO:  7000 CW 2010-11-27 1302 VK6HG         599 29     RT0C          599 19
QSO:  7000 CW 2010-11-27 1306 VK6HG         599 29     KH6ZN         599 31
QSO:  7000 CW 2010-11-27 1309 VK6HG         599 29     BU2AV         599 24
QSO:  7000 CW 2010-11-27 1311 VK6HG         599 29     OH2PQ         599 15
QSO: 14000 CW 2010-11-27 1320 VK6HG         599 29     K8AZ          599 04
QSO: 14000 CW 2010-11-27 1324 VK6HG         599 29     K4RO          599 04
QSO:  3500 CW 2010-11-27 1328 VK6HG         599 29     VE7SV         599 03
QSO: 14000 CW 2010-11-27 1347 VK6HG         599 29     NR5M          599 04
QSO: 14000 CW 2010-11-27 1348 VK6HG         599 29     RU1A          599 16
QSO: 14000 CW 2010-11-27 1353 VK6HG         599 29     DQ4W          599 14
QSO: 14000 CW 2010-11-27 1358 VK6HG         599 29     A73A          599 21
QSO:  7000 CW 2010-11-27 1404 VK6HG         599 29     YL3FT         599 15
QSO:  7000 CW 2010-11-27 1406 VK6HG         599 29     W6YA          599 03
QSO:  7000 CW 2010-11-27 1406 VK6HG         599 29     R1ANP         599 39
QSO:  7000 CW 2010-11-27 1408 VK6HG         599 29     UP0L          599 17
QSO:  7000 CW 2010-11-27 1409 VK6HG         599 29     UW1M          599 16
QSO:  7000 CW 2010-11-27 1411 VK6HG         599 29     9M6/KM0O      599 28
QSO:  7000 CW 2010-11-27 1414 VK6HG         599 29     ZM4T          599 32
QSO:  7000 CW 2010-11-27 1416 VK6HG         599 29     HS0AC         599 26
QSO:  7000 CW 2010-11-27 1417 VK6HG         599 29     9M2TO         599 28
QSO:  3500 CW 2010-11-27 1425 VK6HG         599 29     KH6LC         599 31
QSO:  7000 CW 2010-11-27 1431 VK6HG         599 29     9V1YC         599 28
QSO:  7000 CW 2010-11-27 1432 VK6HG         599 29     A73A          599 21
QSO:  7000 CW 2010-11-27 1438 VK6HG         599 29     VU2PAI        599 22
QSO:  7000 CW 2010-11-27 1439 VK6HG         599 29     W6XB          599 03
QSO:  7000 CW 2010-11-27 1440 VK6HG         599 29     R8TR          599 16
QSO:  7000 CW 2010-11-27 1442 VK6HG         599 29     JA2AXB        599 25
QSO:  7000 CW 2010-11-27 1446 VK6HG         599 29     B1Z           599 24
QSO:  7000 CW 2010-11-27 1447 VK6HG         599 29     S53M          599 15
QSO:  7000 CW 2010-11-27 1450 VK6HG         599 29     RM2U          599 16
QSO:  7000 CW 2010-11-27 1455 VK6HG         599 29     R7LV          599 16
QSO:  7000 CW 2010-11-27 1457 VK6HG         599 29     DF0HQ         599 14
QSO:  3500 CW 2010-11-27 1502 VK6HG         599 29     VK6AA         599 29
QSO:  7000 CW 2010-11-27 1512 VK6HG         599 29     4L8A          599 21
QSO:  7000 CW 2010-11-27 1513 VK6HG         599 29     HG1S          599 15
QSO:  7000 CW 2010-11-27 1514 VK6HG         599 29     RT5Z          599 16
QSO:  7000 CW 2010-11-27 1519 VK6HG         599 29     OH6M          599 15
QSO:  7000 CW 2010-11-27 1550 VK6HG         599 29     OH0V          599 15
QSO:  7000 CW 2010-11-27 1552 VK6HG         599 29     RZ4CWW        599 16
QSO:  7000 CW 2010-11-27 1554 VK6HG         599 29     OH5Z          599 15
QSO:  7000 CW 2010-11-27 1556 VK6HG         599 29     YL0Y          599 15
QSO:  7000 CW 2010-11-27 1558 VK6HG         599 29     ZK2A          599 32
QSO:  7000 CW 2010-11-27 1607 VK6HG         599 29     YO9HP         599 20
QSO:  7000 CW 2010-11-27 1610 VK6HG         599 29     ZL2AGY        599 32
QSO:  7000 CW 2010-11-27 1614 VK6HG         599 29     JA2IVK        599 25
QSO:  7000 CW 2010-11-27 1620 VK6HG         599 29     RG6G          599 16
QSO:  3500 CW 2010-11-27 1623 VK6HG         599 29     RG6G          599 16
QSO:  7000 CW 2010-11-27 1624 VK6HG         599 29     YE1C          599 28
QSO:  7000 CW 2010-11-27 1625 VK6HG         599 29     ES9C          599 15
QSO:  7000 CW 2010-11-27 1627 VK6HG         599 29     C4W           599 20
QSO:  7000 CW 2010-11-27 1630 VK6HG         599 29     RW2F          599 15
QSO:  7000 CW 2010-11-27 1638 VK6HG         599 29     YU7W          599 15
QSO:  7000 CW 2010-11-27 1648 VK6HG         599 29     GM5X          599 14
QSO:  7000 CW 2010-11-27 2018 VK6HG         599 29     TC4X          599 20
QSO:  7000 CW 2010-11-27 2023 VK6HG         599 29     DF9ZP         599 14
QSO:  7000 CW 2010-11-27 2024 VK6HG         599 29     ER4A          599 16
QSO:  7000 CW 2010-11-27 2028 VK6HG         599 29     M6T           599 14
QSO:  3500 CW 2010-11-27 2031 VK6HG         599 29     8Q7DV         599 22
QSO:  7000 CW 2010-11-27 2032 VK6HG         599 29     OL1C          599 15
QSO:  7000 CW 2010-11-27 2040 VK6HG         599 29     LX7I          599 14
QSO:  7000 CW 2010-11-27 2047 VK6HG         599 29     OM8A          599 15
QSO:  7000 CW 2010-11-27 2049 VK6HG         599 29     EI5DI         599 14
QSO:  7000 CW 2010-11-27 2059 VK6HG         599 29     F8BPN         599 14
QSO:  7000 CW 2010-11-27 2103 VK6HG         599 29     TM2Y          599 14
QSO:  7000 CW 2010-11-27 2105 VK6HG         599 29     KI1G          599 05
QSO:  7000 CW 2010-11-27 2106 VK6HG         599 29     DL8DYL        599 14
QSO:  7000 CW 2010-11-27 2109 VK6HG         599 29     S53MM         599 15
QSO:  7000 CW 2010-11-27 2111 VK6HG         599 29     HB9CA         599 14
QSO:  7000 CW 2010-11-27 2112 VK6HG         599 29     CR3L          599 33
QSO:  7000 CW 2010-11-27 2117 VK6HG         599 29     NY4A          599 05
QSO:  7000 CW 2010-11-27 2118 VK6HG         599 29     AN2A          599 14
QSO:  7000 CW 2010-11-27 2122 VK6HG         599 29     SN2K          599 15
QSO:  7000 CW 2010-11-27 2123 VK6HG         599 29     NQ4I          599 05
QSO:  7000 CW 2010-11-27 2124 VK6HG         599 29     HA3FTA        599 15
QSO:  7000 CW 2010-11-27 2126 VK6HG         599 29     CR6K          599 14
QSO:  7000 CW 2010-11-27 2127 VK6HG         599 29     DP4T          599 14
QSO:  7000 CW 2010-11-27 2130 VK6HG         599 29     PA5KT         599 14
QSO:  7000 CW 2010-11-27 2132 VK6HG         599 29     S58MU         599 15
QSO:  7000 CW 2010-11-27 2133 VK6HG         599 29     K4SSU         599 05
QSO:  7000 CW 2010-11-27 2140 VK6HG         599 29     YT5A          599 15
QSO:  7000 CW 2010-11-27 2145 VK6HG         599 29     PI4DX         599 14
QSO:  7000 CW 2010-11-27 2148 VK6HG         599 29     HI3A          599 08
QSO:  7000 CW 2010-11-27 2150 VK6HG         599 29     A45XR         599 21
QSO:  7000 CW 2010-11-27 2153 VK6HG         599 29     OL3Z          599 15
QSO:  7000 CW 2010-11-27 2156 VK6HG         599 29     C6ATA         599 08
QSO:  7000 CW 2010-11-27 2158 VK6HG         599 29     PI4TUE        599 14
QSO:  7000 CW 2010-11-27 2159 VK6HG         599 29     OE3K          599 15
QSO:  7000 CW 2010-11-27 2202 VK6HG         599 29     SX1L          599 20
QSO:  7000 CW 2010-11-27 2203 VK6HG         599 29     UX5D          599 16
QSO:  7000 CW 2010-11-27 2206 VK6HG         599 29     SV2BOH        599 20
QSO:  7000 CW 2010-11-27 2210 VK6HG         599 29     RA1TU         599 16
QSO:  7000 CW 2010-11-27 2216 VK6HG         599 29     VY2ZM         599 05
QSO:  7000 CW 2010-11-27 2217 VK6HG         599 29     WC1M          599 05
QSO:  7000 CW 2010-11-27 2218 VK6HG         599 29     IR4X          599 15
QSO:  7000 CW 2010-11-27 2225 VK6HG         599 29     SO4B          599 15
QSO:  7000 CW 2010-11-27 2232 VK6HG         599 29     K1TO          599 05
QSO:  7000 CW 2010-11-27 2236 VK6HG         599 29     W2YC          599 05
QSO: 14000 CW 2010-11-27 2242 VK6HG         599 29     JG1ZUY        599 25
QSO:  7000 CW 2010-11-27 2246 VK6HG         599 29     NR5M          599 04
QSO: 21000 CW 2010-11-27 2341 VK6HG         599 29     JK6SEW        599 25
QSO: 21000 CW 2010-11-27 2342 VK6HG         599 29     JF1SEK        599 25
QSO: 21000 CW 2010-11-27 2345 VK6HG         599 29     W7RN          599 03
QSO: 21000 CW 2010-11-27 2347 VK6HG         599 29     WA7LT         599 03
QSO: 14000 CW 2010-11-27 2350 VK6HG         599 29     K1AR          599 05
QSO: 14000 CW 2010-11-27 2357 VK6HG         599 29     WB9Z          599 04
QSO: 21000 CW 2010-11-28 0004 VK6HG         599 29     K6NA          599 03
QSO: 21000 CW 2010-11-28 0006 VK6HG         599 29     RA0FU         599 19
QSO: 21000 CW 2010-11-28 0009 VK6HG         599 29     JR3NZC        599 25
QSO: 21000 CW 2010-11-28 0014 VK6HG         599 29     3W1M          599 26
QSO: 21000 CW 2010-11-28 0018 VK6HG         599 29     JH9KVF        599 25
QSO: 14000 CW 2010-11-28 0101 VK6HG         599 29     C5A           599 35
QSO: 14000 CW 2010-11-28 0105 VK6HG         599 29     YE1C          599 28
QSO: 28000 CW 2010-11-28 0119 VK6HG         599 29     JE6CAJ        599 25
QSO: 21000 CW 2010-11-28 0123 VK6HG         599 29     KH7X          599 31
QSO: 21000 CW 2010-11-28 0443 VK6HG         599 29     RT0C          599 19
QSO: 14000 CW 2010-11-28 0449 VK6HG         599 29     ZL2AGY        599 32
QSO: 14000 CW 2010-11-28 0451 VK6HG         599 29     ZM4T          599 32
QSO: 28000 CW 2010-11-28 0455 VK6HG         599 29     JH2UVL        599 25
QSO: 28000 CW 2010-11-28 0456 VK6HG         599 29     B4B           599 24
