START-OF-LOG: 3.0
CALLSIGN: RK3BA
CLUB: RUSSIAN CONTEST CLUB
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 530058
OPERATORS: RK3BA
NAME: Yuri Bogatyrev
CREATED-BY: N1MM Logger V10.8.3
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
QSO: 21014 CW 2010-11-27 0920 RK3BA         599 16     KH7X          599 31
QSO: 21007 CW 2010-11-27 1055 RK3BA         599 16     EA4ZK         599 14
QSO: 21008 CW 2010-11-27 1106 RK3BA         599 16     AN5A          599 14
QSO: 28025 CW 2010-11-27 1111 RK3BA         599 16     G4OTU         599 14
QSO: 28035 CW 2010-11-27 1112 RK3BA         599 16     S52ZW         599 15
QSO: 28041 CW 2010-11-27 1114 RK3BA         599 16     CR2X          599 14
QSO: 28038 CW 2010-11-27 1119 RK3BA         599 16     RX3AGD        599 16
QSO: 28018 CW 2010-11-27 1124 RK3BA         599 16     F6HKA         599 14
QSO: 21037 CW 2010-11-27 1131 RK3BA         599 16     E7DX          599 15
QSO: 21036 CW 2010-11-27 1132 RK3BA         599 16     9A5D          599 15
QSO: 21017 CW 2010-11-27 1134 RK3BA         599 16     LX7I          599 14
QSO: 21004 CW 2010-11-27 1135 RK3BA         599 16     ZC4LI         599 20
QSO: 21003 CW 2010-11-27 1135 RK3BA         599 16     YT5A          599 15
QSO: 21012 CW 2010-11-27 1138 RK3BA         599 16     TM4Q          599 14
QSO: 21016 CW 2010-11-27 1139 RK3BA         599 16     PY2NY         599 11
QSO: 21017 CW 2010-11-27 1140 RK3BA         599 16     OM3RRC        599 15
QSO: 21020 CW 2010-11-27 1141 RK3BA         599 16     8Q7DV         599 22
QSO: 21022 CW 2010-11-27 1144 RK3BA         599 16     OM8A          599 15
QSO: 21028 CW 2010-11-27 1148 RK3BA         599 16     TM0R          599 14
QSO: 21030 CW 2010-11-27 1148 RK3BA         599 16     ZX5J          599 11
QSO: 21033 CW 2010-11-27 1148 RK3BA         599 16     LP1H          599 13
QSO: 21035 CW 2010-11-27 1150 RK3BA         599 16     UU1DX         599 16
QSO: 21039 CW 2010-11-27 1152 RK3BA         599 16     DF0HQ         599 14
QSO: 21039 CW 2010-11-27 1153 RK3BA         599 16     9A7A          599 15
QSO: 21042 CW 2010-11-27 1154 RK3BA         599 16     EA6FO         599 14
QSO: 21042 CW 2010-11-27 1155 RK3BA         599 16     EH5I          599 14
QSO: 21045 CW 2010-11-27 1155 RK3BA         599 16     OQ5A          599 14
QSO: 21050 CW 2010-11-27 1156 RK3BA         599 16     OQ5M          599 14
QSO: 21050 CW 2010-11-27 1157 RK3BA         599 16     G0MTN         599 14
QSO: 21052 CW 2010-11-27 1158 RK3BA         599 16     CR6K          599 14
QSO: 21053 CW 2010-11-27 1158 RK3BA         599 16     4X2M          599 20
QSO: 21054 CW 2010-11-27 1158 RK3BA         599 16     PT2CM         599 11
QSO: 21054 CW 2010-11-27 1159 RK3BA         599 16     PZ5T          599 09
QSO: 21055 CW 2010-11-27 1200 RK3BA         599 16     YL4U          599 15
QSO: 21055 CW 2010-11-27 1200 RK3BA         599 16     EA3JW         599 14
QSO: 21056 CW 2010-11-27 1202 RK3BA         599 16     A73A          599 21
QSO: 21060 CW 2010-11-27 1203 RK3BA         599 16     IM0/OL5Y      599 15
QSO: 21064 CW 2010-11-27 1203 RK3BA         599 16     LP3U          599 13
QSO: 21066 CW 2010-11-27 1205 RK3BA         599 16     CX7CO         599 13
QSO: 21068 CW 2010-11-27 1205 RK3BA         599 16     OK1TN         599 15
QSO: 21073 CW 2010-11-27 1211 RK3BA         599 16     GM5X          599 14
QSO: 21078 CW 2010-11-27 1212 RK3BA         599 16     CR3E          599 33
QSO: 21079 CW 2010-11-27 1213 RK3BA         599 16     EB3EPR        599 14
QSO: 21083 CW 2010-11-27 1214 RK3BA         599 16     8P5A          599 08
QSO: 21093 CW 2010-11-27 1215 RK3BA         599 16     9K2HN         599 21
QSO: 21094 CW 2010-11-27 1215 RK3BA         599 16     G4MEM         599 14
QSO: 21065 CW 2010-11-27 1220 RK3BA         599 16     Z35M          599 15
QSO: 21063 CW 2010-11-27 1224 RK3BA         599 16     VK6LW         599 29
QSO: 21062 CW 2010-11-27 1225 RK3BA         599 16     SX1L          599 20
QSO: 21061 CW 2010-11-27 1226 RK3BA         599 16     MD4K          599 14
QSO: 21060 CW 2010-11-27 1226 RK3BA         599 16     RM3F          599 16
QSO: 21059 CW 2010-11-27 1227 RK3BA         599 16     EA5EA         599 14
QSO: 21051 CW 2010-11-27 1230 RK3BA         599 16     5H3E          599 37
QSO: 21047 CW 2010-11-27 1231 RK3BA         599 16     PT5T          599 11
QSO: 21032 CW 2010-11-27 1236 RK3BA         599 16     MM3T          599 14
QSO: 21029 CW 2010-11-27 1238 RK3BA         599 16     EA2EA         599 14
QSO: 21025 CW 2010-11-27 1240 RK3BA         599 16     4O3A          599 15
QSO: 21024 CW 2010-11-27 1240 RK3BA         599 16     EA3GXJ        599 14
QSO: 21023 CW 2010-11-27 1241 RK3BA         599 16     EA5FV         599 14
QSO: 21021 CW 2010-11-27 1242 RK3BA         599 16     IU1A          599 15
QSO: 21017 CW 2010-11-27 1243 RK3BA         599 16     6V7Y          599 35
QSO: 21009 CW 2010-11-27 1244 RK3BA         599 16     EA4DRV        599 14
QSO: 21003 CW 2010-11-27 1245 RK3BA         599 16     G5D           599 14
QSO: 14005 CW 2010-11-27 1247 RK3BA         599 16     K2W           599 05
QSO: 14002 CW 2010-11-27 1248 RK3BA         599 16     R3CM          599 16
QSO: 14003 CW 2010-11-27 1248 RK3BA         599 16     OP5T          599 14
QSO: 14003 CW 2010-11-27 1249 RK3BA         599 16     K3LR          599 05
QSO: 14004 CW 2010-11-27 1249 RK3BA         599 16     P33W          599 20
QSO: 14006 CW 2010-11-27 1251 RK3BA         599 16     WE3C          599 05
QSO: 14007 CW 2010-11-27 1251 RK3BA         599 16     K1TO          599 05
QSO: 14007 CW 2010-11-27 1252 RK3BA         599 16     W2BC          599 05
QSO: 14008 CW 2010-11-27 1253 RK3BA         599 16     G4C           599 14
QSO: 14008 CW 2010-11-27 1254 RK3BA         599 16     WJ9B          599 05
QSO: 14009 CW 2010-11-27 1254 RK3BA         599 16     KT3Y          599 05
QSO: 14009 CW 2010-11-27 1254 RK3BA         599 16     DF3CB         599 14
QSO: 14009 CW 2010-11-27 1255 RK3BA         599 16     EA2EA         599 14
QSO: 14013 CW 2010-11-27 1257 RK3BA         599 16     KB1H          599 05
QSO: 14014 CW 2010-11-27 1258 RK3BA         599 16     K3WW          599 05
QSO: 14016 CW 2010-11-27 1258 RK3BA         599 16     PB2JJ         599 14
QSO: 14016 CW 2010-11-27 1259 RK3BA         599 16     SO9Q          599 15
QSO: 14020 CW 2010-11-27 1300 RK3BA         599 16     N4WW          599 05
QSO: 14023 CW 2010-11-27 1302 RK3BA         599 16     W2RE          599 05
QSO: 14024 CW 2010-11-27 1302 RK3BA         599 16     TC3A          599 20
QSO: 14025 CW 2010-11-27 1303 RK3BA         599 16     LY1CX         599 15
QSO: 14026 CW 2010-11-27 1303 RK3BA         599 16     HG1S          599 15
QSO: 14026 CW 2010-11-27 1305 RK3BA         599 16     HI3A          599 08
QSO: 14027 CW 2010-11-27 1306 RK3BA         599 16     N3RS          599 05
QSO: 14027 CW 2010-11-27 1306 RK3BA         599 16     K2TE          599 05
QSO: 14028 CW 2010-11-27 1307 RK3BA         599 16     VE3YAA        599 03
QSO: 14028 CW 2010-11-27 1307 RK3BA         599 16     AN2A          599 14
QSO: 14028 CW 2010-11-27 1308 RK3BA         599 16     SO8A          599 15
QSO: 14030 CW 2010-11-27 1308 RK3BA         599 16     DP4T          599 14
QSO: 14029 CW 2010-11-27 1309 RK3BA         599 16     YT5A          599 15
QSO: 14030 CW 2010-11-27 1309 RK3BA         599 16     NQ4I          599 05
QSO: 14031 CW 2010-11-27 1311 RK3BA         599 16     LN9Z          599 14
QSO: 14031 CW 2010-11-27 1311 RK3BA         599 16     DF0HQ         599 14
QSO: 14014 CW 2010-11-27 1318 RK3BA         599 16     W3LPL         599 05
QSO: 14040 CW 2010-11-27 1321 RK3BA         599 16     LZ5R          599 20
QSO: 14039 CW 2010-11-27 1322 RK3BA         599 16     P3F           599 20
QSO: 14039 CW 2010-11-27 1322 RK3BA         599 16     EA5CW         599 14
QSO: 14038 CW 2010-11-27 1322 RK3BA         599 16     N3UM          599 05
QSO: 14036 CW 2010-11-27 1323 RK3BA         599 16     DL1QQ         599 14
QSO: 14065 CW 2010-11-27 1325 RK3BA         599 16     E73M          599 15
QSO: 14065 CW 2010-11-27 1326 RK3BA         599 16     KP2M          599 08
QSO: 14064 CW 2010-11-27 1327 RK3BA         599 16     YL5T          599 15
QSO: 14064 CW 2010-11-27 1328 RK3BA         599 16     IU9T          599 15
QSO: 14061 CW 2010-11-27 1329 RK3BA         599 16     E71A          599 15
QSO: 14061 CW 2010-11-27 1330 RK3BA         599 16     C6AKX         599 08
QSO: 14058 CW 2010-11-27 1331 RK3BA         599 16     W1MK          599 05
QSO: 14053 CW 2010-11-27 1333 RK3BA         599 16     LZ9W          599 20
QSO: 14050 CW 2010-11-27 1334 RK3BA         599 16     K0TV          599 05
QSO: 14046 CW 2010-11-27 1334 RK3BA         599 16     CR3L          599 33
QSO: 14045 CW 2010-11-27 1335 RK3BA         599 16     HB9CA         599 14
QSO: 14044 CW 2010-11-27 1336 RK3BA         599 16     CT1JLZ        599 14
QSO: 14043 CW 2010-11-27 1336 RK3BA         599 16     DL8DYL        599 14
QSO: 14041 CW 2010-11-27 1337 RK3BA         599 16     PA3BWK        599 14
QSO: 14045 CW 2010-11-27 1337 RK3BA         599 16     AA1K          599 05
QSO: 14046 CW 2010-11-27 1338 RK3BA         599 16     K2LE          599 05
QSO: 14049 CW 2010-11-27 1339 RK3BA         599 16     K2AX          599 05
QSO: 14055 CW 2010-11-27 1340 RK3BA         599 16     TI5N          599 07
QSO: 14057 CW 2010-11-27 1341 RK3BA         599 16     W8MJ          599 04
QSO: 14058 CW 2010-11-27 1342 RK3BA         599 16     GZ7V          599 14
QSO: 14059 CW 2010-11-27 1343 RK3BA         599 16     ER4A          599 16
QSO: 14063 CW 2010-11-27 1344 RK3BA         599 16     HG7T          599 15
QSO: 14062 CW 2010-11-27 1345 RK3BA         599 16     N1WR          599 05
QSO: 14062 CW 2010-11-27 1347 RK3BA         599 16     YO4AAC        599 20
QSO: 14062 CW 2010-11-27 1348 RK3BA         599 16     DL6YFG        599 14
QSO: 14002 CW 2010-11-27 1351 RK3BA         599 16     KC1XX         599 05
QSO: 14001 CW 2010-11-27 1351 RK3BA         599 16     W2FU          599 05
QSO: 14005 CW 2010-11-27 1352 RK3BA         599 16     N2BA          599 05
QSO: 14005 CW 2010-11-27 1353 RK3BA         599 16     OH8X          599 15
QSO: 14019 CW 2010-11-27 1354 RK3BA         599 16     K5WA          599 04
QSO: 14048 CW 2010-11-27 1355 RK3BA         599 16     DL1A          599 14
QSO: 14047 CW 2010-11-27 1356 RK3BA         599 16     PI4TUE        599 14
QSO: 14012 CW 2010-11-27 1358 RK3BA         599 16     G5D           599 14
QSO: 14011 CW 2010-11-27 1358 RK3BA         599 16     PI4DX         599 14
QSO: 14010 CW 2010-11-27 1359 RK3BA         599 16     MD6V          599 14
QSO: 14007 CW 2010-11-27 1359 RK3BA         599 16     GM3X          599 14
QSO: 14006 CW 2010-11-27 1400 RK3BA         599 16     DL2F          599 14
QSO: 14011 CW 2010-11-27 1402 RK3BA         599 16     S50K          599 15
QSO: 14022 CW 2010-11-27 1404 RK3BA         599 16     LX7I          599 14
QSO: 14018 CW 2010-11-27 1405 RK3BA         599 16     W2ID          599 05
QSO: 14015 CW 2010-11-27 1405 RK3BA         599 16     IR1Y          599 15
QSO: 14029 CW 2010-11-27 1407 RK3BA         599 16     M6T           599 14
QSO: 14033 CW 2010-11-27 1408 RK3BA         599 16     SM5INC        599 14
QSO: 14034 CW 2010-11-27 1408 RK3BA         599 16     OM7M          599 15
QSO: 14043 CW 2010-11-27 1410 RK3BA         599 16     NY4A          599 05
QSO: 14045 CW 2010-11-27 1411 RK3BA         599 16     G3PHO         599 14
QSO: 14058 CW 2010-11-27 1415 RK3BA         599 16     OQ5M          599 14
QSO: 14071 CW 2010-11-27 1417 RK3BA         599 16     3V3A          599 33
QSO: 14076 CW 2010-11-27 1417 RK3BA         599 16     LA2AB         599 14
QSO: 14078 CW 2010-11-27 1418 RK3BA         599 16     S53EO         599 15
QSO: 14080 CW 2010-11-27 1421 RK3BA         599 16     K1TTT         599 05
QSO: 14044 CW 2010-11-27 1429 RK3BA         599 16     LZ1YE         599 20
QSO: 14047 CW 2010-11-27 1429 RK3BA         599 16     YR9F          599 20
QSO: 14049 CW 2010-11-27 1430 RK3BA         599 16     OY1CT         599 14
QSO: 14053 CW 2010-11-27 1432 RK3BA         599 16     VY2SS         599 05
QSO: 14055 CW 2010-11-27 1433 RK3BA         599 16     OM8A          599 15
QSO: 14056 CW 2010-11-27 1434 RK3BA         599 16     OE4A          599 15
QSO: 14059 CW 2010-11-27 1435 RK3BA         599 16     DL5YM         599 14
QSO: 14070 CW 2010-11-27 1443 RK3BA         599 16     EI0W          599 14
QSO:  7004 CW 2010-11-27 1448 RK3BA         599 16     YR8I          599 20
QSO:  7006 CW 2010-11-27 1449 RK3BA         599 16     YU7W          599 15
QSO:  7007 CW 2010-11-27 1450 RK3BA         599 16     HA1BC         599 15
QSO:  7008 CW 2010-11-27 1451 RK3BA         599 16     UP7A          599 17
QSO:  7009 CW 2010-11-27 1451 RK3BA         599 16     RG9A          599 17
QSO:  7010 CW 2010-11-27 1452 RK3BA         599 16     OY6A          599 14
QSO:  7010 CW 2010-11-27 1452 RK3BA         599 16     SO4B          599 15
QSO:  7011 CW 2010-11-27 1458 RK3BA         599 16     S58Q          599 15
QSO:  7011 CW 2010-11-27 1500 RK3BA         599 16     OH2XX         599 15
QSO:  7011 CW 2010-11-27 1502 RK3BA         599 16     UW1M          599 16
QSO:  7012 CW 2010-11-27 1502 RK3BA         599 16     F5KKD         599 14
QSO:  7012 CW 2010-11-27 1503 RK3BA         599 16     A73A          599 21
QSO:  7013 CW 2010-11-27 1503 RK3BA         599 16     PA3FQA        599 14
QSO:  7014 CW 2010-11-27 1504 RK3BA         599 16     YT7A          599 15
QSO:  7015 CW 2010-11-27 1505 RK3BA         599 16     R9FT          599 17
QSO:  7015 CW 2010-11-27 1506 RK3BA         599 16     RA3M          599 16
QSO:  7016 CW 2010-11-27 1507 RK3BA         599 16     G5D           599 14
QSO:  7018 CW 2010-11-27 1509 RK3BA         599 16     HG3DX         599 14
QSO:  7020 CW 2010-11-27 1510 RK3BA         599 16     OT4P          599 14
QSO:  7021 CW 2010-11-27 1513 RK3BA         599 16     RZ3DJ         599 16
QSO:  7021 CW 2010-11-27 1513 RK3BA         599 16     HG1S          599 15
QSO:  7022 CW 2010-11-27 1513 RK3BA         599 16     YT0A          599 15
QSO:  7024 CW 2010-11-27 1514 RK3BA         599 16     SM3PHM        599 14
QSO:  7024 CW 2010-11-27 1515 RK3BA         599 16     OH0Z          599 15
QSO:  7025 CW 2010-11-27 1515 RK3BA         599 16     S58M          599 15
QSO:  7025 CW 2010-11-27 1516 RK3BA         599 16     UY8IF         599 16
QSO:  7026 CW 2010-11-27 1516 RK3BA         599 16     OM3KWZ        599 15
QSO:  7026 CW 2010-11-27 1517 RK3BA         599 16     UW3U          599 16
QSO:  7026 CW 2010-11-27 1518 RK3BA         599 16     SM5CCE        599 14
QSO:  7027 CW 2010-11-27 1518 RK3BA         599 16     4K7Z          599 21
QSO:  7029 CW 2010-11-27 1519 RK3BA         599 16     LY7A          599 15
QSO:  7030 CW 2010-11-27 1522 RK3BA         599 16     9A1A          599 15
QSO:  7030 CW 2010-11-27 1523 RK3BA         599 16     LZ9W          599 20
QSO:  7032 CW 2010-11-27 1523 RK3BA         599 16     TC3A          599 20
QSO:  7032 CW 2010-11-27 1524 RK3BA         599 16     UA2FL         599 15
QSO:  7033 CW 2010-11-27 1524 RK3BA         599 16     DP6T          599 14
QSO:  7035 CW 2010-11-27 1525 RK3BA         599 16     OH0V          599 15
QSO:  7035 CW 2010-11-27 1525 RK3BA         599 16     HA7RY         599 15
QSO:  7037 CW 2010-11-27 1529 RK3BA         599 16     8Q7DV         599 22
QSO:  7038 CW 2010-11-27 1530 RK3BA         599 16     SM7CQY        599 14
QSO:  7039 CW 2010-11-27 1531 RK3BA         599 16     OK2SAR        599 15
QSO:  7006 CW 2010-11-27 1534 RK3BA         599 16     OH8X          599 15
QSO:  7006 CW 2010-11-27 1534 RK3BA         599 16     UP0L          599 17
QSO:  7008 CW 2010-11-27 1535 RK3BA         599 16     OK1Z          599 15
QSO:  7015 CW 2010-11-27 1555 RK3BA         599 16     P3F           599 20
QSO:  7016 CW 2010-11-27 1556 RK3BA         599 16     EI5DI         599 14
QSO:  7017 CW 2010-11-27 1556 RK3BA         599 16     HA8QZ         599 15
QSO:  7019 CW 2010-11-27 1557 RK3BA         599 16     GW0ETF        599 14
QSO:  7021 CW 2010-11-27 1558 RK3BA         599 16     SN5N          599 15
QSO:  7027 CW 2010-11-27 1600 RK3BA         599 16     PA4AO         599 14
QSO:  7028 CW 2010-11-27 1600 RK3BA         599 16     YL0Y          599 15
QSO:  7030 CW 2010-11-27 1601 RK3BA         599 16     EA5CW         599 14
QSO:  7034 CW 2010-11-27 1612 RK3BA         599 16     4L8A          599 21
QSO:  7038 CW 2010-11-27 1640 RK3BA         599 16     OM3RRC        599 15
QSO:  7036 CW 2010-11-27 1700 RK3BA         599 16     ON4CT         599 14
QSO:  7037 CW 2010-11-27 1701 RK3BA         599 16     SO2O          599 15
QSO:  7039 CW 2010-11-27 1701 RK3BA         599 16     UT4ZG         599 16
QSO:  7042 CW 2010-11-27 1702 RK3BA         599 16     UT8EU         599 16
QSO:  7044 CW 2010-11-27 1702 RK3BA         599 16     HG1Z          599 15
QSO:  7047 CW 2010-11-27 1704 RK3BA         599 16     SZ7P          599 20
QSO:  7048 CW 2010-11-27 1704 RK3BA         599 16     P33W          599 20
QSO:  7050 CW 2010-11-27 1705 RK3BA         599 16     LY8O          599 15
QSO:  7050 CW 2010-11-27 1706 RK3BA         599 16     DL3JJ         599 14
QSO:  7054 CW 2010-11-27 1707 RK3BA         599 16     II2S          599 15
QSO:  7056 CW 2010-11-27 1708 RK3BA         599 16     HB9CA         599 14
QSO:  7063 CW 2010-11-27 1708 RK3BA         599 16     4L0A          599 21
QSO:  7065 CW 2010-11-27 1709 RK3BA         599 16     OK3RM         599 15
QSO:  7066 CW 2010-11-27 1710 RK3BA         599 16     RA9AE         599 17
QSO:  7068 CW 2010-11-27 1710 RK3BA         599 16     EA2EA         599 14
QSO:  7071 CW 2010-11-27 1711 RK3BA         599 16     OE8Q          599 15
QSO:  7073 CW 2010-11-27 1712 RK3BA         599 16     SP2FAP        599 15
QSO:  7001 CW 2010-11-27 1713 RK3BA         599 16     YT5A          599 15
QSO:  7002 CW 2010-11-27 1713 RK3BA         599 16     P3N           599 20
QSO:  7002 CW 2010-11-27 1714 RK3BA         599 16     SN3X          599 15
QSO:  7003 CW 2010-11-27 1715 RK3BA         599 16     HG6N          599 15
QSO:  7005 CW 2010-11-27 1717 RK3BA         599 16     C4N           599 20
QSO:  7008 CW 2010-11-27 1717 RK3BA         599 16     YT2W          599 15
QSO:  7007 CW 2010-11-27 1719 RK3BA         599 16     ZA3HA         599 15
QSO:  7010 CW 2010-11-27 1720 RK3BA         599 16     YU1LA         599 15
QSO:  7011 CW 2010-11-27 1721 RK3BA         599 16     YU3AAA        599 15
QSO:  7017 CW 2010-11-27 1722 RK3BA         599 16     IK0EFR        599 15
QSO:  7019 CW 2010-11-27 1724 RK3BA         599 16     RF9C          599 17
QSO:  7020 CW 2010-11-27 1724 RK3BA         599 16     EX2A          599 17
QSO:  7021 CW 2010-11-27 1725 RK3BA         599 16     UP2L          599 17
QSO:  7023 CW 2010-11-27 1726 RK3BA         599 16     IR1Y          599 15
QSO:  7029 CW 2010-11-27 1732 RK3BA         599 16     HA8FM         599 15
QSO:  7031 CW 2010-11-27 1733 RK3BA         599 16     UX5D          599 16
QSO:  7032 CW 2010-11-27 1734 RK3BA         599 16     IK2HDF        599 15
QSO:  7033 CW 2010-11-27 1735 RK3BA         599 16     EA6URA        599 14
QSO:  7033 CW 2010-11-27 1738 RK3BA         599 16     HB9ARF        599 14
QSO:  7034 CW 2010-11-27 1740 RK3BA         599 16     A45XR         599 21
QSO:  7037 CW 2010-11-27 1741 RK3BA         599 16     YO7DAA        599 20
QSO:  7045 CW 2010-11-27 1743 RK3BA         599 16     OQ5M          599 14
QSO:  7046 CW 2010-11-27 1743 RK3BA         599 16     9A1P          599 15
QSO:  7047 CW 2010-11-27 1744 RK3BA         599 16     YP9W          599 20
QSO:  7048 CW 2010-11-27 1744 RK3BA         599 16     YT3T          599 15
QSO:  7049 CW 2010-11-27 1745 RK3BA         599 16     DF0HQ         599 14
QSO:  7051 CW 2010-11-27 1745 RK3BA         599 16     S54X          599 15
QSO:  7051 CW 2010-11-27 1745 RK3BA         599 16     HG7T          599 15
QSO:  7053 CW 2010-11-27 1746 RK3BA         599 16     TM2T          599 14
QSO:  7055 CW 2010-11-27 1747 RK3BA         599 16     PA5WT         599 14
QSO:  7056 CW 2010-11-27 1748 RK3BA         599 16     9A8M          599 15
QSO:  7058 CW 2010-11-27 1748 RK3BA         599 16     PA1AW         599 14
QSO:  7058 CW 2010-11-27 1750 RK3BA         599 16     IK0YVV        599 15
QSO:  7060 CW 2010-11-27 1750 RK3BA         599 16     YO9HP         599 20
QSO:  7060 CW 2010-11-27 1751 RK3BA         599 16     UU5JYM        599 16
QSO:  7061 CW 2010-11-27 1752 RK3BA         599 16     LZ1QV         599 20
QSO:  7062 CW 2010-11-27 1752 RK3BA         599 16     EA7KW         599 14
QSO:  7064 CW 2010-11-27 1753 RK3BA         599 16     OE5OHO        599 15
QSO:  7067 CW 2010-11-27 1754 RK3BA         599 16     LX1KC         599 14
QSO:  7070 CW 2010-11-27 1755 RK3BA         599 16     M2A           599 14
QSO:  7072 CW 2010-11-27 1756 RK3BA         599 16     HG1DX         599 15
QSO:  7073 CW 2010-11-27 1756 RK3BA         599 16     PA3AAV        599 14
QSO:  7074 CW 2010-11-27 1757 RK3BA         599 16     YO9AGI        599 20
QSO:  7077 CW 2010-11-27 1805 RK3BA         599 16     BY8AC         599 24
QSO:  7024 CW 2010-11-27 1807 RK3BA         599 16     S58M          599 15
QSO:  7011 CW 2010-11-27 1808 RK3BA         599 16     DR20MVP       599 14
QSO:  7009 CW 2010-11-27 1808 RK3BA         599 16     DL8SCG        599 14
QSO:  7007 CW 2010-11-27 1809 RK3BA         599 16     OL3Z          599 15
QSO:  7010 CW 2010-11-27 1813 RK3BA         599 16     SP6OJE        599 15
QSO:  7005 CW 2010-11-27 1814 RK3BA         599 16     PA6Z          599 14
QSO:  7003 CW 2010-11-27 1815 RK3BA         599 16     PI4DX         599 14
QSO:  7027 CW 2010-11-27 1818 RK3BA         599 16     IH9R          599 33
QSO:  7027 CW 2010-11-27 1819 RK3BA         599 16     PA6Y          599 14
QSO:  7026 CW 2010-11-27 1821 RK3BA         599 16     DJ9CN         599 14
QSO:  7026 CW 2010-11-27 1822 RK3BA         599 16     OM7AT         599 15
QSO:  7026 CW 2010-11-27 1823 RK3BA         599 16     DF8AE         599 14
QSO:  7019 CW 2010-11-27 1825 RK3BA         599 16     DR4A          599 14
QSO:  7018 CW 2010-11-27 1828 RK3BA         599 16     9A7A          599 15
QSO:  7017 CW 2010-11-27 1828 RK3BA         599 16     Z35G          599 15
QSO:  7016 CW 2010-11-27 1829 RK3BA         599 16     EA7GV         599 14
