START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: R2SA
CLUB:
CONTEST: CQ-WW-CW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 661035
OPERATORS: R2SA
NAME: Valery Sidorov
CREATED-BY: N1MM Logger V10.11.2
SOAPBOX:
QSO:  3542 CW 2010-11-27 0000 R2SA          599 16     RT3M          599 16
QSO:  3549 CW 2010-11-27 0000 R2SA          599 16     EW8DX         599 16
QSO:  3524 CW 2010-11-27 0003 R2SA          599 16     DL7ON         599 14
QSO:  3534 CW 2010-11-27 0005 R2SA          599 16     EA8CMX        599 33
QSO:  3540 CW 2010-11-27 0006 R2SA          599 16     UV5U          599 16
QSO:  3548 CW 2010-11-27 0006 R2SA          599 16     LY7A          599 15
QSO:  3500 CW 2010-11-27 0008 R2SA          599 16     US7IA         599 16
QSO:  3506 CW 2010-11-27 0010 R2SA          599 16     EM7L          599 16
QSO:  3510 CW 2010-11-27 0012 R2SA          599 16     OH0Z          599 15
QSO:  3516 CW 2010-11-27 0013 R2SA          599 16     YT2W          599 15
QSO:  3530 CW 2010-11-27 0014 R2SA          599 16     EU1FC         599 16
QSO:  3537 CW 2010-11-27 0015 R2SA          599 16     UV2L          599 16
QSO:  3544 CW 2010-11-27 0016 R2SA          599 16     UU2J          599 16
QSO:  3546 CW 2010-11-27 0016 R2SA          599 16     LN3Z          599 14
QSO:  3563 CW 2010-11-27 0019 R2SA          599 16     UT0AZA        599 16
QSO:  3566 CW 2010-11-27 0020 R2SA          599 16     LY2GW         599 15
QSO:  3569 CW 2010-11-27 0020 R2SA          599 16     LY2T          599 15
QSO:  3570 CW 2010-11-27 0021 R2SA          599 16     9A6M          599 15
QSO:  3508 CW 2010-11-27 0026 R2SA          599 16     P3F           599 20
QSO:  3515 CW 2010-11-27 0027 R2SA          599 16     S57AL         599 15
QSO:  3517 CW 2010-11-27 0027 R2SA          599 16     S53F          599 15
QSO:  3557 CW 2010-11-27 0032 R2SA          599 16     SE2I          599 14
QSO:  3559 CW 2010-11-27 0033 R2SA          599 16     UY7C          599 16
QSO:  3573 CW 2010-11-27 0034 R2SA          599 16     PA4N          599 14
QSO:  3504 CW 2010-11-27 0037 R2SA          599 16     W1KM          599 05
QSO:  3528 CW 2010-11-27 0039 R2SA          599 16     9A5Y          599 15
QSO:  3529 CW 2010-11-27 0039 R2SA          599 16     LY2W          599 15
QSO:  3533 CW 2010-11-27 0040 R2SA          599 16     OK2BYW        599 15
QSO:  3547 CW 2010-11-27 0042 R2SA          599 16     R9TV          599 16
QSO:  3556 CW 2010-11-27 0043 R2SA          599 16     SQ9E          599 15
QSO:  3559 CW 2010-11-27 0044 R2SA          599 16     RK9SWF        599 16
QSO:  7009 CW 2010-11-27 0047 R2SA          599 16     RW9USA        599 18
QSO:  7009 CW 2010-11-27 0047 R2SA          599 16     C4N           599 20
QSO:  7012 CW 2010-11-27 0048 R2SA          599 16     A73A          599 21
QSO:  7024 CW 2010-11-27 0049 R2SA          599 16     HG1Z          599 15
QSO:  7044 CW 2010-11-27 0051 R2SA          599 16     DC4A          599 14
QSO:  7050 CW 2010-11-27 0054 R2SA          599 16     KP3Z          599 08
QSO:  7062 CW 2010-11-27 0055 R2SA          599 16     YU3W          599 15
QSO:  7071 CW 2010-11-27 0058 R2SA          599 16     SN3X          599 15
