START-OF-LOG: 3.0
CREATED-BY:    SD V10.04 and SDCHECK V10.04
CONTEST:       CQ-WW-CW
CALLSIGN:      HB9CBR
CLAIMED-SCORE: 285670
NAME:          Ackermann Bruno
OPERATORS:     HB9CBR
SOAPBOX:       After a few years contests with QRP and a 3-element Ste
SOAPBOX:       pIR antenna i gave it a try from my home station.
SOAPBOX:       Output 100W and a very simple wire loop antenna mounted
SOAPBOX:       on the ceiling of the room just under the roof. It
SOAPBOX:       worked very well. Tnx to all - great contest. 73 Bruno
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
QSO:  3500 CW 2010-11-27 0344 HB9CBR        599 14     S57AL         599 15
QSO:  3500 CW 2010-11-27 0357 HB9CBR        599 14     OE3K          599 15
QSO:  3500 CW 2010-11-27 0359 HB9CBR        599 14     YT4T          599 15
QSO:  3500 CW 2010-11-27 0402 HB9CBR        599 14     KC1XX         599 05
QSO:  7000 CW 2010-11-27 0406 HB9CBR        599 14     IH9R          599 33
QSO:  7000 CW 2010-11-27 0408 HB9CBR        599 14     UA3KA         599 16
QSO:  7000 CW 2010-11-27 0416 HB9CBR        599 14     UA9CNV        599 17
QSO:  7000 CW 2010-11-27 0421 HB9CBR        599 14     UP0L          599 17
QSO:  7000 CW 2010-11-27 0423 HB9CBR        599 14     OY6A          599 14
QSO:  7000 CW 2010-11-27 0425 HB9CBR        599 14     CS5NRA        599 14
QSO:  7000 CW 2010-11-27 0427 HB9CBR        599 14     KC1XX         599 05
QSO:  7000 CW 2010-11-27 0432 HB9CBR        599 14     N4PN          599 05
QSO:  7000 CW 2010-11-27 0433 HB9CBR        599 14     RT5Z          599 16
QSO:  7000 CW 2010-11-27 0436 HB9CBR        599 14     UW1M          599 16
QSO:  7000 CW 2010-11-27 0437 HB9CBR        599 14     IU9T          599 15
QSO:  7000 CW 2010-11-27 0438 HB9CBR        599 14     LZ3ZZ         599 20
QSO:  7000 CW 2010-11-27 0443 HB9CBR        599 14     R9FT          599 17
QSO:  7000 CW 2010-11-27 0445 HB9CBR        599 14     SX1L          599 20
QSO:  3500 CW 2010-11-27 0500 HB9CBR        599 14     OE3GSA        599 15
QSO:  3500 CW 2010-11-27 0506 HB9CBR        599 14     RL3A          599 16
QSO:  3500 CW 2010-11-27 0507 HB9CBR        599 14     S53F          599 15
QSO:  7000 CW 2010-11-27 0510 HB9CBR        599 14     PJ4A          599 09
