START-OF-LOG: 3.0
CALLSIGN: PT2CM
CLUB: RIO DX GROUP
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 2387740
OPERATORS: PY1DX, PY1VOY, PY2MC, PT2ZUY
SOAPBOX: Great Contest. Too much problems, but good friendship. Tks PT2LA,
SOAPBOX: PT2BAT and PT2GPS for support. Originally posted our score as M / S. Log rechecked, we found that by software problems and network connection, at some moments we were out of the competition rule. So the team decided to compete in the category M / M.
NAME: GRECAM
CREATED-BY: N1MM Logger V7.0.0
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: UNLIMITED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO: 14053 CW 2010-11-27 0002 PT2CM         59  11     JA1ZGP        599 25
QSO: 14053 CW 2010-11-27 0002 PT2CM         599 11     NR5M          599 04
QSO: 14053 CW 2010-11-27 0003 PT2CM         599 11     W3ODJ         599 05
QSO: 14053 CW 2010-11-27 0003 PT2CM         599 11     K7ZA          599 03
QSO: 14053 CW 2010-11-27 0003 PT2CM         599 11     W3IUU         599 05
QSO: 14053 CW 2010-11-27 0004 PT2CM         599 11     W2II          599 05
QSO: 14053 CW 2010-11-27 0004 PT2CM         599 11     K5KLA         599 04
QSO: 14053 CW 2010-11-27 0004 PT2CM         599 11     W3LPL         599 05
QSO: 14053 CW 2010-11-27 0004 PT2CM         599 11     N4RA          599 05
QSO: 14053 CW 2010-11-27 0005 PT2CM         599 11     N4MO          599 05
QSO: 14053 CW 2010-11-27 0005 PT2CM         599 11     SP6A          599 15
QSO: 14053 CW 2010-11-27 0006 PT2CM         599 11     W3II          599 05
QSO: 14053 CW 2010-11-27 0007 PT2CM         599 11     WB2AA         599 05
QSO: 14053 CW 2010-11-27 0007 PT2CM         599 11     JA2ANR        599 25
QSO: 14053 CW 2010-11-27 0008 PT2CM         599 11     P40W          599 09
QSO: 14053 CW 2010-11-27 0008 PT2CM         599 11     N6ND          599 03
QSO: 14053 CW 2010-11-27 0008 PT2CM         599 11     N2FF          599 05
QSO: 14053 CW 2010-11-27 0009 PT2CM         599 11     JA7BME        599 25
QSO: 14053 CW 2010-11-27 0009 PT2CM         599 11     DD4B          599 14
QSO: 14053 CW 2010-11-27 0010 PT2CM         599 11     W2LC          599 05
QSO: 14053 CW 2010-11-27 0010 PT2CM         599 11     N4ZC          599 05
QSO: 14053 CW 2010-11-27 0010 PT2CM         599 11     N6NG          599 03
QSO: 14053 CW 2010-11-27 0011 PT2CM         599 11     WU9B          599 03
QSO: 14053 CW 2010-11-27 0011 PT2CM         599 11     N2NF          599 05
QSO: 14053 CW 2010-11-27 0013 PT2CM         59  11     JF2BDK        599 25
QSO: 14053 CW 2010-11-27 0013 PT2CM         599 11     N4TB          599 05
QSO: 14053 CW 2010-11-27 0014 PT2CM         599 11     VP2MSC        599 08
QSO: 14053 CW 2010-11-27 0015 PT2CM         599 11     W1CU          599 05
QSO: 14053 CW 2010-11-27 0016 PT2CM         599 11     AD4ES         599 05
QSO: 14053 CW 2010-11-27 0017 PT2CM         599 11     W8AV          599 04
QSO: 14053 CW 2010-11-27 0019 PT2CM         599 11     WR2G          599 05
QSO: 14053 CW 2010-11-27 0020 PT2CM         599 11     PP5AX         599 11
QSO: 14053 CW 2010-11-27 0020 PT2CM         599 11     W4MYA         599 05
QSO: 14053 CW 2010-11-27 0020 PT2CM         599 11     VE3KZ         599 04
QSO: 14053 CW 2010-11-27 0021 PT2CM         599 11     K6LRN         599 03
QSO: 14053 CW 2010-11-27 0021 PT2CM         599 11     OK1IC         599 15
QSO: 14053 CW 2010-11-27 0022 PT2CM         599 11     JH0NEC        599 25
QSO: 14053 CW 2010-11-27 0022 PT2CM         599 11     ZP9EH         599 11
QSO: 14053 CW 2010-11-27 0023 PT2CM         599 11     N6JW          599 03
QSO: 14053 CW 2010-11-27 0023 PT2CM         599 11     PY2ASS        599 11
QSO: 14053 CW 2010-11-27 0023 PT2CM         599 11     N9CM          599 04
QSO: 14053 CW 2010-11-27 0025 PT2CM         599 11     J37T          599 08
QSO: 14053 CW 2010-11-27 0025 PT2CM         599 11     W6QUV         599 03
QSO:  7000 CW 2010-11-27 0026 PT2CM         599 11     PP1CZ         599 11
QSO: 14053 CW 2010-11-27 0027 PT2CM         599 11     K9OM          599 05
QSO: 14053 CW 2010-11-27 0027 PT2CM         599 11     KF6I          599 03
QSO: 14053 CW 2010-11-27 0028 PT2CM         599 11     JA8JMG        599 25
QSO: 14053 CW 2010-11-27 0029 PT2CM         599 11     NQ4I          599 05
QSO:  7015 CW 2010-11-27 0031 PT2CM         599 11     RZ3AXX        599 16
QSO: 14059 CW 2010-11-27 0033 PT2CM         599 11     9M2CNC        599 28
QSO: 14063 CW 2010-11-27 0035 PT2CM         599 11     JA8AHA        599 25
QSO: 14063 CW 2010-11-27 0035 PT2CM         599 11     WA6RUS        599 03
QSO: 14063 CW 2010-11-27 0035 PT2CM         599 11     DF0HQ         599 14
QSO: 14063 CW 2010-11-27 0036 PT2CM         599 11     JA2MOG        599 25
QSO:  7041 CW 2010-11-27 0036 PT2CM         599 11     LY8O          599 15
QSO: 14063 CW 2010-11-27 0036 PT2CM         599 11     EA8CUU        599 33
QSO: 14063 CW 2010-11-27 0037 PT2CM         599 11     W3FW          599 05
QSO: 14063 CW 2010-11-27 0037 PT2CM         599 11     W1MO          599 05
QSO: 14063 CW 2010-11-27 0037 PT2CM         599 11     K6ANP         599 03
QSO: 14063 CW 2010-11-27 0038 PT2CM         599 11     LU8EHR        599 13
QSO: 14063 CW 2010-11-27 0039 PT2CM         599 11     WB4ZBI        599 04
QSO: 14063 CW 2010-11-27 0039 PT2CM         599 11     W4NZ          599 04
QSO: 14063 CW 2010-11-27 0040 PT2CM         599 11     K3LR          599 05
QSO: 14063 CW 2010-11-27 0041 PT2CM         599 11     LW3DG         599 13
QSO: 14063 CW 2010-11-27 0041 PT2CM         599 11     S57DX         599 15
QSO: 14063 CW 2010-11-27 0042 PT2CM         599 11     CX7CO         599 13
QSO: 14063 CW 2010-11-27 0043 PT2CM         599 11     AA6EE         599 03
QSO: 14063 CW 2010-11-27 0044 PT2CM         599 11     VP2E          599 08
QSO: 14063 CW 2010-11-27 0044 PT2CM         599 11     KD6UO         599 03
QSO: 14063 CW 2010-11-27 0045 PT2CM         599 11     9Y4W          599 09
QSO: 14063 CW 2010-11-27 0046 PT2CM         599 11     CT1JLZ        599 14
QSO: 14063 CW 2010-11-27 0046 PT2CM         599 11     YT2W          599 15
QSO: 14063 CW 2010-11-27 0047 PT2CM         599 11     LW5EE         599 13
QSO: 14063 CW 2010-11-27 0047 PT2CM         599 11     JA1IZ         599 25
QSO: 14063 CW 2010-11-27 0049 PT2CM         599 11     C6AKX         599 08
QSO: 14063 CW 2010-11-27 0049 PT2CM         599 11     HK1X          599 09
QSO:  7002 CW 2010-11-27 0050 PT2CM         599 11     JT5DX         599 23
QSO: 14063 CW 2010-11-27 0050 PT2CM         599 11     JG3LGD        599 25
QSO: 14063 CW 2010-11-27 0051 PT2CM         599 11     ZL4NR         599 32
QSO: 14063 CW 2010-11-27 0052 PT2CM         599 11     JA1KJW        599 25
QSO: 14063 CW 2010-11-27 0052 PT2CM         599 11     JH7IXU        599 25
QSO: 14063 CW 2010-11-27 0053 PT2CM         599 11     W6OAT         599 03
QSO: 14063 CW 2010-11-27 0053 PT2CM         599 11     AE6Y          599 03
QSO: 14063 CW 2010-11-27 0054 PT2CM         599 11     K6KQV         599 03
QSO: 14063 CW 2010-11-27 0054 PT2CM         599 11     VE1WT         599 05
QSO: 14063 CW 2010-11-27 0055 PT2CM         599 11     LU7WI         599 13
QSO:  7056 CW 2010-11-27 0055 PT2CM         599 11     IW2W          599 14
QSO: 14063 CW 2010-11-27 0055 PT2CM         599 11     S50K          599 15
QSO: 14063 CW 2010-11-27 0057 PT2CM         599 11     PP2YB         599 11
QSO: 14063 CW 2010-11-27 0057 PT2CM         599 11     K7JE          599 03
QSO: 14063 CW 2010-11-27 0058 PT2CM         599 11     ZL2RON        599 32
QSO: 14063 CW 2010-11-27 0058 PT2CM         599 11     KC1XX         599 05
QSO: 14063 CW 2010-11-27 0058 PT2CM         599 11     NT6X          599 03
QSO: 14063 CW 2010-11-27 0059 PT2CM         599 11     G3KMQ         599 14
QSO: 14063 CW 2010-11-27 0059 PT2CM         599 11     W6XB          599 03
QSO: 28027 CW 2010-11-27 0100 PT2CM         599 11     CE1/K7CA      599 12
QSO: 14063 CW 2010-11-27 0100 PT2CM         599 11     HB9IQB        599 14
QSO: 14063 CW 2010-11-27 0101 PT2CM         599 11     G4EDG         599 14
QSO: 14063 CW 2010-11-27 0102 PT2CM         599 11     JH1RNI        599 25
QSO: 14063 CW 2010-11-27 0103 PT2CM         599 11     JA1WWO        599 25
QSO: 14063 CW 2010-11-27 0104 PT2CM         599 11     JK1FNL        599 15
QSO: 28015 CW 2010-11-27 0104 PT2CM         599 11     CW3D          599 13
QSO: 14063 CW 2010-11-27 0105 PT2CM         599 11     JA1VLK        599 25
QSO: 14063 CW 2010-11-27 0105 PT2CM         599 11     NR4M          599 05
QSO: 14063 CW 2010-11-27 0107 PT2CM         599 11     JP1TRJ        599 25
QSO: 14063 CW 2010-11-27 0108 PT2CM         599 11     N4GN          599 04
QSO: 14063 CW 2010-11-27 0108 PT2CM         599 11     K1TO          599 05
QSO: 14063 CW 2010-11-27 0109 PT2CM         599 11     N3RS          599 05
QSO: 14063 CW 2010-11-27 0111 PT2CM         599 11     LW1EUD        599 13
QSO: 14063 CW 2010-11-27 0112 PT2CM         599 11     ZL7NV         599 32
QSO: 14063 CW 2010-11-27 0113 PT2CM         599 11     WB9Z          599 04
QSO: 14063 CW 2010-11-27 0113 PT2CM         599 11     CR6T          599 14
QSO: 14063 CW 2010-11-27 0114 PT2CM         599 11     NS3Q          599 05
QSO: 14063 CW 2010-11-27 0115 PT2CM         599 11     JE1TRV        599 25
QSO: 14063 CW 2010-11-27 0116 PT2CM         599 11     K1JB          599 05
QSO: 14063 CW 2010-11-27 0117 PT2CM         599 11     VK6HG         599 29
QSO: 14063 CW 2010-11-27 0118 PT2CM         599 11     W0AIH         599 04
QSO: 14063 CW 2010-11-27 0120 PT2CM         599 11     IO3X          599 15
QSO: 14063 CW 2010-11-27 0122 PT2CM         599 11     JA1AYO        599 25
QSO: 14063 CW 2010-11-27 0122 PT2CM         599 11     PY4BW         599 11
QSO:  7045 CW 2010-11-27 0125 PT2CM         599 11     PZ5T          599 09
QSO: 14057 CW 2010-11-27 0129 PT2CM         599 11     AH2R          599 27
QSO: 14057 CW 2010-11-27 0130 PT2CM         599 11     JA6LCJ        599 25
QSO: 14057 CW 2010-11-27 0130 PT2CM         599 11     KC6X          599 03
QSO: 14057 CW 2010-11-27 0130 PT2CM         599 11     EI6IZ         599 14
QSO: 14057 CW 2010-11-27 0131 PT2CM         599 11     W6GA          599 03
QSO:  3549 CW 2010-11-27 0141 PT2CM         599 11     K3ZM          599 05
QSO:  3543 CW 2010-11-27 0143 PT2CM         599 11     VE3JM         599 04
QSO:  7002 CW 2010-11-27 0143 PT2CM         599 11     VE3FDT        599 04
QSO:  7019 CW 2010-11-27 0146 PT2CM         599 11     PV8ADI        599 11
QSO:  7051 CW 2010-11-27 0149 PT2CM         599 11     DL3JJ         599 05
QSO:  7051 CW 2010-11-27 0149 PT2CM         599 11     N9EP          599 04
QSO:  7051 CW 2010-11-27 0150 PT2CM         599 11     RT6A          599 16
QSO:  7051 CW 2010-11-27 0150 PT2CM         599 11     K2UF          599 05
QSO:  7051 CW 2010-11-27 0151 PT2CM         599 11     N3UM          599 05
QSO:  7051 CW 2010-11-27 0151 PT2CM         599 11     K3LR          599 05
QSO:  7051 CW 2010-11-27 0154 PT2CM         599 11     K9WDY         599 04
QSO:  7084 CW 2010-11-27 0204 PT2CM         599 11     K1HX          599 05
QSO:  7084 CW 2010-11-27 0205 PT2CM         599 11     N4NO          599 04
QSO:  7084 CW 2010-11-27 0205 PT2CM         599 11     PY1ASS        599 11
QSO:  7084 CW 2010-11-27 0207 PT2CM         599 11     UU9CW         599 16
QSO:  7084 CW 2010-11-27 0208 PT2CM         599 11     K3VAR         599 05
QSO:  7084 CW 2010-11-27 0210 PT2CM         599 11     NE8J          599 05
QSO:  7084 CW 2010-11-27 0211 PT2CM         599 11     TM6M          599 14
QSO:  7084 CW 2010-11-27 0212 PT2CM         599 11     K5FNQ         599 04
QSO:  7084 CW 2010-11-27 0214 PT2CM         599 11     WA4FNG        599 05
QSO:  7084 CW 2010-11-27 0216 PT2CM         599 11     W3LN          599 05
QSO:  7084 CW 2010-11-27 0219 PT2CM         599 11     N4DJ          599 05
QSO:  3531 CW 2010-11-27 0220 PT2CM         599 11     RX3AJM        599 16
QSO:  7084 CW 2010-11-27 0220 PT2CM         599 11     K9IMM         599 09
QSO:  7084 CW 2010-11-27 0221 PT2CM         599 11     N1DG          599 05
QSO:  7084 CW 2010-11-27 0222 PT2CM         599 11     W0AIH         599 04
QSO:  7084 CW 2010-11-27 0223 PT2CM         599 11     W1JQ          599 05
QSO:  7084 CW 2010-11-27 0225 PT2CM         599 11     DK2CX         599 14
QSO:  7084 CW 2010-11-27 0226 PT2CM         599 11     NN3W          599 05
