START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.01.010
CALLSIGN:      LY7A
NAME:          Kaunas University of Technology Radio Club Headquarter station
CLUB:          Kaunas University of Technology Radio Club
CLAIMED-SCORE: 10105165
CONTEST:       CQ-WW-CW
OPERATORS:     LYR-346, LY3BB, LY2J, LY1SR, LY2BMX, LY3DA, LY3HD, LY2XW, LY4L, LY2MV, LY2NK
QSO:  3500 CW 2010-11-27 0003 LY7A          599 15     P33W          599 20     1
QSO:  3500 CW 2010-11-27 0003 LY7A          599 15     RW3AI         599 16     1
QSO:  1825 CW 2010-11-27 0003 LY7A          599 15     RT3G          599 16     1
QSO:  1825 CW 2010-11-27 0004 LY7A          599 15     OK1MDK        599 15     1
QSO:  1825 CW 2010-11-27 0004 LY7A          599 15     OZ7EA         599 14     1
QSO:  1825 CW 2010-11-27 0004 LY7A          599 15     SN9F          599 15     1
QSO:  7000 CW 2010-11-27 0004 LY7A          599 15     C5A           599 35     1
QSO:  1825 CW 2010-11-27 0004 LY7A          599 15     C4Z           599 20     1
QSO:  3500 CW 2010-11-27 0005 LY7A          599 15     UN9L          599 17     1
QSO:  7000 CW 2010-11-27 0005 LY7A          599 15     P3F           599 20     1
QSO:  3500 CW 2010-11-27 0005 LY7A          599 15     UU2J          599 16     1
QSO:  7000 CW 2010-11-27 0005 LY7A          599 15     E73M          599 15     1
QSO:  1825 CW 2010-11-27 0005 LY7A          599 15     HG1S          599 15     1
QSO:  3500 CW 2010-11-27 0006 LY7A          599 15     K2LE          599 05     1
QSO:  1825 CW 2010-11-27 0006 LY7A          599 15     OL2U          599 15     1
QSO:  7000 CW 2010-11-27 0006 LY7A          599 15     OY6A          599 14     1
QSO:  1825 CW 2010-11-27 0006 LY7A          599 15     OM4DN         599 15     1
QSO:  1825 CW 2010-11-27 0007 LY7A          599 15     DM2FDO        599 14     1
QSO:  3500 CW 2010-11-27 0007 LY7A          599 15     OK7T          599 15     1
QSO:  7000 CW 2010-11-27 0007 LY7A          599 15     P33W          599 20     1
QSO:  1825 CW 2010-11-27 0007 LY7A          599 15     OK4N          599 15     1
QSO: 14000 CW 2010-11-27 0007 LY7A          599 15     LP2S          599 13     1
QSO:  3500 CW 2010-11-27 0007 LY7A          599 15     R2SA          599 16     1
QSO:  1825 CW 2010-11-27 0007 LY7A          599 15     UR2VA         599 16     1
QSO:  3500 CW 2010-11-27 0007 LY7A          599 15     EW8OM         599 16     1
QSO: 14000 CW 2010-11-27 0007 LY7A          599 15     EA2EA         599 14     1
QSO:  7000 CW 2010-11-27 0008 LY7A          599 15     PY1ND         599 11     1
QSO:  1825 CW 2010-11-27 0008 LY7A          599 15     OH3UU         599 15     1
QSO:  3500 CW 2010-11-27 0008 LY7A          599 15     UN7FW         599 17     1
QSO:  7000 CW 2010-11-27 0008 LY7A          599 15     S59ABC        599 15     1
QSO:  1825 CW 2010-11-27 0008 LY7A          599 15     OK1MNW        599 15     1
QSO:  7000 CW 2010-11-27 0008 LY7A          599 15     EA5CW         599 14     1
QSO:  1825 CW 2010-11-27 0009 LY7A          599 15     US2IZ         599 16     1
QSO:  3500 CW 2010-11-27 0009 LY7A          599 15     E73M          599 15     1
QSO:  7000 CW 2010-11-27 0009 LY7A          599 15     G6PZ          599 14     1
QSO:  1825 CW 2010-11-27 0009 LY7A          599 15     SN1I          599 15     1
QSO:  1825 CW 2010-11-27 0009 LY7A          599 15     YT9M          599 15     1
QSO:  3500 CW 2010-11-27 0010 LY7A          599 15     4Z5LY         599 20     1
QSO:  1825 CW 2010-11-27 0010 LY7A          599 15     GM3NHQ        599 14     1
QSO:  3500 CW 2010-11-27 0010 LY7A          599 15     UU9JK         599 16     1
QSO:  7000 CW 2010-11-27 0010 LY7A          599 15     T70A          599 15     1
QSO:  1825 CW 2010-11-27 0010 LY7A          599 15     LN3Z          599 14     1
QSO:  1825 CW 2010-11-27 0011 LY7A          599 15     RD4CAQ        599 16     1
QSO:  3500 CW 2010-11-27 0011 LY7A          599 15     I3JIS         599 15     1
QSO:  3500 CW 2010-11-27 0011 LY7A          599 15     RK6YY         599 16     1
QSO:  1825 CW 2010-11-27 0011 LY7A          599 15     YL2PN         599 15     1
QSO:  7000 CW 2010-11-27 0011 LY7A          599 15     V47NT         599 08     1
QSO:  1825 CW 2010-11-27 0011 LY7A          599 15     G3TKF         599 14     1
QSO:  3500 CW 2010-11-27 0011 LY7A          599 15     F5BBD         599 14     1
QSO:  1825 CW 2010-11-27 0011 LY7A          599 15     RU4AA         599 16     1
QSO:  3500 CW 2010-11-27 0012 LY7A          599 15     RT5G          599 16     1
QSO:  7000 CW 2010-11-27 0012 LY7A          599 15     C4W           599 20     1
QSO:  3500 CW 2010-11-27 0012 LY7A          599 15     SM5DQE        599 14     1
QSO:  3500 CW 2010-11-27 0012 LY7A          599 15     DL1LH         599 14     1
QSO:  7000 CW 2010-11-27 0012 LY7A          599 15     N2LT          599 05     1
QSO:  1825 CW 2010-11-27 0013 LY7A          599 15     RZ9WXK        599 16     1
QSO:  3500 CW 2010-11-27 0013 LY7A          599 15     IK3VUU        599 15     1
QSO:  1825 CW 2010-11-27 0013 LY7A          599 15     UW3U          599 16     1
QSO:  1825 CW 2010-11-27 0013 LY7A          599 15     RT4W          599 16     1
QSO:  3500 CW 2010-11-27 0013 LY7A          599 15     F5VBU         599 14     1
QSO:  3500 CW 2010-11-27 0014 LY7A          599 15     YL0Y          599 15     1
QSO:  7000 CW 2010-11-27 0014 LY7A          599 15     HG1S          599 15     1
QSO:  3500 CW 2010-11-27 0014 LY7A          599 15     G6PZ          599 14     1
QSO:  3500 CW 2010-11-27 0015 LY7A          599 15     RA6FV         599 16     1
QSO:  7034 CW 2010-11-27 0015 LY7A          599 15     E7DX          599 15     1
QSO:  3500 CW 2010-11-27 0015 LY7A          599 15     IK2SND        599 15     1
QSO:  7013 CW 2010-11-27 0015 LY7A          599 15     9A4WY         599 15     1
QSO:  1825 CW 2010-11-27 0015 LY7A          599 15     K3LR          599 05     1
QSO:  7000 CW 2010-11-27 0015 LY7A          599 15     IQ3GO         599 15     1
QSO:  3500 CW 2010-11-27 0016 LY7A          599 15     OE3GSA        599 15     1
QSO:  1825 CW 2010-11-27 0016 LY7A          599 15     SM0BYD        599 14     1
QSO:  3500 CW 2010-11-27 0016 LY7A          599 15     AM5M          599 14     1
QSO:  7000 CW 2010-11-27 0016 LY7A          599 15     CR3L          599 33     1
QSO:  1825 CW 2010-11-27 0016 LY7A          599 15     RM3Q          599 16     1
QSO:  3500 CW 2010-11-27 0016 LY7A          599 15     N1DG          599 05     1
QSO:  3500 CW 2010-11-27 0017 LY7A          599 15     RN4SN         599 16     1
QSO:  3500 CW 2010-11-27 0017 LY7A          599 15     IR4E          599 15     1
QSO:  7000 CW 2010-11-27 0018 LY7A          599 15     G5D           599 14     1
QSO: 14000 CW 2010-11-27 0018 LY7A          599 15     OH8L          599 15     1
QSO:  1825 CW 2010-11-27 0018 LY7A          599 15     S51DX         599 15     1
QSO:  3500 CW 2010-11-27 0018 LY7A          599 15     SE5E          599 14     1
QSO:  1825 CW 2010-11-27 0019 LY7A          599 15     UR5LAM        599 16     1
QSO:  3500 CW 2010-11-27 0019 LY7A          599 15     UR5IFB        599 16     1
QSO:  7010 CW 2010-11-27 0019 LY7A          599 15     Z32ID         599 15     1
QSO:  3500 CW 2010-11-27 0019 LY7A          599 15     RA3ID         599 16     1
QSO:  1825 CW 2010-11-27 0020 LY7A          599 15     RX6LOL        599 16     1
QSO:  1825 CW 2010-11-27 0020 LY7A          599 15     G4DDL         599 14     1
QSO:  3500 CW 2010-11-27 0021 LY7A          599 15     UT3EV         599 16     1
QSO:  1825 CW 2010-11-27 0021 LY7A          599 15     SM7E          599 14     1
QSO:  1825 CW 2010-11-27 0021 LY7A          599 15     RG9A          599 17     1
QSO:  7000 CW 2010-11-27 0021 LY7A          599 15     G3TBK         599 14     1
QSO:  1825 CW 2010-11-27 0022 LY7A          599 15     SP9RQJ        599 15     1
QSO:  3500 CW 2010-11-27 0022 LY7A          599 15     PA4N          599 14     1
QSO:  1825 CW 2010-11-27 0022 LY7A          599 15     G7RAU         599 14     1
QSO:  1825 CW 2010-11-27 0022 LY7A          599 15     EU6AA         599 16     1
QSO:  7068 CW 2010-11-27 0023 LY7A          599 15     ZA3HA         599 15     1
QSO:  1825 CW 2010-11-27 0023 LY7A          599 15     ES4RX         599 15     1
QSO:  3500 CW 2010-11-27 0023 LY7A          599 15     F8AEE         599 14     1
QSO:  1825 CW 2010-11-27 0023 LY7A          599 15     HA5GY         599 15     1
QSO:  3563 CW 2010-11-27 0024 LY7A          599 15     UT0AZA        599 16     1
QSO:  7000 CW 2010-11-27 0024 LY7A          599 15     LX1KC         599 14     1
QSO:  1825 CW 2010-11-27 0024 LY7A          599 15     OK1HEH        599 15     1
QSO:  1825 CW 2010-11-27 0024 LY7A          599 15     UA9CBM        599 17     1
QSO:  1825 CW 2010-11-27 0025 LY7A          599 15     IR4M          599 15     1
QSO:  3500 CW 2010-11-27 0025 LY7A          599 15     HA0LP         599 15     1
QSO:  1825 CW 2010-11-27 0025 LY7A          599 15     P3F           599 20     1
QSO:  1825 CW 2010-11-27 0025 LY7A          599 15     RN9CM         599 17     1
QSO:  1825 CW 2010-11-27 0025 LY7A          599 15     RT3N          599 16     1
QSO:  3500 CW 2010-11-27 0025 LY7A          599 15     4L5O          599 21     1
QSO:  1825 CW 2010-11-27 0025 LY7A          599 15     UT8IA         599 16     1
QSO:  7065 CW 2010-11-27 0026 LY7A          599 15     KP2M          599 08     1
QSO:  7000 CW 2010-11-27 0026 LY7A          599 15     YT2W          599 15     1
QSO:  1825 CW 2010-11-27 0026 LY7A          599 15     RK3DK         599 16     1
QSO:  1825 CW 2010-11-27 0026 LY7A          599 15     SP7JQQ        599 15     1
QSO:  3500 CW 2010-11-27 0026 LY7A          599 15     YT2AAA        599 15     1
QSO:  3500 CW 2010-11-27 0027 LY7A          599 15     SP3VT         599 15     1
QSO:  3549 CW 2010-11-27 0027 LY7A          599 15     DD2ML         599 14     1
QSO:  7000 CW 2010-11-27 0028 LY7A          599 15     YO9HP         599 20     1
QSO:  1825 CW 2010-11-27 0028 LY7A          599 15     DF6QC         599 14     1
QSO:  1825 CW 2010-11-27 0028 LY7A          599 15     UY1U          599 16     1
QSO:  7004 CW 2010-11-27 0028 LY7A          599 15     IR1Y          599 15     1
QSO:  3500 CW 2010-11-27 0028 LY7A          599 15     UV5U          599 16     1
QSO:  1825 CW 2010-11-27 0029 LY7A          599 15     DL7RKK        599 14     1
QSO:  7000 CW 2010-11-27 0029 LY7A          599 15     S58M          599 15     1
QSO: 14000 CW 2010-11-27 0029 LY7A          599 15     ZD8O          599 36     1
QSO:  1825 CW 2010-11-27 0029 LY7A          599 15     ER2RM         599 16     1
QSO:  3500 CW 2010-11-27 0029 LY7A          599 15     OM0M          599 15     1
QSO:  7000 CW 2010-11-27 0029 LY7A          599 15     PW7T          599 11     1
QSO:  1825 CW 2010-11-27 0030 LY7A          599 15     RK3R          599 16     1
QSO:  7032 CW 2010-11-27 0030 LY7A          599 15     RG6G          599 16     1
QSO:  3528 CW 2010-11-27 0030 LY7A          599 15     NR4M          599 05     1
QSO:  1825 CW 2010-11-27 0030 LY7A          599 15     RZ3GV         599 16     1
QSO:  7000 CW 2010-11-27 0031 LY7A          599 15     RZ4CWW        599 16     1
QSO:  3500 CW 2010-11-27 0031 LY7A          599 15     WE3C          599 05     1
QSO:  3500 CW 2010-11-27 0031 LY7A          599 15     VE1OP         599 05     1
QSO:  7000 CW 2010-11-27 0031 LY7A          599 15     NR4M          599 05     1
QSO:  1839 CW 2010-11-27 0032 LY7A          599 15     SN5J          599 15     1
QSO:  3500 CW 2010-11-27 0032 LY7A          599 15     TM4Q          599 14     1
QSO:  7001 CW 2010-11-27 0032 LY7A          599 15     YT5A          599 15     1
QSO:  1839 CW 2010-11-27 0032 LY7A          599 15     R3VA          599 16     1
QSO:  1839 CW 2010-11-27 0032 LY7A          599 15     RU4LC         599 16     1
QSO:  1839 CW 2010-11-27 0033 LY7A          599 15     G3UFY         599 14     1
QSO:  1839 CW 2010-11-27 0033 LY7A          599 15     RA9A          599 17     1
QSO:  3500 CW 2010-11-27 0033 LY7A          599 15     9A5Y          599 15     1
QSO:  1839 CW 2010-11-27 0034 LY7A          599 15     TA1KB         599 20     1
QSO:  7000 CW 2010-11-27 0034 LY7A          599 15     K3CR          599 05     1
QSO:  3500 CW 2010-11-27 0034 LY7A          599 15     OL1M          599 15     1
QSO:  1839 CW 2010-11-27 0034 LY7A          599 15     YO5AJR        599 20     1
QSO:  7000 CW 2010-11-27 0034 LY7A          599 15     OY1CT         599 14     1
QSO:  1839 CW 2010-11-27 0034 LY7A          599 15     SP9JZT        599 15     1
QSO:  3500 CW 2010-11-27 0035 LY7A          599 15     9A1P          599 15     1
QSO:  1839 CW 2010-11-27 0035 LY7A          599 15     US0SY         599 16     1
QSO:  3500 CW 2010-11-27 0035 LY7A          599 15     S52X          599 15     1
QSO:  7000 CW 2010-11-27 0035 LY7A          599 15     GM5X          599 14     1
QSO:  1839 CW 2010-11-27 0036 LY7A          599 15     YO2GL         599 20     1
QSO:  7000 CW 2010-11-27 0036 LY7A          599 15     G0EFO         599 14     1
QSO:  3500 CW 2010-11-27 0036 LY7A          599 15     K1OU          599 05     1
QSO:  1839 CW 2010-11-27 0036 LY7A          599 15     RT3T          599 16     1
QSO:  3500 CW 2010-11-27 0037 LY7A          599 15     EW6GF         599 16     1
QSO:  3500 CW 2010-11-27 0037 LY7A          599 15     DL2F          599 14     1
QSO:  3500 CW 2010-11-27 0037 LY7A          599 15     UT5UIA        599 16     1
QSO:  3500 CW 2010-11-27 0037 LY7A          599 15     UT5UI         599 16     1
QSO:  7000 CW 2010-11-27 0037 LY7A          599 15     G4RKO         599 14     1
QSO:  1839 CW 2010-11-27 0038 LY7A          599 15     SM5MX         599 14     1
QSO:  1839 CW 2010-11-27 0038 LY7A          599 15     YL2CV         599 15     1
QSO:  3500 CW 2010-11-27 0038 LY7A          599 15     W1KM          599 05     1
QSO:  1839 CW 2010-11-27 0038 LY7A          599 15     9A4AA         599 15     1
QSO:  7000 CW 2010-11-27 0038 LY7A          599 15     9A6AR         599 15     1
QSO:  3500 CW 2010-11-27 0039 LY7A          599 15     N3RS          599 05     1
QSO:  1839 CW 2010-11-27 0039 LY7A          599 15     R7FO          599 16     1
QSO:  7000 CW 2010-11-27 0039 LY7A          599 15     ON4KNP        599 14     1
QSO:  1839 CW 2010-11-27 0039 LY7A          599 15     RT4RO         599 16     1
QSO:  3508 CW 2010-11-27 0040 LY7A          599 15     K1TTT         599 05     1
QSO:  1839 CW 2010-11-27 0040 LY7A          599 15     UT8EU         599 16     1
QSO: 14036 CW 2010-11-27 0040 LY7A          599 15     PW2D          599 11     1
QSO:  1839 CW 2010-11-27 0040 LY7A          599 15     OM3CPF        599 15     1
QSO:  7028 CW 2010-11-27 0040 LY7A          599 15     CR6K          599 14     1
QSO:  1839 CW 2010-11-27 0040 LY7A          599 15     RW3AI         599 16     1
QSO:  1839 CW 2010-11-27 0041 LY7A          599 15     UA9FGJ        599 17     1
QSO:  1839 CW 2010-11-27 0041 LY7A          599 15     RU4SM         599 16     1
QSO:  7000 CW 2010-11-27 0041 LY7A          599 15     RT6A          599 16     1
QSO:  3500 CW 2010-11-27 0041 LY7A          599 15     G6MC          599 14     1
QSO:  3500 CW 2010-11-27 0042 LY7A          599 15     PA2REH        599 14     1
QSO:  7000 CW 2010-11-27 0042 LY7A          599 15     P40L          599 09     1
QSO:  1839 CW 2010-11-27 0042 LY7A          599 15     RC9O          599 18     1
QSO:  3500 CW 2010-11-27 0042 LY7A          599 15     K1RM          599 05     1
QSO:  7051 CW 2010-11-27 0042 LY7A          599 15     TC4X          599 20     1
QSO:  3500 CW 2010-11-27 0043 LY7A          599 15     IS0A          599 15     1
QSO:  1839 CW 2010-11-27 0043 LY7A          599 15     RM2U          599 16     1
QSO:  3500 CW 2010-11-27 0043 LY7A          599 15     RT9A          599 17     1
QSO:  3500 CW 2010-11-27 0044 LY7A          599 15     R3PA          599 16     1
QSO:  3500 CW 2010-11-27 0044 LY7A          599 15     UA6LCN        599 16     1
QSO:  7000 CW 2010-11-27 0044 LY7A          599 15     DL3YM         599 14     1
QSO:  3500 CW 2010-11-27 0045 LY7A          599 15     SM3C          599 14     1
QSO:  3500 CW 2010-11-27 0046 LY7A          599 15     LY2BKT        599 15     1
QSO:  3500 CW 2010-11-27 0046 LY7A          599 15     YT1VP         599 15     1
QSO:  7045 CW 2010-11-27 0046 LY7A          599 15     PI4CC         599 14     1
QSO:  3522 CW 2010-11-27 0046 LY7A          599 15     YL6W          599 15     1
QSO:  1839 CW 2010-11-27 0047 LY7A          599 15     W2BC          599 05     1
QSO:  7000 CW 2010-11-27 0047 LY7A          599 15     RM3F          599 16     1
QSO:  3500 CW 2010-11-27 0047 LY7A          599 15     R9WW          599 16     1
QSO:  1839 CW 2010-11-27 0047 LY7A          599 15     UT7MW         599 16     1
QSO:  1839 CW 2010-11-27 0047 LY7A          599 15     LY4T          599 15     1
QSO:  1839 CW 2010-11-27 0048 LY7A          599 15     R1DM          599 16     1
QSO:  3500 CW 2010-11-27 0048 LY7A          599 15     GJ2A          599 14     1
QSO:  1839 CW 2010-11-27 0048 LY7A          599 15     OL6P          599 15     1
QSO:  1839 CW 2010-11-27 0049 LY7A          599 15     HA3OU         599 15     1
QSO:  7045 CW 2010-11-27 0049 LY7A          599 15     PZ5T          599 09     1
QSO:  1839 CW 2010-11-27 0049 LY7A          599 15     SE5E          599 14     1
QSO:  1839 CW 2010-11-27 0049 LY7A          599 15     OK3C          599 15     1
QSO:  3500 CW 2010-11-27 0049 LY7A          599 15     SP7OGP        599 15     1
QSO:  1839 CW 2010-11-27 0050 LY7A          599 15     OK2BTT        599 15     1
QSO:  3500 CW 2010-11-27 0051 LY7A          599 15     SP4JCQ        599 15     1
QSO:  1839 CW 2010-11-27 0051 LY7A          599 15     SO4B          599 15     1
QSO:  1839 CW 2010-11-27 0051 LY7A          599 15     SZ6P          599 20     1
QSO:  3500 CW 2010-11-27 0051 LY7A          599 15     RA3XM         599 16     1
QSO: 14026 CW 2010-11-27 0051 LY7A          599 15     DF0HQ         599 14     1
QSO:  1839 CW 2010-11-27 0051 LY7A          599 15     IS0A          599 15     1
QSO:  7043 CW 2010-11-27 0052 LY7A          599 15     OE3K          599 15     1
QSO:  3500 CW 2010-11-27 0052 LY7A          599 15     K1ZZ          599 05     1
QSO:  7024 CW 2010-11-27 0052 LY7A          599 15     P40C          599 09     1
QSO:  1839 CW 2010-11-27 0052 LY7A          599 15     UY4WWA        599 16     1
QSO:  1839 CW 2010-11-27 0053 LY7A          599 15     OG4T          599 15     1
QSO:  3500 CW 2010-11-27 0053 LY7A          599 15     UT3UZ         599 16     1
QSO:  3500 CW 2010-11-27 0053 LY7A          599 15     OK1MDK        599 15     1
QSO:  1839 CW 2010-11-27 0053 LY7A          599 15     YU1XX         599 15     1
QSO:  7042 CW 2010-11-27 0054 LY7A          599 15     IR9Y          599 15     1
QSO:  1839 CW 2010-11-27 0055 LY7A          599 15     OK1IW         599 15     1
QSO:  1839 CW 2010-11-27 0055 LY7A          599 15     RU9WZ         599 17     1
QSO:  3500 CW 2010-11-27 0055 LY7A          599 15     UA3UDE        599 16     1
QSO:  1839 CW 2010-11-27 0055 LY7A          599 15     RC3W          599 16     1
QSO:  3500 CW 2010-11-27 0055 LY7A          599 15     UA4ALI        599 16     1
QSO:  7021 CW 2010-11-27 0056 LY7A          599 15     TO3A          599 08     1
QSO:  1839 CW 2010-11-27 0056 LY7A          599 15     RK4HYT        599 16     1
QSO:  7041 CW 2010-11-27 0056 LY7A          599 15     CR3E          599 33     1
QSO:  7000 CW 2010-11-27 0057 LY7A          599 15     NQ4I          599 05     1
QSO:  1839 CW 2010-11-27 0057 LY7A          599 15     G4FKA         599 14     1
QSO:  3500 CW 2010-11-27 0057 LY7A          599 15     EU8RZ         599 16     1
QSO:  7000 CW 2010-11-27 0057 LY7A          599 15     IR4E          599 15     1
QSO:  1839 CW 2010-11-27 0058 LY7A          599 15     YQ5Q          599 20     1
QSO:  7020 CW 2010-11-27 0058 LY7A          599 15     DK6XZ         599 14     1
QSO:  1839 CW 2010-11-27 0058 LY7A          599 15     LN8W          599 14     1
QSO:  1839 CW 2010-11-27 0059 LY7A          599 15     UY5MB         599 16     1
QSO:  3500 CW 2010-11-27 0059 LY7A          599 15     DL2RTL        599 14     1
QSO:  7040 CW 2010-11-27 0059 LY7A          599 15     M6T           599 14     1
QSO:  3500 CW 2010-11-27 0059 LY7A          599 15     K1LI          599 05     1
QSO:  3500 CW 2010-11-27 0059 LY7A          599 15     EU1AZ         599 16     1
QSO:  3500 CW 2010-11-27 0059 LY7A          599 15     EI7CC         599 14     1
QSO:  1839 CW 2010-11-27 0100 LY7A          599 15     OK2PDT        599 15     1
QSO:  3500 CW 2010-11-27 0100 LY7A          599 15     UA1CUR        599 16     1
QSO:  7000 CW 2010-11-27 0100 LY7A          599 15     YO4NA         599 20     1
QSO:  3500 CW 2010-11-27 0100 LY7A          599 15     RN4CU         599 16     1
QSO:  3500 CW 2010-11-27 0101 LY7A          599 15     UT5UUV        599 16     1
QSO:  3500 CW 2010-11-27 0101 LY7A          599 15     HG6N          599 15     1
QSO:  3500 CW 2010-11-27 0101 LY7A          599 15     UT7I          599 16     1
QSO: 14000 CW 2010-11-27 0101 LY7A          599 15     OK1IC         599 15     1
QSO:  3500 CW 2010-11-27 0102 LY7A          599 15     W3UA          599 05     1
QSO:  1839 CW 2010-11-27 0102 LY7A          599 15     SP4DZT        599 15     1
QSO:  7033 CW 2010-11-27 0102 LY7A          599 15     SO8A          599 15     1
QSO:  3500 CW 2010-11-27 0102 LY7A          599 15     EI8JX         599 14     1
QSO:  1839 CW 2010-11-27 0102 LY7A          599 15     RW4AD         599 16     1
QSO:  1839 CW 2010-11-27 0103 LY7A          599 15     PI4CC         599 14     1
QSO:  3500 CW 2010-11-27 0103 LY7A          599 15     RD3FT         599 16     1
QSO:  3500 CW 2010-11-27 0103 LY7A          599 15     AN5A          599 14     1
QSO:  1839 CW 2010-11-27 0103 LY7A          599 15     UU4JYM        599 16     1
QSO:  1839 CW 2010-11-27 0103 LY7A          599 15     SE6E          599 14     1
QSO:  3500 CW 2010-11-27 0103 LY7A          599 15     RZ9AE         599 17     1
QSO:  7000 CW 2010-11-27 0104 LY7A          599 15     HK1N          599 09     1
QSO:  1839 CW 2010-11-27 0104 LY7A          599 15     RW4WN         599 16     1
QSO:  3500 CW 2010-11-27 0104 LY7A          599 15     OM4XA         599 15     1
QSO:  7000 CW 2010-11-27 0104 LY7A          599 15     ED9M          599 33     1
QSO:  3500 CW 2010-11-27 0105 LY7A          599 15     DF5BM         599 14     1
QSO:  3500 CW 2010-11-27 0105 LY7A          599 15     RK3IM         599 16     1
QSO:  1839 CW 2010-11-27 0105 LY7A          599 15     DJ5UZ         599 14     1
QSO:  3500 CW 2010-11-27 0105 LY7A          599 15     UZ2M          599 16     1
QSO:  7000 CW 2010-11-27 0105 LY7A          599 15     R8MC          599 17     1
QSO:  3500 CW 2010-11-27 0105 LY7A          599 15     OK7Y          599 15     1
QSO:  1839 CW 2010-11-27 0106 LY7A          599 15     DL8ZAJ        599 14     1
QSO:  3500 CW 2010-11-27 0106 LY7A          599 15     OM6AL         599 15     1
QSO:  3500 CW 2010-11-27 0106 LY7A          599 15     OE3I          599 15     1
QSO: 14000 CW 2010-11-27 0106 LY7A          599 15     PY5FB         599 11     1
QSO:  1839 CW 2010-11-27 0106 LY7A          599 15     IU9T          599 15     1
QSO:  7000 CW 2010-11-27 0106 LY7A          599 15     KC1XX         599 05     1
QSO:  3500 CW 2010-11-27 0106 LY7A          599 15     DL5DBH        599 14     1
QSO:  3500 CW 2010-11-27 0107 LY7A          599 15     DF9ZP         599 14     1
QSO:  7032 CW 2010-11-27 0107 LY7A          599 15     UU5A          599 16     1
QSO:  3500 CW 2010-11-27 0107 LY7A          599 15     RA3FD         599 16     1
QSO:  7033 CW 2010-11-27 0107 LY7A          599 15     OM7M          599 15     1
QSO:  3500 CW 2010-11-27 0108 LY7A          599 15     RX4YY         599 16     1
QSO:  3500 CW 2010-11-27 0108 LY7A          599 15     S52OP         599 15     1
QSO:  3500 CW 2010-11-27 0108 LY7A          599 15     RA9A          599 17     1
QSO:  3500 CW 2010-11-27 0109 LY7A          599 15     RV9LM         599 17     1
QSO:  1839 CW 2010-11-27 0109 LY7A          599 15     DL1TPY        599 14     1
QSO:  7062 CW 2010-11-27 0109 LY7A          599 15     IR4X          599 15     1
QSO:  3500 CW 2010-11-27 0109 LY7A          599 15     RK9CYA        599 17     1
QSO:  1839 CW 2010-11-27 0109 LY7A          599 15     EA5DCL        599 14     1
QSO:  3500 CW 2010-11-27 0110 LY7A          599 15     4Z5TK         599 20     1
QSO:  7000 CW 2010-11-27 0110 LY7A          599 15     DF3CB         599 14     1
QSO:  1839 CW 2010-11-27 0110 LY7A          599 15     LZ2SX         599 20     1
QSO:  3549 CW 2010-11-27 0110 LY7A          599 15     RK3VWA        599 16     1
QSO:  1839 CW 2010-11-27 0110 LY7A          599 15     SO9G          599 15     1
QSO:  3500 CW 2010-11-27 0110 LY7A          599 15     G3YBY         599 14     1
QSO:  3500 CW 2010-11-27 0111 LY7A          599 15     G3PHO         599 14     1
