START-OF-LOG: 3.0
CALLSIGN: UZ1I
CLUB: Ukrainian Contest Club
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 908352
OPERATORS: UT4IR,UT8IM,UT8IT
NAME: Alex,Valery,Ivan
CREATED-BY: N1MM Logger V10.3.6
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-ASSISTED: ASSISTED
CATEGORY-STATION: FIXED
QSO:  7002 CW 2010-11-27 0000 UZ1I          599 16     JT5DX         599 23     0
QSO:  7001 CW 2010-11-27 0003 UZ1I          599 16     HA3FTA        599 15     0
QSO:  7001 CW 2010-11-27 0004 UZ1I          599 16     K1LZ          599 05     0
QSO:  7001 CW 2010-11-27 0006 UZ1I          599 16     4K6FO         599 21     0
QSO:  7000 CW 2010-11-27 0008 UZ1I          599 16     DL2CC         599 14     0
QSO:  7002 CW 2010-11-27 0014 UZ1I          599 16     YT5A          599 15     0
QSO:  7002 CW 2010-11-27 0015 UZ1I          599 16     NR4M          599 05     0
QSO:  7003 CW 2010-11-27 0016 UZ1I          599 16     K3WW          599 05     0
QSO:  7003 CW 2010-11-27 0017 UZ1I          599 16     PI4DX         599 14     0
QSO:  7003 CW 2010-11-27 0018 UZ1I          599 16     N3RS          599 05     0
QSO:  7003 CW 2010-11-27 0019 UZ1I          599 16     RG6G          599 16     0
QSO:  7004 CW 2010-11-27 0020 UZ1I          599 16     S58M          599 15     0
QSO:  7004 CW 2010-11-27 0022 UZ1I          599 16     IR1Y          599 15     0
QSO:  7004 CW 2010-11-27 0023 UZ1I          599 16     AN5A          599 14     0
QSO:  7005 CW 2010-11-27 0024 UZ1I          599 16     N3RR          599 05     0
QSO:  7006 CW 2010-11-27 0030 UZ1I          599 16     W3LPL         599 05     0
QSO:  7007 CW 2010-11-27 0031 UZ1I          599 16     SN6N          599 15     0
QSO:  7007 CW 2010-11-27 0032 UZ1I          599 16     YT2W          599 15     0
QSO:  7007 CW 2010-11-27 0033 UZ1I          599 16     TC3A          599 20     0
QSO:  7007 CW 2010-11-27 0034 UZ1I          599 16     4O3A          599 15     0
QSO:  7008 CW 2010-11-27 0036 UZ1I          599 16     TM6M          599 14     0
QSO:  7009 CW 2010-11-27 0037 UZ1I          599 16     C4N           599 20     0
QSO:  7009 CW 2010-11-27 0038 UZ1I          599 16     RW9USA        599 18     0
QSO:  7010 CW 2010-11-27 0039 UZ1I          599 16     W9RE          599 04     0
QSO:  7010 CW 2010-11-27 0040 UZ1I          599 16     K0RU          599 04     0
QSO:  7010 CW 2010-11-27 0042 UZ1I          599 16     Z32ID         599 15     0
QSO:  7011 CW 2010-11-27 0043 UZ1I          599 16     AM5M          599 14     0
QSO:  7011 CW 2010-11-27 0044 UZ1I          599 16     IH9R          599 33     0
QSO:  7011 CW 2010-11-27 0046 UZ1I          599 16     HB9CA         599 14     0
QSO:  7012 CW 2010-11-27 0050 UZ1I          599 16     A73A          599 21     0
QSO:  7012 CW 2010-11-27 0051 UZ1I          599 16     OK1Z          599 15     0
QSO:  7013 CW 2010-11-27 0055 UZ1I          599 16     CR3L          599 33     0
QSO:  7013 CW 2010-11-27 0057 UZ1I          599 16     E77AW         599 15     0
QSO:  7013 CW 2010-11-27 0058 UZ1I          599 16     DL8MAS        599 14     0
QSO:  7013 CW 2010-11-27 0059 UZ1I          599 16     RA9AE         599 17     0
QSO:  7013 CW 2010-11-27 0102 UZ1I          599 16     GM3YEH        599 14     0
QSO:  7013 CW 2010-11-27 0103 UZ1I          599 16     YU1FG         599 15     0
QSO:  7013 CW 2010-11-27 0105 UZ1I          599 16     OK1DVM        599 15     0
QSO:  7013 CW 2010-11-27 0105 UZ1I          599 16     HA7RY         599 15     0
QSO:  7013 CW 2010-11-27 0106 UZ1I          599 16     HA3MU         599 15     0
QSO:  7013 CW 2010-11-27 0107 UZ1I          599 16     SP2MKT        599 15     0
QSO:  7013 CW 2010-11-27 0108 UZ1I          599 16     YT2AAA        599 15     0
QSO:  7013 CW 2010-11-27 0109 UZ1I          599 16     S53XX         599 15     0
QSO:  7013 CW 2010-11-27 0111 UZ1I          599 16     HB9TMW        599 14     0
QSO:  7013 CW 2010-11-27 0112 UZ1I          599 16     OM3IAG        599 15     0
QSO:  7013 CW 2010-11-27 0113 UZ1I          599 16     UA9WOB        599 16     0
QSO:  7013 CW 2010-11-27 0113 UZ1I          599 16     SM5CSS        599 14     0
QSO:  7013 CW 2010-11-27 0114 UZ1I          599 16     RV9CX         599 17     0
QSO:  7013 CW 2010-11-27 0116 UZ1I          599 16     YL5M          599 15     0
QSO:  7013 CW 2010-11-27 0116 UZ1I          599 16     OK2PDT        599 15     0
QSO:  7013 CW 2010-11-27 0118 UZ1I          599 16     DL2NBU        599 14     0
QSO:  7013 CW 2010-11-27 0120 UZ1I          599 16     PA1NL         599 14     0
QSO:  7013 CW 2010-11-27 0121 UZ1I          599 16     E75MJ         599 15     0
QSO:  7013 CW 2010-11-27 0122 UZ1I          599 16     S55Z          599 15     0
QSO:  7013 CW 2010-11-27 0127 UZ1I          599 16     DL9CW         599 14     0
QSO:  7013 CW 2010-11-27 0127 UZ1I          599 16     OM1VA         599 15     0
QSO:  7013 CW 2010-11-27 0129 UZ1I          599 16     RW9TR         599 16     0
QSO:  7013 CW 2010-11-27 0131 UZ1I          599 16     OK1IWN        599 15     0
QSO:  7013 CW 2010-11-27 0132 UZ1I          599 16     E73TTT        599 15     0
