START-OF-LOG: 3.0
CONTEST: WW-DIGI
CALLSIGN: VU2EOJ
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 20M
CATEGORY-POWER: LOW
CATEGORY-MODE: DIGI
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 14130
NAME: SURESH
OPERATORS: VU2EOJ
CLUB: DMC# 07514, EPC# 221,BDM4553, FHC 4963, ARSI  C220
QSO: 14084 DG 2019-08-31 1309 VU2EOJ        MK69       UX1CN         KN59
QSO: 14084 DG 2019-08-31 1311 VU2EOJ        MK69       OH2LU         KP20
QSO: 14084 DG 2019-08-31 1312 VU2EOJ        MK69       OP7B          JO21
QSO: 14083 DG 2019-08-31 1313 VU2EOJ        MK69       LY1R          KO14
QSO: 14083 DG 2019-08-31 1316 VU2EOJ        MK69       JH0BQX        PM97
QSO: 14084 DG 2019-08-31 1325 VU2EOJ        MK69       OR3A          JO21
QSO: 14084 DG 2019-08-31 1326 VU2EOJ        MK69       UR5WCW        KN19
QSO: 14084 DG 2019-08-31 1327 VU2EOJ        MK69       SP5DL         KO02
QSO: 14081 DG 2019-08-31 1336 VU2EOJ        MK69       OZ1ADL        JO46
QSO: 14081 DG 2019-08-31 1337 VU2EOJ        MK69       VU2JXL        MK97
QSO: 14081 DG 2019-08-31 1338 VU2EOJ        MK69       JG7AMD        QM09
QSO: 14082 DG 2019-08-31 1341 VU2EOJ        MK69       ES5MG         KO38
QSO: 14082 DG 2019-08-31 1342 VU2EOJ        MK69       RD3FV         KO95
QSO: 14082 DG 2019-08-31 1343 VU2EOJ        MK69       UR4QX         KN86
QSO: 14082 DG 2019-08-31 1344 VU2EOJ        MK69       YB4KRZ        OI27
QSO: 14082 DG 2019-08-31 1346 VU2EOJ        MK69       OT5L          JO21
QSO: 14082 DG 2019-08-31 1348 VU2EOJ        MK69       PA4O          JO33
QSO: 14081 DG 2019-08-31 1350 VU2EOJ        MK69       OH3OJ         KP10
QSO: 14082 DG 2019-08-31 1356 VU2EOJ        MK69       JE7JDL        QM09
QSO: 14082 DG 2019-08-31 1357 VU2EOJ        MK69       VU2IBI        MK82
QSO: 14082 DG 2019-08-31 1357 VU2EOJ        MK69       DF1SD         JN48
QSO: 14082 DG 2019-08-31 1359 VU2EOJ        MK69       YC4HQ         OI16
QSO: 14082 DG 2019-08-31 1405 VU2EOJ        MK69       RV3AMV        KO85
QSO: 14082 DG 2019-08-31 1406 VU2EOJ        MK69       JA7GYP        QM09
QSO: 14082 DG 2019-08-31 1407 VU2EOJ        MK69       RW0SR         OO22
QSO: 14082 DG 2019-08-31 1408 VU2EOJ        MK69       JF1RYU        PM96
QSO: 14082 DG 2019-08-31 1410 VU2EOJ        MK69       JJ1ZEJ        QM06
QSO: 14082 DG 2019-08-31 1414 VU2EOJ        MK69       RW0A          NO66
QSO: 14082 DG 2019-08-31 1533 VU2EOJ        MK69       IT9CIL        JM77
QSO: 14080 DG 2019-08-31 1535 VU2EOJ        MK69       RT9S          LO91
QSO: 14083 DG 2019-08-31 1540 VU2EOJ        MK69       VP8LP         GD18
QSO: 14082 DG 2019-08-31 1546 VU2EOJ        MK69       4X5MZ         KM71
QSO: 14083 DG 2019-08-31 1548 VU2EOJ        MK69       OZ2TF         JO46
QSO: 14083 DG 2019-08-31 1549 VU2EOJ        MK69       LX7I          JN29
QSO: 14083 DG 2019-08-31 1550 VU2EOJ        MK69       4Z1RZ         KM72
QSO: 14082 DG 2019-08-31 1557 VU2EOJ        MK69       EA8LG         IL28
QSO: 14082 DG 2019-08-31 1600 VU2EOJ        MK69       4X1ST         KM72
QSO: 14082 DG 2019-08-31 1601 VU2EOJ        MK69       LA2US         JP88
QSO: 14081 DG 2019-08-31 1603 VU2EOJ        MK69       YF2UFA        OI52
QSO: 14082 DG 2019-08-31 1610 VU2EOJ        MK69       YE1AR         OI33
QSO: 14082 DG 2019-08-31 1610 VU2EOJ        MK69       CX3AL         GF15
QSO: 14082 DG 2019-08-31 1611 VU2EOJ        MK69       R3OZ          KO91
QSO: 14082 DG 2019-08-31 1619 VU2EOJ        MK69       UR3QTN        KN77
QSO: 14082 DG 2019-08-31 1621 VU2EOJ        MK69       MM0EAX        IO89
QSO: 14084 DG 2019-08-31 1629 VU2EOJ        MK69       ES6DO         KO27
QSO:  7080 DG 2019-08-31 1636 VU2EOJ        MK69       UT7IS         KN98
QSO:  7082 DG 2019-08-31 1640 VU2EOJ        MK69       LY1R          KO14
QSO:  7081 DG 2019-08-31 1645 VU2EOJ        MK69       UN7IT         KN97
QSO:  7080 DG 2019-08-31 1649 VU2EOJ        MK69       UA6LJX        KN97
QSO:  7081 DG 2019-08-31 1658 VU2EOJ        MK69       IX1CLD        JN35
QSO:  7082 DG 2019-08-31 1700 VU2EOJ        MK69       IK2SAR        JN55
QSO:  7081 DG 2019-08-31 1722 VU2EOJ        MK69       KH6KR         BL10
QSO:  7081 DG 2019-08-31 1724 VU2EOJ        MK69       R7CT          KN95
QSO:  7081 DG 2019-08-31 1726 VU2EOJ        MK69       UW5EKD        KN78
QSO:  7081 DG 2019-08-31 1727 VU2EOJ        MK69       EA3IAA        JN01
QSO:  7082 DG 2019-08-31 1732 VU2EOJ        MK69       I2SVA         JN45
QSO:  7082 DG 2019-08-31 1733 VU2EOJ        MK69       US6CQ         KN69
QSO:  7082 DG 2019-08-31 1737 VU2EOJ        MK69       SP7O          KO00
QSO:  7082 DG 2019-08-31 1739 VU2EOJ        MK69       P33W          KM65
QSO:  7081 DG 2019-08-31 1743 VU2EOJ        MK69       SN2K          JO94
QSO:  7081 DG 2019-08-31 1743 VU2EOJ        MK69       R3KF          KO91
QSO:  7091 DG 2019-08-31 1800 VU2EOJ        MK69       UN6GOO        MN83
QSO:  7092 DG 2019-08-31 1803 VU2EOJ        MK69       S51CK         JN76
QSO:  7092 DG 2019-08-31 1804 VU2EOJ        MK69       RN1ON         LP04
QSO:  7092 DG 2019-08-31 1806 VU2EOJ        MK69       YB4KRZ        OI27
QSO:  7092 DG 2019-08-31 1808 VU2EOJ        MK69       UP4L          MO13
QSO:  7092 DG 2019-08-31 1812 VU2EOJ        MK69       RX6ACJ        KN96
QSO:  7092 DG 2019-08-31 1813 VU2EOJ        MK69       VU2DED        ML88
QSO:  7092 DG 2019-08-31 1815 VU2EOJ        MK69       RA9H          NO26
QSO:  7092 DG 2019-08-31 1816 VU2EOJ        MK69       HB9HQX        JN36
QSO:  7092 DG 2019-08-31 1818 VU2EOJ        MK69       US0YA         KN28
QSO:  7092 DG 2019-08-31 1820 VU2EOJ        MK69       JA3AHD        PM74
QSO:  7092 DG 2019-08-31 1821 VU2EOJ        MK69       RT9S          LO91
QSO:  7092 DG 2019-08-31 1824 VU2EOJ        MK69       4X5DF         KM71
QSO:  7092 DG 2019-08-31 1825 VU2EOJ        MK69       RW0A          NO66
QSO:  7092 DG 2019-08-31 1826 VU2EOJ        MK69       UR5NMZ        KN49
QSO:  7092 DG 2019-08-31 1827 VU2EOJ        MK69       EW6DM         KO35
QSO:  7091 DG 2019-08-31 1830 VU2EOJ        MK69       SV2RZJ        KN10
QSO:  7091 DG 2019-08-31 1831 VU2EOJ        MK69       US7KC         KO21
QSO: 14092 DG 2019-09-01 0255 VU2EOJ        MK69       9M2TO         OJ05
QSO: 14091 DG 2019-09-01 0258 VU2EOJ        MK69       UN7BCF        MO43
QSO: 14092 DG 2019-09-01 0302 VU2EOJ        MK69       UN3G          MN83
QSO: 14092 DG 2019-09-01 0304 VU2EOJ        MK69       UN7IT         LO80
QSO: 14092 DG 2019-09-01 0314 VU2EOJ        MK69       YB3BME        OI62
QSO: 14092 DG 2019-09-01 0316 VU2EOJ        MK69       BI8CZM        OM20
QSO: 14091 DG 2019-09-01 0320 VU2EOJ        MK69       BG8GAM        OL39
QSO: 14082 DG 2019-09-01 0326 VU2EOJ        MK69       A45XR         LL93
QSO: 14082 DG 2019-09-01 0328 VU2EOJ        MK69       RT9S          LO91
QSO: 14082 DG 2019-09-01 0328 VU2EOJ        MK69       P33W          KM65
QSO: 14082 DG 2019-09-01 0330 VU2EOJ        MK69       VR2CC         OL72
QSO: 14081 DG 2019-09-01 0332 VU2EOJ        MK69       VR2VIY        OL72
QSO: 14082 DG 2019-09-01 0335 VU2EOJ        MK69       A61EK         LL75
QSO: 14082 DG 2019-09-01 0336 VU2EOJ        MK69       RW7M          KN97
QSO: 14082 DG 2019-09-01 0338 VU2EOJ        MK69       YC6RMT        NJ81
QSO: 14081 DG 2019-09-01 0339 VU2EOJ        MK69       RX6ACJ        KN96
QSO: 14080 DG 2019-09-01 0341 VU2EOJ        MK69       UN6TA         MN52
QSO: 14082 DG 2019-09-01 0347 VU2EOJ        MK69       YC0BAS        OI33
QSO: 14082 DG 2019-09-01 0519 VU2EOJ        MK69       UN5GV         MN83
QSO: 14082 DG 2019-09-01 0520 VU2EOJ        MK69       YO6BHN        KN25
QSO: 14082 DG 2019-09-01 0524 VU2EOJ        MK69       VU3ESV        MK82
QSO: 14081 DG 2019-09-01 0531 VU2EOJ        MK69       R7CT          KN95
QSO: 14081 DG 2019-09-01 0531 VU2EOJ        MK69       R7CT          KN95
QSO: 14092 DG 2019-09-01 0549 VU2EOJ        MK69       UN5GV         MN83
QSO: 14082 DG 2019-09-01 0819 VU2EOJ        MK69       3W3B          OK46
QSO: 14082 DG 2019-09-01 0821 VU2EOJ        MK69       RG4D          LO31
QSO: 14080 DG 2019-09-01 0823 VU2EOJ        MK69       9V1YC         OJ11
QSO: 14082 DG 2019-09-01 0834 VU2EOJ        MK69       VT5FLT        LR37
QSO: 14076 DG 2019-09-01 0854 VU2EOJ        MK69       S79KW         LI75
QSO: 14092 DG 2019-09-01 0858 VU2EOJ        MK69       RW4LMR        LO33
QSO: 14092 DG 2019-09-01 0859 VU2EOJ        MK69       OH2MQ         KP20
QSO: 14092 DG 2019-09-01 0901 VU2EOJ        MK69       9V1HY         OJ11
QSO: 14092 DG 2019-09-01 0902 VU2EOJ        MK69       OH2BRG        KP21
QSO: 14092 DG 2019-09-01 0904 VU2EOJ        MK69       RX6ACJ        KN96
QSO: 14092 DG 2019-09-01 0912 VU2EOJ        MK69       RA3DX         KO86
QSO: 14091 DG 2019-09-01 0917 VU2EOJ        MK69       4X5DF         KM71
QSO: 14092 DG 2019-09-01 1019 VU2EOJ        MK69       US0YA         KN28
QSO: 14092 DG 2019-09-01 1028 VU2EOJ        MK69       SP9MRP        JO90
QSO: 14092 DG 2019-09-01 1035 VU2EOJ        MK69       IT9GSF        JM67
QSO: 14092 DG 2019-09-01 1039 VU2EOJ        MK69       R3KF          KO91
QSO: 14081 DG 2019-09-01 1103 VU2EOJ        MK69       4X4DK         KM71
QSO: 14082 DG 2019-09-01 1115 VU2EOJ        MK69       9M2TO         OJ05
QSO: 14081 DG 2019-09-01 1130 VU2EOJ        MK69       YL1ZF         KO27
QSO: 14081 DG 2019-09-01 1134 VU2EOJ        MK69       OH1NOA        KP01
QSO: 14081 DG 2019-09-01 1139 VU2EOJ        MK69       UP4L          MO13
QSO: 14082 DG 2019-09-01 1149 VU2EOJ        MK69       DL3YCX        JO32
QSO: 14080 DG 2019-09-01 1155 VU2EOJ        MK69       5P1KZX        JO57
END-OF-LOG:
