START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: CQ-WW-RTTY
CALLSIGN: F6GCP
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6GCP
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for CQ-WW-RTTY CQWWRTTY/2011.
QSO: 28092 RY 2011-09-24 0711 F6GCP         599 14 DX BD7IS         599 24 DX
QSO: 21126 RY 2011-09-24 2055 F6GCP         599 14 DX K1FWE         599 05 NH
QSO: 21077 RY 2011-09-24 2059 F6GCP         599 14 DX 6Y6U          599 08 DX
QSO: 21080 RY 2011-09-24 2100 F6GCP         599 14 DX VY2LI         599 05 PE
QSO: 21075 RY 2011-09-24 2101 F6GCP         599 14 DX WY7SS         599 04 WY
QSO: 21074 RY 2011-09-24 2102 F6GCP         599 14 DX NR4M          599 05 VA
QSO: 21073 RY 2011-09-24 2105 F6GCP         599 14 DX KK5JY         599 4 OK
QSO: 21076 RY 2011-09-24 2106 F6GCP         599 14 DX W7RN          599 03 NV
QSO: 21083 RY 2011-09-24 2109 F6GCP         599 14 DX VE3RTU        599 04 ON
QSO: 21088 RY 2011-09-24 2112 F6GCP         599 14 DX AK7AZ         599 03 AZ
QSO: 21087 RY 2011-09-24 2114 F6GCP         599 14 DX N5KWN         599 4 TX
QSO: 21088 RY 2011-09-24 2115 F6GCP         599 14 DX N4ZZ          599 04 TN
QSO: 21100 RY 2011-09-24 2117 F6GCP         599 14 DX VE6AO         599 04 AB
QSO: 21116 RY 2011-09-24 2119 F6GCP         599 14 DX AI9T          599 4 IL
QSO: 21115 RY 2011-09-24 2121 F6GCP         599 14 DX KS0AA         599 4 KS
QSO: 21116 RY 2011-09-24 2122 F6GCP         599 14 DX K0PC          599 04 MN
QSO: 21106 RY 2011-09-24 2132 F6GCP         599 14 DX KA1C          599 05 ME
QSO: 21111 RY 2011-09-24 2134 F6GCP         599 14 DX XE2K          599 6 XE
QSO: 21112 RY 2011-09-24 2136 F6GCP         599 14 DX N7AT          599 03 AZ
QSO: 21113 RY 2011-09-24 2137 F6GCP         599 14 DX AL9A          599 01 AK
QSO: 21118 RY 2011-09-24 2139 F6GCP         599 14 DX W7VXS         599 03 WA
QSO: 21000 RY 2011-09-24 2143 F6GCP         599 14 DX OX4OK         599 40 DX
QSO: 21132 RY 2011-09-24 2146 F6GCP         599 14 DX KN5O          599 04 LA
QSO: 21123 RY 2011-09-25 0736 F6GCP         599 14 DX JA1BPA        599 25 DX
QSO: 21115 RY 2011-09-25 0739 F6GCP         599 14 DX KL7AC         599 01 DX
QSO: 21070 RY 2011-09-25 0740 F6GCP         599 14 DX VE6WQ         599 04 AB
QSO: 21119 RY 2011-09-25 0817 F6GCP         599 14 DX EY0A          599 17 DX
QSO: 21141 RY 2011-09-25 0857 F6GCP         599 14 DX OJ0X          599 15 DX
QSO: 21080 RY 2011-09-25 1018 F6GCP         599 14 DX A65EE         599 21 DX
QSO: 21113 RY 2011-09-25 1022 F6GCP         599 14 DX RW0AQ         599 18 DX
QSO: 21104 RY 2011-09-25 1024 F6GCP         599 14 DX ER4A          599 16 DX
QSO: 21094 RY 2011-09-25 1026 F6GCP         599 14 DX CT3EN         599 33 DX
QSO: 21135 RY 2011-09-25 1053 F6GCP         599 14 DX VK4FJ         599 30 DX
QSO: 21000 RY 2011-09-25 1056 F6GCP         599 14 DX 9M2CNC        599 28 DX
QSO: 21129 RY 2011-09-25 1059 F6GCP         599 14 DX UN4PG         599 17 DX
QSO: 21000 RY 2011-09-25 1108 F6GCP         599 14 DX OX4OK         599 40 DX
QSO: 21132 RY 2011-09-25 1110 F6GCP         599 14 DX VP9I          599 05 DX
QSO: 21111 RY 2011-09-25 1311 F6GCP         599 14 DX BD1QXU        599 24 BY
QSO: 21117 RY 2011-09-25 1315 F6GCP         599 14 DX W6HGF/KH0     599 27 DX
QSO: 21090 RY 2011-09-25 1327 F6GCP         599 14 DX UN7TDB        599 17 DX
QSO: 28132 RY 2011-09-25 1540 F6GCP         599 14 DX 7Z1SJ         599 21 DX
QSO: 28110 RY 2011-09-25 1543 F6GCP         599 14 DX CT3BD         599 33 DX
QSO: 28066 RY 2011-09-25 1548 F6GCP         599 14 DX VE3DZ         599 04 ON
QSO: 28065 RY 2011-09-25 1549 F6GCP         599 14 DX VP9I          599 05 DX
QSO: 28063 RY 2011-09-25 1550 F6GCP         599 14 DX WJ4N          599 05 FL
QSO: 28069 RY 2011-09-25 1552 F6GCP         599 14 DX K0KX          599 04 MN
QSO: 28072 RY 2011-09-25 1553 F6GCP         599 14 DX KE8M          599 04 OH
QSO: 28000 RY 2011-09-25 1556 F6GCP         599 14 DX K8LO          599 04 OH
QSO: 28074 RY 2011-09-25 1556 F6GCP         599 14 DX W4PK          599 05 VA
QSO: 28153 RY 2011-09-25 1558 F6GCP         599 14 DX XE2X          599 06 DX
QSO: 28146 RY 2011-09-25 1600 F6GCP         599 14 DX VA2EW         599 05 QC
QSO: 28000 RY 2011-09-25 1601 F6GCP         599 14 DX K3OQ          599 05 MD
QSO: 28145 RY 2011-09-25 1621 F6GCP         599 14 DX W9HLY         599 04 IN
QSO: 28150 RY 2011-09-25 1622 F6GCP         599 14 DX K4ADR         599 05 FL
QSO: 28132 RY 2011-09-25 1628 F6GCP         599 14 DX AA4HP         599 05 FL
QSO: 28109 RY 2011-09-25 1635 F6GCP         599 14 DX AA3B          599 5 PA
QSO: 28000 RY 2011-09-25 1644 F6GCP         599 14 FRANCE N4UPX         599 4 MS
QSO: 28086 RY 2011-09-25 1646 F6GCP         599 14 DX TA1DX         599 20 DX
QSO: 28083 RY 2011-09-25 1649 F6GCP         599 14 DX KS0AA         599 4 KS
QSO: 28080 RY 2011-09-25 1651 F6GCP         599 14 DX K0IR          599 04 MN
QSO: 28081 RY 2011-09-25 1651 F6GCP         599 14 DX KU1T          599 05 WV
QSO: 28075 RY 2011-09-25 1653 F6GCP         599 14 DX N2QT          599 05 VA
QSO: 28075 RY 2011-09-25 1654 F6GCP         599 14 DX NT0F          599 04 IA
QSO: 28057 RY 2011-09-25 1656 F6GCP         599 14 DX VE5MX         599 04 SK
QSO: 28000 RY 2011-09-25 1658 F6GCP         599 14 DX PX2V          599 11 DX
QSO: 28059 RY 2011-09-25 1658 F6GCP         599 14 DX N3MK          599 05 VA
QSO: 28063 RY 2011-09-25 1700 F6GCP         599 14 DX VA2UP         599 05 QC
QSO: 28064 RY 2011-09-25 1702 F6GCP         599 14 DX ZV2K          599 11 DX
QSO: 28000 RY 2011-09-25 1705 F6GCP         599 14 DX LU8EOT        599 13 DX
QSO: 28084 RY 2011-09-25 1707 F6GCP         599 14 DX K1FWE         599 05 NH
QSO: 28083 RY 2011-09-25 1710 F6GCP         599 14 DX WI9WI         599 4 WI
QSO: 28094 RY 2011-09-25 1721 F6GCP         599 14 DX W7PP          599 03 AZ
QSO: 28099 RY 2011-09-25 1723 F6GCP         599 14 DX WP4WW         599 08 PR
QSO: 28100 RY 2011-09-25 1724 F6GCP         599 14 DX KA2KON        599 05 NH
QSO: 28104 RY 2011-09-25 1727 F6GCP         599 14 DX W0BR          599 05 PA
QSO: 28109 RY 2011-09-25 1729 F6GCP         599 14 DX W7VXS         599 03 WA
QSO: 28111 RY 2011-09-25 1732 F6GCP         599 14 DX W1DX          599 05 CT
QSO: 28112 RY 2011-09-25 1733 F6GCP         599 14 DX VE4EAR        599 04 MB
QSO: 28118 RY 2011-09-25 1735 F6GCP         599 14 DX VE7SV         599 03 BC
QSO: 28123 RY 2011-09-25 1736 F6GCP         599 14 DX K1LT          599 4 OH
QSO: 28124 RY 2011-09-25 1737 F6GCP         599 14 DX WA7LNW        599 03 UT
QSO: 28000 RY 2011-09-25 1739 F6GCP         599 14 DX W8KA          599 3 CA
QSO: 28135 RY 2011-09-25 1747 F6GCP         599 14 DX N6ML          599 03 CA
QSO: 28147 RY 2011-09-25 1749 F6GCP         599 14 DX AF6SA         599 03 CA
QSO: 28138 RY 2011-09-25 1818 F6GCP         599 14 DX N6RO          599 03 CA
QSO: 28135 RY 2011-09-25 1821 F6GCP         599 14 DX W3MF          599 5 PA
QSO: 28126 RY 2011-09-25 1828 F6GCP         599 14 DX W9IU          599 04 IN
QSO: 28121 RY 2011-09-25 1833 F6GCP         599 14 DX N0KE          599 04 CO
QSO: 28115 RY 2011-09-25 1835 F6GCP         599 14 DX AB4GG         599 04 TN
QSO: 28114 RY 2011-09-25 1836 F6GCP         599 14 DX W9MU          599 04 IL
QSO: 28112 RY 2011-09-25 1840 F6GCP         599 14 DX K0PK          599 04 MN
QSO: 28110 RY 2011-09-25 1841 F6GCP         599 14 DX W2JU          599 05 CT
QSO: 28107 RY 2011-09-25 1844 F6GCP         599 14 DX N9LAH         599 04 IL
QSO: 28106 RY 2011-09-25 1845 F6GCP         599 14 DX K4FJ          599 5 VA
QSO: 28064 RY 2011-09-25 1850 F6GCP         599 14 DX W6YX          599 3 CA
QSO: 28000 RY 2011-09-25 1851 F6GCP         599 14 DX KD5J          599 04 AR
QSO: 28068 RY 2011-09-25 1852 F6GCP         599 14 DX N2WN          599 04 TN
QSO: 28073 RY 2011-09-25 1857 F6GCP         599 14 DX N5RZ          599 04 TX
QSO: 28073 RY 2011-09-25 1858 F6GCP         599 14 DX N5RZ          599 04 TX
QSO: 28000 RY 2011-09-25 1912 F6GCP         599 14 DX NN6XX         599 3 DX
QSO: 28000 RY 2011-09-25 1916 F6GCP         599 14 DX KF6HI         599 03 CA
QSO: 28000 RY 2011-09-25 1917 F6GCP         599 14 DX KC0DEB        599 04 KS
QSO: 28000 RY 2011-09-25 1917 F6GCP         599 14 DX N5IJE         599 04 TX
QSO: 28066 RY 2011-09-25 1919 F6GCP         599 14 DX WN0L          599 04 NE
QSO: 28069 RY 2011-09-25 1920 F6GCP         599 14 DX NX0I          599 04 MO
QSO: 28068 RY 2011-09-25 1921 F6GCP         599 14 DX AK7G          599 3 CA
QSO: 28074 RY 2011-09-25 1926 F6GCP         599 14 DX ND4SC         599 05 SC
QSO: 28000 RY 2011-09-25 1928 F6GCP         599 14 DX 4M5L          599 09 DX
QSO: 28000 RY 2011-09-25 1931 F6GCP         599 14 DX W4UAL         599 04 AL
QSO: 28089 RY 2011-09-25 1935 F6GCP         599 14 DX N3UA          599 05 VA
QSO: 28092 RY 2011-09-25 1936 F6GCP         599 14 DX PZ5RA         599 09 DX
QSO: 28118 RY 2011-09-25 1940 F6GCP         599 14 DX VE5RI         599 04 SK
QSO: 28117 RY 2011-09-25 1941 F6GCP         599 14 DX K0RC          599 04 MN
QSO: 28000 RY 2011-09-25 1943 F6GCP         599 14 DX WB8JUI        599 04 OH
QSO: 28126 RY 2011-09-25 1951 F6GCP         599 14 DX K5EK          599 05 NC
QSO: 28133 RY 2011-09-25 1955 F6GCP         599 14 DX AB0RX         599 4 MO
QSO: 28000 RY 2011-09-25 1956 F6GCP         599 14 DX KC4WQ         599 04 KY
QSO: 28133 RY 2011-09-25 2000 F6GCP         599 14 DX K4WI          599 4 AL
QSO: 28107 RY 2011-09-25 2004 F6GCP         599 14 DX W6AEA         599 03 WA
QSO: 28094 RY 2011-09-25 2011 F6GCP         599 14 DX N4ZZ          599 04 TN
QSO: 21138 RY 2011-09-25 2014 F6GCP         599 14 DX KC2KY         599 05 NY
QSO: 21143 RY 2011-09-25 2017 F6GCP         599 14 DX N3WZR         599 05 MD
QSO: 21142 RY 2011-09-25 2018 F6GCP         599 14 DX N2ZAK         599 05 NJ
QSO: 21153 RY 2011-09-25 2022 F6GCP         599 14 DX N6RV          599 03 CA
QSO: 21153 RY 2011-09-25 2023 F6GCP         599 14 DX W4BK          599 04 TN
QSO: 21153 RY 2011-09-25 2024 F6GCP         599 14 DX AB1OD         599 05 CT
QSO: 21000 RY 2011-09-25 2027 F6GCP         599 14 DX NN6XX         599 3 DX
QSO: 21153 RY 2011-09-25 2030 F6GCP         599 14 DX N3YEA         599 05 PA
QSO: 21153 RY 2011-09-25 2030 F6GCP         599 14 DX VA3SB         599 04 ON
QSO: 21000 RY 2011-09-25 2031 F6GCP         599 14 DX K4FJW         599 05 VA
QSO: 21151 RY 2011-09-25 2032 F6GCP         599 14 DX NR4C          599 05 VA
QSO: 21153 RY 2011-09-25 2032 F6GCP         599 14 DX N4LV          599 05 NC
QSO: 21151 RY 2011-09-25 2033 F6GCP         599 14 DX AI9K          599 04 IL
QSO: 21148 RY 2011-09-25 2042 F6GCP         599 14 DX K0AP          599 04 KS
QSO: 21147 RY 2011-09-25 2046 F6GCP         599 14 DX W7YAQ         599 3 OR
QSO: 21147 RY 2011-09-25 2046 F6GCP         599 14 DX WB8MKH        599 04 MI
QSO: 21000 RY 2011-09-25 2047 F6GCP         599 14 DX LV6D          599 13 DX
QSO: 21000 RY 2011-09-25 2050 F6GCP         599 14 DX K9CHP         599 05 NY
QSO: 21147 RY 2011-09-25 2051 F6GCP         599 14 DX KE9ET         599 04 WI
QSO: 21000 RY 2011-09-25 2052 F6GCP         599 14 DX KD5J          599 04 AR
QSO: 21147 RY 2011-09-25 2054 F6GCP         599 14 DX AD5CQ         599 04 TX
QSO: 21147 RY 2011-09-25 2055 F6GCP         599 14 DX NG6S          599 03 CA
QSO: 21144 RY 2011-09-25 2058 F6GCP         599 05 DX W1MAT         599 05 MA
QSO: 21140 RY 2011-09-25 2059 F6GCP         599 14 DX AD5XD         599 04 TX
QSO: 21139 RY 2011-09-25 2100 F6GCP         599 14 DX K3MD          599 05 PA
QSO: 21138 RY 2011-09-25 2101 F6GCP         599 14 DX W1EL          599 05 ME
QSO: 21000 RY 2011-09-25 2102 F6GCP         599 14 DX N1SNB         599 05 MA
QSO: 21104 RY 2011-09-25 2110 F6GCP         599 14 DX K2EN          599 05 NY
QSO: 21000 RY 2011-09-25 2112 F6GCP         599 14 DX CP1FF         599 10 DX
QSO: 21090 RY 2011-09-25 2119 F6GCP         599 14 DX VE3DZ         599 04 ON
QSO: 21089 RY 2011-09-25 2120 F6GCP         599 14 DX CO2NO         599 08 DX
QSO: 21083 RY 2011-09-25 2123 F6GCP         599 14 DX KP4JFR        599 08 PR
QSO: 21080 RY 2011-09-25 2126 F6GCP         599 14 DX N6BM          599 03 CA
QSO: 21076 RY 2011-09-25 2130 F6GCP         599 14 DX VA2UP         599 05 QC
QSO: 21000 RY 2011-09-25 2131 F6GCP         599 14 DX K9NR          599 4 IL
QSO: 21073 RY 2011-09-25 2133 F6GCP         599 14 DX W7ZR          599 03 AZ
QSO: 21081 RY 2011-09-25 2139 F6GCP         599 14 DX K9OM          599 04 WI
QSO: 21084 RY 2011-09-25 2140 F6GCP         599 14 DX WA5ZUP        599 4 NM
QSO: 21084 RY 2011-09-25 2141 F6GCP         599 14 DX WW4LL         599 05 GA
QSO: 21000 RY 2011-09-25 2144 F6GCP         599 14 DX WB3JFS        599 03 NV
QSO: 21091 RY 2011-09-25 2146 F6GCP         599 14 DX N9OK          599 04 IL
QSO: 21099 RY 2011-09-25 2149 F6GCP         599 14 DX K6LL          599 3 AZ
QSO: 21103 RY 2011-09-25 2151 F6GCP         599 14 DX K7IA          599 04 NM
END-OF-LOG:
