START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX Contest 2022
CALLSIGN: OK5T
OPERATORS: OK1VSL OK1DGU OK1JMJ OK5RC
CATEGORY: MOST
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: 
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 14181 PH 2022-04-09 1203 OK5T          59  ELT        LC5C          59  003       
QSO: 14181 PH 2022-04-09 1206 OK5T          59  ELT        M0NJW         59  001       
QSO: 14181 PH 2022-04-09 1206 OK5T          59  ELT        G7SXR         59  002       
QSO: 14181 PH 2022-04-09 1206 OK5T          59  ELT        OH6LW         59  002       
QSO: 14247 PH 2022-04-09 1212 OK5T          59  ELT        F4DXP         59  002       
QSO: 14247 PH 2022-04-09 1212 OK5T          59  ELT        M0VLX         59  003       
QSO: 14247 PH 2022-04-09 1213 OK5T          59  ELT        F4HAQ         59  003       
QSO: 14247 PH 2022-04-09 1213 OK5T          59  ELT        M3JGI         59  002       
QSO: 14247 PH 2022-04-09 1215 OK5T          59  ELT        F4VSD         59  005       
QSO: 14247 PH 2022-04-09 1215 OK5T          59  ELT        2E0PLA        59  005       
QSO: 14247 PH 2022-04-09 1215 OK5T          59  ELT        M5GUS         59  003       
QSO: 14247 PH 2022-04-09 1217 OK5T          59  ELT        M0CKX         59  004       
QSO: 14247 PH 2022-04-09 1218 OK5T          59  ELT        M7PHE         59  008       
QSO: 14247 PH 2022-04-09 1219 OK5T          59  ELT        2E0LKC        59  002       
QSO: 14247 PH 2022-04-09 1219 OK5T          59  ELT        TM9C          59  041       
QSO: 14247 PH 2022-04-09 1220 OK5T          59  ELT        MI7DGO        59  003       
QSO: 14247 PH 2022-04-09 1220 OK5T          59  ELT        SK2T          59  001       
QSO: 14247 PH 2022-04-09 1221 OK5T          59  ELT        M0ZVB         59  003       
QSO: 14247 PH 2022-04-09 1222 OK5T          59  ELT        EA1U          59  011       
QSO: 14247 PH 2022-04-09 1222 OK5T          59  ELT        M6ETL         59  001       
QSO: 14247 PH 2022-04-09 1224 OK5T          59  ELT        EC5SP         59  004       
QSO: 14195 PH 2022-04-09 1227 OK5T          59  ELT        W1OW          59  002       
QSO: 14195 PH 2022-04-09 1228 OK5T          59  ELT        2E0XAS        59  002       
QSO: 14195 PH 2022-04-09 1229 OK5T          59  ELT        2M0WJS        59  002       
QSO: 14194 PH 2022-04-09 1235 OK5T          59  ELT        G0ERS         59  008       
QSO: 14194 PH 2022-04-09 1235 OK5T          59  ELT        EA3AVS        59  005       
QSO: 14194 PH 2022-04-09 1236 OK5T          59  ELT        M0BAO         59  004       
QSO: 14194 PH 2022-04-09 1236 OK5T          59  ELT        NU1O          59  007       
QSO: 14194 PH 2022-04-09 1237 OK5T          59  ELT        G4BXM         59  006       
QSO: 14194 PH 2022-04-09 1237 OK5T          59  ELT        F6KRK         59  003       
QSO: 14194 PH 2022-04-09 1239 OK5T          59  ELT        YU1KN         59  003       
QSO: 14194 PH 2022-04-09 1239 OK5T          59  ELT        LZ5Y          59  021       
QSO: 14194 PH 2022-04-09 1240 OK5T          59  ELT        F4IFW         59  007       
QSO: 14194 PH 2022-04-09 1240 OK5T          59  ELT        M6YIK         59  008       
QSO: 14194 PH 2022-04-09 1241 OK5T          59  ELT        GU0UVH        59  001       
QSO: 14194 PH 2022-04-09 1243 OK5T          59  ELT        2E0TSY        59  005       
QSO: 14181 PH 2022-04-09 1249 OK5T          59  ELT        IZ1SAI        59  018       
QSO: 14178 PH 2022-04-09 1253 OK5T          59  ELT        M0JVE         59  001       
QSO: 14178 PH 2022-04-09 1254 OK5T          59  ELT        KB1DK         59  003       
QSO: 14178 PH 2022-04-09 1256 OK5T          59  ELT        EI8INB        59  004       
QSO: 14178 PH 2022-04-09 1257 OK5T          59  ELT        OH1TS         59  010       
QSO: 14178 PH 2022-04-09 1257 OK5T          59  ELT        F5MSC         59  001       
QSO: 14178 PH 2022-04-09 1259 OK5T          59  ELT        VE1OZY        59  001       
QSO: 14178 PH 2022-04-09 1300 OK5T          59  ELT        M0TXH         59  005       
QSO: 14178 PH 2022-04-09 1301 OK5T          59  ELT        2E0HHF        59  005       
