START-OF-LOG: 2.0
REF-SECTION: 44
CALLSIGN: F4EZC
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE: 351696
CONTEST: REF-CW
CREATED-BY: MixW 3.1.1
NAME: BOURRIER CHRISTOPHE
OFFTIME: 2016-01-30 1118 2016-01-30 1238
OFFTIME: 2016-01-30 2126 2016-01-31 0540
RIG: KENWOOD TS-50S 100W + AT50 - DIPOLE FILAIRE V INVERSE
QSO:  3500 CW 2016-01-30 0603 F4EZC         599 44     F8KHP         599 88
QSO:  3501 CW 2016-01-30 0605 F4EZC         599 44     F8AAN         599 33
QSO:  3505 CW 2016-01-30 0611 F4EZC         599 44     F5KDJ         599 45
QSO:  3509 CW 2016-01-30 0615 F4EZC         599 44     F6DEV         599 09
QSO:  3507 CW 2016-01-30 0619 F4EZC         599 44     F5OZC         599 49
QSO:  3510 CW 2016-01-30 0625 F4EZC         599 44     F8BUO         599 68
QSO:  3510 CW 2016-01-30 0627 F4EZC         599 44     F6DEO         599 95
QSO:  3511 CW 2016-01-30 0628 F4EZC         599 44     F5POJ         599 02
QSO:  3511 CW 2016-01-30 0630 F4EZC         599 44     F8EEQ         599 59
QSO:  3512 CW 2016-01-30 0632 F4EZC         599 44     F8AEE         599 10
QSO:  3513 CW 2016-01-30 0637 F4EZC         599 44     F6KHM         599 29
QSO:  3515 CW 2016-01-30 0640 F4EZC         599 44     F6FTB         599 21
QSO:  3515 CW 2016-01-30 0643 F4EZC         599 44     F5VV          599 01
QSO:  3516 CW 2016-01-30 0644 F4EZC         599 44     F8NAN         599 63
QSO:  3516 CW 2016-01-30 0645 F4EZC         599 44     TM1A          599 77
QSO:  3518 CW 2016-01-30 0649 F4EZC         599 44     F5UTN         599 27
QSO:  3519 CW 2016-01-30 0652 F4EZC         599 44     F6KLO         599 19
QSO:  3519 CW 2016-01-30 0655 F4EZC         599 44     F6KUQ         599 33
QSO:  3520 CW 2016-01-30 0700 F4EZC         599 44     F5KDC         599 63
QSO:  3521 CW 2016-01-30 0701 F4EZC         599 44     F6ICX         599 77
QSO:  3523 CW 2016-01-30 0703 F4EZC         599 44     F5JU          599 35
QSO:  3524 CW 2016-01-30 0706 F4EZC         599 44     F8XX          599 30
QSO:  3524 CW 2016-01-30 0709 F4EZC         599 44     F2NY          599 13
QSO:  3524 CW 2016-01-30 0710 F4EZC         599 44     F5YD          599 11
QSO:  3524 CW 2016-01-30 0712 F4EZC         599 44     F8BBL         599 33
QSO:  3524 CW 2016-01-30 0714 F4EZC         599 44     F5RNP         599 87
QSO:  3524 CW 2016-01-30 0718 F4EZC         599 44     DL1CW         599 064
QSO:  3524 CW 2016-01-30 0721 F4EZC         599 44     F5OUO         599 85
QSO:  3524 CW 2016-01-30 0723 F4EZC         599 44     F6KBR         599 66
QSO:  3524 CW 2016-01-30 0728 F4EZC         599 44     F5LGF         599 67
QSO:  3524 CW 2016-01-30 0729 F4EZC         599 44     DF8UO         599 039
QSO:  3524 CW 2016-01-30 0730 F4EZC         599 44     F5VJC         599 50
QSO:  3524 CW 2016-01-30 0731 F4EZC         599 44     G4CXQ         599 030
QSO:  3524 CW 2016-01-30 0733 F4EZC         599 44     F4FUB         599 80
QSO:  3524 CW 2016-01-30 0736 F4EZC         599 44     F6BUL         599 74
QSO:  3524 CW 2016-01-30 0738 F4EZC         599 44     G3ZGC         599 061
QSO:  3524 CW 2016-01-30 0739 F4EZC         599 44     F5UMP         599 59
