START-OF-LOG: 3.0
CALLSIGN: ZS4JAN
CLUB:
CONTEST: CQ-WPX-SSB
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 27918
OPERATORS: ZS4JAN
SOAPBOX: Poor propagation with dipoles and thunder storms for Sunday afternoon
SOAPBOX: made WPX interesting as always. Thanx to the contest commitee.
NAME: Jan Botha
CREATED-BY: N1MM Logger V9.3.4
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO:  3725 PH 2009-03-28 0438 ZS4JAN        59  0001   ZS4DZ         59  0001
QSO:  3725 PH 2009-03-28 0438 ZS4JAN        59  0002   ZS6HGJ        59  0001
QSO:  3725 PH 2009-03-28 0438 ZS4JAN        59  0003   ZS6BTL        59  0001
QSO:  3725 PH 2009-03-28 0439 ZS4JAN        59  0004   ZS6CBQ        59  0001
QSO:  3725 PH 2009-03-28 0440 ZS4JAN        59  0005   7P8BS         59  0001
QSO:  3725 PH 2009-03-28 0448 ZS4JAN        59  0006   ZS5CC         59  0001
QSO:  3725 PH 2009-03-28 0451 ZS4JAN        59  0007   ZS6CEG        59  0001
QSO:  3725 PH 2009-03-28 0456 ZS4JAN        59  0008   ZU4PE         59  0001
QSO:  3650 PH 2009-03-28 0507 ZS4JAN        59  0009   ZU6M          59  0001
QSO:  3650 PH 2009-03-28 0512 ZS4JAN        59  0010   ZS6MGM        59  0001
QSO:  7050 PH 2009-03-28 0553 ZS4JAN        59  0011   ZS2BST        59  0001
QSO:  7050 PH 2009-03-28 0559 ZS4JAN        59  0012   ZS1VDB        59  0001
QSO:  7050 PH 2009-03-28 0601 ZS4JAN        59  0013   ZS6AW         59  0001
QSO:  7050 PH 2009-03-28 0602 ZS4JAN        59  0014   ZS6JPY        59  0001
QSO:  7050 PH 2009-03-28 1247 ZS4JAN        59  0015   ZS3TG/6       59  0001
QSO:  7050 PH 2009-03-28 1248 ZS4JAN        59  0016   ZS6PJK        59  0001
QSO:  7050 PH 2009-03-28 1252 ZS4JAN        59  0017   ZS6TG         59  0001
QSO:  7050 PH 2009-03-28 1259 ZS4JAN        59  0018   ZU6TAN        59  0001
QSO: 21224 PH 2009-03-28 1313 ZS4JAN        59  0019   PP1CZ         59  0051
QSO: 21302 PH 2009-03-28 1318 ZS4JAN        59  0020   PX2T          59  0100
QSO: 21244 PH 2009-03-28 1320 ZS4JAN        59  0021   CW7T          59  0199
QSO: 21248 PH 2009-03-28 1323 ZS4JAN        59  0022   EF8R          59  0713
QSO: 21320 PH 2009-03-28 1324 ZS4JAN        59  0023   PR1T          59  0181
QSO: 21246 PH 2009-03-28 1331 ZS4JAN        59  0024   MJ4K          59  0055
QSO: 21246 PH 2009-03-28 1333 ZS4JAN        59  0025   UU7J          59  0156
QSO: 21246 PH 2009-03-28 1334 ZS4JAN        59  0026   IF9A          59  0037
QSO: 21246 PH 2009-03-28 1335 ZS4JAN        59  0027   I2SVA         59  0209
QSO: 21246 PH 2009-03-28 1337 ZS4JAN        59  0028   IZ0BVU        59  0099
QSO: 21246 PH 2009-03-28 1337 ZS4JAN        59  0029   IR1G          59  0522
QSO: 21246 PH 2009-03-28 1338 ZS4JAN        59  0030   YT0Z          59  0162
QSO: 21246 PH 2009-03-28 1338 ZS4JAN        59  0031   DJ6KS         59  0070
QSO: 21246 PH 2009-03-28 1340 ZS4JAN        59  0032   F5VNB         59  0062
QSO: 21246 PH 2009-03-28 1340 ZS4JAN        59  0033   ZC4VJ         59  0249
QSO: 21246 PH 2009-03-28 1347 ZS4JAN        59  0034   4D1N          59  0168
QSO: 21246 PH 2009-03-28 1350 ZS4JAN        59  0035   SV9GPV        59  0288
QSO: 21342 PH 2009-03-28 1355 ZS4JAN        59  0036   LU1FU         59  0423
QSO: 21330 PH 2009-03-28 1358 ZS4JAN        59  0037   ZP0R          59  0518
QSO: 21290 PH 2009-03-28 1407 ZS4JAN        59  0038   CN2BC         59  0514
QSO: 21290 PH 2009-03-28 1408 ZS4JAN        59  0039   LA4UOA        59  0002
QSO: 21290 PH 2009-03-28 1413 ZS4JAN        59  0040   4X4DK         59  0028
QSO: 21290 PH 2009-03-28 1418 ZS4JAN        59  0041   VR2XLN        59  0460
QSO: 21290 PH 2009-03-28 1421 ZS4JAN        59  0042   G2YL          59  0035
QSO: 21290 PH 2009-03-28 1424 ZS4JAN        59  0043   ZS4S          59  0167
QSO: 21350 PH 2009-03-28 1527 ZS4JAN        59  0044   EA8/OH6CS     59  0660
QSO: 21300 PH 2009-03-28 1528 ZS4JAN        59  0045   NY1Q          59  0647
QSO: 21300 PH 2009-03-28 1529 ZS4JAN        59  0046   WX3B          59  0066
QSO: 21300 PH 2009-03-28 1534 ZS4JAN        59  0047   LS2E          59  0061
QSO: 21300 PH 2009-03-28 1535 ZS4JAN        59  0048   WE3C          59  0057
QSO: 21300 PH 2009-03-28 1535 ZS4JAN        59  0049   GW4AYJ        59  0020
QSO: 21300 PH 2009-03-28 1536 ZS4JAN        59  0050   N2BJ          59  0340
QSO: 21300 PH 2009-03-28 1536 ZS4JAN        59  0051   N8II          59  0167
QSO: 21300 PH 2009-03-28 1536 ZS4JAN        59  0052   K3WW          59  0456
QSO: 21300 PH 2009-03-28 1538 ZS4JAN        59  0053   OL1X          59  0100
QSO: 21300 PH 2009-03-28 1538 ZS4JAN        59  0054   EA4TG         59  0348
QSO: 21300 PH 2009-03-28 1539 ZS4JAN        59  0055   KB2M          59  0080
QSO: 21300 PH 2009-03-28 1539 ZS4JAN        59  0056   K3SF          59  0047
QSO: 21300 PH 2009-03-28 1540 ZS4JAN        59  0057   NJ2F          59  0013
QSO: 21300 PH 2009-03-28 1541 ZS4JAN        59  0058   F1MZN         59  0036
QSO: 21300 PH 2009-03-28 1542 ZS4JAN        59  0059   IK0EIE        59  0039
QSO: 21300 PH 2009-03-28 1542 ZS4JAN        59  0060   IQ4RN         59  0007
QSO: 21300 PH 2009-03-28 1543 ZS4JAN        59  0061   KU2M          59  0185
QSO: 21300 PH 2009-03-28 1544 ZS4JAN        59  0062   WM2H          59  1135
QSO: 21300 PH 2009-03-28 1605 ZS4JAN        59  0063   N5AW          59  0099
QSO: 21300 PH 2009-03-28 1607 ZS4JAN        59  0064   EA1EVR        59  0455
QSO: 21300 PH 2009-03-28 1607 ZS4JAN        59  0065   ZS4RY         59  0001
QSO: 14248 PH 2009-03-28 1809 ZS4JAN        59  0066   DL3TD         59  1168
QSO: 14212 PH 2009-03-28 1821 ZS4JAN        59  0067   S56P          59  0326
QSO: 14175 PH 2009-03-28 1826 ZS4JAN        59  0068   9A5D          59  0907
QSO:  3730 PH 2009-03-28 1834 ZS4JAN        59  0069   ZS1CRG        59  0001
QSO:  3730 PH 2009-03-28 1846 ZS4JAN        59  0070   ZS1DDK        59  0001
QSO:  7055 PH 2009-03-29 0930 ZS4JAN        59  0071   ZS4N          59  0001
QSO:  7055 PH 2009-03-29 0932 ZS4JAN        59  0072   ZS6PM         59  0001
QSO:  7055 PH 2009-03-29 1032 ZS4JAN        57  0073   ZR6SUN        59  0001
QSO:  7055 PH 2009-03-29 1042 ZS4JAN        59  0074   ZS2ABU        59  0001
QSO:  7055 PH 2009-03-29 1042 ZS4JAN        59  0075   ZR6JAN        59  0001
QSO:  7055 PH 2009-03-29 1051 ZS4JAN        59  0076   ZS6YI         59  0001
QSO:  7055 PH 2009-03-29 1117 ZS4JAN        59  0077   ZS6AVM        59  0001
QSO:  7055 PH 2009-03-29 1148 ZS4JAN        59  0078   ZS6DMS        59  0001
QSO: 21246 PH 2009-03-29 1209 ZS4JAN        59  0079   ZX5J          59  2276
QSO: 21300 PH 2009-03-29 1256 ZS4JAN        59  0080   F8KDX         59  0010
QSO: 21300 PH 2009-03-29 1306 ZS4JAN        59  0081   IZ0EYP/8      59  0239
QSO: 21290 PH 2009-03-29 1310 ZS4JAN        59  0082   4Z4DX         59  0553
QSO: 21290 PH 2009-03-29 1310 ZS4JAN        59  0083   Z35T          59  0171
QSO: 21290 PH 2009-03-29 1316 ZS4JAN        59  0084   GI4SNA        59  0089
QSO: 21290 PH 2009-03-29 1318 ZS4JAN        59  0085   DP9Z          59  0155
QSO: 21290 PH 2009-03-29 1324 ZS4JAN        59  0086   YU/HB9EDB     59  0043
QSO: 21290 PH 2009-03-29 1326 ZS4JAN        59  0087   PY7ZZ         59  0529
QSO: 21290 PH 2009-03-29 1331 ZS4JAN        59  0088   C4Z           59  0290
QSO: 21230 PH 2009-03-29 1343 ZS4JAN        59  0089   OK1FPS        59  0254
QSO: 21290 PH 2009-03-29 1344 ZS4JAN        59  0090   NQ4I          59  0350
QSO: 21290 PH 2009-03-29 1349 ZS4JAN        59  0091   J4U           59  0330
QSO: 21290 PH 2009-03-29 1350 ZS4JAN        59  0092   KF7NN         59  0145
QSO: 21290 PH 2009-03-29 1355 ZS4JAN        59  0093   N4PB          59  0247
QSO: 21289 PH 2009-03-29 1357 ZS4JAN        59  0094   CT9M          59  1348
QSO: 21290 PH 2009-03-29 1406 ZS4JAN        59  0095   ED8R          59  0963
QSO: 21290 PH 2009-03-29 1406 ZS4JAN        59  0096   VP2EC         59  1473
QSO: 21290 PH 2009-03-29 1408 ZS4JAN        59  0097   ZS4U          59  1543
QSO: 21264 PH 2009-03-29 1414 ZS4JAN        59  0098   6W1RW         59  2546
QSO: 21220 PH 2009-03-29 1416 ZS4JAN        59  0099   EA8BTM        59  0816
QSO: 21214 PH 2009-03-29 1418 ZS4JAN        59  0100   ZY7C          59  0644
QSO: 21261 PH 2009-03-29 1426 ZS4JAN        59  0101   C4I           59  0265
QSO: 21275 PH 2009-03-29 1437 ZS4JAN        59  0102   UR6F          59  2083
QSO: 21285 PH 2009-03-29 1445 ZS4JAN        59  0103   LZ1ND         59  0194
QSO: 21285 PH 2009-03-29 1446 ZS4JAN        59  0104   EA3CEC        59  0058
QSO: 21255 PH 2009-03-29 1455 ZS4JAN        59  0105   VU3DJQ        59  0319
QSO: 21255 PH 2009-03-29 1457 ZS4JAN        59  0106   SV1NK         59  0289
