START-OF-LOG: 3.0
CREATED-BY:    CT Version 10.03.002
CALLSIGN:      MW1MDH
NAME:          Mark Harper
CLUB:
CLAIMED-SCORE: 88920
CONTEST:       CQ-WPX-SSB
OPERATORS:     MW1MDH
OPERATORS:
SOAPBOX:       Great contest, bands were packed to the rafters, and it was quite a challenge!
SOAPBOX:       Some stations running a few kHZ from the band-edge!
SOAPBOX:       Got best-ever DX of Malaysia, so was quite a worthwhile weekend!
SOAPBOX:
SOAPBOX:       Running: ICOM 7400, 100W, Heil ProSet headset, Hustler 5-BTV, MFJ-962D ATU
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO:  7000 PH 2009-03-28 1053 MW1MDH         59 1      OL0W          59  527    0
QSO:  7000 PH 2009-03-28 1055 MW1MDH         59 2      OL4A          59  555    0
QSO:  7000 PH 2009-03-28 1056 MW1MDH         59 3      OE9R          59  285    0
QSO:  7000 PH 2009-03-28 1057 MW1MDH         59 4      F5BZB         59  650    0
QSO:  7000 PH 2009-03-28 1058 MW1MDH         59 5      DQ8N          59  362    0
QSO: 14000 PH 2009-03-28 1103 MW1MDH         59 6      AO1K          59  183    0
QSO: 14000 PH 2009-03-28 1104 MW1MDH         59 7      9A3B          59  181    0
QSO: 14000 PH 2009-03-28 1104 MW1MDH         59 8      OG1M          59  356    0
QSO: 14000 PH 2009-03-28 1105 MW1MDH         59 9      ES5RW         59  483    0
QSO: 14000 PH 2009-03-28 1109 MW1MDH         59 10     KQ2M          59  273    0
QSO: 14000 PH 2009-03-28 1112 MW1MDH         59 11     E74AA         59  266    0
QSO: 14000 PH 2009-03-28 1112 MW1MDH         59 12     YT2T          59  520    0
QSO: 14000 PH 2009-03-28 1114 MW1MDH         59 13     RL3A          59  792    0
QSO: 14000 PH 2009-03-28 1115 MW1MDH         59 14     I6FLD         59  005    0
QSO: 14000 PH 2009-03-28 1118 MW1MDH         59 15     OG8X          59  557    0
QSO: 14000 PH 2009-03-28 1119 MW1MDH         59 16     9A5D          59  457    0
QSO: 14000 PH 2009-03-28 1119 MW1MDH         59 17     YT1BB         59  521    0
QSO: 14000 PH 2009-03-28 1121 MW1MDH         59 18     LY6A          59  840    0
QSO: 14000 PH 2009-03-28 1123 MW1MDH         59 19     ES9C          59  655    0
QSO: 14000 PH 2009-03-28 1126 MW1MDH         59 20     RV4HC         59  695    0
QSO: 14000 PH 2009-03-28 1134 MW1MDH         59 21     SZ3P          59  678    0
QSO: 21000 PH 2009-03-28 1139 MW1MDH         59 22     EA8/OH6CS     59  352    0
QSO: 21000 PH 2009-03-28 1144 MW1MDH         59 23     LY1R          59  072    0
QSO: 14000 PH 2009-03-28 1204 MW1MDH         59 24     SP4YPB        59  150    0
QSO: 14000 PH 2009-03-28 1206 MW1MDH         59 25     EA3PT         59  436    0
QSO: 14000 PH 2009-03-28 1209 MW1MDH         59 26     WE3C          59  179    0
QSO: 14000 PH 2009-03-28 1211 MW1MDH         59 27     YT0A          59  450    0
QSO: 14000 PH 2009-03-28 1215 MW1MDH         59 28     EO5M          59  1472   0
QSO: 14000 PH 2009-03-28 1216 MW1MDH         59 29     RC3W          59  617    0
QSO: 14000 PH 2009-03-28 1217 MW1MDH         59 30     S57AL         59  526    0
QSO: 14000 PH 2009-03-28 1219 MW1MDH         59 31     WY3P          59  861    0
QSO: 14000 PH 2009-03-28 1222 MW1MDH         59 32     K4ZW          59  616    0
QSO: 14000 PH 2009-03-28 1224 MW1MDH         59 33     OL4A          59  410    0
QSO: 14000 PH 2009-03-28 1225 MW1MDH         59 34     OE2S          59  494    0
QSO: 14000 PH 2009-03-28 1227 MW1MDH         59 35     EA3CCN        59  134    0
QSO: 14000 PH 2009-03-28 1229 MW1MDH         59 36     RA1AGL        59  491    0
QSO: 14000 PH 2009-03-28 1230 MW1MDH         59 37     IU9A          59  397    0
QSO: 14000 PH 2009-03-28 1231 MW1MDH         59 38     LY8O          59  1038   0
QSO: 14000 PH 2009-03-28 1233 MW1MDH         59 39     VE3EJ         59  805    0
QSO: 14000 PH 2009-03-28 1238 MW1MDH         59 40     VC3A          59  829    0
QSO: 14000 PH 2009-03-28 1238 MW1MDH         59 41     UW5U          59  417    0
QSO: 14000 PH 2009-03-28 1239 MW1MDH         59 42     EE7E          59  430    0
QSO: 14000 PH 2009-03-28 1246 MW1MDH         59 43     YT5A          59  502    0
QSO: 14000 PH 2009-03-28 1249 MW1MDH         59 44     RZ9HG         59  975    0
QSO: 14000 PH 2009-03-28 1253 MW1MDH         59 45     EE5G          59  292    0
QSO: 14000 PH 2009-03-28 1255 MW1MDH         59 46     9A5W          59  598    0
QSO: 14000 PH 2009-03-28 1256 MW1MDH         59 47     IO5O          59  486    0
QSO: 14000 PH 2009-03-28 1300 MW1MDH         59 48     IM0/IK0FMB    59  386    0
QSO: 14000 PH 2009-03-28 1303 MW1MDH         59 49     IK4GRO        59  090    0
QSO: 14000 PH 2009-03-28 1306 MW1MDH         59 50     9A800VZ       59  637    0
QSO: 14000 PH 2009-03-28 1307 MW1MDH         59 51     S53EO         59  265    0
QSO: 14000 PH 2009-03-28 1311 MW1MDH         59 52     S50A          59  695    0
QSO: 14000 PH 2009-03-28 1312 MW1MDH         59 53     RM3M          59  058    0
QSO: 14000 PH 2009-03-28 1313 MW1MDH         59 54     YR9P          59  720    0
QSO: 14000 PH 2009-03-28 1315 MW1MDH         59 55     RZ3AXX        59  935    0
QSO: 14000 PH 2009-03-28 1317 MW1MDH         59 56     CQ3T          59  477    0
QSO: 14000 PH 2009-03-28 1318 MW1MDH         59 57     RA3CM         59  551    0
QSO:  7000 PH 2009-03-28 1322 MW1MDH         59 58     DL0AT         59  314    0
QSO:  7000 PH 2009-03-28 1326 MW1MDH         59 59     SP4TKR        59  533    0
QSO:  7000 PH 2009-03-28 1328 MW1MDH         59 60     9A800VZ       59  936    0
QSO:  7000 PH 2009-03-28 1335 MW1MDH         59 61     DR5N          59  457    0
QSO:  7000 PH 2009-03-28 1337 MW1MDH         59 62     OT5A          59  734    0
QSO:  7000 PH 2009-03-28 1339 MW1MDH         59 63     DJ1AA         59  331    0
QSO:  7000 PH 2009-03-28 1340 MW1MDH         59 64     EA3BOX        59  468    0
QSO:  7000 PH 2009-03-28 1342 MW1MDH         59 65     OQ7T          59  442    0
QSO: 14000 PH 2009-03-28 1354 MW1MDH         59 66     UT5UGS        59  387    0
QSO: 14000 PH 2009-03-28 1357 MW1MDH         59 67     LZ5K          59  631    0
QSO: 14000 PH 2009-03-28 1401 MW1MDH         59 68     4O3A          59  562    0
QSO: 14000 PH 2009-03-28 1403 MW1MDH         59 69     RW3DU         59  473    0
QSO: 14000 PH 2009-03-28 1413 MW1MDH         59 70     E73ESP        59  550    0
QSO: 14000 PH 2009-03-28 1415 MW1MDH         59 71     UR4Z          59  861    0
QSO:  7000 PH 2009-03-28 1419 MW1MDH         59 72     DR5A          59  306    0
QSO:  7000 PH 2009-03-28 1427 MW1MDH         59 73     I4AUM         59  251    0
QSO:  7000 PH 2009-03-28 1441 MW1MDH         59 74     HG1S          59  657    0
QSO:  7000 PH 2009-03-28 1442 MW1MDH         59 75     SO6X          59  537    0
QSO:  7000 PH 2009-03-28 1444 MW1MDH         59 76     EA4CT         59  030    0
QSO:  7000 PH 2009-03-28 1450 MW1MDH         59 77     E73M          59  930    0
QSO: 14000 PH 2009-03-28 1455 MW1MDH         59 78     RK3MW         59  232    0
QSO: 14000 PH 2009-03-28 1456 MW1MDH         59 79     YT7DQ         59  606    0
QSO: 14000 PH 2009-03-28 1456 MW1MDH         59 80     RA3DEQ        59  091    0
QSO: 14000 PH 2009-03-28 1458 MW1MDH         59 81     SY2V          59  334    0
QSO: 14000 PH 2009-03-28 1459 MW1MDH         59 82     HG8R          59  1213   0
QSO: 14000 PH 2009-03-28 1502 MW1MDH         59 83     CT1JLZ        59  1093   0
QSO: 14000 PH 2009-03-28 1504 MW1MDH         59 84     UU7J          59  1191   0
QSO: 14000 PH 2009-03-28 1504 MW1MDH         59 85     IR9Y          59  932    0
QSO: 14000 PH 2009-03-28 1506 MW1MDH         59 86     9A8M          59  376    0
QSO: 14000 PH 2009-03-28 1508 MW1MDH         59 87     RN3ZC         59  673    0
QSO: 14000 PH 2009-03-28 1508 MW1MDH         59 88     RV3MA         59  314    0
QSO: 14000 PH 2009-03-28 1510 MW1MDH         59 89     E7DX          59  853    0
QSO: 14000 PH 2009-03-28 1514 MW1MDH         59 90     RN3AW         59  275    0
QSO: 14000 PH 2009-03-28 1516 MW1MDH         59 91     ED5D          59  656    0
QSO: 14000 PH 2009-03-28 1522 MW1MDH         59 92     UY7MM         59  657    0
QSO: 14000 PH 2009-03-28 1603 MW1MDH         59 93     RZ3TZZ        59  403    0
QSO: 14000 PH 2009-03-28 1605 MW1MDH         59 94     EF7A          59  244    0
QSO: 14000 PH 2009-03-28 1611 MW1MDH         59 95     IF9A          59  428    0
QSO: 21000 PH 2009-03-28 1620 MW1MDH         59 96     ZS4U          59  958    0
QSO:  3500 PH 2009-03-28 1644 MW1MDH         59 97     MW0JNI        59  018    0
QSO:  7000 PH 2009-03-28 1648 MW1MDH         59 98     EA3CCN        59  217    0
QSO:  7000 PH 2009-03-28 1650 MW1MDH         59 99     LN9Z          59  635    0
QSO:  7000 PH 2009-03-28 1652 MW1MDH         59 100    9A3AG         59  629    0
QSO:  7000 PH 2009-03-28 1654 MW1MDH         59 101    SP6AXW        59  287    0
QSO:  7000 PH 2009-03-28 1656 MW1MDH         59 102    AM7M          59  464    0
QSO: 21000 PH 2009-03-28 1700 MW1MDH         59 103    D4C           59  1221   0
QSO: 14000 PH 2009-03-28 1712 MW1MDH         59 104    RX6AM         59  772    0
QSO: 14000 PH 2009-03-28 1714 MW1MDH         59 105    CT9M          59  716    0
QSO: 14000 PH 2009-03-28 1715 MW1MDH         59 106    UR6F          59  981    0
QSO: 14000 PH 2009-03-28 1716 MW1MDH         59 107    K1LZ          59  943    0
QSO: 14000 PH 2009-03-28 1718 MW1MDH         59 108    WU3A          59  899    0
QSO: 14000 PH 2009-03-28 1719 MW1MDH         59 109    KI1G          59  505    0
QSO: 14000 PH 2009-03-28 1722 MW1MDH         59 110    IT9JQY        59  164    0
QSO:  7000 PH 2009-03-28 1840 MW1MDH         59 111    RZ3AXX        59  1436   0
QSO: 14000 PH 2009-03-28 1853 MW1MDH         59 112    AO5R          59  573    0
QSO: 14000 PH 2009-03-28 1857 MW1MDH         59 113    EH5J          59  255    0
QSO: 14000 PH 2009-03-28 1859 MW1MDH         59 114    5D5A          59  1451   0
