START-OF-LOG: 3.0
CALLSIGN: KE5LQ
CLUB:
CONTEST: CQ-WPX-SSB
CATEGORY-OVERLAY:
CLAIMED-SCORE: 104710
OPERATORS: KE5LQ
SOAPBOX: I use stealth antennas, all below 25 ft.
SOAPBOX: (Temporary G5RV or vertical for 80/40, hamstick dipole for 20m,
SOAPBOX: attic mounted MOSLEY TA-31 for 20,15,10).
NAME: Jim Mongrue
CREATED-BY: N1MM Logger V9.3.4
LOCATION: STX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
QSO: 28418 PH 2009-03-28 0036 KE5LQ         59  0001   LU1HF         59  0051
QSO: 28480 PH 2009-03-28 0044 KE5LQ         59  0002   LQ5H          59  0048
QSO: 21295 PH 2009-03-28 0046 KE5LQ         59  0003   ZV5E          59  0059
QSO: 21235 PH 2009-03-28 0047 KE5LQ         59  0004   TG9NX         59  0109
QSO: 21315 PH 2009-03-28 0050 KE5LQ         59  0005   LU1FDU        59  0112
QSO: 14223 PH 2009-03-28 0054 KE5LQ         59  0006   VC3A          59  0127
QSO: 14247 PH 2009-03-28 0057 KE5LQ         59  0007   N3UM          59  0055
QSO: 21239 PH 2009-03-28 1339 KE5LQ         59  0008   PJ2T          59  0108
QSO: 21280 PH 2009-03-28 1340 KE5LQ         59  0009   P40A          59  1032
QSO: 21285 PH 2009-03-28 1340 KE5LQ         59  0010   8P5A          59  1059
QSO: 21328 PH 2009-03-28 1341 KE5LQ         59  0011   VP2EC         59  0428
QSO: 14204 PH 2009-03-28 1358 KE5LQ         59  0012   NY6N          59  1154
QSO: 14215 PH 2009-03-28 1401 KE5LQ         59  0013   FM5BH         59  0616
QSO: 14243 PH 2009-03-28 1402 KE5LQ         59  0014   KI6VC         59  0530
QSO: 14296 PH 2009-03-28 1416 KE5LQ         59  0015   K3ZO          59  0833
QSO: 14325 PH 2009-03-28 1422 KE5LQ         59  0016   WR2G          59  0081
QSO: 14164 PH 2009-03-28 1513 KE5LQ         59  0017   KJ3X          59  0319
QSO: 14170 PH 2009-03-28 1514 KE5LQ         59  0018   KD4D          59  0311
QSO: 14177 PH 2009-03-28 1514 KE5LQ         59  0019   W8MJ          59  1059
QSO: 14185 PH 2009-03-28 1515 KE5LQ         59  0020   K3EST         59  1018
QSO: 14191 PH 2009-03-28 1515 KE5LQ         59  0021   ZF1A          59  0810
QSO: 14266 PH 2009-03-28 1521 KE5LQ         59  0022   8P5A          59  1249
QSO: 14277 PH 2009-03-28 1523 KE5LQ         59  0023   PJ2T          59  0509
QSO: 14209 PH 2009-03-28 1526 KE5LQ         59  0024   WX3B          59  0538
QSO: 21302 PH 2009-03-28 1657 KE5LQ         59  0025   NP2KW         59  0349
QSO: 14210 PH 2009-03-28 1801 KE5LQ         59  0026   W7EB          59  0524
QSO: 14239 PH 2009-03-28 1807 KE5LQ         59  0027   K4ZW          59  1233
QSO: 14327 PH 2009-03-28 1813 KE5LQ         59  0028   GI5K          59  1698
QSO: 14324 PH 2009-03-28 1814 KE5LQ         59  0029   WE9V          59  0406
QSO: 14315 PH 2009-03-28 1815 KE5LQ         59  0030   E7DX          59  1199
QSO: 14304 PH 2009-03-28 1818 KE5LQ         59  0031   WY3P          59  1493
QSO: 14282 PH 2009-03-28 1821 KE5LQ         59  0032   W7ZR          59  0629
QSO: 21310 PH 2009-03-28 1827 KE5LQ         59  0033   VP59V         59  1388
QSO: 28467 PH 2009-03-28 1917 KE5LQ         59  0034   LU6DK         59  0211
QSO: 28416 PH 2009-03-28 1924 KE5LQ         59  0035   XR6T          59  0225
QSO: 28457 PH 2009-03-28 1929 KE5LQ         59  0036   PJ2T          59  0032
QSO: 14206 PH 2009-03-28 1931 KE5LQ         59  0037   KB6A          59  0122
QSO: 14252 PH 2009-03-28 1935 KE5LQ         59  0038   NB7V          59  0398
QSO: 14274 PH 2009-03-28 1937 KE5LQ         59  0039   AB7E          59  1019
QSO: 14309 PH 2009-03-28 1942 KE5LQ         59  0040   HI3CCP        59  0488
QSO: 14323 PH 2009-03-28 1943 KE5LQ         59  0041   WB9Z          59  1248
QSO: 14342 PH 2009-03-28 1959 KE5LQ         59  0042   WA2MCR        59  0162
QSO: 14346 PH 2009-03-28 2122 KE5LQ         59  0043   5D5A          59  1878
QSO: 14152 PH 2009-03-28 2141 KE5LQ         59  0044   VE3NE         59  0710
QSO: 14164 PH 2009-03-28 2143 KE5LQ         59  0045   NE1C          59  0626
QSO: 14166 PH 2009-03-28 2143 KE5LQ         59  0046   AK1W          59  0576
QSO: 14171 PH 2009-03-28 2144 KE5LQ         59  0047   VE3DZ         59  0490
QSO: 14184 PH 2009-03-28 2145 KE5LQ         59  0048   KI1G          59  0955
QSO: 14193 PH 2009-03-28 2146 KE5LQ         59  0049   VE3WIB        59  0381
QSO: 14197 PH 2009-03-28 2147 KE5LQ         59  0050   CT1JLZ        59  1993
QSO: 14216 PH 2009-03-28 2153 KE5LQ         59  0051   W1BV          59  0400
QSO: 14227 PH 2009-03-28 2200 KE5LQ         59  0052   W6AFA         59  0392
QSO: 14231 PH 2009-03-28 2201 KE5LQ         59  0053   WN2O          59  0667
QSO: 14272 PH 2009-03-28 2206 KE5LQ         59  0054   WR3Z          59  0806
QSO: 14294 PH 2009-03-28 2215 KE5LQ         59  0055   N1WR          59  0722
QSO: 14240 PH 2009-03-28 2235 KE5LQ         59  0056   NX6T          59  0771
QSO: 14242 PH 2009-03-28 2235 KE5LQ         59  0057   D4C           59  0821
QSO: 14245 PH 2009-03-28 2236 KE5LQ         59  0058   NV8N          59  0489
QSO: 14307 PH 2009-03-28 2300 KE5LQ         59  0059   NJ6N          59  0412
QSO: 14338 PH 2009-03-28 2302 KE5LQ         59  0060   N9NGA         59  0389
QSO: 14279 PH 2009-03-28 2308 KE5LQ         59  0061   PW2D          59  0365
QSO: 14250 PH 2009-03-28 2310 KE5LQ         59  0062   W1WEF         59  0040
QSO: 14228 PH 2009-03-28 2314 KE5LQ         59  0063   K6UW          59  0175
QSO: 14223 PH 2009-03-28 2315 KE5LQ         59  0064   NQ2F          59  0060
QSO: 14218 PH 2009-03-28 2316 KE5LQ         59  0065   KS7T          59  0111
QSO: 14214 PH 2009-03-28 2317 KE5LQ         59  0066   NG3R          59  1189
QSO: 14202 PH 2009-03-28 2319 KE5LQ         59  0067   KT4PD         59  0954
QSO: 14197 PH 2009-03-28 2323 KE5LQ         59  0068   WB4MSG        59  0175
QSO: 14156 PH 2009-03-28 2326 KE5LQ         59  0069   WE3C          59  1205
QSO: 14251 PH 2009-03-28 2328 KE5LQ         59  0070   VP59V         59  2028
QSO: 14283 PH 2009-03-28 2330 KE5LQ         59  0071   N2RJ          59  0609
QSO: 21314 PH 2009-03-29 0004 KE5LQ         59  0072   CE4CT         59  0461
QSO: 14298 PH 2009-03-29 0007 KE5LQ         59  0073   K5RQ          59  1389
QSO: 14303 PH 2009-03-29 0008 KE5LQ         59  0074   P40A          59  2548
QSO: 14223 PH 2009-03-29 0012 KE5LQ         59  0075   VE3CX         59  1192
QSO: 14218 PH 2009-03-29 0013 KE5LQ         59  0076   K7RI          59  1685
