START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.4.7, modified by DXHF upload.
CALLSIGN: UP0L
CLAIMED-SCORE: 559044
CLUB:
OPERATORS: UN9LW
QSO:  3727 PH  2019-09-14 0000 UP0L          59  0001 DL0CS         59   0001
QSO:  7145 PH  2019-09-14 0002 UP0L          59  0002 UW2M          59   0003
QSO:  7186 PH  2019-09-14 0002 UP0L          59  0003 ES5TV         59   0001
QSO:  7182 PH  2019-09-14 0004 UP0L          59  0004 I4VEQ         59   0011
QSO:  7176 PH  2019-09-14 0004 UP0L          59  0005 DF0HQ         59   0007
QSO:  3727 PH  2019-09-14 0004 UP0L          59  0006 YU5R          59   0003
QSO:  7199 PH  2019-09-14 0007 UP0L          59  0007 E70T          59   0016
QSO:  7197 PH  2019-09-14 0008 UP0L          59  0008 IB2M          59   0019
QSO:  7195 PH  2019-09-14 0008 UP0L          59  0009 DL2SAX        59   0021
QSO:  7180 PH  2019-09-14 0009 UP0L          59  0010 DL6FBL        59   0023
QSO:  7147 PH  2019-09-14 0010 UP0L          59  0011 UT5C          59   0005
QSO:  3727 PH  2019-09-14 0010 UP0L          59  0012 EU1A          59   0002
QSO:  7143 PH  2019-09-14 0011 UP0L          59  0013 OM7M          59   0028
QSO:  7136 PH  2019-09-14 0012 UP0L          59  0014 OE6Z          59   0050
QSO:  7132 PH  2019-09-14 0012 UP0L          59  0015 OM2VL         59   0016
QSO:  3727 PH  2019-09-14 0013 UP0L          59  0016 DP7D          59   0013
QSO:  3727 PH  2019-09-14 0013 UP0L          59  0017 US7IY         59   0001
QSO:  3727 PH  2019-09-14 0014 UP0L          59  0018 UT7UZ         59   0001
QSO:  7085 PH  2019-09-14 0015 UP0L          59  0019 HG7T          59   0012
QSO:  7102 PH  2019-09-14 0017 UP0L          59  0020 DL0CS         59   0009
QSO:  7102 PH  2019-09-14 0018 UP0L          59  0021 TC1Y          59   0002
QSO:  7102 PH  2019-09-14 0018 UP0L          59  0022 UW5Y          59   0012
QSO:  7102 PH  2019-09-14 0018 UP0L          59  0023 SP6DVP        59   0006
QSO:  7102 PH  2019-09-14 0019 UP0L          59  0024 DJ0MY         59   0016
QSO:  7102 PH  2019-09-14 0019 UP0L          59  0025 IK1BQD        59   0004
QSO:  7098 PH  2019-09-14 0020 UP0L          59  0026 LY5W          59   0006
QSO:  7098 PH  2019-09-14 0021 UP0L          59  0027 US7IY         59   0003
QSO:  7098 PH  2019-09-14 0021 UP0L          59  0028 UR9QQ         59   0009
QSO:  7098 PH  2019-09-14 0022 UP0L          59  0029 DL5L          59   0013
QSO:  7098 PH  2019-09-14 0022 UP0L          59  0030 S57DX         59   0011
QSO:  7098 PH  2019-09-14 0022 UP0L          59  0031 LZ2PS         59   0002
QSO:  7098 PH  2019-09-14 0022 UP0L          59  0032 R3XA          59   0008
QSO:  7098 PH  2019-09-14 0024 UP0L          59  0033 DK9IP         59   0013
QSO:  7098 PH  2019-09-14 0025 UP0L          59  0034 UR6EA         59   0015
QSO:  7098 PH  2019-09-14 0025 UP0L          59  0035 EU1A          59   0009
QSO:  7099 PH  2019-09-14 0028 UP0L          59  0036 DL8QS         59   0012
