START-OF-LOG: 3.0
CREATED-BY: okomdx-downloader
CONTEST: OK-OM DX CW Contest 2014
CALLSIGN: OK2KG
OPERATORS: OK2KG
CATEGORY: SINGLE-OP ALL LOW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: LOW
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 28043 CW 2014-11-08 1300 OK2KG         599 GBL        RN4HAB        599 032       
QSO: 28043 CW 2014-11-08 1301 OK2KG         599 GBL        RW4HB         599 035       
QSO: 28043 CW 2014-11-08 1302 OK2KG         599 GBL        RT9S          599 093       
QSO: 28043 CW 2014-11-08 1302 OK2KG         599 GBL        W4BQF         599 044       
QSO: 28043 CW 2014-11-08 1302 OK2KG         599 GBL        K2SSS         599 046       
QSO: 28043 CW 2014-11-08 1303 OK2KG         599 GBL        RA9SO         599 029       
QSO: 28043 CW 2014-11-08 1303 OK2KG         599 GBL        RA4FW         599 045       
QSO: 28043 CW 2014-11-08 1304 OK2KG         599 GBL        UA3MIF        599 045       
QSO: 28043 CW 2014-11-08 1304 OK2KG         599 GBL        HA8TP         599 011       
QSO: 28043 CW 2014-11-08 1305 OK2KG         599 GBL        K8MFO         599 052       
QSO: 28043 CW 2014-11-08 1305 OK2KG         599 GBL        N9CK          599 014       
QSO: 28043 CW 2014-11-08 1306 OK2KG         599 GBL        RT3T          599 050       
QSO: 28043 CW 2014-11-08 1307 OK2KG         599 GBL        RW9C          599 092       
QSO: 28043 CW 2014-11-08 1307 OK2KG         599 GBL        UA4C          599 027       
QSO: 28043 CW 2014-11-08 1307 OK2KG         599 GBL        R4WDX         599 065       
QSO: 28043 CW 2014-11-08 1308 OK2KG         599 GBL        RV6LCI        599 049       
QSO: 28043 CW 2014-11-08 1309 OK2KG         599 GBL        RM2T          599 055       
QSO: 28043 CW 2014-11-08 1310 OK2KG         599 GBL        K3IPK         599 036       
QSO: 28043 CW 2014-11-08 1311 OK2KG         599 GBL        UP0L          599 081       
QSO: 28043 CW 2014-11-08 1312 OK2KG         599 GBL        3B8HA         599 049       
QSO: 28043 CW 2014-11-08 1313 OK2KG         599 GBL        N4BP          599 041       
QSO: 28043 CW 2014-11-08 1313 OK2KG         599 GBL        RO4A          599 082       
QSO: 28043 CW 2014-11-08 1314 OK2KG         599 GBL        CS2C          599 059       
QSO: 28043 CW 2014-11-08 1315 OK2KG         599 GBL        UA1ZZ         599 041       
QSO: 28043 CW 2014-11-08 1315 OK2KG         599 GBL        R4YY          599 021       
QSO: 28043 CW 2014-11-08 1316 OK2KG         599 GBL        RU4A          599 041       
QSO: 28043 CW 2014-11-08 1316 OK2KG         599 GBL        K2WK          599 027       
QSO: 28043 CW 2014-11-08 1317 OK2KG         599 GBL        R8WO          599 017       
QSO: 28043 CW 2014-11-08 1317 OK2KG         599 GBL        RN3N          599 054       
QSO: 28043 CW 2014-11-08 1318 OK2KG         599 GBL        R6DA          599 055       
QSO: 28043 CW 2014-11-08 1320 OK2KG         599 GBL        F5IN          599 036       
QSO: 28043 CW 2014-11-08 1320 OK2KG         599 GBL        K1ZZ          599 018       
QSO: 28043 CW 2014-11-08 1322 OK2KG         599 GBL        UA4AGO        599 055       
QSO: 28043 CW 2014-11-08 1323 OK2KG         599 GBL        N2ED          599 048       
QSO: 28043 CW 2014-11-08 1323 OK2KG         599 GBL        RF9C          599 062       
QSO: 28043 CW 2014-11-08 1324 OK2KG         599 GBL        RZ3TZZ        599 061       
QSO: 28043 CW 2014-11-08 1325 OK2KG         599 GBL        UA4SN         599 047       
QSO: 28043 CW 2014-11-08 1329 OK2KG         599 GBL        N8UM          599 050       
QSO: 28043 CW 2014-11-08 1329 OK2KG         599 GBL        N4PN          599 061       
QSO: 28043 CW 2014-11-08 1331 OK2KG         599 GBL        4J6RO         599 052       
QSO: 28043 CW 2014-11-08 1332 OK2KG         599 GBL        N4NO          599 037       
QSO: 28043 CW 2014-11-08 1332 OK2KG         599 GBL        N8DE          599 033       
QSO: 28043 CW 2014-11-08 1332 OK2KG         599 GBL        UA4CNJ        599 028       
QSO: 28043 CW 2014-11-08 1334 OK2KG         599 GBL        W5GN          599 005       
QSO: 28043 CW 2014-11-08 1339 OK2KG         599 GBL        4X0A          599 020       
QSO: 28043 CW 2014-11-08 1343 OK2KG         599 GBL        R7MT          599 049       
QSO: 28043 CW 2014-11-08 1345 OK2KG         599 GBL        N8NN          599 005       
QSO: 28043 CW 2014-11-08 1345 OK2KG         599 GBL        K0ZR          599 067       
QSO: 28043 CW 2014-11-08 1349 OK2KG         599 GBL        UA7G          599 096       
QSO: 28043 CW 2014-11-08 1349 OK2KG         599 GBL        CX2BR         599 006       
QSO: 28048 CW 2014-11-08 1427 OK2KG         599 GBL        KA3ARF        599 014       
QSO: 28048 CW 2014-11-08 1428 OK2KG         599 GBL        W9OA/9        599 057       
QSO: 28048 CW 2014-11-08 1429 OK2KG         599 GBL        AC5K          599 031       
QSO: 21044 CW 2014-11-08 1433 OK2KG         599 GBL        RN9N          599 037       
QSO: 21044 CW 2014-11-08 1433 OK2KG         599 GBL        RT3T          599 146       
QSO: 21044 CW 2014-11-08 1434 OK2KG         599 GBL        UA3QGT        599 109       
QSO: 21044 CW 2014-11-08 1434 OK2KG         599 GBL        UI5F          599 158       
QSO: 21044 CW 2014-11-08 1435 OK2KG         599 GBL        SF3A          599 093       
QSO: 21044 CW 2014-11-08 1435 OK2KG         599 GBL        RT3O          599 046       
QSO: 21044 CW 2014-11-08 1436 OK2KG         599 GBL        F6GVC         599 057       
QSO: 21044 CW 2014-11-08 1436 OK2KG         599 GBL        N4PN          599 112       
QSO: 21044 CW 2014-11-08 1437 OK2KG         599 GBL        UR4MF         599 056       
QSO: 21044 CW 2014-11-08 1437 OK2KG         599 GBL        UA4S          599 119       
QSO: 21044 CW 2014-11-08 1438 OK2KG         599 GBL        SM2T          599 119       
QSO: 21044 CW 2014-11-08 1438 OK2KG         599 GBL        N3RD          599 085       
QSO: 21044 CW 2014-11-08 1438 OK2KG         599 GBL        K3AJ          599 085       
QSO: 21044 CW 2014-11-08 1439 OK2KG         599 GBL        UA4SN         599 076       
QSO: 21044 CW 2014-11-08 1439 OK2KG         599 GBL        RU7KD         599 010       
QSO: 21044 CW 2014-11-08 1440 OK2KG         599 GBL        UA3XAO        599 093       
QSO: 21044 CW 2014-11-08 1440 OK2KG         599 GBL        VE2FK         599 032       
QSO: 21044 CW 2014-11-08 1441 OK2KG         599 GBL        F5IN          599 083       
QSO: 21044 CW 2014-11-08 1441 OK2KG         599 GBL        R8WO          599 076       
QSO: 21044 CW 2014-11-08 1442 OK2KG         599 GBL        F1AKK         599 106       
QSO: 21044 CW 2014-11-08 1442 OK2KG         599 GBL        R7AB          599 171       
QSO: 21044 CW 2014-11-08 1443 OK2KG         599 GBL        UA4C          599 112       
QSO: 21044 CW 2014-11-08 1443 OK2KG         599 GBL        R6DA          599 114       
QSO: 21044 CW 2014-11-08 1443 OK2KG         599 GBL        UA6LCJ        599 072       
QSO: 21044 CW 2014-11-08 1444 OK2KG         599 GBL        RU4A          599 100       
QSO: 21044 CW 2014-11-08 1444 OK2KG         599 GBL        VA1CHP        599 070       
QSO: 21044 CW 2014-11-08 1444 OK2KG         599 GBL        RU6MO         599 007       
QSO: 21044 CW 2014-11-08 1445 OK2KG         599 GBL        RC7A          599 097       
QSO: 21044 CW 2014-11-08 1446 OK2KG         599 GBL        UA4WEF        599 026       
QSO: 21044 CW 2014-11-08 1446 OK2KG         599 GBL        K4AMC         599 025       
QSO: 21044 CW 2014-11-08 1448 OK2KG         599 GBL        R7MM          599 166       
QSO: 21044 CW 2014-11-08 1448 OK2KG         599 GBL        RA6YJ         599 082       
QSO: 21044 CW 2014-11-08 1449 OK2KG         599 GBL        KE8G          599 038       
QSO: 21044 CW 2014-11-08 1449 OK2KG         599 GBL        K1ZZ          599 071       
QSO: 21044 CW 2014-11-08 1450 OK2KG         599 GBL        IM0SDX        599 020       
QSO: 21044 CW 2014-11-08 1450 OK2KG         599 GBL        RM9RZ         599 067       
QSO: 21044 CW 2014-11-08 1451 OK2KG         599 GBL        GW0BBO        599 026       
QSO: 21044 CW 2014-11-08 1452 OK2KG         599 GBL        K5KG          599 095       
QSO: 21044 CW 2014-11-08 1452 OK2KG         599 GBL        FG8NY         599 059       
QSO: 21044 CW 2014-11-08 1453 OK2KG         599 GBL        F8FKJ         599 047       
QSO: 21044 CW 2014-11-08 1453 OK2KG         599 GBL        RA9AP         599 073       
QSO: 21044 CW 2014-11-08 1453 OK2KG         599 GBL        UA7G          599 122       
QSO: 21044 CW 2014-11-08 1454 OK2KG         599 GBL        R8XF          599 125       
QSO: 21044 CW 2014-11-08 1455 OK2KG         599 GBL        N4NO          599 084       
QSO: 21044 CW 2014-11-08 1455 OK2KG         599 GBL        W1KM          599 050       
QSO: 21044 CW 2014-11-08 1455 OK2KG         599 GBL        N8UM          599 117       
QSO: 21044 CW 2014-11-08 1456 OK2KG         599 GBL        W5GN          599 075       
QSO: 21044 CW 2014-11-08 1457 OK2KG         599 GBL        SV1JG         599 061       
QSO: 21044 CW 2014-11-08 1500 OK2KG         599 GBL        YO9WF         599 036       
QSO: 21044 CW 2014-11-08 1501 OK2KG         599 GBL        M0BKB         599 058       
QSO: 21044 CW 2014-11-08 1502 OK2KG         599 GBL        RT3F          599 179       
QSO: 21044 CW 2014-11-08 1502 OK2KG         599 GBL        VE6BBP        599 004       
QSO: 21044 CW 2014-11-08 1503 OK2KG         599 GBL        RW9C          599 163       
QSO: 21044 CW 2014-11-08 1503 OK2KG         599 GBL        UA9CTT        599 054       
QSO: 21044 CW 2014-11-08 1504 OK2KG         599 GBL        K8MFO         599 136       
QSO: 21043 CW 2014-11-08 1537 OK2KG         599 GBL        5B/RN3QO      599 049       
QSO: 21047 CW 2014-11-08 1539 OK2KG         599 GBL        AA3B          599 100       
QSO: 21047 CW 2014-11-08 1541 OK2KG         599 GBL        CR7AJL        599 079       
QSO: 21047 CW 2014-11-08 1544 OK2KG         599 GBL        K2DSW         599 055       
QSO: 21047 CW 2014-11-08 1545 OK2KG         599 GBL        K3SV          599 015       
QSO: 21047 CW 2014-11-08 1545 OK2KG         599 GBL        CT1ELZ        599 071       
QSO: 21047 CW 2014-11-08 1546 OK2KG         599 GBL        W1FJ          599 020       
QSO: 21047 CW 2014-11-08 1548 OK2KG         599 GBL        N3QE          599 105       
QSO: 21047 CW 2014-11-08 1548 OK2KG         599 GBL        K4LTA         599 099       
QSO: 21047 CW 2014-11-08 1551 OK2KG         599 GBL        VE3KP         599 051       
QSO: 21047 CW 2014-11-08 1551 OK2KG         599 GBL        CI2C          599 157       
QSO: 21047 CW 2014-11-08 1554 OK2KG         599 GBL        K7GM          599 062       
QSO: 21047 CW 2014-11-08 1555 OK2KG         599 GBL        EA4FL         599 055       
QSO: 21047 CW 2014-11-08 1556 OK2KG         599 GBL        N4UP          599 084       
QSO: 14042 CW 2014-11-08 1600 OK2KG         599 GBL        G0DVJ         599 048       
