START-OF-LOG: 2.0
ARRL-SECTION: ME
CALLSIGN: K6DTT/1
CLUB:  
CONTEST: EA-RTTY
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE: 164265
OPERATORS: K6DTT/1
NAME: ALAN FIELDS
CREATED-BY: N1MM Logger+ 1.0.8293.0
QSO: 14107 RY 2020-04-04 1602 K6DTT/1       599 0001   UR7CB         599 0001     
QSO: 14113 RY 2020-04-04 1710 K6DTT/1       599 0049   EA5HJO        599 A        
QSO: 14113 RY 2020-04-04 1712 K6DTT/1       599 0050   PA3DBS        599 0025     
QSO: 14113 RY 2020-04-04 1712 K6DTT/1       599 0051   OH2HAN        599 0062     
QSO: 14113 RY 2020-04-04 1714 K6DTT/1       599 0052   UC6N          599 0036     
QSO: 14113 RY 2020-04-04 1714 K6DTT/1       599 0053   IK8UND        599 0038     
QSO: 14113 RY 2020-04-04 1715 K6DTT/1       599 0054   YL2CI         599 0057     
QSO: 14113 RY 2020-04-04 1716 K6DTT/1       599 0055   S54Z          599 0028     
QSO: 14113 RY 2020-04-04 1717 K6DTT/1       599 0056   ON5SV         599 0036     
QSO: 14113 RY 2020-04-04 1718 K6DTT/1       599 0057   MM0CBL        599 0011     
QSO: 14113 RY 2020-04-04 1718 K6DTT/1       599 0058   PA2LP         599 0014     
QSO: 14113 RY 2020-04-04 1720 K6DTT/1       599 0059   YU1NR         599 0028     
QSO: 14113 RY 2020-04-04 1721 K6DTT/1       599 0060   EA5TS         599 V        
QSO: 14113 RY 2020-04-04 1722 K6DTT/1       599 0061   YQ6A          599 0064     
QSO: 14113 RY 2020-04-04 1723 K6DTT/1       599 0062   WB0WIV        599 0032     
QSO: 14113 RY 2020-04-04 1725 K6DTT/1       599 0063   PG1R          599 0009     
QSO: 14113 RY 2020-04-04 1726 K6DTT/1       599 0064   YO4SI         599 0009     
QSO: 14113 RY 2020-04-04 1727 K6DTT/1       599 0065   GM0KWW        599 0010     
QSO: 14113 RY 2020-04-04 1727 K6DTT/1       599 0066   K4FX          599 0052     
QSO: 14113 RY 2020-04-04 1728 K6DTT/1       599 0067   GW0RYT        599 0015     
QSO: 14113 RY 2020-04-04 1729 K6DTT/1       599 0068   SE4E          599 0052     
QSO: 14113 RY 2020-04-04 1729 K6DTT/1       599 0069   IW0GYC        599 0026     
QSO: 14113 RY 2020-04-04 1731 K6DTT/1       599 0070   R6DM          599 0048     
QSO: 14113 RY 2020-04-04 1731 K6DTT/1       599 0071   PG7M          599 0019     
QSO: 14113 RY 2020-04-04 1733 K6DTT/1       599 0072   PG2K          599 0035     
QSO: 14113 RY 2020-04-04 1734 K6DTT/1       599 0073   K9OM          599 0046     
QSO: 14113 RY 2020-04-04 1735 K6DTT/1       599 0074   PA75ASN       599 0013     
QSO: 14113 RY 2020-04-04 1736 K6DTT/1       599 0075   SV2BXZ        599 0017     
QSO: 14113 RY 2020-04-04 1737 K6DTT/1       599 0076   OH3LQK        599 0029     
QSO: 14113 RY 2020-04-04 1738 K6DTT/1       599 0077   EA5EX         599 MU       
QSO: 14113 RY 2020-04-04 1740 K6DTT/1       599 0078   PF6X          599 0014     
QSO: 14113 RY 2020-04-04 1741 K6DTT/1       599 0079   M0TQR         599 0014     
QSO: 14113 RY 2020-04-04 1741 K6DTT/1       599 0080   SP4TXI        599 0049     
QSO: 14113 RY 2020-04-04 1742 K6DTT/1       599 0081   PE2K          599 0023     
QSO: 14113 RY 2020-04-04 1743 K6DTT/1       599 0082   PA0AWH        599 0017     
QSO: 14113 RY 2020-04-04 1744 K6DTT/1       599 0083   G0HDV         599 0027     
QSO: 14113 RY 2020-04-04 1745 K6DTT/1       599 0084   G4TCI         599 0015     
QSO: 14113 RY 2020-04-04 1746 K6DTT/1       599 0085   EA3FZT        599 B        
QSO: 14113 RY 2020-04-04 1747 K6DTT/1       599 0086   G2U           599 0022     
QSO: 14097 RY 2020-04-04 1752 K6DTT/1       599 0087   EI3JE         599 0085     
QSO: 14084 RY 2020-04-04 1758 K6DTT/1       599 0088   4L8A          599 0126     
QSO: 14086 RY 2020-04-04 1800 K6DTT/1       599 0089   EA2KU/EKA     599 VI       
QSO: 14097 RY 2020-04-04 1803 K6DTT/1       599 0090   EA4DTE        599 M        
QSO: 14109 RY 2020-04-04 1808 K6DTT/1       599 0091   MI0BPB        599 0049     
QSO: 14114 RY 2020-04-04 1810 K6DTT/1       599 0092   LX1ER         599 0066     
QSO: 14105 RY 2020-04-04 1813 K6DTT/1       599 0093   EC3A          599 T        
QSO: 14130 RY 2020-04-04 1815 K6DTT/1       599 0094   IT9STX        599 0113     
QSO: 14082 RY 2020-04-04 1816 K6DTT/1       599 0095   EA6SX         599 IB       
QSO: 14102 RY 2020-04-04 1819 K6DTT/1       599 0096   CR5O          599 0147     
QSO: 14098 RY 2020-04-04 1829 K6DTT/1       599 0097   K3ND          599 0113     
QSO: 14123 RY 2020-04-04 1831 K6DTT/1       599 0098   N2BJ          599 0073     
QSO: 14114 RY 2020-04-04 1834 K6DTT/1       599 0099   VA7ST         599 0032     
QSO: 14121 RY 2020-04-04 1840 K6DTT/1       599 0100   H2X           599 0095     
QSO: 14109 RY 2020-04-04 1842 K6DTT/1       599 0101   EA7TG         599 GR       
QSO: 14103 RY 2020-04-04 1844 K6DTT/1       599 0102   EA8DO         599 TF       
QSO: 14111 RY 2020-04-04 1846 K6DTT/1       599 0103   EC5W          599 A        
QSO: 14098 RY 2020-04-04 1854 K6DTT/1       599 0104   WB8JUI        599 0012     
QSO: 14104 RY 2020-04-04 1857 K6DTT/1       599 0105   VE5MX         599 0041     
QSO: 14122 RY 2020-04-04 1859 K6DTT/1       599 0106   KL7RA         599 0069     
QSO: 14094 RY 2020-04-04 1902 K6DTT/1       599 0107   EA5GIE        599 V        
QSO: 14116 RY 2020-04-04 1905 K6DTT/1       599 0108   EA1ACP        599 SO       
QSO: 14085 RY 2020-04-04 1907 K6DTT/1       599 0109   SV9MBH        599 0022     
QSO: 14106 RY 2020-04-04 1911 K6DTT/1       599 0110   EA1GT/QRP     599 C        
QSO: 14090 RY 2020-04-04 1912 K6DTT/1       599 0111   EA1B          599 S        
QSO: 14111 RY 2020-04-04 1914 K6DTT/1       599 0112   EA3HKA        599 B        
QSO: 14096 RY 2020-04-04 1916 K6DTT/1       599 0113   EA2VE         599 VI       
QSO: 14113 RY 2020-04-04 1918 K6DTT/1       599 0114   EA7LL         599 MA       
QSO: 14088 RY 2020-04-04 1920 K6DTT/1       599 0115   ED7N          599 CO       
QSO: 14108 RY 2020-04-04 1922 K6DTT/1       599 0116   EA3NO         599 B        
QSO: 14100 RY 2020-04-04 1923 K6DTT/1       599 0117   EA4D          599 M        
QSO: 14095 RY 2020-04-04 1926 K6DTT/1       599 0118   EA4DTN        599 M        
QSO: 14111 RY 2020-04-04 1927 K6DTT/1       599 0119   EA4TX         599 M        
QSO: 14105 RY 2020-04-04 1928 K6DTT/1       599 0120   EA4URE        599 HQ       
QSO: 14098 RY 2020-04-04 1930 K6DTT/1       599 0121   EA4Z          599 M        
QSO: 14093 RY 2020-04-04 1941 K6DTT/1       599 0122   EA5BY         599 A        
QSO: 14083 RY 2020-04-04 1942 K6DTT/1       599 0123   EA5K          599 MU       
QSO: 14098 RY 2020-04-04 1943 K6DTT/1       599 0124   EA5O          599 V        
QSO: 14094 RY 2020-04-04 1945 K6DTT/1       599 0125   EA5WZ         599 A        
QSO: 14084 RY 2020-04-04 1948 K6DTT/1       599 0126   EA7DUT        599 CO       
QSO: 14090 RY 2020-04-04 1949 K6DTT/1       599 0127   EA7HAB        599 GR       
QSO: 14115 RY 2020-04-04 1952 K6DTT/1       599 0128   EA7I          599 MA       
QSO: 14090 RY 2020-04-04 1953 K6DTT/1       599 0129   ED4T          599 TO       
QSO: 14087 RY 2020-04-04 1955 K6DTT/1       599 0130   EA7KI         599 MA       
QSO: 14104 RY 2020-04-04 1956 K6DTT/1       599 0131   EA7Z          599 H        
QSO: 14096 RY 2020-04-04 1958 K6DTT/1       599 0132   EC1KR         599 AV       
QSO: 14117 RY 2020-04-04 2003 K6DTT/1       599 0133   YV5AAX        599 0072     
QSO: 14085 RY 2020-04-04 2005 K6DTT/1       599 0134   YV4ABR        599 0054     
QSO: 14119 RY 2020-04-04 2006 K6DTT/1       599 0135   PY2NY         599 0046     
QSO: 14118 RY 2020-04-04 2007 K6DTT/1       599 0136   LU1KCQ        599 0049     
QSO: 14109 RY 2020-04-04 2010 K6DTT/1       599 0137   HP3SS         599 0056     
QSO: 14084 RY 2020-04-04 2011 K6DTT/1       599 0138   CO2GL         599 0008     
QSO: 14086 RY 2020-04-04 2021 K6DTT/1       599 0139   EA1G          599 O        
QSO: 14086 RY 2020-04-04 2023 K6DTT/1       599 0140   EA1O          599 SG       
QSO: 14091 RY 2020-04-04 2024 K6DTT/1       599 0141   EA3FAJ        599 GI       
QSO: 14107 RY 2020-04-04 2025 K6DTT/1       599 0142   EA3GP         599 T        
QSO: 14087 RY 2020-04-04 2026 K6DTT/1       599 0143   EA5FDM        599 A        
QSO: 14093 RY 2020-04-04 2028 K6DTT/1       599 0144   EA5FHK        599 A        
QSO: 14088 RY 2020-04-04 2029 K6DTT/1       599 0145   EB3CW         599 B        
QSO: 14099 RY 2020-04-04 2030 K6DTT/1       599 0146   EA7Q          599 H        
QSO: 14126 RY 2020-04-04 2033 K6DTT/1       599 0147   EB3A          599 T        
QSO: 14108 RY 2020-04-04 2036 K6DTT/1       599 0148   EF1C          599 LO       
QSO: 14091 RY 2020-04-04 2037 K6DTT/1       599 0149   EA8BQM        599 GC       
QSO: 21089 RY 2020-04-04 2044 K6DTT/1       599 0150   EA8LG         599 GC       
QSO: 21091 RY 2020-04-04 2050 K6DTT/1       599 0151   EA7HAB        599 GR       
QSO: 14096 RY 2020-04-04 2059 K6DTT/1       599 0152   EC5T          599 OU       
QSO: 14098 RY 2020-04-04 2104 K6DTT/1       599 0153   EA2A          599 HU       
QSO: 14106 RY 2020-04-04 2108 K6DTT/1       599 0154   EC5K          599 V        
QSO: 14087 RY 2020-04-04 2109 K6DTT/1       599 0155   ED7P          599 SE       
QSO: 14112 RY 2020-04-04 2110 K6DTT/1       599 0156   EA1BAF        599 OU       
QSO: 14085 RY 2020-04-04 2114 K6DTT/1       599 0157   W7CXX         599 0021     
QSO: 14104 RY 2020-04-04 2118 K6DTT/1       599 0158   JM1XCW        599 0029     
QSO: 14107 RY 2020-04-04 2127 K6DTT/1       599 0159   IZ2DII        599 0161     
QSO: 14107 RY 2020-04-04 2128 K6DTT/1       599 0160   K6NV          599 0021     
QSO: 14107 RY 2020-04-04 2128 K6DTT/1       599 0161   EA8DHH        599 TF       
QSO: 14107 RY 2020-04-04 2129 K6DTT/1       599 0162   AD5LU         599 0055     
QSO: 14107 RY 2020-04-04 2130 K6DTT/1       599 0163   EA2HE         599 HU       
QSO: 14107 RY 2020-04-04 2131 K6DTT/1       599 0164   W6EU          599 0018     
QSO: 14107 RY 2020-04-04 2132 K6DTT/1       599 0165   SV3DCX        599 0214     
QSO: 14107 RY 2020-04-04 2133 K6DTT/1       599 0166   NS9I          599 0064     
QSO: 14107 RY 2020-04-04 2134 K6DTT/1       599 0167   EA1GT/QRP     599 C        
QSO: 14107 RY 2020-04-04 2136 K6DTT/1       599 0168   9A6A          599 0139     
QSO: 14107 RY 2020-04-04 2136 K6DTT/1       599 0169   IZ3XNJ        599 0066     
QSO: 14107 RY 2020-04-04 2137 K6DTT/1       599 0170   EA5KO         599 CS       
QSO: 14107 RY 2020-04-04 2139 K6DTT/1       599 0171   IU3MDI        599 0020     
QSO: 14107 RY 2020-04-04 2140 K6DTT/1       599 0172   ON8VT         599 0021     
QSO: 14107 RY 2020-04-04 2141 K6DTT/1       599 0173   IU3FBL        599 0157     
QSO: 14107 RY 2020-04-04 2142 K6DTT/1       599 0174   PD2PKM        599 0114     
QSO: 14107 RY 2020-04-04 2143 K6DTT/1       599 0175   G0CXW         599 0047     
QSO: 14107 RY 2020-04-04 2144 K6DTT/1       599 0176   EA1EVS        599 O        
QSO: 14107 RY 2020-04-04 2145 K6DTT/1       599 0177   PD2JAM        599 0081     
QSO: 14107 RY 2020-04-04 2145 K6DTT/1       599 0178   K0TG          599 0010     
QSO: 14107 RY 2020-04-04 2147 K6DTT/1       599 0179   KT9L          599 0019     
QSO: 14107 RY 2020-04-04 2148 K6DTT/1       599 0180   IZ2EAS        599 0055     
QSO: 14107 RY 2020-04-04 2148 K6DTT/1       599 0181   DF6QE         599 0013     
QSO: 14107 RY 2020-04-04 2149 K6DTT/1       599 0182   G3JFS         599 0007     
QSO: 14107 RY 2020-04-04 2150 K6DTT/1       599 0183   EA1EWC        599 O        
QSO: 14107 RY 2020-04-04 2151 K6DTT/1       599 0184   IK2GZU        599 0040     
QSO: 14107 RY 2020-04-04 2152 K6DTT/1       599 0185   W6SX          599 0076     
QSO: 14107 RY 2020-04-04 2154 K6DTT/1       599 0186   IZ5GST        599 0143     
QSO: 14107 RY 2020-04-04 2155 K6DTT/1       599 0187   K4MGE         599 0018     
QSO:  7056 RY 2020-04-04 2222 K6DTT/1       599 0188   LY7T          599 0155     
QSO:  7052 RY 2020-04-04 2223 K6DTT/1       599 0189   LB2WG         599 0114     
QSO:  7043 RY 2020-04-04 2225 K6DTT/1       599 0190   EM0I          599 0409     
QSO:  7039 RY 2020-04-04 2228 K6DTT/1       599 0191   EF1A          599 C        
QSO:  7042 RY 2020-04-04 2232 K6DTT/1       599 0192   EA5EX         599 MU       
QSO:  7055 RY 2020-04-04 2235 K6DTT/1       599 0193   LY6A          599 0385     
QSO:  7050 RY 2020-04-04 2236 K6DTT/1       599 0194   EA1BAF        599 OU       
QSO:  7045 RY 2020-04-04 2239 K6DTT/1       599 0195   EA1G          599 O        
QSO:  7069 RY 2020-04-04 2240 K6DTT/1       599 0196   EA2KK         599 BI       
QSO:  7044 RY 2020-04-04 2242 K6DTT/1       599 0197   EA7HAB        599 GR       
QSO:  7058 RY 2020-04-04 2244 K6DTT/1       599 0198   EA5BY         599 A        
QSO:  7056 RY 2020-04-04 2245 K6DTT/1       599 0199   EA4Z          599 M        
QSO:  7059 RY 2020-04-04 2246 K6DTT/1       599 0200   EA4URE        599 HQ       
QSO:  7066 RY 2020-04-04 2247 K6DTT/1       599 0201   EA7I          599 MA       
QSO:  7052 RY 2020-04-04 2250 K6DTT/1       599 0202   EC3A          599 T        
QSO:  7059 RY 2020-04-04 2254 K6DTT/1       599 0203   IK4ZIF        599 0164     
QSO:  7059 RY 2020-04-04 2254 K6DTT/1       599 0204   EB1HRW        599 VA       
QSO:  7059 RY 2020-04-04 2255 K6DTT/1       599 0205   EA3FZT        599 B        
QSO:  7059 RY 2020-04-04 2257 K6DTT/1       599 0206   G4OZG         599 0085     
QSO:  7059 RY 2020-04-04 2257 K6DTT/1       599 0207   H2X           599 0170     
QSO:  7059 RY 2020-04-04 2258 K6DTT/1       599 0208   I0UZF         599 0109     
QSO:  7059 RY 2020-04-04 2259 K6DTT/1       599 0209   TA4RC         599 0017     
QSO:  7059 RY 2020-04-04 2300 K6DTT/1       599 0210   G4ZVB         599 0133     
QSO:  7059 RY 2020-04-04 2300 K6DTT/1       599 0211   OK2PDM        599 0103     
QSO:  7059 RY 2020-04-04 2301 K6DTT/1       599 0212   9A7T          599 0195     
QSO:  7059 RY 2020-04-04 2302 K6DTT/1       599 0213   I2BZN         599 0094     
QSO:  7059 RY 2020-04-04 2303 K6DTT/1       599 0214   EA8AQV        599 GC       
QSO:  7059 RY 2020-04-04 2304 K6DTT/1       599 0215   IK4RVG        599 0116     
QSO:  7059 RY 2020-04-04 2306 K6DTT/1       599 0216   Z36N          599 0036     
QSO:  7059 RY 2020-04-04 2308 K6DTT/1       599 0217   OZ1AOO        599 0063     
QSO:  7059 RY 2020-04-04 2310 K6DTT/1       599 0218   UT5EPP        599 0279     
QSO:  7059 RY 2020-04-04 2310 K6DTT/1       599 0219   TA7OYG        599 0126     
QSO:  7059 RY 2020-04-04 2311 K6DTT/1       599 0220   PD2JAM        599 0108     
QSO:  7059 RY 2020-04-04 2313 K6DTT/1       599 0221   YU1NR         599 0134     
QSO:  7059 RY 2020-04-04 2315 K6DTT/1       599 0222   R3WA          599 0085     
QSO:  7059 RY 2020-04-04 2315 K6DTT/1       599 0223   I3PXN         599 0180     
QSO:  7059 RY 2020-04-04 2316 K6DTT/1       599 0224   DB9OH         599 0003     
QSO:  7059 RY 2020-04-04 2316 K6DTT/1       599 0225   EA3GOM        599 B        
QSO:  7059 RY 2020-04-04 2317 K6DTT/1       599 0226   HG3FMZ        599 0113     
QSO:  7059 RY 2020-04-04 2318 K6DTT/1       599 0227   9A1FL         599 0153     
QSO:  7059 RY 2020-04-04 2318 K6DTT/1       599 0228   EA2BFM        599 BI       
QSO:  7059 RY 2020-04-04 2319 K6DTT/1       599 0229   EA4EUW        599 M        
QSO:  7059 RY 2020-04-04 2320 K6DTT/1       599 0230   I1JTQ         599 0170     
QSO:  7059 RY 2020-04-04 2322 K6DTT/1       599 0231   SV8DCY        599 0115     
QSO:  7059 RY 2020-04-04 2323 K6DTT/1       599 0232   EA3Y          599 GI       
QSO:  7059 RY 2020-04-04 2323 K6DTT/1       599 0233   EA5ME         599 MU       
QSO:  7059 RY 2020-04-04 2324 K6DTT/1       599 0234   EA3NP         599 B        
QSO:  7059 RY 2020-04-04 2325 K6DTT/1       599 0235   IK2BUF        599 0197     
QSO:  7059 RY 2020-04-04 2326 K6DTT/1       599 0236   2E0TGS        599 0030     
QSO:  7059 RY 2020-04-04 2326 K6DTT/1       599 0237   OK1FWG        599 0023     
QSO:  7059 RY 2020-04-04 2327 K6DTT/1       599 0238   EA3AQ         599 B        
QSO:  7059 RY 2020-04-04 2328 K6DTT/1       599 0239   DL3YCX        599 0030     
QSO:  7059 RY 2020-04-04 2331 K6DTT/1       599 0240   CN8YZ         599 0281     
QSO:  7059 RY 2020-04-04 2332 K6DTT/1       599 0241   EA1AIW        599 O        
QSO:  7059 RY 2020-04-04 2333 K6DTT/1       599 0242   EA7HAB        599 GR       
QSO:  7059 RY 2020-04-04 2334 K6DTT/1       599 0243   HA2NP         599 0189     
QSO:  7059 RY 2020-04-04 2335 K6DTT/1       599 0244   EC7ZR         599 CO       
QSO:  7059 RY 2020-04-04 2336 K6DTT/1       599 0245   EA7AZH        599 J        
QSO:  7059 RY 2020-04-04 2339 K6DTT/1       599 0246   EE5U          599 A        
QSO:  7059 RY 2020-04-04 2341 K6DTT/1       599 0247   EA4BAS        599 M        
QSO:  7059 RY 2020-04-04 2342 K6DTT/1       599 0248   EC7ZR         599 CO       
QSO:  7059 RY 2020-04-04 2343 K6DTT/1       599 0249   SP6JZP        599 0126     
QSO:  7059 RY 2020-04-04 2344 K6DTT/1       599 0250   EA2BNU        599 SS       
QSO:  7059 RY 2020-04-04 2345 K6DTT/1       599 0251   IW1FGY        599 0004     
QSO:  7059 RY 2020-04-04 2348 K6DTT/1       599 0252   G3T           599 0093     
QSO:  7059 RY 2020-04-04 2349 K6DTT/1       599 0253   W5AP          599 0241     
QSO:  7059 RY 2020-04-04 2349 K6DTT/1       599 0254   DJ6OZ         599 0254     
QSO:  7059 RY 2020-04-04 2350 K6DTT/1       599 0255   PD1RP         599 0154     
QSO:  7059 RY 2020-04-04 2351 K6DTT/1       599 0256   WB2NFL        599 0046     
QSO:  7059 RY 2020-04-04 2351 K6DTT/1       599 0257   PA1CC         599 0211     
QSO:  7059 RY 2020-04-04 2352 K6DTT/1       599 0258   EA2ASB        599 BI       
QSO:  7059 RY 2020-04-04 2353 K6DTT/1       599 0259   OD5ZF         599 0115     
QSO:  7059 RY 2020-04-04 2354 K6DTT/1       599 0260   EA5CCY        599 MU       
QSO:  7059 RY 2020-04-04 2354 K6DTT/1       599 0261   KI6DY/0       599 0093     
QSO:  7044 RY 2020-04-05 0002 K6DTT/1       599 0262   GW0A          599 0401     
QSO:  7049 RY 2020-04-05 0004 K6DTT/1       599 0263   S51CK         599 0325     
QSO:  7069 RY 2020-04-05 0014 K6DTT/1       599 0264   N6AR          599 0182     
QSO:  7065 RY 2020-04-05 0016 K6DTT/1       599 0265   VE2BVV        599 0146     
QSO:  7066 RY 2020-04-05 0019 K6DTT/1       599 0266   W4UK          599 0113     
QSO:  7089 RY 2020-04-05 0021 K6DTT/1       599 0267   W0LSD         599 0306     
QSO:  7084 RY 2020-04-05 0022 K6DTT/1       599 0268   AI9T          599 0257     
QSO:  7064 RY 2020-04-05 0023 K6DTT/1       599 0269   WB8BZK        599 0039     
QSO:  7056 RY 2020-04-05 0024 K6DTT/1       599 0270   K3ND          599 0376     
QSO:  7070 RY 2020-04-05 0026 K6DTT/1       599 0271   N1MGO         599 0170     
QSO:  7066 RY 2020-04-05 0030 K6DTT/1       599 0272   KP4JFR        599 0042     
QSO:  7041 RY 2020-04-05 0031 K6DTT/1       599 0273   YV5KAJ        599 0044     
QSO:  7043 RY 2020-04-05 0033 K6DTT/1       599 0274   CR5O          599 0373     
QSO:  7052 RY 2020-04-05 0034 K6DTT/1       599 0275   EC1KR         599 AV       
QSO:  7067 RY 2020-04-05 0036 K6DTT/1       599 0276   EA6SX         599 IB       
QSO:  7053 RY 2020-04-05 0038 K6DTT/1       599 0277   YO4FPF        599 0210     
QSO:  7057 RY 2020-04-05 0039 K6DTT/1       599 0278   LZ5K          599 0314     
QSO:  7058 RY 2020-04-05 0041 K6DTT/1       599 0279   VE3JI         599 0059     
QSO:  3588 RY 2020-04-05 0050 K6DTT/1       599 0280   OG2P          599 0206     
QSO:  3586 RY 2020-04-05 0052 K6DTT/1       599 0281   EA2A          599 HU       
QSO:  3583 RY 2020-04-05 0054 K6DTT/1       599 0282   RA3Y          599 0202     
QSO:  3597 RY 2020-04-05 0058 K6DTT/1       599 0283   EA4C          599 BA       
QSO:  3603 RY 2020-04-05 0059 K6DTT/1       599 0284   LY7Z          599 0258     
QSO:  3593 RY 2020-04-05 0100 K6DTT/1       599 0285   EM0I          599 0513     
QSO:  3594 RY 2020-04-05 0102 K6DTT/1       599 0286   S53X          599 0266     
QSO:  3594 RY 2020-04-05 0102 K6DTT/1       599 0287   WB2COY        599 0120     
QSO:  3594 RY 2020-04-05 0104 K6DTT/1       599 0288   M0BEW         599 0264     
QSO:  3594 RY 2020-04-05 0104 K6DTT/1       599 0289   LY5W          599 0387     
QSO:  3594 RY 2020-04-05 0105 K6DTT/1       599 0290   W9FFA         599 0119     
QSO:  3594 RY 2020-04-05 0106 K6DTT/1       599 0291   EA1BAF        599 OU       
QSO:  3594 RY 2020-04-05 0107 K6DTT/1       599 0292   KE3ZT         599 0004     
QSO:  3594 RY 2020-04-05 0108 K6DTT/1       599 0293   YO7CW         599 0025     
QSO:  3594 RY 2020-04-05 0109 K6DTT/1       599 0294   VA3MJR        599 0117     
QSO:  3594 RY 2020-04-05 0110 K6DTT/1       599 0295   PA3DUU        599 0116     
QSO:  3594 RY 2020-04-05 0111 K6DTT/1       599 0296   US2IR         599 0290     
