START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.191
CALLSIGN: JR3AAZ
CONTEST: EA-MAJESTAD-CW
CATEGORY: SINGLE-OP 20M
CLAIMED-SCORE: 2496
OPERATORS: JR3AAZ
LOCATION: PM74
NAME:Masaya Kakihata
SOAPBOX: RIG: FT-1011; ANTENNA: 4ele yagi
QSO: 14000 CW 2020-05-16 1246 JR3AAZ 599 001 EA5J    599 MU
QSO: 14000 CW 2020-05-16 1258 JR3AAZ 599 002 IZ1LBG  599 039
QSO: 14000 CW 2020-05-16 1301 JR3AAZ 599 003 LZ6E    599 100
QSO: 14000 CW 2020-05-16 1303 JR3AAZ 599 004 YL7X    599 066
QSO: 14000 CW 2020-05-16 1306 JR3AAZ 599 005 EI5KF   599 147
QSO: 14000 CW 2020-05-16 1316 JR3AAZ 599 006 UR5MW   599 097
QSO: 14000 CW 2020-05-16 1319 JR3AAZ 599 007 DJ0MY   599 094
QSO: 14000 CW 2020-05-16 1321 JR3AAZ 599 008 9A5Y    599 075
QSO: 14000 CW 2020-05-16 1322 JR3AAZ 599 009 OM2VL   599 144
QSO: 14000 CW 2020-05-16 1325 JR3AAZ 599 010 PA0VAJ  599 026
QSO: 14000 CW 2020-05-16 1333 JR3AAZ 599 011 4U1A    599 050
QSO: 14000 CW 2020-05-16 1335 JR3AAZ 599 012 PA3FQA  599 080
QSO: 14000 CW 2020-05-16 1337 JR3AAZ 599 013 UT5NR   599 055
QSO: 14000 CW 2020-05-16 1342 JR3AAZ 599 014 UT4U    599 192 
QSO: 14000 CW 2020-05-16 1345 JR3AAZ 599 015 SV1ME   599 026
QSO: 14000 CW 2020-05-16 1410 JR3AAZ 599 016 UN7CN   599 042
QSO: 14000 CW 2020-05-16 1412 JR3AAZ 599 017 LY9A    599 176
QSO: 14000 CW 2020-05-16 1417 JR3AAZ 599 018 EF1A    599 C
QSO: 14000 CW 2020-05-16 1420 JR3AAZ 599 019 SV1ENG  599 167
QSO: 14000 CW 2020-05-16 1424 JR3AAZ 599 020 F6KOP   599 074
QSO: 14000 CW 2020-05-16 1426 JR3AAZ 599 021 SM5X    599 207
QSO: 14000 CW 2020-05-16 1429 JR3AAZ 599 022 RT2C    599 192
QSO: 14000 CW 2020-05-16 1435 JR3AAZ 599 023 R8OM    599 150
QSO: 14000 CW 2020-05-16 1436 JR3AAZ 599 024 UA6GO   599 084
QSO: 14000 CW 2020-05-16 1440 JR3AAZ 599 025 4O4T    599 133
QSO: 14000 CW 2020-05-16 1441 JR3AAZ 599 026 YL3FT   599 078
QSO: 14000 CW 2020-05-16 1444 JR3AAZ 599 027 UA5C    599 345
QSO: 14000 CW 2020-05-16 1446 JR3AAZ 599 028 LZ1ZM   599 191
QSO: 14000 CW 2020-05-16 1448 JR3AAZ 599 029 DL6KVA  599 126
QSO: 14000 CW 2020-05-16 1450 JR3AAZ 599 030 DK5KK   599 145
QSO: 14000 CW 2020-05-16 1454 JR3AAZ 599 031 EA5EL   599 A
QSO: 14000 CW 2020-05-16 1507 JR3AAZ 599 032 SE5E    599 165
QSO: 14000 CW 2020-05-16 1517 JR3AAZ 599 033 ON6NL   599 205
QSO: 14000 CW 2020-05-16 1524 JR3AAZ 599 034 LZ5R    599 135
QSO: 14000 CW 2020-05-16 1529 JR3AAZ 599 035 HG8C    599 165
QSO: 14000 CW 2020-05-16 1531 JR3AAZ 599 036 UA9CDC  599 151
QSO: 14000 CW 2020-05-16 1541 JR3AAZ 599 037 IK2CLB  599 024
QSO: 14000 CW 2020-05-16 1549 JR3AAZ 599 038 VE7TO   599 095
QSO: 14000 CW 2020-05-16 1554 JR3AAZ 599 039 9A7Z    599 494
QSO: 14000 CW 2020-05-16 1603 JR3AAZ 599 040 UA5D    599 297
QSO: 14000 CW 2020-05-16 1614 JR3AAZ 599 041 YQ6A    599 270
QSO: 14000 CW 2020-05-16 1619 JR3AAZ 599 042 K2EA    599 246
QSO: 14000 CW 2020-05-16 1622 JR3AAZ 599 043 RM2U    599 041
QSO: 14000 CW 2020-05-16 1628 JR3AAZ 599 044 F6KBP   599 125
QSO: 14000 CW 2020-05-16 1635 JR3AAZ 599 045 EA6FO   599 IB
QSO: 14000 CW 2020-05-16 1637 JR3AAZ 599 046 DL2SAX  599 180
QSO: 14000 CW 2020-05-16 1646 JR3AAZ 599 047 EV1R    599 160
QSO: 14000 CW 2020-05-16 1651 JR3AAZ 599 048 SN1T    599 351
QSO: 14000 CW 2020-05-16 1703 JR3AAZ 599 049 RA1QD   599 123
QSO: 14000 CW 2020-05-16 1705 JR3AAZ 599 050 EU8U    599 323
QSO: 14000 CW 2020-05-16 1709 JR3AAZ 599 051 IK2SND  599 085
QSO: 14000 CW 2020-05-16 1736 JR3AAZ 599 052 UR2Y    599 192
QSO: 14000 CW 2020-05-16 1745 JR3AAZ 599 053 HA8JV   599 056
QSO: 14000 CW 2020-05-17 0349 JR3AAZ 599 054 S51DX   599 620
QSO: 14000 CW 2020-05-17 0356 JR3AAZ 599 055 LZ5I    599 614
QSO: 14000 CW 2020-05-17 0359 JR3AAZ 599 056 R0CBW   599 137
QSO: 14000 CW 2020-05-17 1052 JR3AAZ 599 057 RL3T    599 170
QSO: 14000 CW 2020-05-17 1054 JR3AAZ 599 058 R9AE    599 225
QSO: 14000 CW 2020-05-17 1057 JR3AAZ 599 059 HS8HEX  599 024
QSO: 14000 CW 2020-05-17 1104 JR3AAZ 599 060 YL2BJ   599 633
QSO: 14000 CW 2020-05-17 1109 JR3AAZ 599 061 E29TGW  599 065
QSO: 14000 CW 2020-05-17 1119 JR3AAZ 599 062 JH7UJU  599 006
QSO: 14000 CW 2020-05-17 1121 JR3AAZ 599 063 K3ZO    599 416
QSO: 14000 CW 2020-05-17 1129 JR3AAZ 599 065 RW0AJ   599 247
QSO: 14000 CW 2020-05-17 1138 JR3AAZ 599 066 KU2M    599 236
QSO: 14000 CW 2020-05-17 1144 JR3AAZ 599 067 N4BP    599 418
QSO: 14000 CW 2020-05-17 1147 JR3AAZ 599 068 K8PK    599 114
QSO: 14000 CW 2020-05-17 1150 JR3AAZ 599 069 N3QE    599 149
QSO: 14000 CW 2020-05-17 1153 JR3AAZ 599 070 R9CD    599 154
QSO: 14000 CW 2020-05-17 1158 JR3AAZ 599 071 UA9XX   599 105
ND-OF-LOG:

