START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.7.0
CONTEST: REF-SSB
LOCATION: 34
CALLSIGN: F5ELL/P
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 162540
OFFTIME: 2011-02-26 1139 2011-02-26 1300
OFFTIME: 2011-02-26 1732 2011-02-26 1957
OFFTIME: 2011-02-26 2140 2011-02-27 0916
OPERATORS: 
NAME: MONCEAU
SOAPBOX: 
RIG: TS850s + SteppIR 3 Elts + Center feed 2x15 m 
QSO:  7135 PH 2011-02-26 0935 F5ELL/P       59  34     F6KNB         59  33    
QSO:  7128 PH 2011-02-26 0938 F5ELL/P       59  34     F5ADE         59  36    
QSO:  7126 PH 2011-02-26 0941 F5ELL/P       59  34     F4GNS         59  72    
QSO:  7124 PH 2011-02-26 0942 F5ELL/P       59  34     F1TMY         59  12    
QSO:  7119 PH 2011-02-26 0944 F5ELL/P       59  34     F8KCF         59  74    
QSO:  7115 PH 2011-02-26 0945 F5ELL/P       59  34     TM0WAP        59  42    
QSO:  7113 PH 2011-02-26 0947 F5ELL/P       59  34     F4FFH         59  50    
QSO:  7094 PH 2011-02-26 0948 F5ELL/P       59  34     F5KKD         59  93    
QSO:  7068 PH 2011-02-26 0949 F5ELL/P       59  34     F5KMB         59  60    
QSO:  7072 PH 2011-02-26 0950 F5ELL/P       59  34     F6KLO         59  19    
QSO:  7072 PH 2011-02-26 0951 F5ELL/P       59  34     F1TZG         59  26    
QSO:  7042 PH 2011-02-26 0954 F5ELL/P       59  34     F1NNE         59  42    
QSO:  7047 PH 2011-02-26 0957 F5ELL/P       59  34     F5AEG         59  83    
QSO:  7048 PH 2011-02-26 1003 F5ELL/P       59  34     F6FZS         59  64    
QSO:  7196 PH 2011-02-26 1005 F5ELL/P       59  34     F4ERS         59  37    
QSO:  7195 PH 2011-02-26 1006 F5ELL/P       59  34     F4AWH         59  70    
QSO:  7192 PH 2011-02-26 1008 F5ELL/P       59  34     TM95BV        59  55    
