START-OF-LOG: 3.0
CATEGORY: Fixed
CONTEST: FD CW
CALLSIGN: SP9EMI
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: SP9EMI
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO: 28000 CW 2022-06-04 1718 SP9EMI        599         001 KP2M            599          39
QSO: 28000 CW 2022-06-04 1720 SP9EMI        599         002 G0FBB/P         599         197
QSO: 21000 CW 2022-06-04 1822 SP9EMI        599         003 EK0W/P          599         149
QSO: 21000 CW 2022-06-04 1830 SP9EMI        599         004 GQ4BWP          599         111
QSO: 21000 CW 2022-06-04 1831 SP9EMI        599         005 G4GA/P          599         306
QSO: 21000 CW 2022-06-04 1840 SP9EMI        599         006 EA5FY           599          44
QSO: 14000 CW 2022-06-04 1842 SP9EMI        599         007 GQ4BWP          599         134
QSO: 14000 CW 2022-06-04 1844 SP9EMI        599         008 M2A/P           599         296
QSO: 14000 CW 2022-06-04 1848 SP9EMI        599         009 GM2MP/P         599         293
QSO: 14000 CW 2022-06-04 1850 SP9EMI        599         010 G3PYE/P         599         255
QSO: 14000 CW 2022-06-04 1852 SP9EMI        599         011 IQ0PG/P         599         246
QSO: 14000 CW 2022-06-04 1853 SP9EMI        599         012 EA8DIG          599          20
QSO: 14000 CW 2022-06-04 1855 SP9EMI        599         013 GM0ADX/P        599         161
QSO: 14000 CW 2022-06-04 1856 SP9EMI        599         014 LY2PX           599         140
QSO: 14000 CW 2022-06-04 1857 SP9EMI        599         015 G0FBB/P         599         302
QSO: 14000 CW 2022-06-04 1858 SP9EMI        599         016 EA3AKA          599          58
QSO: 14000 CW 2022-06-04 1904 SP9EMI        599         017 LZ2KSB/P        599         247
QSO: 14000 CW 2022-06-04 1906 SP9EMI        599         018 G4GA/P          599         354
QSO: 14000 CW 2022-06-04 1910 SP9EMI        599         019 G6YB/P          599         208
QSO: 14000 CW 2022-06-04 1913 SP9EMI        599         020 GM4GTV/P        599         026
QSO: 14000 CW 2022-06-04 1925 SP9EMI        599         021 G5O/P           599         328
QSO:  7000 CW 2022-06-04 1938 SP9EMI        599         022 DP6M/P          599         305
QSO:  7000 CW 2022-06-04 1941 SP9EMI        599         023 DK0RA/P         599         198
QSO:  7000 CW 2022-06-04 1945 SP9EMI        599         024 DL3E/P          599         170
QSO:  7000 CW 2022-06-04 1946 SP9EMI        599         025 OK1OPT/P        599         149
QSO:  7000 CW 2022-06-04 1948 SP9EMI        599         026 G3PYE/P         599         310
QSO:  7000 CW 2022-06-04 1950 SP9EMI        599         027 PI4AMF/P        599         296
QSO:  7000 CW 2022-06-04 1953 SP9EMI        599         028 DR5W/P          599         204
QSO:  7000 CW 2022-06-04 1954 SP9EMI        599         029 DL0HN/P         599         252
QSO:  7000 CW 2022-06-04 1957 SP9EMI        599         030 S57DX           599         257
QSO:  7000 CW 2022-06-04 2000 SP9EMI        599         031 II5WRTC         599         008
QSO:  7000 CW 2022-06-04 2003 SP9EMI        599         032 DK0MM/P         599         316
QSO:  3500 CW 2022-06-04 2005 SP9EMI        599         033 OM7LW           599         096
QSO:  3500 CW 2022-06-05 0510 SP9EMI        599         034 DK0GUB/P        599         191
QSO:  7000 CW 2022-06-05 0521 SP9EMI        599         035 SN3U/P          599         442
QSO:  7000 CW 2022-06-05 0522 SP9EMI        599         036 DL0LA/P         599         721
QSO:  7000 CW 2022-06-05 0525 SP9EMI        599         037 PA3EZC/P        599         346
QSO:  7000 CW 2022-06-05 0527 SP9EMI        599         038 ON4WRC/P        599         234
QSO:  7000 CW 2022-06-05 0529 SP9EMI        599         039 DK2A/P          599         599
QSO:  7000 CW 2022-06-05 0535 SP9EMI        599         040 DF0VK/P         599         508
QSO:  7000 CW 2022-06-05 0537 SP9EMI        599         041 IQ0PG/P         599         518
QSO:  7000 CW 2022-06-05 0541 SP9EMI        599         042 DM7W/P          599         105
QSO:  7000 CW 2022-06-05 0544 SP9EMI        599         043 DL0FA/P         599         442
QSO:  7000 CW 2022-06-05 0546 SP9EMI        599         044 DD5DD/P         599         206
QSO:  7000 CW 2022-06-05 0549 SP9EMI        599         045 S52C/P          599         259
QSO:  7000 CW 2022-06-05 0552 SP9EMI        599         046 DP7X/P          599         625
QSO:  7000 CW 2022-06-05 0554 SP9EMI        599         047 DL0WB/P         599         261
QSO:  7000 CW 2022-06-05 0557 SP9EMI        599         048 HB9EP/P         599         649
QSO:  7000 CW 2022-06-05 0600 SP9EMI        599         049 DL4HG/P         599         214
QSO:  7000 CW 2022-06-05 0602 SP9EMI        599         050 MW5A/P          599         526
QSO: 14000 CW 2022-06-05 0604 SP9EMI        599         051 OZ/DL1SO        599         098
QSO: 14000 CW 2022-06-05 0627 SP9EMI        599         052 DK0MM/P         599         788
QSO: 14000 CW 2022-06-05 0628 SP9EMI        599         053 DL3E/P          599         528
QSO: 14000 CW 2022-06-05 0629 SP9EMI        599         054 HB9EP/P         599         666
QSO: 14000 CW 2022-06-05 0630 SP9EMI        599         055 G4EKT/P         599         421
QSO: 14000 CW 2022-06-05 0632 SP9EMI        599         056 II5WRTC         599          88
QSO: 14000 CW 2022-06-05 0633 SP9EMI        599         057 DL0WMS/P        599         650
QSO: 14000 CW 2022-06-05 0636 SP9EMI        599         058 II8WRTC         599         397
QSO: 14000 CW 2022-06-05 0647 SP9EMI        599         059 PA8R/P          599         136
QSO: 14000 CW 2022-06-05 0649 SP9EMI        599         060 DL7A/P          599         619
QSO: 14000 CW 2022-06-05 0652 SP9EMI        599         061 HB0DX/P         599         464
QSO: 14000 CW 2022-06-05 0654 SP9EMI        599         062 ER3R/P          599         616
QSO: 14000 CW 2022-06-05 0656 SP9EMI        599         063 PI4AMF/P        599         758
QSO: 14000 CW 2022-06-05 0700 SP9EMI        599         064 PA6VVT/P        599         551
QSO: 21000 CW 2022-06-05 0704 SP9EMI        599         065 F5IN            599         161
QSO: 21000 CW 2022-06-05 0705 SP9EMI        599         066 SC3A            599         017
QSO: 21000 CW 2022-06-05 0709 SP9EMI        599         067 II5WRTC         599         071
QSO: 21000 CW 2022-06-05 0714 SP9EMI        599         068 PI4AMF/P        599         775
QSO: 21000 CW 2022-06-05 0720 SP9EMI        599         069 LZ2KSB/P        599         687
QSO: 21000 CW 2022-06-05 0723 SP9EMI        599         070 DM2I/P          599         506
QSO: 21000 CW 2022-06-05 0723 SP9EMI        599         071 G3PYE/P         599         724
QSO: 21000 CW 2022-06-05 0724 SP9EMI        599         072 YO3LW           599         180
QSO: 21000 CW 2022-06-05 0727 SP9EMI        599         073 IT9CKA          599         088
QSO: 21000 CW 2022-06-05 0732 SP9EMI        599         074 4Z4DX           599         187
QSO: 28000 CW 2022-06-05 0734 SP9EMI        599         075 II5WRTC         599          57
QSO: 14000 CW 2022-06-05 0737 SP9EMI        599         076 PA3AAV          599         141
QSO: 14000 CW 2022-06-05 0739 SP9EMI        599         077 S57DX           599         397
QSO: 14000 CW 2022-06-05 0741 SP9EMI        599         078 DA22LGS         599         106
QSO: 14000 CW 2022-06-05 0742 SP9EMI        599         079 HB9LL/P         599         178
QSO: 14000 CW 2022-06-05 0743 SP9EMI        599         080 PA3EZC/P        599         455
QSO: 14000 CW 2022-06-05 0746 SP9EMI        599         081 DK0MN/P         599         725
QSO: 14000 CW 2022-06-05 0758 SP9EMI        599         082 HB9AW/P         599         656
QSO: 14000 CW 2022-06-05 0758 SP9EMI        599         083 OH2KW           599          94
QSO: 14000 CW 2022-06-05 0818 SP9EMI        599         084 YU5R            599         174
QSO: 14000 CW 2022-06-05 0820 SP9EMI        599         085 F/ON6JUN/P      599         345
QSO: 21000 CW 2022-06-05 0828 SP9EMI        599         086 YT5FD           599          84
QSO: 21000 CW 2022-06-05 0828 SP9EMI        599         087 HB0DX/P         599         517
QSO: 21000 CW 2022-06-05 0830 SP9EMI        599         088 IQ0PG/P         599         709
QSO: 21000 CW 2022-06-05 0833 SP9EMI        599         089 PA8R/P          599          68
QSO: 21000 CW 2022-06-05 0836 SP9EMI        599         090 G5O/P           599         818
QSO: 14000 CW 2022-06-05 0843 SP9EMI        599         091 DP7X/P          599         735
QSO: 14000 CW 2022-06-05 0844 SP9EMI        599         092 DM5MA/P         599         222
QSO:  7000 CW 2022-06-05 0851 SP9EMI        599         093 G4FNL/P         599         917
QSO:  7000 CW 2022-06-05 0901 SP9EMI        599         094 ON6SI/P         599         331
QSO:  7000 CW 2022-06-05 0906 SP9EMI        599         095 DL8QS           599         138
QSO:  7000 CW 2022-06-05 0907 SP9EMI        599         096 S50X/P          599         632
QSO:  7000 CW 2022-06-05 0909 SP9EMI        599         097 DL0LB/P         599         365
QSO:  7000 CW 2022-06-05 0910 SP9EMI        599         098 DJ0YI           599         171
QSO: 14000 CW 2022-06-05 0915 SP9EMI        599         099 HB9FG/P         599         546
QSO: 14000 CW 2022-06-05 0917 SP9EMI        599         100 G3WRR/P         599         637
QSO: 14000 CW 2022-06-05 0919 SP9EMI        599         101 DK0TU/P         599         501
QSO: 14000 CW 2022-06-05 0925 SP9EMI        599         102 DL0LA/P         599         917
QSO: 21000 CW 2022-06-05 0927 SP9EMI        599         103 DL0LA/P         599         918
QSO: 21000 CW 2022-06-05 0930 SP9EMI        599         104 DL0WB/P         599         409
QSO: 21000 CW 2022-06-05 0932 SP9EMI        599         105 SD1A            599         286
QSO: 21000 CW 2022-06-05 0934 SP9EMI        599         106 G4FNL/P         599         945
QSO: 28000 CW 2022-06-05 0938 SP9EMI        599         107 G4FAL           599          79
QSO: 28000 CW 2022-06-05 0940 SP9EMI        599         108 G5O/P           599         892
QSO: 28000 CW 2022-06-05 0942 SP9EMI        599         109 G3VIP           599         077
QSO: 21000 CW 2022-06-05 0946 SP9EMI        599         110 OR3R            599         028
QSO: 21000 CW 2022-06-05 0948 SP9EMI        599         111 M2A/P           599         989
END-OF-LOG:
