START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: JE7YSS
CLAIMED-SCORE: 317200
CREATED-BY: zlistw(zlog)
NAME: Akita Scout Contest Club
OPERATORS:     7N4TEN
SOAPBOX: QTH Akita City in JA7, different from my mailing address
QSO: 14000 PH 2008-10-25 2105 JE7YSS        59  25     WB0TSR        59  4
QSO: 14000 PH 2008-10-25 2105 JE7YSS        59  25     KI4TZ         59  5
QSO: 14000 PH 2008-10-25 2106 JE7YSS        59  25     K1LPS         59  5
QSO: 14000 PH 2008-10-25 2106 JE7YSS        59  25     VE3CR         59  4
QSO: 14000 PH 2008-10-25 2107 JE7YSS        59  25     W7TVC         59  3
QSO: 14000 PH 2008-10-25 2109 JE7YSS        59  25     N6RV          59  3
QSO: 14000 PH 2008-10-25 2117 JE7YSS        59  25     K3LR          59  5
QSO: 14000 PH 2008-10-25 2118 JE7YSS        59  25     K3NA          59  5
QSO: 14000 PH 2008-10-25 2118 JE7YSS        59  25     K1IM          59  5
QSO: 14000 PH 2008-10-25 2119 JE7YSS        59  25     N6PEQ         59  3
QSO: 14000 PH 2008-10-25 2119 JE7YSS        59  25     K1TTT         59  5
QSO: 14000 PH 2008-10-25 2119 JE7YSS        59  25     NR5M          59  4
QSO: 14000 PH 2008-10-25 2120 JE7YSS        59  25     K3SF          59  5
QSO: 14000 PH 2008-10-25 2120 JE7YSS        59  25     K2TB          59  5
QSO: 14000 PH 2008-10-25 2121 JE7YSS        59  25     N1MM          59  5
QSO: 14000 PH 2008-10-25 2121 JE7YSS        59  25     W8MJ          59  4
QSO: 14000 PH 2008-10-25 2121 JE7YSS        59  25     N7BK          59  3
QSO: 14000 PH 2008-10-25 2121 JE7YSS        59  25     K1BX          59  5
QSO: 14000 PH 2008-10-25 2122 JE7YSS        59  25     WA3C          59  4
QSO: 14000 PH 2008-10-25 2122 JE7YSS        59  25     WN9O          59  4
QSO: 14000 PH 2008-10-25 2122 JE7YSS        59  25     N1LN          59  5
QSO: 14000 PH 2008-10-25 2123 JE7YSS        59  25     K7WP          59  3
QSO: 14000 PH 2008-10-25 2123 JE7YSS        59  25     K8AZ          59  4
QSO: 14000 PH 2008-10-25 2123 JE7YSS        59  25     KI6CG         59  3
QSO: 14000 PH 2008-10-25 2123 JE7YSS        59  25     W0AIH         59  4
QSO: 14000 PH 2008-10-25 2124 JE7YSS        59  25     K2CS          59  5
QSO: 14000 PH 2008-10-25 2124 JE7YSS        59  25     W8CZN         59  4
QSO: 14000 PH 2008-10-25 2125 JE7YSS        59  25     W2IRT         59  5
QSO: 14000 PH 2008-10-25 2125 JE7YSS        59  25     K1RX          59  5
QSO: 14000 PH 2008-10-25 2125 JE7YSS        59  25     K0YR          59  4
QSO: 14000 PH 2008-10-25 2125 JE7YSS        59  25     KD9ST         59  4
QSO: 14000 PH 2008-10-25 2126 JE7YSS        59  25     NQ3A          59  5
QSO: 14000 PH 2008-10-25 2126 JE7YSS        59  25     K3ZO          59  5
QSO: 14000 PH 2008-10-25 2126 JE7YSS        59  25     N3ZA          59  5
QSO: 14000 PH 2008-10-25 2127 JE7YSS        59  25     NQ4I          59  5
QSO: 14000 PH 2008-10-25 2127 JE7YSS        59  25     N2MM          59  5
QSO: 14000 PH 2008-10-25 2127 JE7YSS        59  25     KB1H          59  5
QSO: 14000 PH 2008-10-25 2127 JE7YSS        59  25     K1SM          59  5
QSO: 14000 PH 2008-10-25 2127 JE7YSS        59  25     W7MD          59  3
QSO: 14000 PH 2008-10-25 2128 JE7YSS        59  25     N7XG          59  3
QSO: 14000 PH 2008-10-25 2128 JE7YSS        59  25     K2TE          59  5
QSO: 14000 PH 2008-10-25 2128 JE7YSS        59  25     WC2L          59  5
QSO: 14000 PH 2008-10-25 2128 JE7YSS        59  25     N7AP          59  3
QSO: 14000 PH 2008-10-25 2128 JE7YSS        59  25     KC1MR         59  5
QSO: 14000 PH 2008-10-25 2129 JE7YSS        59  25     N2BJ          59  4
QSO: 14000 PH 2008-10-25 2129 JE7YSS        59  25     N1API         59  5
QSO: 14000 PH 2008-10-25 2130 JE7YSS        59  25     K9MWM         59  4
QSO: 14000 PH 2008-10-25 2130 JE7YSS        59  25     AB2DE         59  5
QSO: 14000 PH 2008-10-25 2131 JE7YSS        59  25     W3KL          59  5
QSO: 14000 PH 2008-10-25 2131 JE7YSS        59  25     K2KQ          59  5
QSO: 14000 PH 2008-10-25 2131 JE7YSS        59  25     K6IDX         59  3
QSO: 14000 PH 2008-10-25 2132 JE7YSS        59  25     K9IMM         59  4
QSO: 14000 PH 2008-10-25 2132 JE7YSS        59  25     VE3JM         59  4
QSO: 14000 PH 2008-10-25 2132 JE7YSS        59  25     VE3DZ         59  4
QSO: 14000 PH 2008-10-25 2132 JE7YSS        59  25     W6AAN         59  5
QSO: 14000 PH 2008-10-25 2133 JE7YSS        59  25     AA6XV         59  3
QSO: 14000 PH 2008-10-25 2133 JE7YSS        59  25     NA2U          59  5
QSO: 14000 PH 2008-10-25 2133 JE7YSS        59  25     W7PP          59  4
QSO: 14000 PH 2008-10-25 2134 JE7YSS        59  25     WA0MHJ        59  4
QSO: 14000 PH 2008-10-25 2134 JE7YSS        59  25     NS9I          59  4
QSO: 14000 PH 2008-10-25 2135 JE7YSS        59  25     W4PK          59  5
QSO: 14000 PH 2008-10-25 2135 JE7YSS        59  25     KQ2M          59  5
QSO: 14000 PH 2008-10-25 2135 JE7YSS        59  25     N0AV          59  4
QSO: 14000 PH 2008-10-25 2136 JE7YSS        59  25     K0AD          59  4
QSO: 14000 PH 2008-10-25 2136 JE7YSS        59  25     W2YE          59  5
QSO: 14000 PH 2008-10-25 2136 JE7YSS        59  25     AH0BT         59  27
QSO: 14000 PH 2008-10-25 2137 JE7YSS        59  25     W2YC          59  5
QSO: 14000 PH 2008-10-25 2137 JE7YSS        59  25     NK7U          59  3
QSO: 14000 PH 2008-10-25 2137 JE7YSS        59  25     N4ZC          59  5
QSO: 14000 PH 2008-10-25 2138 JE7YSS        59  25     N3BUO         59  4
QSO: 14000 PH 2008-10-25 2138 JE7YSS        59  25     K0FX          59  4
QSO: 14000 PH 2008-10-25 2139 JE7YSS        59  25     N3RS          59  5
QSO: 14000 PH 2008-10-25 2139 JE7YSS        59  25     N2DVQ         59  5
QSO: 14000 PH 2008-10-25 2139 JE7YSS        59  25     K7JE          59  3
QSO: 14000 PH 2008-10-25 2139 JE7YSS        59  25     VA7DM         59  3
QSO: 14000 PH 2008-10-25 2140 JE7YSS        59  25     K3IQE         59  3
QSO: 14000 PH 2008-10-25 2140 JE7YSS        59  25     K3WI          59  5
QSO: 14000 PH 2008-10-25 2141 JE7YSS        59  25     AA7PM         59  3
QSO: 14000 PH 2008-10-25 2141 JE7YSS        59  25     W2CG          59  5
QSO: 14000 PH 2008-10-25 2141 JE7YSS        59  25     W0RIC         59  4
QSO: 14000 PH 2008-10-25 2142 JE7YSS        59  25     KC1MR         59  4
QSO: 14000 PH 2008-10-25 2143 JE7YSS        59  25     W2XL          59  5
QSO: 14000 PH 2008-10-25 2143 JE7YSS        59  25     VE7RSV        59  3
QSO: 14000 PH 2008-10-25 2144 JE7YSS        59  25     N9ZM          59  4
QSO: 14000 PH 2008-10-25 2144 JE7YSS        59  25     WL7ME         59  1
QSO: 14000 PH 2008-10-25 2144 JE7YSS        59  25     VE4EAR        59  4
QSO: 14000 PH 2008-10-25 2145 JE7YSS        59  25     V26B          59  8
QSO: 14000 PH 2008-10-25 2146 JE7YSS        59  25     WA1EHK        59  5
QSO: 14000 PH 2008-10-25 2147 JE7YSS        59  25     K4FPF         59  5
QSO: 14000 PH 2008-10-25 2148 JE7YSS        59  25     K9CT          59  4
QSO: 14000 PH 2008-10-25 2148 JE7YSS        59  25     AA7A          59  3
QSO: 14000 PH 2008-10-25 2149 JE7YSS        59  25     K2WK          59  5
QSO: 14000 PH 2008-10-25 2149 JE7YSS        59  25     K9SG          59  4
QSO: 14000 PH 2008-10-25 2150 JE7YSS        59  25     NN2L          59  5
QSO: 14000 PH 2008-10-25 2150 JE7YSS        59  25     KM6Z          59  3
QSO: 14000 PH 2008-10-25 2151 JE7YSS        59  25     NW8U          59  5
QSO: 14000 PH 2008-10-25 2151 JE7YSS        59  25     W7ABC         59  3
QSO: 14000 PH 2008-10-25 2151 JE7YSS        59  25     K0HB          59  4
QSO: 14000 PH 2008-10-25 2152 JE7YSS        59  25     VK3AVV        59  30
QSO: 21000 PH 2008-10-25 2157 JE7YSS        59  25     WA5WFE        59  4
QSO: 21000 PH 2008-10-25 2157 JE7YSS        59  25     N4LR          59  5
QSO: 21000 PH 2008-10-25 2157 JE7YSS        59  25     W4FDA         59  5
QSO: 21000 PH 2008-10-25 2158 JE7YSS        59  25     ND0C          59  4
QSO: 21000 PH 2008-10-25 2158 JE7YSS        59  25     K7ZSD         59  3
QSO: 21000 PH 2008-10-25 2159 JE7YSS        59  25     K7SS          59  3
QSO: 21000 PH 2008-10-25 2159 JE7YSS        59  25     N4NO          59  4
QSO: 21000 PH 2008-10-25 2159 JE7YSS        59  25     K4AB          59  4
QSO: 21000 PH 2008-10-25 2200 JE7YSS        59  25     K7UA          59  3
QSO: 21000 PH 2008-10-25 2201 JE7YSS        59  25     W7ZR          59  3
QSO: 21000 PH 2008-10-25 2201 JE7YSS        59  25     N7XG          59  3
QSO: 21000 PH 2008-10-25 2202 JE7YSS        59  25     NC0B          59  4
QSO: 21000 PH 2008-10-25 2202 JE7YSS        59  25     K6TA          59  3
QSO: 21000 PH 2008-10-25 2202 JE7YSS        59  25     W5GN          59  4
QSO: 21000 PH 2008-10-25 2202 JE7YSS        59  25     K5ZK          59  4
QSO: 21000 PH 2008-10-25 2203 JE7YSS        59  25     WX4MM         59  4
QSO: 21000 PH 2008-10-25 2203 JE7YSS        59  25     NQ4I          59  5
QSO: 21000 PH 2008-10-25 2203 JE7YSS        59  25     W7UPF         59  3
QSO: 21000 PH 2008-10-25 2204 JE7YSS        59  25     WA7LNW        59  3
QSO: 21000 PH 2008-10-25 2204 JE7YSS        59  25     K5TR          59  4
QSO: 21000 PH 2008-10-25 2204 JE7YSS        59  25     W2GS          59  4
QSO: 21000 PH 2008-10-25 2204 JE7YSS        59  25     W8MJ          59  4
QSO: 21000 PH 2008-10-25 2205 JE7YSS        59  25     PY3OPP        59  11
QSO: 21000 PH 2008-10-25 2206 JE7YSS        59  25     W3LPL         59  5
QSO: 21000 PH 2008-10-25 2206 JE7YSS        59  25     W6TK          59  3
QSO: 21000 PH 2008-10-25 2207 JE7YSS        59  25     K3LR          59  5
QSO: 21000 PH 2008-10-25 2208 JE7YSS        59  25     K7KR          59  3
QSO: 21000 PH 2008-10-25 2208 JE7YSS        59  25     CX7TT         59  13
QSO: 21000 PH 2008-10-25 2209 JE7YSS        59  25     K8BN          59  3
QSO: 21000 PH 2008-10-25 2209 JE7YSS        59  25     4M4V          59  9
QSO: 21000 PH 2008-10-25 2210 JE7YSS        59  25     N4T           59  5
QSO: 21000 PH 2008-10-25 2213 JE7YSS        59  25     K9IMM         59  4
QSO: 21000 PH 2008-10-25 2214 JE7YSS        59  25     N0UU          59  4
QSO: 21000 PH 2008-10-25 2214 JE7YSS        59  25     N0KE          59  4
QSO: 21000 PH 2008-10-25 2215 JE7YSS        59  25     K5UA          59  4
QSO: 21000 PH 2008-10-25 2215 JE7YSS        59  25     K4EA          59  5
QSO: 21000 PH 2008-10-25 2216 JE7YSS        59  25     K0IRL         59  4
QSO: 21000 PH 2008-10-25 2216 JE7YSS        59  25     HK3RA         59  9
QSO: 21000 PH 2008-10-25 2217 JE7YSS        59  25     KI7M          59  3
QSO: 21000 PH 2008-10-25 2217 JE7YSS        59  25     PY3OL         59  11
QSO: 21000 PH 2008-10-25 2218 JE7YSS        59  25     W5CJF         59  4
QSO: 21000 PH 2008-10-25 2218 JE7YSS        59  25     K5ER          59  4
QSO: 21000 PH 2008-10-25 2219 JE7YSS        59  25     KC6R          59  4
QSO: 21000 PH 2008-10-25 2220 JE7YSS        59  25     W6ZEN         59  3
QSO: 21000 PH 2008-10-25 2220 JE7YSS        59  25     W0AIH         59  4
QSO: 21000 PH 2008-10-25 2221 JE7YSS        59  25     K8AZ          59  4
QSO: 21000 PH 2008-10-25 2221 JE7YSS        59  25     KI7AO         59  3
QSO: 21000 PH 2008-10-25 2222 JE7YSS        59  25     KR4F          59  4
QSO: 21000 PH 2008-10-25 2222 JE7YSS        59  25     NW8U          59  5
QSO: 21000 PH 2008-10-25 2223 JE7YSS        59  25     W4RJ          59  4
QSO: 21000 PH 2008-10-25 2223 JE7YSS        59  25     W5RU          59  4
QSO: 21000 PH 2008-10-25 2224 JE7YSS        59  25     KL7VX         59  1
QSO: 21000 PH 2008-10-25 2224 JE7YSS        59  25     W5IO          59  4
QSO: 21000 PH 2008-10-25 2224 JE7YSS        59  25     N7BK          59  3
QSO: 21000 PH 2008-10-25 2224 JE7YSS        59  25     K6III         59  3
QSO: 21000 PH 2008-10-25 2224 JE7YSS        59  25     N7GTE         59  3
QSO: 21000 PH 2008-10-25 2225 JE7YSS        59  25     N4IJ          59  4
QSO: 21000 PH 2008-10-25 2225 JE7YSS        59  25     K5UIC         59  4
QSO: 21000 PH 2008-10-25 2226 JE7YSS        59  25     N7RP          59  4
QSO: 21000 PH 2008-10-25 2226 JE7YSS        59  25     WI9M          59  4
QSO: 21000 PH 2008-10-25 2227 JE7YSS        59  25     N1LN          59  5
QSO: 21000 PH 2008-10-25 2228 JE7YSS        59  25     W9IL          59  4
QSO: 21000 PH 2008-10-25 2228 JE7YSS        59  25     HP1AVS        59  7
QSO: 21000 PH 2008-10-25 2229 JE7YSS        59  25     N2BJ          59  4
QSO: 21000 PH 2008-10-25 2235 JE7YSS        59  25     K7RI          59  3
QSO: 21000 PH 2008-10-25 2236 JE7YSS        59  25     NR5M          59  4
QSO: 21000 PH 2008-10-25 2238 JE7YSS        59  25     K0RF          59  4
QSO: 21000 PH 2008-10-25 2239 JE7YSS        59  25     K0KE          59  4
QSO: 21000 PH 2008-10-25 2239 JE7YSS        59  25     NK7U          59  3
QSO: 21000 PH 2008-10-25 2240 JE7YSS        59  25     K6IDX         59  3
QSO: 21000 PH 2008-10-25 2240 JE7YSS        59  25     ZX5J          59  11
QSO: 21000 PH 2008-10-25 2244 JE7YSS        59  25     PJ2T          59  9
QSO: 21000 PH 2008-10-25 2246 JE7YSS        59  25     PY3DX         59  11
QSO: 21000 PH 2008-10-25 2247 JE7YSS        59  25     KL2R          59  1
QSO: 21000 PH 2008-10-25 2248 JE7YSS        59  25     HP1BYS        59  7
QSO: 21000 PH 2008-10-25 2249 JE7YSS        59  25     LU2QC         59  13
QSO: 21000 PH 2008-10-25 2251 JE7YSS        59  25     WH2X          59  27
QSO: 21000 PH 2008-10-25 2251 JE7YSS        59  25     AL1G          59  1
QSO: 21000 PH 2008-10-25 2251 JE7YSS        59  25     K7RL          59  3
QSO: 21000 PH 2008-10-25 2253 JE7YSS        59  25     NH7FY         59  31
QSO: 21000 PH 2008-10-25 2254 JE7YSS        59  25     AH7C          59  31
QSO: 21000 PH 2008-10-25 2255 JE7YSS        59  25     LU1NDC        59  13
QSO: 21000 PH 2008-10-25 2256 JE7YSS        59  25     AH0BT         59  27
QSO: 21000 PH 2008-10-25 2256 JE7YSS        59  25     KV4T          59  4
QSO: 21000 PH 2008-10-25 2259 JE7YSS        59  25     YV4A          59  9
QSO: 21000 PH 2008-10-25 2259 JE7YSS        59  25     AH2R          59  27
QSO: 21000 PH 2008-10-25 2300 JE7YSS        59  25     KH6MB         59  31
QSO: 21000 PH 2008-10-25 2305 JE7YSS        59  25     KD9MS         59  4
QSO: 21000 PH 2008-10-25 2305 JE7YSS        59  25     K7AWB         59  3
QSO: 21000 PH 2008-10-25 2306 JE7YSS        59  25     WA0WWW        59  3
QSO: 21000 PH 2008-10-25 2306 JE7YSS        59  25     LU9FFZ        59  13
QSO: 21000 PH 2008-10-25 2307 JE7YSS        59  25     WH2DX         59  27
QSO: 21000 PH 2008-10-25 2309 JE7YSS        59  25     KL2R          59  1
QSO: 21000 PH 2008-10-25 2309 JE7YSS        59  25     N9HZ          59  4
QSO: 21000 PH 2008-10-25 2310 JE7YSS        59  25     K5BDM         59  4
QSO: 21000 PH 2008-10-25 2313 JE7YSS        59  25     LV6D          59  13
QSO: 21000 PH 2008-10-25 2314 JE7YSS        59  25     PY2YU         59  11
QSO: 21000 PH 2008-10-25 2315 JE7YSS        59  25     PW2D          59  11
QSO: 21000 PH 2008-10-25 2316 JE7YSS        59  25     LT1F          59  13
QSO: 21000 PH 2008-10-25 2316 JE7YSS        59  25     KH7U          59  31
QSO: 21000 PH 2008-10-25 2317 JE7YSS        59  25     NH6P          59  31
QSO: 21000 PH 2008-10-25 2319 JE7YSS        59  25     LW5ET         59  13
QSO: 21000 PH 2008-10-25 2321 JE7YSS        59  25     KL7CQ         59  1
QSO: 21000 PH 2008-10-25 2322 JE7YSS        59  25     TG9NX         59  7
QSO: 14000 PH 2008-10-25 2325 JE7YSS        59  25     HQ3Z          59  7
QSO: 14000 PH 2008-10-25 2326 JE7YSS        59  25     ZW5B          59  11
QSO: 14000 PH 2008-10-25 2327 JE7YSS        59  25     YB1AR         59  28
QSO: 14000 PH 2008-10-25 2328 JE7YSS        59  25     PW2D          59  11
QSO: 14000 PH 2008-10-25 2330 JE7YSS        59  25     9M8Z          59  28
QSO: 14000 PH 2008-10-25 2331 JE7YSS        59  25     PP5AR         59  11
QSO: 14000 PH 2008-10-25 2331 JE7YSS        59  25     VE6AO         59  4
QSO: 14000 PH 2008-10-25 2332 JE7YSS        59  25     LT1F          59  13
QSO: 14000 PH 2008-10-25 2336 JE7YSS        59  25     8P5A          59  8
QSO: 14000 PH 2008-10-25 2338 JE7YSS        59  25     PZ5Z          59  9
QSO: 14000 PH 2008-10-25 2346 JE7YSS        59  25     W7YED         59  3
QSO: 14000 PH 2008-10-25 2347 JE7YSS        59  25     PT2CM         59  11
QSO: 14000 PH 2008-10-25 2348 JE7YSS        59  25     N7BV          59  3
QSO: 28000 PH 2008-10-26 0131 JE7YSS        59  25     VK4WR         59  30
QSO: 28000 PH 2008-10-26 0132 JE7YSS        59  25     VK4YN         59  30
QSO: 28000 PH 2008-10-26 0133 JE7YSS        59  25     VK4CZ         59  30
QSO: 28000 PH 2008-10-26 0134 JE7YSS        59  25     VK2CA         59  30
QSO: 14000 PH 2008-10-26 0138 JE7YSS        59  25     CV5D          59  13
QSO: 14000 PH 2008-10-26 0139 JE7YSS        59  25     LS2D          59  13
QSO: 14000 PH 2008-10-26 0140 JE7YSS        59  25     N6NF          59  3
QSO: 14000 PH 2008-10-26 0140 JE7YSS        59  25     K6XX          59  3
QSO: 14000 PH 2008-10-26 0142 JE7YSS        59  25     HS0ZCW        59  26
QSO: 14000 PH 2008-10-26 0144 JE7YSS        59  25     K6HNZ         59  3
QSO: 14000 PH 2008-10-26 0144 JE7YSS        59  25     B4X           59  24
QSO: 14000 PH 2008-10-26 0145 JE7YSS        59  25     KI7M          59  3
QSO: 14000 PH 2008-10-26 0146 JE7YSS        59  25     K7ZSD         59  3
QSO: 14000 PH 2008-10-26 0147 JE7YSS        59  25     AH6NF         59  31
QSO: 14000 PH 2008-10-26 0148 JE7YSS        59  25     K7RL          59  3
QSO: 14000 PH 2008-10-26 0149 JE7YSS        59  25     RW0CV         59  19
QSO: 14000 PH 2008-10-26 0151 JE7YSS        59  25     BV0J          59  24
QSO: 14000 PH 2008-10-26 0152 JE7YSS        59  25     VE7SV         59  3
QSO: 14000 PH 2008-10-26 0153 JE7YSS        59  25     LP1H          59  13
QSO: 14000 PH 2008-10-26 0154 JE7YSS        59  25     B4B           59  24
QSO: 14000 PH 2008-10-26 0154 JE7YSS        59  25     W7WA          59  3
QSO: 14000 PH 2008-10-26 0155 JE7YSS        59  25     RN0JJ         59  19
QSO: 14000 PH 2008-10-26 0157 JE7YSS        59  25     9M2CCO        59  28
QSO: 14000 PH 2008-10-26 0158 JE7YSS        59  25     K7RI          59  3
QSO: 14000 PH 2008-10-26 0159 JE7YSS        59  25     BX6AP         59  24
QSO: 14000 PH 2008-10-26 0200 JE7YSS        59  25     B4S           59  24
QSO: 14000 PH 2008-10-26 0202 JE7YSS        59  25     9M8YY         59  28
QSO: 14000 PH 2008-10-26 0203 JE7YSS        59  25     HS0AC         59  26
QSO: 14000 PH 2008-10-26 0204 JE7YSS        59  25     RV0AL         59  18
QSO: 21000 PH 2008-10-26 0206 JE7YSS        59  25     CX5TR         59  13
QSO: 28000 PH 2008-10-26 0212 JE7YSS        59  25     AH2R          59  27
QSO: 28000 PH 2008-10-26 0215 JE7YSS        59  25     KG6DX         59  27
QSO: 21000 PH 2008-10-26 0219 JE7YSS        59  25     VK4WR         59  30
QSO: 21000 PH 2008-10-26 0219 JE7YSS        59  25     ZM2M          59  32
QSO: 21000 PH 2008-10-26 0221 JE7YSS        59  25     VK2CA         59  30
QSO: 21000 PH 2008-10-26 0222 JE7YSS        59  25     WH2D          59  27
QSO: 21000 PH 2008-10-26 0223 JE7YSS        59  25     VR2XMT        59  24
QSO: 21000 PH 2008-10-26 0224 JE7YSS        59  25     YC9MDX        59  28
QSO: 21000 PH 2008-10-26 0226 JE7YSS        59  25     B7P           59  24
QSO: 21000 PH 2008-10-26 0226 JE7YSS        59  25     B1Z           59  24
QSO: 21000 PH 2008-10-26 0227 JE7YSS        59  25     BA6IV         59  24
QSO: 21000 PH 2008-10-26 0228 JE7YSS        59  25     VK1CC         59  30
QSO: 21000 PH 2008-10-26 0230 JE7YSS        59  25     RK9JWV        59  17
QSO: 21000 PH 2008-10-26 0231 JE7YSS        59  25     VK7ZE         59  30
QSO: 21000 PH 2008-10-26 0233 JE7YSS        59  25     V8AQM         59  28
QSO: 21000 PH 2008-10-26 0235 JE7YSS        59  25     VK8FGNT       59  29
QSO: 21000 PH 2008-10-26 0236 JE7YSS        59  25     VK2XN         59  30
QSO: 21000 PH 2008-10-26 0238 JE7YSS        59  25     VK7GN         59  30
QSO: 21000 PH 2008-10-26 0238 JE7YSS        59  25     ZL3TE         59  32
QSO: 21000 PH 2008-10-26 0239 JE7YSS        59  25     ZL1BYZ        59  32
QSO: 28000 PH 2008-10-26 0243 JE7YSS        59  25     VR2ZQZ/P      59  24
QSO: 28000 PH 2008-10-26 0244 JE7YSS        59  25     VR2XMT        59  24
QSO: 28000 PH 2008-10-26 0246 JE7YSS        59  25     WH2D          59  27
QSO: 28000 PH 2008-10-26 0247 JE7YSS        59  25     DX1DBT        59  27
QSO: 28000 PH 2008-10-26 0248 JE7YSS        59  25     WH2DX         59  27
QSO: 14000 PH 2008-10-26 0249 JE7YSS        59  25     RA0QQ         59  19
QSO: 14000 PH 2008-10-26 0250 JE7YSS        59  25     RA0QD         59  19
QSO: 14000 PH 2008-10-26 0251 JE7YSS        59  25     HL2FDW        59  25
QSO: 14000 PH 2008-10-26 0252 JE7YSS        59  25     DU9RG         59  27
QSO: 14000 PH 2008-10-26 0252 JE7YSS        59  25     E21EIC        59  26
QSO: 14000 PH 2008-10-26 0253 JE7YSS        59  25     VR2YYW        59  24
QSO: 14000 PH 2008-10-26 0254 JE7YSS        59  25     DX1O          59  27
QSO: 14000 PH 2008-10-26 0255 JE7YSS        59  25     BA4KA         59  24
QSO: 14000 PH 2008-10-26 0257 JE7YSS        59  25     HS0ZGD        59  26
QSO: 14000 PH 2008-10-26 0259 JE7YSS        59  25     T88AC         59  27
QSO: 14000 PH 2008-10-26 0300 JE7YSS        59  25     KH6LC         59  31
QSO: 14000 PH 2008-10-26 0301 JE7YSS        59  25     RA0QC         59  19
QSO: 14000 PH 2008-10-26 0302 JE7YSS        59  25     DX9DX         59  27
QSO: 14000 PH 2008-10-26 0302 JE7YSS        59  25     YB0ZZ         59  28
QSO: 14000 PH 2008-10-26 0303 JE7YSS        59  25     RW0A          59  18
QSO: 14000 PH 2008-10-26 0304 JE7YSS        59  25     KL7CQ         59  1
QSO: 14000 PH 2008-10-26 0306 JE7YSS        59  25     DX1CW         59  27
QSO: 28000 PH 2008-10-26 0308 JE7YSS        59  25     T8IC          59  27
QSO: 28000 PH 2008-10-26 0311 JE7YSS        59  25     VK4FOLO       59  30
QSO: 28000 PH 2008-10-26 0314 JE7YSS        59  25     BA7IO         59  24
QSO: 21000 PH 2008-10-26 0315 JE7YSS        59  25     BX4AQ         59  24
