START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.23.0
CONTEST: CQ-WW-SSB
CALLSIGN: FY5KE
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 16303200
OPERATORS: F1HAR F5HRY F6FGZ F6FVY FY5FY
CLUB: BAVARIAN CONTEST CLUB
NAME: RADIO AMATEURS CLUB DE KOUROU (RACK)
SOAPBOX: We thought that z9 was the place to be at the very low bottom of the
SOAPBOX: solar  cycle. We can now say that it is not ! As probably all the
SOAPBOX: other teams in this area, we had to suffer from very bad  conditions
SOAPBOX: on the upper bands (which would start at 14 MHz ...), each QSO being a
SOAPBOX: struggle. For the first time, we did not run (or less than half an
SOAPBOX: hour, and if "run" is the appropriate terminology) on 10m. The top
SOAPBOX: band was a good one this year, let's remain positive ! No doubt that
SOAPBOX: our major M/S competitors in NW africa will be far ahead. First time
SOAPBOX: we used our brand new K3's. Quite glad with them, eventhough
SOAPBOX: switching from good old "analog" tranceivers to state of art digital
SOAPBOX: machines may be disturbing, especially regarding the RX audio.  CU
SOAPBOX: next year, hopefully with an upgraded antenna setup (yes we can ...).
SOAPBOX: Vy 73 The FY5KE team.
QSO: 14225 PH 2008-10-25 0000 FY5KE         59  09     JL6MSN        59  25     0
QSO: 14225 PH 2008-10-25 0000 FY5KE         59  09     JA7YAA        59  25     0
QSO: 14225 PH 2008-10-25 0001 FY5KE         59  09     KB1H          59  05     0
QSO: 21260 PH 2008-10-25 0001 FY5KE         59  09     TI8II         59  07     1
QSO: 14225 PH 2008-10-25 0001 FY5KE         59  09     ZY7C          59  11     0
QSO: 14225 PH 2008-10-25 0001 FY5KE         59  09     W1GQ          59  05     0
QSO: 14225 PH 2008-10-25 0001 FY5KE         59  09     K2DM          59  05     0
QSO: 14225 PH 2008-10-25 0001 FY5KE         59  09     K2DB          59  05     0
QSO: 14225 PH 2008-10-25 0002 FY5KE         59  09     K1RX          59  05     0
QSO: 14225 PH 2008-10-25 0002 FY5KE         59  09     N1EU          59  05     0
QSO: 14225 PH 2008-10-25 0002 FY5KE         59  09     JE1FQV        59  25     0
QSO: 14225 PH 2008-10-25 0002 FY5KE         59  09     NP4Z          59  08     0
QSO: 14225 PH 2008-10-25 0003 FY5KE         59  09     K2CS          59  05     0
QSO: 14225 PH 2008-10-25 0003 FY5KE         59  09     AB2DE         59  05     0
QSO: 21282 PH 2008-10-25 0003 FY5KE         59  09     CE1W          59  12     1
QSO: 14225 PH 2008-10-25 0003 FY5KE         59  09     W2YR          59  05     0
QSO: 21310 PH 2008-10-25 0003 FY5KE         59  09     PY2YU         59  11     1
QSO: 14225 PH 2008-10-25 0004 FY5KE         59  09     AL2V          59  01     0
QSO: 21313 PH 2008-10-25 0004 FY5KE         59  09     HC8A          59  10     1
QSO: 14225 PH 2008-10-25 0004 FY5KE         59  09     JA8EIA        59  25     0
QSO: 14225 PH 2008-10-25 0004 FY5KE         59  09     JR1BLX        59  25     0
QSO: 14225 PH 2008-10-25 0004 FY5KE         59  09     K3NA          59  05     0
QSO: 21318 PH 2008-10-25 0005 FY5KE         59  09     HQ3Z          59  07     1
QSO: 14225 PH 2008-10-25 0006 FY5KE         59  09     JH2BNL        59  25     0
QSO: 14225 PH 2008-10-25 0006 FY5KE         59  09     W1RZF         59  05     0
QSO: 14225 PH 2008-10-25 0006 FY5KE         59  09     WR2G          59  05     0
