START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: DK3GI
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: DK3GI
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28032 CW 2025-12-13 0722 DK3GI         599 1 ZS1C          599 117
QSO: 28009 CW 2025-12-13 1237 DK3GI         599 38 OT6M          599 345
QSO: 28011 CW 2025-12-13 1238 DK3GI         599 039 HB2T          599 213
QSO: 28011 CW 2025-12-13 1239 DK3GI         599 040 W2RQ          599 NJ
QSO: 28012 CW 2025-12-13 1239 DK3GI         599 041 YT0Z          599 524
QSO: 28013 CW 2025-12-13 1240 DK3GI         599 42 LY6O          599 54
QSO: 28013 CW 2025-12-13 1241 DK3GI         599 043 HG3N          599 469
QSO: 28015 CW 2025-12-13 1243 DK3GI         599 044 WP4TZ         599 212
QSO: 28016 CW 2025-12-13 1244 DK3GI         599 45 WO4O          599 FL
QSO: 28018 CW 2025-12-13 1246 DK3GI         599 46 VA1EET        599 NS
QSO: 28019 CW 2025-12-13 1247 DK3GI         599 47 N4SS          599 KY
QSO: 28020 CW 2025-12-13 1247 DK3GI         599 48 W1KM          599 MA
QSO: 28021 CW 2025-12-13 1248 DK3GI         599 049 W1EQ          599 CT
QSO: 28021 CW 2025-12-13 1248 DK3GI         599 050 W3RJ          599 PA
QSO: 28000 CW 2025-12-13 1249 DK3GI         599 051 N4KS          599 FL
QSO: 28022 CW 2025-12-13 1249 DK3GI         599 52 W1RCR         599 FL
QSO: 28023 CW 2025-12-13 1250 DK3GI         599 54 FM5BH         599 443
QSO: 28023 CW 2025-12-13 1250 DK3GI         599 53 VA2WA         599 QC
QSO: 28000 CW 2025-12-13 1252 DK3GI         599 55 N8II          599 WV
QSO: 28026 CW 2025-12-13 1252 DK3GI         599 56 NJ4P          599 TN
QSO: 28026 CW 2025-12-13 1254 DK3GI         599 067 K3ZO          599 MD
QSO: 28028 CW 2025-12-13 1254 DK3GI         599 058 HA3DX         599 382
QSO: 28028 CW 2025-12-13 1255 DK3GI         599 59 N4BP          599 FL
QSO: 28029 CW 2025-12-13 1255 DK3GI         599 60 NN4N          599 FL
QSO: 28031 CW 2025-12-13 1257 DK3GI         599 62 K1LT          599 OH
QSO: 28031 CW 2025-12-13 1257 DK3GI         599 61 KR2AA         599 NY
QSO: 28035 CW 2025-12-13 1259 DK3GI         599 063 YU1UN         599 461
QSO: 28055 CW 2025-12-13 1259 DK3GI         599 64 N4HB          599 VA
QSO: 28057 CW 2025-12-13 1300 DK3GI         599 65 K1JB          599 ME
QSO: 28059 CW 2025-12-13 1301 DK3GI         599 67 PC0A          599 357
QSO: 28059 CW 2025-12-13 1301 DK3GI         599 66 VA3CW         599 ON
QSO: 28059 CW 2025-12-13 1302 DK3GI         599 168 N4QWF         599 VA
QSO: 28000 CW 2025-12-13 1303 DK3GI         599 070 KC3C          599 PA
QSO: 28059 CW 2025-12-13 1303 DK3GI         599 069 AI9T          599 IL
QSO: 28059 CW 2025-12-13 1303 DK3GI         599 71 KP4AA         599 632
QSO: 28059 CW 2025-12-13 1304 DK3GI         599 72 N4PSE         599 NC
QSO: 28059 CW 2025-12-13 1304 DK3GI         599 73 WB2CPU        599 MA
QSO: 28000 CW 2025-12-13 1305 DK3GI         599 74 VA3HY         599 ON
QSO: 28000 CW 2025-12-13 1306 DK3GI         599 77 WD2E          599 FL
QSO: 28059 CW 2025-12-13 1306 DK3GI         599 075 K2MAS         599 VA
QSO: 28059 CW 2025-12-13 1306 DK3GI         599 76 KI9A          599 IL
QSO: 28059 CW 2025-12-13 1307 DK3GI         599 078 PA5WT         599 255
QSO: 28059 CW 2025-12-13 1307 DK3GI         599 079 VA3FH         599 ON
QSO: 28000 CW 2025-12-13 1308 DK3GI         599 080 9J2FI         599 345
QSO: 28059 CW 2025-12-13 1309 DK3GI         599 081 N4AO          599 FL
QSO: 28106 CW 2025-12-13 1310 DK3GI         599 82 WF4DX         599 FL
QSO: 28000 CW 2025-12-13 1311 DK3GI         599 083 DL1JDQ        599 074
QSO: 28107 CW 2025-12-13 1311 DK3GI         599 84 W3OU          599 MD
QSO: 28000 CW 2025-12-13 1312 DK3GI         599 085 WB2AMU        599 NY
QSO: 28107 CW 2025-12-13 1313 DK3GI         599 86 K3QP          599 PA
QSO: 28095 CW 2025-12-13 1325 DK3GI         599 87 VY2OX         599 PE
QSO: 28098 CW 2025-12-13 1329 DK3GI         599 89 K9OM          599 FL
QSO: 28000 CW 2025-12-13 1330 DK3GI         599 91 HC2GRC        599 222
QSO: 28052 CW 2025-12-13 1333 DK3GI         599 92 VP9I          599 458
QSO: 28000 CW 2025-12-13 1334 DK3GI         599 093 K3ZV          599 FL
QSO: 28092 CW 2025-12-13 1344 DK3GI         599 94 VA3SP         599 ON
QSO: 28010 CW 2025-12-13 1345 DK3GI         599 095 DL1NKB        599 033
QSO: 28000 CW 2025-12-13 1346 DK3GI         599 96 N2JJ          599 NY
QSO: 28092 CW 2025-12-13 1346 DK3GI         599 97 KD3RF         599 PA
QSO: 28092 CW 2025-12-13 1347 DK3GI         599 98 WN7S          599 VA
QSO: 28052 CW 2025-12-13 1349 DK3GI         599 99 TI8X          599 312
QSO: 28039 CW 2025-12-13 1352 DK3GI         599 190 OY1CT         599 438
QSO: 28080 CW 2025-12-13 1353 DK3GI         599 101 NO8C          599 OH
QSO: 28106 CW 2025-12-13 1355 DK3GI         599 102 KS1J          599 RI
QSO: 28107 CW 2025-12-13 1357 DK3GI         599 103 UT7W          599 165
QSO: 28107 CW 2025-12-13 1358 DK3GI         599 104 N3AM          599 MD
QSO: 28107 CW 2025-12-13 1359 DK3GI         599 105 YU1LA         599 118
QSO: 28107 CW 2025-12-13 1400 DK3GI         599 108 N9DJ          599 IL
QSO: 28107 CW 2025-12-13 1403 DK3GI         599 107 N5REL         599 TX
QSO: 28107 CW 2025-12-13 1403 DK3GI         599 109 VA3OKG        599 ON
QSO: 28000 CW 2025-12-13 1404 DK3GI         599 110 N5CO          599 OK
QSO: 28107 CW 2025-12-13 1405 DK3GI         599 111 AE1T          599 NH
QSO: 28107 CW 2025-12-13 1405 DK3GI         599 112 N2NC          599 NJ
QSO: 28107 CW 2025-12-13 1407 DK3GI         599 115 AC9S          599 IL
QSO: 28107 CW 2025-12-13 1407 DK3GI         599 114 HG2DX         599 140
QSO: 28107 CW 2025-12-13 1408 DK3GI         599 116 DK7XX         599 127
QSO: 28107 CW 2025-12-13 1409 DK3GI         599 117 F8CRS         599 123
QSO: 28000 CW 2025-12-13 1410 DK3GI         599 118 K0EA          599 MN
QSO: 28107 CW 2025-12-13 1410 DK3GI         599 119 VE3FH         599 ON
QSO: 28107 CW 2025-12-13 1411 DK3GI         599 121 HA7MF         599 153
QSO: 28107 CW 2025-12-13 1411 DK3GI         599 120 KW4RB         599 VA
QSO: 28000 CW 2025-12-13 1412 DK3GI         599 123 K2YAZ         599 MI
QSO: 28107 CW 2025-12-13 1412 DK3GI         599 122 K2YG          599 NJ
QSO: 28107 CW 2025-12-13 1412 DK3GI         599 124 NS4X          599 TN
QSO: 28107 CW 2025-12-13 1412 DK3GI         599 125 W2KA          599 NY
QSO: 28107 CW 2025-12-13 1413 DK3GI         599 126 SA2OLM        599 100
QSO: 28107 CW 2025-12-13 1414 DK3GI         599 128 KT8Y          599 MI
QSO: 28107 CW 2025-12-13 1414 DK3GI         599 129 N9XX          599 WI
QSO: 28107 CW 2025-12-13 1459 DK3GI         599 130 K9CW          599 IL
QSO: 28107 CW 2025-12-13 1502 DK3GI         599 134 K4FT          599 SC
QSO: 28107 CW 2025-12-13 1502 DK3GI         599 133 N4KM          599 FL
QSO: 28107 CW 2025-12-13 1503 DK3GI         599 135 NE8P          599 FL
QSO: 28107 CW 2025-12-13 1504 DK3GI         599 137 AE4Y          599 NC
QSO: 28107 CW 2025-12-13 1504 DK3GI         599 136 KJ6XC         599 OH
QSO: 28107 CW 2025-12-13 1505 DK3GI         599 138 KM4FOC        599 AL
QSO: 28107 CW 2025-12-13 1506 DK3GI         599 139 K3TC          599 MD
QSO: 28107 CW 2025-12-13 1508 DK3GI         599 342 S56A          599 130
QSO: 28000 CW 2025-12-13 1509 DK3GI         599 143 KB9DFE        599 WI
QSO: 28000 CW 2025-12-13 1510 DK3GI         599 144 AA8P          599 OH
QSO: 28107 CW 2025-12-13 1510 DK3GI         599 145 IK0FUX        599 233
QSO: 28107 CW 2025-12-13 1511 DK3GI         599 146 W1FJ          599 MA
QSO: 28107 CW 2025-12-13 1513 DK3GI         599 148 PA0O          599 235
QSO: 28107 CW 2025-12-13 1514 DK3GI         599 150 K0XF          599 CO
QSO: 28000 CW 2025-12-13 1515 DK3GI         599 151 VA2AN         599 QC
QSO: 28107 CW 2025-12-13 1516 DK3GI         599 153 N0UI          599 MO
QSO: 28107 CW 2025-12-13 1516 DK3GI         599 152 VE3GSI        599 ON
QSO: 28107 CW 2025-12-13 1518 DK3GI         599 155 AF8A          599 OH
QSO: 28107 CW 2025-12-13 1519 DK3GI         599 156 K4FJW         599 VA
QSO: 28107 CW 2025-12-13 1520 DK3GI         599 157 KU1N          599 MA
QSO: 28000 CW 2025-12-13 1522 DK3GI         599 159 VE3OIL        599 ON
QSO: 28107 CW 2025-12-13 1522 DK3GI         599 160 NN3RP         599 DC
QSO: 28107 CW 2025-12-13 1523 DK3GI         599 163 K1TH          599 MA
QSO: 28107 CW 2025-12-13 1523 DK3GI         599 164 KV8Q          599 OH
QSO: 28107 CW 2025-12-13 1523 DK3GI         599 163 W1TO          599 MA
QSO: 28107 CW 2025-12-13 1523 DK3GI         599 162 W1WBB         599 RI
QSO: 28107 CW 2025-12-13 1524 DK3GI         599 165 KK0U          599 MO
QSO: 28000 CW 2025-12-13 1525 DK3GI         599 166 N3ATQ         599 PA
QSO: 28107 CW 2025-12-13 1525 DK3GI         599 167 AA7V          599 AZ
QSO: 28107 CW 2025-12-13 1526 DK3GI         599 168 N3ND          599 NC
QSO: 28107 CW 2025-12-13 1527 DK3GI         599 170 HA7I          599 430
QSO: 28107 CW 2025-12-13 1527 DK3GI         599 169 K3VA          599 PA
QSO: 28107 CW 2025-12-13 1528 DK3GI         599 171 N2IC          599 NM
QSO: 28000 CW 2025-12-13 1529 DK3GI         599 172 ND0C          599 MN
QSO: 28107 CW 2025-12-13 1529 DK3GI         599 173 K6WSC         599 AZ
QSO: 28000 CW 2025-12-13 1532 DK3GI         599 175 AC7AF         599 WY
QSO: 28107 CW 2025-12-13 1533 DK3GI         599 176 K9WO          599 WI
QSO: 28107 CW 2025-12-13 1534 DK3GI         599 278 K6LL          599 AZ
QSO: 28107 CW 2025-12-13 1537 DK3GI         599 179 9A2CT         599 458
QSO: 28107 CW 2025-12-13 1538 DK3GI         599 180 KB8TYJ        599 MI
QSO: 28107 CW 2025-12-13 1538 DK3GI         599 181 W5VS          599 VA
QSO: 28107 CW 2025-12-13 1539 DK3GI         599 182 AD4EB         599 TN
QSO: 28107 CW 2025-12-13 1539 DK3GI         599 183 K0MPH         599 MN
QSO: 28000 CW 2025-12-13 1540 DK3GI         599 184 KB0LF         599 NE
QSO: 28107 CW 2025-12-13 1541 DK3GI         599 185 AD1C          599 CO
QSO: 28107 CW 2025-12-13 1541 DK3GI         599 186 K5VIP         599 VA
QSO: 28107 CW 2025-12-13 1542 DK3GI         599 188 K5TU          599 TX
QSO: 28107 CW 2025-12-13 1542 DK3GI         599 187 WG8X          599 OH
QSO: 28107 CW 2025-12-13 1543 DK3GI         599 189 KC9K          599 IL
QSO: 28107 CW 2025-12-13 1543 DK3GI         599 190 N4TZ          599 IN
QSO: 28107 CW 2025-12-13 1544 DK3GI         599 193 K9PW          599 IL
QSO: 28107 CW 2025-12-13 1544 DK3GI         599 192 W7ZR          599 NV
QSO: 28107 CW 2025-12-13 1546 DK3GI         599 194 K1AJ          599 SC
QSO: 28000 CW 2025-12-13 1547 DK3GI         599 196 KG1V          599 NH
QSO: 28065 CW 2025-12-13 1547 DK3GI         599 195 DL4YAO        599 137
QSO: 28107 CW 2025-12-13 1548 DK3GI         599 196 N9GUN         599 IL
QSO: 28000 CW 2025-12-13 1549 DK3GI         599 198 WB9HFK        599 IL
QSO: 28107 CW 2025-12-13 1551 DK3GI         599 199 K4RUM         599 NY
QSO: 28107 CW 2025-12-13 1551 DK3GI         599 200 K8NVR         599 OH
QSO: 28107 CW 2025-12-13 1552 DK3GI         599 201 W0ETT         599 CO
QSO: 28107 CW 2025-12-13 1553 DK3GI         599 203 N0UR          599 MN
QSO: 28107 CW 2025-12-13 1553 DK3GI         599 202 W0RX          599 MN
QSO: 28000 CW 2025-12-13 1554 DK3GI         599 204 K9WA          599 IL
QSO: 28107 CW 2025-12-13 1554 DK3GI         599 205 N7VM          599 CA
QSO: 28107 CW 2025-12-13 1554 DK3GI         599 206 VE3KOT        599 ON
QSO: 28000 CW 2025-12-13 1555 DK3GI         599 209 SP2FAP        599 85
QSO: 28107 CW 2025-12-13 1555 DK3GI         599 208 W1GD          599 MA
QSO: 28107 CW 2025-12-13 1555 DK3GI         599 207 W8XY          599 OH
QSO: 28107 CW 2025-12-13 1556 DK3GI         599 210 W0SLW         599 MO
QSO: 28107 CW 2025-12-13 1557 DK3GI         599 211 K8GL          599 MI
QSO: 28107 CW 2025-12-13 1557 DK3GI         599 212 WA2QAU        599 NY
QSO: 28107 CW 2025-12-13 1558 DK3GI         599 214 K2MK          599 FL
QSO: 28107 CW 2025-12-13 1559 DK3GI         599 215 KC9EE         599 IL
QSO: 28107 CW 2025-12-13 1601 DK3GI         599 217 KB9S          599 WI
QSO: 28107 CW 2025-12-13 1601 DK3GI         599 216 N4AF          599 NC
QSO: 28107 CW 2025-12-13 1602 DK3GI         599 218 KB0V          599 IL
QSO: 28107 CW 2025-12-13 1604 DK3GI         599 220 K7WP          599 AZ
QSO: 28107 CW 2025-12-13 1604 DK3GI         599 221 V51YJ         599 170
QSO: 28107 CW 2025-12-13 1604 DK3GI         599 219 WB3FAE        599 PA
QSO: 28107 CW 2025-12-13 1605 DK3GI         599 222 K9BGL         599 IL
QSO: 28107 CW 2025-12-13 1606 DK3GI         599 223 AA4NO         599 NC
QSO: 28107 CW 2025-12-13 1607 DK3GI         599 224 NI1Q          599 CT
QSO: 28107 CW 2025-12-13 1611 DK3GI         599 227 AI0M          599 MN
QSO: 28107 CW 2025-12-13 1611 DK3GI         599 228 W9XT          599 WI
QSO: 28107 CW 2025-12-13 1612 DK3GI         599 339 AI2U          599 NY
QSO: 28000 CW 2025-12-13 1613 DK3GI         599 231 W5WTX         599 WI
QSO: 28000 CW 2025-12-13 1613 DK3GI         599 230 W9RE          599 IN
QSO: 28000 CW 2025-12-13 1614 DK3GI         599 232 K4BSK         599 NC
QSO: 28107 CW 2025-12-13 1616 DK3GI         599 234 K9DU          599 MN
QSO: 28106 CW 2025-12-13 1621 DK3GI         599 235 N3JT          599 VA
QSO: 28106 CW 2025-12-13 1621 DK3GI         599 236 N3RD          599 PA
QSO: 28106 CW 2025-12-13 1622 DK3GI         599 237 N4IU          599 PA
QSO: 28106 CW 2025-12-13 1622 DK3GI         599 238 W1OP          599 RI
QSO: 28106 CW 2025-12-13 1623 DK3GI         599 239 AJ6V          599 CA
QSO: 28000 CW 2025-12-13 1625 DK3GI         599 240 W4GD          599 FL
QSO: 28001 CW 2025-12-14 0704 DK3GI         599 241 UN3M          599 724
QSO: 28012 CW 2025-12-14 0711 DK3GI         599 242 UP0L          599 1158
QSO: 28014 CW 2025-12-14 0712 DK3GI         599 243 OL7D          599 465
QSO: 28026 CW 2025-12-14 0717 DK3GI         599 244 RZ9L          599 438
QSO: 28041 CW 2025-12-14 0719 DK3GI         599 245 R9TV          599 436
QSO: 28045 CW 2025-12-14 0720 DK3GI         599 246 RW9DX         599 707
QSO: 28057 CW 2025-12-14 0722 DK3GI         599 247 RA9AP         599 341
QSO: 28067 CW 2025-12-14 0723 DK3GI         599 248 RC9T          599 0375
QSO: 28071 CW 2025-12-14 0724 DK3GI         599 249 RU9AC         599 328
QSO: 28042 CW 2025-12-14 0733 DK3GI         599 251 R9SS          599 139
QSO: 28052 CW 2025-12-14 0736 DK3GI         599 252 BY5HB         599 982
QSO: 28055 CW 2025-12-14 0737 DK3GI         599 253 RA0AY         599 0362
QSO: 28000 CW 2025-12-14 0739 DK3GI         599 251 UA9FAR        599 293
QSO: 28061 CW 2025-12-14 0740 DK3GI         599 255 UA9FGJ        599 172
QSO: 28004 CW 2025-12-14 0743 DK3GI         599 257 SN1T          599 406
QSO: 28005 CW 2025-12-14 0744 DK3GI         599 258 JH4UTP        599 1015
QSO: 28010 CW 2025-12-14 0745 DK3GI         599 259 HL2BQG        599 594
QSO: 28013 CW 2025-12-14 0748 DK3GI         599 260 BA4SE         599 60
QSO: 28016 CW 2025-12-14 0753 DK3GI         599 261 VR2VRC        599 975
QSO: 28017 CW 2025-12-14 0754 DK3GI         599 262 DS4EOI        599 1091
QSO: 28029 CW 2025-12-14 0756 DK3GI         599 163 RM9I          599 1011
QSO: 28000 CW 2025-12-14 0757 DK3GI         599 264 VK1A          599 1026
QSO: 28036 CW 2025-12-14 0802 DK3GI         599 265 LZ7A          599 235
QSO: 28037 CW 2025-12-14 0803 DK3GI         599 266 DH8BQA        599 781
QSO: 28000 CW 2025-12-14 1017 DK3GI         599 267 UN7QF         599 0073
QSO: 28090 CW 2025-12-14 1018 DK3GI         599 268 VU2CVS        599 129
QSO: 28084 CW 2025-12-14 1019 DK3GI         599 269 E2A           599 1149
QSO: 28086 CW 2025-12-14 1020 DK3GI         599 270 EV1R          599 471
QSO: 28000 CW 2025-12-14 1023 DK3GI         599 271 VR2TA         599 689
QSO: 28083 CW 2025-12-14 1023 DK3GI         599 272 RC9A          599 545
QSO: 28081 CW 2025-12-14 1024 DK3GI         599 273 LX1NO         599 685
QSO: 28073 CW 2025-12-14 1026 DK3GI         599 274 E72U          599 292
QSO: 28000 CW 2025-12-14 1027 DK3GI         599 275 RK6OU         599 0672
QSO: 28015 CW 2025-12-14 1032 DK3GI         599 276 4J/DC9RI      599 268
QSO: 28021 CW 2025-12-14 1033 DK3GI         599 277 LZ1NK         599 1181
QSO: 28001 CW 2025-12-14 1035 DK3GI         599 278 TT1GD         599 227
QSO: 28003 CW 2025-12-14 1036 DK3GI         599 279 ED7W          599 1411
QSO: 28003 CW 2025-12-14 1037 DK3GI         599 280 RZ9YI         599 467
QSO: 28009 CW 2025-12-14 1045 DK3GI         599 282 R8WO          599 234
QSO: 28011 CW 2025-12-14 1045 DK3GI         599 283 UA9AT         599 547
QSO: 28034 CW 2025-12-14 1047 DK3GI         599 284 5Z4VJ         599 1292
QSO: 28038 CW 2025-12-14 1048 DK3GI         599 285 UA4M          599 1142
QSO: 28050 CW 2025-12-14 1051 DK3GI         599 286 FY5KE         599 2535
QSO: 28051 CW 2025-12-14 1053 DK3GI         599 287 RN4AO         599 230
QSO: 28059 CW 2025-12-14 1056 DK3GI         599 288 RX3RZ         599 343
QSO: 28064 CW 2025-12-14 1056 DK3GI         599 289 R6CC          599 521
QSO: 28067 CW 2025-12-14 1058 DK3GI         599 291 BG0DLA        599 1133
QSO: 28084 CW 2025-12-14 1100 DK3GI         599 292 ES2MC         599 917
QSO: 28030 CW 2025-12-14 1106 DK3GI         599 293 EI7M          599 1531
QSO: 28017 CW 2025-12-14 1109 DK3GI         599 294 R7NW          599 454
QSO: 28019 CW 2025-12-14 1110 DK3GI         599 295 CT1DRB        599 336
QSO: 28021 CW 2025-12-14 1111 DK3GI         599 296 IO5O          599 1091
QSO: 28023 CW 2025-12-14 1112 DK3GI         599 297 TF3EO         599 462
QSO: 28027 CW 2025-12-14 1115 DK3GI         599 298 9A5D          599 1088
QSO: 28032 CW 2025-12-14 1115 DK3GI         599 299 EU8U          599 609
QSO: 28000 CW 2025-12-14 1118 DK3GI         599 300 TF3W          599 174
QSO: 28000 CW 2025-12-14 1119 DK3GI         599 301 SM5INC        599 0638
QSO: 28045 CW 2025-12-14 1120 DK3GI         599 302 E7DX          599 1783
QSO: 28049 CW 2025-12-14 1121 DK3GI         599 303 DL5YM         599 372
QSO: 28053 CW 2025-12-14 1123 DK3GI         599 304 ED7K          599 1247
QSO: 28056 CW 2025-12-14 1124 DK3GI         599 305 R7KW          599 512
QSO: 28065 CW 2025-12-14 1126 DK3GI         599 306 HG8W          599 421
QSO: 28086 CW 2025-12-14 1128 DK3GI         599 307 CW5W          599 2506
QSO: 28065 CW 2025-12-14 1133 DK3GI         599 309 R2FG          599 789
QSO: 28067 CW 2025-12-14 1133 DK3GI         599 308 IO6T          599 1762
QSO: 28039 CW 2025-12-14 1434 DK3GI         599 311 NA8V          599 MI
QSO: 28093 CW 2025-12-14 1434 DK3GI         599 312 K1BX          599 NH
QSO: 28037 CW 2025-12-14 1435 DK3GI         599 313 VE3DZ         599 ON
QSO: 28094 CW 2025-12-14 1437 DK3GI         599 315 K0TT          599 MN
QSO: 28101 CW 2025-12-14 1437 DK3GI         599 316 K8GU          599 OH
QSO: 28095 CW 2025-12-14 1438 DK3GI         599 317 N4ZZ          599 TN
QSO: 28001 CW 2025-12-14 1439 DK3GI         599 319 K7SV          599 VA
QSO: 28063 CW 2025-12-14 1439 DK3GI         599 318 D4C           599 3565
QSO: 28035 CW 2025-12-14 1441 DK3GI         599 321 K5UZ          599 AR
QSO: 28099 CW 2025-12-14 1441 DK3GI         599 322 N0KK          599 MN
QSO: 28117 CW 2025-12-14 1442 DK3GI         599 323 PR1T          599 2199
QSO: 28116 CW 2025-12-14 1443 DK3GI         599 324 IO3X          599 581
QSO: 28116 CW 2025-12-14 1444 DK3GI         599 327 N4QS          599 KY
QSO: 28118 CW 2025-12-14 1444 DK3GI         599 326 W1AO          599 ME
QSO: 28121 CW 2025-12-14 1444 DK3GI         599 325 KU8E          599 GA
QSO: 28101 CW 2025-12-14 1445 DK3GI         599 330 WA2CP         599 NY
QSO: 28102 CW 2025-12-14 1445 DK3GI         599 329 N4OX          599 FL
QSO: 28056 CW 2025-12-14 1446 DK3GI         599 331 VE3EJ         599 ON
QSO: 28085 CW 2025-12-14 1447 DK3GI         599 332 W4NF          599 VA
QSO: 28052 CW 2025-12-14 1448 DK3GI         599 333 W8FJ          599 PA
QSO: 28028 CW 2025-12-14 1449 DK3GI         599 334 KB1W          599 MA
QSO: 28041 CW 2025-12-14 1450 DK3GI         599 335 K4NMR         599 FL
QSO: 28014 CW 2025-12-14 1451 DK3GI         599 336 N1LN          599 NC
QSO: 28111 CW 2025-12-14 1453 DK3GI         599 340 KE2D          599 NJ
QSO: 28123 CW 2025-12-14 1454 DK3GI         599 342 W3KN          599 MD
QSO: 28127 CW 2025-12-14 1454 DK3GI         599 341 WW4XX         599 GA
QSO: 28124 CW 2025-12-14 1455 DK3GI         599 343 NS3T          599 MD
QSO: 28123 CW 2025-12-14 1456 DK3GI         599 344 K3CT          599 PA
QSO: 28000 CW 2025-12-14 1457 DK3GI         599 345 W3SAL         599 WV
QSO: 28123 CW 2025-12-14 1458 DK3GI         599 346 KB3MP         599 PA
QSO: 28123 CW 2025-12-14 1459 DK3GI         599 348 KB3AAY        599 MD
QSO: 28123 CW 2025-12-14 1459 DK3GI         599 347 KB3IBT        599 PA
QSO: 28019 CW 2025-12-14 1501 DK3GI         599 349 K3RA          599 MD
QSO: 28020 CW 2025-12-14 1503 DK3GI         599 350 N4BAA         599 IN
QSO: 28037 CW 2025-12-14 1503 DK3GI         599 351 N3RS          599 PA
QSO: 28088 CW 2025-12-14 1504 DK3GI         599 352 N0AV          599 IA
QSO: 28124 CW 2025-12-14 1504 DK3GI         599 353 KG9X          599 IL
