START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: G3BOY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: G3BOY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28043 CW 2025-12-13 0756 G3BOY         599 1 UA4S          599 99
QSO: 28035 CW 2025-12-13 1635 G3BOY         599 112 K3RA          599 MD
QSO: 28039 CW 2025-12-13 1636 G3BOY         599 114 N5JJ          599 TX
QSO: 28033 CW 2025-12-13 1637 G3BOY         599 117 KD7ND         599 AZ
QSO: 28040 CW 2025-12-13 1637 G3BOY         599 116 AE6Y          599 CA
QSO: 28044 CW 2025-12-13 1638 G3BOY         599 118 VE3AT         599 ON
QSO: 28046 CW 2025-12-13 1639 G3BOY         599 119 WN7S          599 VA
QSO: 28047 CW 2025-12-13 1639 G3BOY         599 120 KB3WD         599 MD
QSO: 28026 CW 2025-12-13 1643 G3BOY         599 122 K7GK          599 CA
QSO: 28081 CW 2025-12-13 1644 G3BOY         599 123 KA9FOX        599 WI
QSO: 28090 CW 2025-12-13 1647 G3BOY         599 125 N2WK          599 NY
QSO: 28091 CW 2025-12-13 1649 G3BOY         599 127 WW4XX         599 GA
QSO: 28000 CW 2025-12-13 1650 G3BOY         599 130 W9RE          599 IN
QSO: 28000 CW 2025-12-13 1652 G3BOY         599 132 K4ZGB         599 AL
QSO: 28090 CW 2025-12-13 1652 G3BOY         599 134 K8GL          599 MI
QSO: 28090 CW 2025-12-13 1652 G3BOY         599 133 KP4AA         599 1230
QSO: 28090 CW 2025-12-13 1653 G3BOY         599 137 N9DJ          599 IL
QSO: 28090 CW 2025-12-13 1653 G3BOY         599 135 WF7T          599 TN
QSO: 28090 CW 2025-12-13 1655 G3BOY         599 139 PA0O          599 333
QSO: 28090 CW 2025-12-13 1655 G3BOY         599 140 VE3TM         599 ON
QSO: 28090 CW 2025-12-13 1658 G3BOY         599 145 N0UR          599 MN
QSO: 28090 CW 2025-12-13 1658 G3BOY         599 143 W4UT          599 TN
QSO: 28091 CW 2025-12-13 1658 G3BOY         599 144 K9PW          599 IL
QSO: 28091 CW 2025-12-13 1658 G3BOY         599 141 PW2K          599 418
QSO: 28091 CW 2025-12-13 1658 G3BOY         599 146 VE3TG         599 ON
QSO: 28000 CW 2025-12-13 1659 G3BOY         599 148 K9XE          599 IL
QSO: 28090 CW 2025-12-13 1659 G3BOY         599 147 W5GAD         599 LA
QSO: 28090 CW 2025-12-13 1659 G3BOY         599 149 WT2P          599 IL
QSO: 28090 CW 2025-12-13 1700 G3BOY         599 150 KC0V          599 CO
QSO: 28090 CW 2025-12-13 1701 G3BOY         599 151 W9TC          599 IN
QSO: 28021 CW 2025-12-13 1703 G3BOY         599 152 KM3T          599 NH
QSO: 28021 CW 2025-12-13 1703 G3BOY         599 153 VE9KK         599 NB
QSO: 28065 CW 2025-12-13 1704 G3BOY         599 154 VE5SF         599 SK
QSO: 28000 CW 2025-12-13 1705 G3BOY         599 156 WJ9B          599 ID
QSO: 28070 CW 2025-12-13 1705 G3BOY         599 155 K5UV          599 OK
QSO: 28106 CW 2025-12-13 1705 G3BOY         599 157 K9RS          599 DE
QSO: 28091 CW 2025-12-13 1706 G3BOY         599 158 N1CGP         599 ME
QSO: 28040 CW 2025-12-13 1707 G3BOY         599 160 W7UT          599 SD
QSO: 28090 CW 2025-12-13 1707 G3BOY         599 162 K1ZZI         599 SC
QSO: 28090 CW 2025-12-13 1707 G3BOY         599 161 N7VM          599 CA
QSO: 28091 CW 2025-12-13 1707 G3BOY         599 159 KG7CW         599 ID
QSO: 28000 CW 2025-12-13 1709 G3BOY         599 164 AC7AF         599 WY
QSO: 28091 CW 2025-12-13 1709 G3BOY         599 163 NE8P          599 FL
QSO: 28109 CW 2025-12-13 1713 G3BOY         599 167 KP2M          599 768
QSO: 28118 CW 2025-12-13 1713 G3BOY         599 168 XE2X          599 TAM
QSO: 28000 CW 2025-12-13 1714 G3BOY         599 169 W2GD          599 PA
QSO: 28007 CW 2025-12-13 1715 G3BOY         599 170 N3UA          599 VA
QSO: 28014 CW 2025-12-13 1715 G3BOY         599 171 K3RV          599 VA
QSO: 28017 CW 2025-12-13 1716 G3BOY         599 172 K1BX          599 NH
QSO: 28018 CW 2025-12-13 1716 G3BOY         599 173 N4OX          599 FL
QSO: 28027 CW 2025-12-13 1717 G3BOY         599 174 VE3JM         599 ON
QSO: 28038 CW 2025-12-13 1718 G3BOY         599 175 K3ZO          599 MD
QSO: 28039 CW 2025-12-13 1718 G3BOY         599 176 NM4AA         599 FL
QSO: 28040 CW 2025-12-13 1719 G3BOY         599 177 N3RS          599 PA
QSO: 28045 CW 2025-12-13 1719 G3BOY         599 178 VA1EET        599 NS
QSO: 28041 CW 2025-12-13 1721 G3BOY         599 179 VA7DX         599 BC
QSO: 28046 CW 2025-12-13 1721 G3BOY         599 180 W6PH          599 CA
QSO: 28048 CW 2025-12-13 1721 G3BOY         599 181 PY2EL         599 90
QSO: 28059 CW 2025-12-13 1722 G3BOY         599 182 K1TO          599 FL
QSO: 28050 CW 2025-12-13 1723 G3BOY         599 184 K6XX          599 CA
QSO: 28062 CW 2025-12-13 1723 G3BOY         599 183 NN4SS         599 SC
QSO: 28049 CW 2025-12-13 1724 G3BOY         599 185 N1LN          599 NC
QSO: 28058 CW 2025-12-13 1724 G3BOY         599 186 WM9C          599 IL
QSO: 28070 CW 2025-12-13 1725 G3BOY         599 187 KE0UI         599 CO
QSO: 28080 CW 2025-12-13 1726 G3BOY         599 188 AA1ON         599 MA
QSO: 28088 CW 2025-12-13 1727 G3BOY         599 189 K2SSS         599 NY
QSO: 28089 CW 2025-12-13 1727 G3BOY         599 190 K3CT          599 PA
QSO: 28091 CW 2025-12-13 1728 G3BOY         599 191 WD0T          599 SD
QSO: 28096 CW 2025-12-13 1728 G3BOY         599 192 WK2G          599 PA
QSO: 28081 CW 2025-12-13 1729 G3BOY         599 194 K1GU          599 TN
QSO: 28097 CW 2025-12-13 1730 G3BOY         599 195 K9CT          599 IL
QSO: 28104 CW 2025-12-13 1730 G3BOY         599 196 W0OR          599 MN
QSO: 28101 CW 2025-12-13 1731 G3BOY         599 198 W0ZA          599 NE
QSO: 28110 CW 2025-12-13 1731 G3BOY         599 197 K3WW          599 NJ
QSO: 28083 CW 2025-12-13 1732 G3BOY         599 200 N4UU          599 FL
QSO: 28085 CW 2025-12-13 1732 G3BOY         599 199 VE6BBP        599 AB
QSO: 28083 CW 2025-12-13 1733 G3BOY         599 201 K5PI          599 TX
QSO: 28099 CW 2025-12-13 1733 G3BOY         599 202 N4EXA         599 FL
QSO: 28092 CW 2025-12-13 1734 G3BOY         599 203 N6XI          599 CA
QSO: 28102 CW 2025-12-13 1734 G3BOY         599 204 WJ1U          599 NH
QSO: 28110 CW 2025-12-13 1735 G3BOY         599 275 K6NV          599 CA
QSO: 28111 CW 2025-12-13 1735 G3BOY         599 206 VA2CZ         599 QC
QSO: 28128 CW 2025-12-13 1736 G3BOY         599 207 K3AJ          599 MD
QSO: 28125 CW 2025-12-13 1737 G3BOY         599 208 N0HJZ         599 MN
QSO: 28108 CW 2025-12-13 1738 G3BOY         599 210 W1AO          599 ME
QSO: 28109 CW 2025-12-13 1738 G3BOY         599 209 WP4TZ         599 566
QSO: 28083 CW 2025-12-13 1739 G3BOY         599 211 K0AV          599 CO
QSO: 28089 CW 2025-12-13 1740 G3BOY         599 212 K6KM          599 CA
QSO: 28071 CW 2025-12-13 1741 G3BOY         599 214 W6EU          599 CA
QSO: 28092 CW 2025-12-13 1741 G3BOY         599 213 K5BG          599 TX
QSO: 28000 CW 2025-12-13 1742 G3BOY         599 216 KN0V          599 MN
QSO: 28078 CW 2025-12-13 1742 G3BOY         599 215 NU6S          599 CA
QSO: 28073 CW 2025-12-13 1743 G3BOY         599 217 K4RUM         599 NY
QSO: 28038 CW 2025-12-13 1744 G3BOY         599 218 AI6O          599 MO
QSO: 28030 CW 2025-12-13 1745 G3BOY         599 220 K2SG          599 FL
QSO: 28031 CW 2025-12-13 1745 G3BOY         599 219 KK1W          599 MA
QSO: 28023 CW 2025-12-13 1746 G3BOY         599 222 NY3A          599 PA
QSO: 28024 CW 2025-12-13 1746 G3BOY         599 221 VE6UM         599 AB
QSO: 28019 CW 2025-12-13 1747 G3BOY         599 223 W4RM          599 NC
QSO: 28022 CW 2025-12-13 1747 G3BOY         599 224 W1RCR         599 FL
QSO: 28009 CW 2025-12-13 1748 G3BOY         599 226 PY2NY         599 118
QSO: 28012 CW 2025-12-13 1748 G3BOY         599 225 WA3AAN        599 PA
QSO: 28055 CW 2025-12-13 1751 G3BOY         599 229 8P5A          599 1397
QSO: 28067 CW 2025-12-13 1753 G3BOY         599 230 N7IV          599 ND
QSO: 28016 CW 2025-12-13 1754 G3BOY         599 231 CX5A          599 463
QSO: 28003 CW 2025-12-13 1755 G3BOY         599 232 AA4NC         599 NC
QSO: 28072 CW 2025-12-13 1757 G3BOY         599 233 K1KD          599 MN
QSO: 28120 CW 2025-12-13 1758 G3BOY         599 234 K7RL          599 WA
QSO: 28008 CW 2025-12-13 1759 G3BOY         599 236 N4AO          599 FL
QSO: 28137 CW 2025-12-13 1759 G3BOY         599 235 LS2D          599 0536
QSO: 28000 CW 2025-12-13 1800 G3BOY         599 237 WA7NB         599 AZ
QSO: 28015 CW 2025-12-13 1800 G3BOY         599 238 K6RO          599 ME
QSO: 28042 CW 2025-12-13 1802 G3BOY         599 239 KA4RRU        599 VA
QSO: 28053 CW 2025-12-13 1802 G3BOY         599 240 N0AT          599 MN
QSO: 28069 CW 2025-12-13 1803 G3BOY         599 241 W4NZ          599 TN
QSO: 28083 CW 2025-12-13 1803 G3BOY         599 242 K9KJ          599 NY
QSO: 28051 CW 2025-12-13 1804 G3BOY         599 244 K3IE          599 TN
QSO: 28124 CW 2025-12-13 1806 G3BOY         599 246 N4OO          599 GA
QSO: 28128 CW 2025-12-13 1806 G3BOY         599 247 N4QS          599 KY
QSO: 28136 CW 2025-12-13 1807 G3BOY         599 245 KB1EFS        599 MA
QSO: 28123 CW 2025-12-13 1808 G3BOY         599 248 W0ETT         599 CO
QSO: 28000 CW 2025-12-13 1809 G3BOY         599 249 K3LT          599 DE
QSO: 28052 CW 2025-12-13 1810 G3BOY         599 251 N9NC          599 NH
QSO: 28057 CW 2025-12-13 1810 G3BOY         599 252 N2UR          599 MA
QSO: 28061 CW 2025-12-13 1810 G3BOY         599 250 KI1G          599 RI
QSO: 28043 CW 2025-12-13 1812 G3BOY         599 253 NN4N          599 FL
QSO: 28007 CW 2025-12-13 1813 G3BOY         599 254 N3RD          599 PA
QSO: 28006 CW 2025-12-13 1814 G3BOY         599 255 N2MM          599 NJ
QSO: 28010 CW 2025-12-13 1814 G3BOY         599 256 K0AD          599 MN
QSO: 28002 CW 2025-12-13 1816 G3BOY         599 257 N2PP          599 NY
QSO: 28042 CW 2025-12-13 1817 G3BOY         599 258 K4BAI         599 GA
QSO: 28081 CW 2025-12-13 1818 G3BOY         599 259 W9ILY         599 IL
QSO: 28117 CW 2025-12-13 1819 G3BOY         599 260 W0ZB          599 MO
QSO: 28098 CW 2025-12-13 1820 G3BOY         599 261 N3XF          599 PA
QSO: 28067 CW 2025-12-13 1824 G3BOY         599 262 KP2B          599 912
QSO: 28115 CW 2025-12-13 1825 G3BOY         599 263 WF4DX         599 FL
QSO: 28137 CW 2025-12-13 1826 G3BOY         599 264 WR2G          599 NJ
QSO: 28104 CW 2025-12-13 1831 G3BOY         599 266 N4TZ          599 IN
QSO: 28042 CW 2025-12-13 1835 G3BOY         599 267 N4BAA         599 IN
QSO: 28095 CW 2025-12-13 1842 G3BOY         599 269 VE3EJ         599 ON
QSO: 28017 CW 2025-12-13 1844 G3BOY         599 270 HB9FAP        599 589
QSO: 28001 CW 2025-12-13 1848 G3BOY         599 271 TM8O          599 1162
QSO: 28014 CW 2025-12-13 1850 G3BOY         599 272 HG3N          599 955
QSO: 28069 CW 2025-12-13 1852 G3BOY         599 173 E7DX          599 1465
QSO: 28007 CW 2025-12-14 0810 G3BOY         599 274 UA4M          599 886
QSO: 28049 CW 2025-12-14 0813 G3BOY         599 276 RD4F          599 429
QSO: 28062 CW 2025-12-14 0816 G3BOY         599 277 RX3RZ         599 177
QSO: 28000 CW 2025-12-14 0817 G3BOY         599 278 RW4C          599 337
QSO: 28004 CW 2025-12-14 0831 G3BOY         599 279 UR4L          599 267
QSO: 28009 CW 2025-12-14 0853 G3BOY         599 281 P3X           599 1858
QSO: 28049 CW 2025-12-14 0855 G3BOY         599 282 RD0A          599 886
QSO: 28085 CW 2025-12-14 0856 G3BOY         599 283 UC0A          599 822
QSO: 28024 CW 2025-12-14 0859 G3BOY         599 284 RZ9UO         599 290
QSO: 28071 CW 2025-12-14 0913 G3BOY         599 285 RW0AJ         599 467
QSO: 28000 CW 2025-12-14 0914 G3BOY         599 286 RK6OU         599 0566
QSO: 28065 CW 2025-12-14 0915 G3BOY         599 287 RZ3DJ         599 304
QSO: 28051 CW 2025-12-14 0917 G3BOY         599 288 UC8Y          599 928
QSO: 28045 CW 2025-12-14 0918 G3BOY         599 289 RN3QO         599 370
QSO: 28025 CW 2025-12-14 0922 G3BOY         599 291 SV1ME         599 133
QSO: 28017 CW 2025-12-14 0923 G3BOY         599 293 R7NW          599 249
QSO: 28024 CW 2025-12-14 0923 G3BOY         599 292 RL5A          599 37
QSO: 28012 CW 2025-12-14 0924 G3BOY         599 295 SV1JG         599 370
QSO: 28016 CW 2025-12-14 0924 G3BOY         599 294 UW5U          599 146
QSO: 28006 CW 2025-12-14 0925 G3BOY         599 296 RM3A          599 161
QSO: 28054 CW 2025-12-14 0928 G3BOY         599 298 SV8OVJ        599 456
QSO: 28103 CW 2025-12-14 0932 G3BOY         599 299 UA1CUR        599 147
QSO: 28088 CW 2025-12-14 0933 G3BOY         599 300 UP7L          599 623
QSO: 28042 CW 2025-12-14 0935 G3BOY         599 301 RG8U          599 299
QSO: 28033 CW 2025-12-14 0938 G3BOY         599 302 UN8LWW        599 376
QSO: 28070 CW 2025-12-14 0939 G3BOY         599 303 UD8A          599 374
QSO: 28060 CW 2025-12-14 0940 G3BOY         599 304 LZ6W          599 173
QSO: 28083 CW 2025-12-14 0942 G3BOY         599 305 LZ3YY         599 191
QSO: 28056 CW 2025-12-14 0944 G3BOY         599 306 R7KW          599 385
QSO: 28015 CW 2025-12-14 0947 G3BOY         599 309 UZ2M          599 412
QSO: 28020 CW 2025-12-14 0947 G3BOY         599 308 IO9J          599 56
QSO: 28030 CW 2025-12-14 0952 G3BOY         599 310 UA9CTT        599 758
QSO: 28031 CW 2025-12-14 0953 G3BOY         599 311 RT9C          599 551
QSO: 28052 CW 2025-12-14 0954 G3BOY         599 312 RC9A          599 527
QSO: 28018 CW 2025-12-14 1626 G3BOY         599 313 VA3WB         599 ON
QSO: 28036 CW 2025-12-14 1628 G3BOY         599 314 W2XL          599 NY
QSO: 28000 CW 2025-12-14 1629 G3BOY         599 315 PY3XX         599 306
QSO: 28062 CW 2025-12-14 1630 G3BOY         599 316 M6T           599 1979
QSO: 28057 CW 2025-12-14 1632 G3BOY         599 317 K0FX          599 CO
QSO: 28050 CW 2025-12-14 1633 G3BOY         599 318 K0XF          599 CO
QSO: 28055 CW 2025-12-14 1634 G3BOY         599 319 VA3OKG        599 ON
QSO: 28036 CW 2025-12-14 1635 G3BOY         599 320 W7JET         599 AZ
QSO: 28105 CW 2025-12-14 1637 G3BOY         599 321 VE3DZ         599 ON
QSO: 28050 CW 2025-12-14 1641 G3BOY         599 323 FY5KE         599 3248
QSO: 28008 CW 2025-12-14 1644 G3BOY         599 314 XE2S          599 SON
QSO: 28048 CW 2025-12-14 1647 G3BOY         599 325 NX5M          599 TX
QSO: 28007 CW 2025-12-14 1649 G3BOY         599 326 NO5Z          599 NM
QSO: 28001 CW 2025-12-14 1650 G3BOY         599 327 EA8RM         599 632
QSO: 28031 CW 2025-12-14 1653 G3BOY         599 329 WB8JUI        599 OH
QSO: 28030 CW 2025-12-14 1654 G3BOY         599 330 N8LJ          599 MI
QSO: 28055 CW 2025-12-14 1656 G3BOY         599 334 N5TJ          599 TX
QSO: 28056 CW 2025-12-14 1656 G3BOY         599 335 AD5A          599 TX
QSO: 28059 CW 2025-12-14 1700 G3BOY         599 339 KU2M          599 NJ
QSO: 28051 CW 2025-12-14 1701 G3BOY         599 340 N2NT          599 NJ
QSO: 28032 CW 2025-12-14 1703 G3BOY         599 341 VA3TNM        599 ON
QSO: 28002 CW 2025-12-14 1704 G3BOY         599 342 AA1K          599 DE
QSO: 28028 CW 2025-12-14 1704 G3BOY         599 341 K4SO          599 VA
QSO: 28050 CW 2025-12-14 1705 G3BOY         599 345 NO8C          599 OH
QSO: 28051 CW 2025-12-14 1705 G3BOY         599 344 K1XM          599 MA
QSO: 28047 CW 2025-12-14 1706 G3BOY         599 346 NK2Y          599 NY
QSO: 28090 CW 2025-12-14 1708 G3BOY         599 347 WA2CP         599 NY
QSO: 28088 CW 2025-12-14 1709 G3BOY         599 348 W1GD          599 MA
QSO: 28090 CW 2025-12-14 1710 G3BOY         599 339 K1TH          599 MA
QSO: 28057 CW 2025-12-14 1711 G3BOY         599 350 WA1S          599 FL
QSO: 28065 CW 2025-12-14 1712 G3BOY         599 351 N4HB          599 VA
QSO: 28033 CW 2025-12-14 1713 G3BOY         599 353 N2GC          599 NY
QSO: 28042 CW 2025-12-14 1713 G3BOY         599 352 K3JT          599 WV
QSO: 28034 CW 2025-12-14 1716 G3BOY         599 356 K4OV          599 NC
QSO: 28048 CW 2025-12-14 1717 G3BOY         599 357 KW8N          599 OH
QSO: 28057 CW 2025-12-14 1718 G3BOY         599 358 W8ZN          599 VA
QSO: 28044 CW 2025-12-14 1720 G3BOY         599 359 M2A           599 800
