START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-10
CALLSIGN: GM3YOR
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: GM3YOR
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-10 ARRL/arrl_10_meter_contest/2025.
QSO: 28017 CW 2025-12-13 1101 GM3YOR        599 012 YT0Z          599 381
QSO: 28039 CW 2025-12-13 1350 GM3YOR        599 71 NS4X          599 TN
QSO: 28039 CW 2025-12-13 1350 GM3YOR        599 72 WT9U          599 IN
QSO: 28039 CW 2025-12-13 1350 GM3YOR        599 070 YU1YV         599 260
QSO: 28000 CW 2025-12-13 1352 GM3YOR        599 73 K4EJ          599 FL
QSO: 28039 CW 2025-12-13 1354 GM3YOR        599 75 US4EX         599 147
QSO: 28039 CW 2025-12-13 1500 GM3YOR        599 76 K0KX          599 SD
QSO: 28039 CW 2025-12-13 1500 GM3YOR        599 77 KG4W          599 VA
QSO: 28039 CW 2025-12-13 1501 GM3YOR        599 78 W1ARY         599 CT
QSO: 28039 CW 2025-12-13 1502 GM3YOR        599 80 W8FJ          599 PA
QSO: 28000 CW 2025-12-13 1503 GM3YOR        599 081 WA8RCN        599 OH
QSO: 28000 CW 2025-12-13 1504 GM3YOR        599 83 W5WTX         599 WI
QSO: 28039 CW 2025-12-13 1504 GM3YOR        599 82 K2UA          599 NY
QSO: 28039 CW 2025-12-13 1505 GM3YOR        599 085 K1HTV         599 VA
QSO: 28000 CW 2025-12-13 1507 GM3YOR        599 85 NI3H          599 PA
QSO: 28039 CW 2025-12-13 1508 GM3YOR        599 088 K1TH          599 MA
QSO: 28039 CW 2025-12-13 1508 GM3YOR        599 086 K3TM          599 MD
QSO: 28038 CW 2025-12-13 1509 GM3YOR        599 090 N2NT          599 NJ
QSO: 28039 CW 2025-12-13 1509 GM3YOR        599 089 AD4IE         599 NC
QSO: 28039 CW 2025-12-13 1509 GM3YOR        599 087 N9GUN         599 IL
QSO: 28039 CW 2025-12-13 1510 GM3YOR        599 91 K0BH          599 CO
QSO: 28039 CW 2025-12-13 1510 GM3YOR        599 92 N2MM          599 NJ
QSO: 28039 CW 2025-12-13 1511 GM3YOR        599 93 NI1Q          599 CT
QSO: 28000 CW 2025-12-13 1512 GM3YOR        599 094 N2AXX         599 NJ
QSO: 28038 CW 2025-12-13 1512 GM3YOR        599 095 N4AO          599 FL
QSO: 28039 CW 2025-12-13 1513 GM3YOR        599 96 W0CP          599 CO
QSO: 28039 CW 2025-12-13 1515 GM3YOR        599 100 KA3D          599 PA
QSO: 28039 CW 2025-12-13 1516 GM3YOR        599 101 K1KP          599 MA
QSO: 28039 CW 2025-12-13 1517 GM3YOR        599 102 W0VX          599 TX
QSO: 28039 CW 2025-12-13 1517 GM3YOR        599 103 W8FN          599 NC
QSO: 28039 CW 2025-12-13 1518 GM3YOR        599 103 K4BAI         599 GA
QSO: 28039 CW 2025-12-13 1518 GM3YOR        599 105 KE4EA         599 SC
QSO: 28038 CW 2025-12-13 1521 GM3YOR        599 108 K8GL          599 MI
QSO: 28039 CW 2025-12-13 1521 GM3YOR        599 109 N0XM          599 KS
QSO: 28000 CW 2025-12-13 1523 GM3YOR        599 111 W1AO          599 ME
QSO: 28039 CW 2025-12-13 1524 GM3YOR        599 112 AB0S          599 NE
QSO: 28039 CW 2025-12-13 1524 GM3YOR        599 113 N3FJP         599 MD
QSO: 28039 CW 2025-12-13 1525 GM3YOR        599 114 K1AJ          599 SC
QSO: 28039 CW 2025-12-13 1526 GM3YOR        599 115 AA1ON         599 MA
QSO: 28000 CW 2025-12-13 1528 GM3YOR        599 117 K9WA          599 IL
QSO: 28039 CW 2025-12-13 1528 GM3YOR        599 118 K0KT          599 IA
QSO: 28039 CW 2025-12-13 1529 GM3YOR        599 119 VE3WUE        599 ON
QSO: 28039 CW 2025-12-13 1531 GM3YOR        599 121 W4TG          599 VA
QSO: 28039 CW 2025-12-13 1532 GM3YOR        599 122 N4EXA         599 FL
QSO: 28039 CW 2025-12-13 1532 GM3YOR        599 123 N4OX          599 FL
QSO: 28039 CW 2025-12-13 1534 GM3YOR        599 126 VE3SMA        599 ON
QSO: 28039 CW 2025-12-13 1534 GM3YOR        599 127 W1OP          599 RI
QSO: 28039 CW 2025-12-13 1535 GM3YOR        599 128 KS1J          599 RI
QSO: 28000 CW 2025-12-13 1537 GM3YOR        599 130 K4BSK         599 NC
QSO: 28039 CW 2025-12-13 1537 GM3YOR        599 128 K1ZZI         599 SC
QSO: 28038 CW 2025-12-13 1538 GM3YOR        599 131 K8MP          599 OH
QSO: 28000 CW 2025-12-13 1539 GM3YOR        599 132 KO4TFE        599 KY
QSO: 28039 CW 2025-12-13 1539 GM3YOR        599 133 W4EE          599 FL
QSO: 28039 CW 2025-12-13 1540 GM3YOR        599 134 AC9S          599 IL
QSO: 28039 CW 2025-12-13 1540 GM3YOR        599 135 AI6O          599 MO
QSO: 28039 CW 2025-12-13 1541 GM3YOR        599 136 W9TD          599 IL
QSO: 28039 CW 2025-12-13 1544 GM3YOR        599 141 K0PC          599 MN
QSO: 28039 CW 2025-12-13 1544 GM3YOR        599 140 N0YY          599 VA
QSO: 28000 CW 2025-12-13 1545 GM3YOR        599 147 N5PYY         599 PA
QSO: 28039 CW 2025-12-13 1546 GM3YOR        599 143 W4UT          599 TN
QSO: 28000 CW 2025-12-13 1547 GM3YOR        599 144 NN7A          599 CO
QSO: 28039 CW 2025-12-13 1547 GM3YOR        599 146 N1CGP         599 ME
QSO: 28039 CW 2025-12-13 1548 GM3YOR        599 146 WJ2D          599 NC
QSO: 28039 CW 2025-12-13 1549 GM3YOR        599 148 KY6AA         599 IL
QSO: 28039 CW 2025-12-13 1549 GM3YOR        599 147 W3HKK         599 OH
QSO: 28039 CW 2025-12-13 1551 GM3YOR        599 150 VA3SP         599 ON
QSO: 28039 CW 2025-12-13 1552 GM3YOR        599 151 K9CW          599 IL
QSO: 28039 CW 2025-12-13 1553 GM3YOR        599 152 WA9LEY        599 IL
QSO: 28039 CW 2025-12-13 1553 GM3YOR        599 153 WV4AM         599 TN
QSO: 28039 CW 2025-12-13 1555 GM3YOR        599 154 N4IW          599 VA
QSO: 28039 CW 2025-12-13 1558 GM3YOR        599 156 W1KM          599 MA
QSO: 28039 CW 2025-12-13 1559 GM3YOR        599 157 K9WO          599 WI
QSO: 28000 CW 2025-12-13 1600 GM3YOR        599 158 K4ZGB         599 AL
QSO: 28039 CW 2025-12-13 1600 GM3YOR        599 159 KE2D          599 NJ
QSO: 28039 CW 2025-12-13 1601 GM3YOR        599 160 W1RM          599 CT
QSO: 28039 CW 2025-12-13 1604 GM3YOR        599 163 K9YC          599 CA
QSO: 28039 CW 2025-12-13 1605 GM3YOR        599 164 K2RB          599 CT
QSO: 28039 CW 2025-12-13 1607 GM3YOR        599 166 W2AW          599 NJ
QSO: 28039 CW 2025-12-13 1610 GM3YOR        599 170 K9QC          599 WI
QSO: 28039 CW 2025-12-13 1610 GM3YOR        599 168 N1GN          599 NH
QSO: 28039 CW 2025-12-13 1610 GM3YOR        599 169 N3UA          599 VA
QSO: 28039 CW 2025-12-13 1611 GM3YOR        599 171 N1API         599 CT
QSO: 28000 CW 2025-12-13 1612 GM3YOR        599 172 K4ORD         599 VA
QSO: 28039 CW 2025-12-13 1612 GM3YOR        599 173 W4MY          599 NC
QSO: 28039 CW 2025-12-13 1613 GM3YOR        599 175 WN7S          599 VA
QSO: 28039 CW 2025-12-13 1644 GM3YOR        599 177 AD4EB         599 TN
QSO: 28039 CW 2025-12-13 1645 GM3YOR        599 187 K0DG          599 NE
QSO: 28039 CW 2025-12-13 1650 GM3YOR        599 179 K6OK          599 CA
QSO: 28039 CW 2025-12-13 1653 GM3YOR        599 182 K2MK          599 FL
QSO: 28000 CW 2025-12-13 1654 GM3YOR        599 183 KS7T          599 MT
QSO: 28000 CW 2025-12-13 1655 GM3YOR        599 184 N2JJ          599 NY
QSO: 28039 CW 2025-12-13 1656 GM3YOR        599 185 W6EU          599 CA
QSO: 28039 CW 2025-12-13 1657 GM3YOR        599 186 NK2Y          599 NY
QSO: 28000 CW 2025-12-13 1658 GM3YOR        599 187 W3SAL         599 WV
QSO: 28039 CW 2025-12-13 1659 GM3YOR        599 188 ZW8T          599 283
QSO: 28038 CW 2025-12-13 1701 GM3YOR        599 189 K3ZO          599 MD
QSO: 28029 CW 2025-12-13 1703 GM3YOR        599 190 N6RV          599 CA
QSO: 28029 CW 2025-12-13 1704 GM3YOR        599 192 K1BUK         599 CT
QSO: 28029 CW 2025-12-13 1704 GM3YOR        599 191 N0UY          599 MN
QSO: 28029 CW 2025-12-13 1706 GM3YOR        599 194 KA6BIM        599 OR
QSO: 28029 CW 2025-12-13 1708 GM3YOR        599 195 KA4JRY        599 GA
QSO: 28045 CW 2025-12-13 1717 GM3YOR        599 198 K6AM          599 CA
QSO: 28013 CW 2025-12-14 0726 GM3YOR        599 201 OQ5M          599 661
QSO: 28023 CW 2025-12-14 0812 GM3YOR        599 202 SV8OVJ        599 419
QSO: 28021 CW 2025-12-14 0813 GM3YOR        599 203 LZ1NK         599 1037
QSO: 28023 CW 2025-12-14 0817 GM3YOR        599 204 LZ6E          599 539
QSO: 28029 CW 2025-12-14 0820 GM3YOR        599 205 R7LV          599 210
QSO: 28035 CW 2025-12-14 0821 GM3YOR        599 206 YT3X          599 1302
QSO: 28060 CW 2025-12-14 0901 GM3YOR        599 208 LZ6W          599 122
QSO: 28052 CW 2025-12-14 0905 GM3YOR        599 219 UA4S          599 1103
QSO: 28046 CW 2025-12-14 0907 GM3YOR        599 112 EC5K          599 930
QSO: 28043 CW 2025-12-14 0911 GM3YOR        599 212 R3ZZ          599 641
QSO: 28036 CW 2025-12-14 0914 GM3YOR        599 213 YO8FC         599 102
QSO: 28030 CW 2025-12-14 0918 GM3YOR        599 214 9A5D          599 985
QSO: 28025 CW 2025-12-14 0920 GM3YOR        599 214 SV1ME         599 126
QSO: 28024 CW 2025-12-14 0924 GM3YOR        599 217 RL5A          599 40
QSO: 28037 CW 2025-12-14 0927 GM3YOR        599 218 LZ9W          599 1166
QSO: 28037 CW 2025-12-14 0929 GM3YOR        599 219 YO3GEK        599 0242
QSO: 28038 CW 2025-12-14 0932 GM3YOR        599 220 YO6FNA        599 200
QSO: 28037 CW 2025-12-14 0933 GM3YOR        599 221 LZ3TL         599 23
QSO: 28039 CW 2025-12-14 0937 GM3YOR        599 222 IT9ESW        599 0105
QSO: 28038 CW 2025-12-14 0938 GM3YOR        599 223 M0DHO         599 953
QSO: 28034 CW 2025-12-14 0940 GM3YOR        599 224 5Z4VJ         599 1190
QSO: 28033 CW 2025-12-14 0941 GM3YOR        599 225 MM2N          599 976
QSO: 28048 CW 2025-12-14 1101 GM3YOR        599 226 DH8BQA        599 941
QSO: 28050 CW 2025-12-14 1103 GM3YOR        599 228 CT7BTL        599 211
QSO: 28050 CW 2025-12-14 1103 GM3YOR        599 227 UW5IM         599 249
QSO: 28050 CW 2025-12-14 1104 GM3YOR        599 229 RZ3AV         599 171
QSO: 28050 CW 2025-12-14 1105 GM3YOR        599 230 TA7OYG        599 156
QSO: 28050 CW 2025-12-14 1106 GM3YOR        599 231 GM4Z          599 005
QSO: 28000 CW 2025-12-14 1107 GM3YOR        599 232 EA7BEZ        599 252
QSO: 28050 CW 2025-12-14 1108 GM3YOR        599 233 RU5X          599 155
QSO: 28050 CW 2025-12-14 1109 GM3YOR        599 235 RT5P          599 283
QSO: 28050 CW 2025-12-14 1109 GM3YOR        599 234 YP8T          599 825
QSO: 28050 CW 2025-12-14 1110 GM3YOR        599 236 PD9DX         599 283
QSO: 28050 CW 2025-12-14 1111 GM3YOR        599 237 MM1E          599 200
QSO: 28050 CW 2025-12-14 1112 GM3YOR        599 238 EF5Y          599 1663
QSO: 28050 CW 2025-12-14 1113 GM3YOR        599 239 EA5AKM        599 120
QSO: 28000 CW 2025-12-14 1115 GM3YOR        599 240 US5VX         599 141
QSO: 28051 CW 2025-12-14 1115 GM3YOR        599 241 UR7EC         599 135
QSO: 28050 CW 2025-12-14 1117 GM3YOR        599 244 EW8DX         599 0356
QSO: 28050 CW 2025-12-14 1118 GM3YOR        599 245 UT7W          599 320
QSO: 28050 CW 2025-12-14 1120 GM3YOR        599 046 EA8BW         599 1044
QSO: 28050 CW 2025-12-14 1121 GM3YOR        599 247 IT9ODQ        599 0196
QSO: 28050 CW 2025-12-14 1123 GM3YOR        599 249 EU8U          599 620
QSO: 28050 CW 2025-12-14 1123 GM3YOR        599 248 SN8T          599 382
QSO: 28050 CW 2025-12-14 1125 GM3YOR        599 250 RD4F          599 618
QSO: 28050 CW 2025-12-14 1125 GM3YOR        599 261 UN6GK         599 0373
QSO: 28050 CW 2025-12-14 1126 GM3YOR        599 252 YO9IUP        599 122
QSO: 28050 CW 2025-12-14 1128 GM3YOR        599 253 UT3UZ         599 158
QSO: 28050 CW 2025-12-14 1130 GM3YOR        599 255 YO4NF         599 492
QSO: 28050 CW 2025-12-14 1131 GM3YOR        599 256 CE4KS         599 489
QSO: 28050 CW 2025-12-14 1131 GM3YOR        599 256 YO7ARZ        599 26
QSO: 28050 CW 2025-12-14 1133 GM3YOR        599 257 R3VL          599 111
QSO: 28050 CW 2025-12-14 1134 GM3YOR        599 258 UA5R          599 445
QSO: 28050 CW 2025-12-14 1134 GM3YOR        599 259 YU5R          599 667
QSO: 28050 CW 2025-12-14 1135 GM3YOR        599 260 YU2M          599 367
QSO: 28050 CW 2025-12-14 1136 GM3YOR        599 262 RJ6K          599 147
QSO: 28050 CW 2025-12-14 1136 GM3YOR        599 261 UT1AA         599 80
QSO: 28050 CW 2025-12-14 1137 GM3YOR        599 263 VO1HP         599 NF
QSO: 28050 CW 2025-12-14 1137 GM3YOR        599 264 YO4FHU        599 251
QSO: 28000 CW 2025-12-14 1144 GM3YOR        599 265 RA3DGH        599 111
QSO: 28050 CW 2025-12-14 1145 GM3YOR        599 266 E20HHK        599 294
QSO: 28050 CW 2025-12-14 1146 GM3YOR        599 267 YO6LA         599 34
QSO: 28000 CW 2025-12-14 1147 GM3YOR        599 268 YO4BEX        599 082
QSO: 28050 CW 2025-12-14 1147 GM3YOR        599 270 R9FT          599 947
QSO: 28000 CW 2025-12-14 1148 GM3YOR        599 271 RV3DBK        599 167
QSO: 28051 CW 2025-12-14 1149 GM3YOR        599 272 ZA1RR         599 146
QSO: 28050 CW 2025-12-14 1151 GM3YOR        599 273 ER1AA         599 155
QSO: 28050 CW 2025-12-14 1151 GM3YOR        599 274 LZ3YY         599 267
QSO: 28050 CW 2025-12-14 1153 GM3YOR        599 275 SM3GSK        599 202
QSO: 28050 CW 2025-12-14 1154 GM3YOR        599 277 UP4L          599 1274
QSO: 28050 CW 2025-12-14 1155 GM3YOR        599 278 UX1VT         599 202
QSO: 28050 CW 2025-12-14 1156 GM3YOR        599 279 SV1AZL        599 363
QSO: 28050 CW 2025-12-14 1157 GM3YOR        599 280 SV2/SV4IMN    599 69
QSO: 28000 CW 2025-12-14 1158 GM3YOR        599 282 RW3AI         599 225
QSO: 28050 CW 2025-12-14 1201 GM3YOR        599 283 LZ2RS         599 305
QSO: 28050 CW 2025-12-14 1203 GM3YOR        599 284 R2ZU          599 082
QSO: 28050 CW 2025-12-14 1204 GM3YOR        599 285 LZ6K          599 769
QSO: 28050 CW 2025-12-14 1208 GM3YOR        599 286 IZ8EFD        599 0191
QSO: 28050 CW 2025-12-14 1210 GM3YOR        599 187 ER3UA         599 130
QSO: 28050 CW 2025-12-14 1212 GM3YOR        599 288 RY2A          599 110
QSO: 28050 CW 2025-12-14 1212 GM3YOR        599 289 UA4M          599 1237
QSO: 28000 CW 2025-12-14 1213 GM3YOR        599 290 Z35F          599 288
QSO: 28050 CW 2025-12-14 1215 GM3YOR        599 291 PC0A          599 929
QSO: 28050 CW 2025-12-14 1215 GM3YOR        599 292 UW5U          599 195
QSO: 28050 CW 2025-12-14 1216 GM3YOR        599 293 UR4L          599 372
QSO: 28000 CW 2025-12-14 1217 GM3YOR        599 295 YO8BDW        599 8
QSO: 28050 CW 2025-12-14 1219 GM3YOR        599 397 E70Y          599 255
QSO: 28050 CW 2025-12-14 1219 GM3YOR        599 296 HA6IAM        599 211
QSO: 28050 CW 2025-12-14 1220 GM3YOR        599 298 UT4QM         599 92
QSO: 28050 CW 2025-12-14 1221 GM3YOR        599 299 YO2IS         599 180
QSO: 28000 CW 2025-12-14 1223 GM3YOR        599 300 R2HL          599 075
QSO: 28000 CW 2025-12-14 1326 GM3YOR        599 302 YO2AMU        599 103
QSO: 28050 CW 2025-12-14 1326 GM3YOR        599 303 VE3TM         599 ON
QSO: 28000 CW 2025-12-14 1327 GM3YOR        599 303 VE3OIL        599 ON
QSO: 28050 CW 2025-12-14 1327 GM3YOR        599 304 AC5XK         599 DC
QSO: 28000 CW 2025-12-14 1328 GM3YOR        599 305 W4YE          599 VA
QSO: 28050 CW 2025-12-14 1330 GM3YOR        599 306 W3KN          599 MD
QSO: 28050 CW 2025-12-14 1331 GM3YOR        599 308 K1LZ          599 ME
QSO: 28050 CW 2025-12-14 1331 GM3YOR        599 307 KR2Q          599 NJ
QSO: 28050 CW 2025-12-14 1332 GM3YOR        599 309 W2CDO         599 MD
QSO: 28050 CW 2025-12-14 1333 GM3YOR        599 310 KA4RRU        599 VA
QSO: 28050 CW 2025-12-14 1334 GM3YOR        599 311 N2NC          599 NJ
QSO: 28000 CW 2025-12-14 1336 GM3YOR        599 313 IU0TID        599 57
QSO: 28050 CW 2025-12-14 1338 GM3YOR        599 314 N4AF          599 NC
QSO: 28050 CW 2025-12-14 1341 GM3YOR        599 315 K3AJ          599 MD
QSO: 28000 CW 2025-12-14 1342 GM3YOR        599 316 R6KX          599 140
QSO: 28050 CW 2025-12-14 1344 GM3YOR        599 317 KB3AAY        599 MD
QSO: 28043 CW 2025-12-14 1351 GM3YOR        599 319 NN4SS         599 SC
QSO: 28043 CW 2025-12-14 1352 GM3YOR        599 321 NE8P          599 FL
QSO: 28043 CW 2025-12-14 1355 GM3YOR        599 323 N4BAA         599 IN
QSO: 28000 CW 2025-12-14 1357 GM3YOR        599 322 IS0ESG        599 0189
QSO: 28043 CW 2025-12-14 1358 GM3YOR        599 325 K4HQK         599 VA
QSO: 28039 CW 2025-12-14 1441 GM3YOR        599 326 N2YO          599 VA
QSO: 28039 CW 2025-12-14 1442 GM3YOR        599 327 K3TC          599 MD
QSO: 28039 CW 2025-12-14 1445 GM3YOR        599 328 VA3OKG        599 ON
QSO: 28000 CW 2025-12-14 1446 GM3YOR        599 330 N3ATQ         599 PA
QSO: 28000 CW 2025-12-14 1447 GM3YOR        599 331 N1SP          599 VT
QSO: 28000 CW 2025-12-14 1448 GM3YOR        599 334 WB2AMU        599 NY
QSO: 28039 CW 2025-12-14 1448 GM3YOR        599 333 VA3CW         599 ON
QSO: 28039 CW 2025-12-14 1450 GM3YOR        599 355 K3CT          599 PA
QSO: 28039 CW 2025-12-14 1452 GM3YOR        599 338 N3FCP         599 PA
QSO: 28039 CW 2025-12-14 1453 GM3YOR        599 348 W3CT          599 PA
QSO: 28039 CW 2025-12-14 1453 GM3YOR        599 340 WS9V          599 IL
QSO: 28039 CW 2025-12-14 1454 GM3YOR        599 341 VE3DZ         599 ON
QSO: 28039 CW 2025-12-14 1456 GM3YOR        599 343 AA3S          599 MD
QSO: 28039 CW 2025-12-14 1456 GM3YOR        599 332 XE3A          599 YUC
QSO: 28039 CW 2025-12-14 1457 GM3YOR        599 344 VP9I          599 1347
QSO: 28039 CW 2025-12-14 1458 GM3YOR        599 345 K3JT          599 WV
QSO: 28039 CW 2025-12-14 1458 GM3YOR        599 346 WS9M          599 NY
QSO: 28039 CW 2025-12-14 1459 GM3YOR        599 347 N2ZX          599 NY
QSO: 28039 CW 2025-12-14 1500 GM3YOR        599 348 W1DYJ         599 MA
QSO: 28039 CW 2025-12-14 1500 GM3YOR        599 349 WM8C          599 MI
QSO: 28039 CW 2025-12-14 1502 GM3YOR        599 350 CO2JD         599 361
QSO: 28039 CW 2025-12-14 1502 GM3YOR        599 351 N2SQW         599 NY
QSO: 28039 CW 2025-12-14 1504 GM3YOR        599 352 W2EQ          599 NJ
QSO: 28039 CW 2025-12-14 1505 GM3YOR        599 354 VE2OWL        599 QC
QSO: 28000 CW 2025-12-14 1506 GM3YOR        599 356 K2KT          599 VA
QSO: 28039 CW 2025-12-14 1509 GM3YOR        599 359 W8HAP         599 ME
QSO: 28039 CW 2025-12-14 1510 GM3YOR        599 360 N0HJZ         599 MN
QSO: 28039 CW 2025-12-14 1510 GM3YOR        599 361 N3RD          599 PA
QSO: 28039 CW 2025-12-14 1512 GM3YOR        599 363 NJ4P          599 TN
QSO: 28039 CW 2025-12-14 1513 GM3YOR        599 364 VE3XAT        599 ON
QSO: 28039 CW 2025-12-14 1515 GM3YOR        599 365 K2NV          599 NY
QSO: 28000 CW 2025-12-14 1516 GM3YOR        599 366 KN0V          599 MN
QSO: 28039 CW 2025-12-14 1518 GM3YOR        599 368 K0AP          599 KS
QSO: 28039 CW 2025-12-14 1519 GM3YOR        599 369 W1FJ          599 MA
QSO: 28039 CW 2025-12-14 1520 GM3YOR        599 370 W1RCR         599 FL
QSO: 28039 CW 2025-12-14 1522 GM3YOR        599 372 AA3B          599 PA
QSO: 28039 CW 2025-12-14 1522 GM3YOR        599 371 N3ZA          599 PA
QSO: 28039 CW 2025-12-14 1524 GM3YOR        599 374 N6NT          599 NC
QSO: 28039 CW 2025-12-14 1524 GM3YOR        599 373 W2PA          599 NY
QSO: 28039 CW 2025-12-14 1525 GM3YOR        599 375 K0FX          599 CO
QSO: 28000 CW 2025-12-14 1526 GM3YOR        599 377 W9RE          599 IN
QSO: 28039 CW 2025-12-14 1526 GM3YOR        599 376 K8OS          599 MN
QSO: 28039 CW 2025-12-14 1530 GM3YOR        599 379 WO4O          599 FL
QSO: 28039 CW 2025-12-14 1531 GM3YOR        599 380 N0XT          599 MN
QSO: 28039 CW 2025-12-14 1532 GM3YOR        599 381 W4IX          599 SC
QSO: 28039 CW 2025-12-14 1533 GM3YOR        599 382 AF8A          599 OH
