START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: OK2BMU
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0601 OK2BMU        59  1 JN99CT   S59P          59  1 JN86AO  
QSO: 144300 PH 2026-08-02 0602 OK2BMU        59  2 JN99CT   OM3W          59  4 JN99CH  
QSO: 144300 PH 2026-08-02 0604 OK2BMU        59  3 JN99CT   SP9KDA        59  3 JO90PP  
QSO: 144300 PH 2026-08-02 0609 OK2BMU        59  4 JN99CT   SN9AT         59  6 JO90NC  
QSO: 144300 PH 2026-08-02 0611 OK2BMU        59  5 JN99CT   SN7L          59  16 JO91QF 
QSO: 144300 PH 2026-08-02 0618 OK2BMU        59  6 JN99CT   OK1DOL        59  12 JN69OU 
QSO: 144100 CW 2026-08-02 0639 OK2BMU        599 7 JN99CT   YO5AVN        599 4 KN17WW  
QSO: 144300 PH 2026-08-02 0650 OK2BMU        59  8 JN99CT   S50C          59  75 JN76JG 
QSO: 144300 PH 2026-08-02 0659 OK2BMU        59  9 JN99CT   OM5AW         59  68 JN98AH 
QSO: 144300 PH 2026-08-02 0704 OK2BMU        59  10 JN99CT  S59DEM        59  98 JN75DS 
QSO: 144100 CW 2026-08-02 0717 OK2BMU        599 11 JN99CT  9A5M          599 39 JN95IS 
QSO: 144100 CW 2026-08-02 0719 OK2BMU        599 12 JN99CT  HG6Z          599 29 JN97WV 
QSO: 144100 CW 2026-08-02 0721 OK2BMU        599 13 JN99CT  9A0V          599 40 JN95PE 
QSO: 144300 PH 2026-08-02 0730 OK2BMU        59  14 JN99CT  OE5BGN/P      59  84 JN68WS 
QSO: 144100 CW 2026-08-02 0757 OK2BMU        599 15 JN99CT  OE/OL1P       599 65 JN77VS 
QSO: 144100 CW 2026-08-02 0759 OK2BMU        599 16 JN99CT  OK1RDO        599 16 JN69KL 
QSO: 144100 CW 2026-08-02 0802 OK2BMU        599 17 JN99CT  SO9TA/P       599 1 JN99NS  
QSO: 144100 CW 2026-08-02 0805 OK2BMU        599 18 JN99CT  S57LM         599 31 JN76HD 
QSO: 144100 CW 2026-08-02 0808 OK2BMU        599 19 JN99CT  OK2KPD        599 25 JO80UB 
