START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: S51WC
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0601 S51WC         59  1 JN75OT   SP9KDA        59  1 JO90PP  
QSO: 144300 PH 2026-08-02 0603 S51WC         59  2 JN75OT   OE5HKT/P      59  4 JN87FI  
QSO: 144300 PH 2026-08-02 0606 S51WC         59  3 JN75OT   S59DEM        59  10 JN75DS 
QSO: 144300 PH 2026-08-02 0607 S51WC         59  4 JN75OT   OM5AW         59  6 JN98AH  
QSO: 144300 PH 2026-08-02 0608 S51WC         59  5 JN75OT   S53I          59  12 JN76CK 
QSO: 144300 PH 2026-08-02 0612 S51WC         59  6 JN75OT   S59P          59  20 JN86AO 
QSO: 144300 PH 2026-08-02 0615 S51WC         59  7 JN75OT   9A2BD         59  21 JN85EI 
QSO: 144300 PH 2026-08-02 0616 S51WC         59  8 JN75OT   9A1AAY        59  16 JN85PJ 
QSO: 144300 PH 2026-08-02 0617 S51WC         59  9 JN75OT   S50D          59  13 JN75RX 
QSO: 144300 PH 2026-08-02 0618 S51WC         59  10 JN75OT  S50C          59  32 JN76JG 
QSO: 144300 PH 2026-08-02 0620 S51WC         59  11 JN75OT  SN7L          59  19 JO91QF 
QSO: 144300 PH 2026-08-02 0621 S51WC         59  12 JN75OT  9A9Z          59  10 JN75XV 
QSO: 144100 CW 2026-08-02 0624 S51WC         599 13 JN75OT  9A0V          599 17 JN95PE 
QSO: 144100 CW 2026-08-02 0626 S51WC         599 14 JN75OT  9A1N          599 18 JN85LI 
QSO: 144100 CW 2026-08-02 0642 S51WC         599 15 JN75OT  HG6Z          599 14 JN97WV 
QSO: 144100 CW 2026-08-02 0649 S51WC         599 16 JN75OT  IK4GNG        599 12 JN64FB 
QSO: 144300 PH 2026-08-02 0650 S51WC         59  17 JN75OT  S53O          59  22 JN86AT 
QSO: 144300 PH 2026-08-02 0655 S51WC         59  18 JN75OT  S53XX         59  41 JN76GI 
QSO: 144300 PH 2026-08-02 0657 S51WC         59  19 JN75OT  9A1I          59  29 JN85FS 
QSO: 144300 PH 2026-08-02 0700 S51WC         59  20 JN75OT  S55TZ         59  19 JN76PB 
