START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: 9A2MF
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0801 9A2MF         59  1 JN65TJ   IK1YEZ        59  89 JN44PS 
QSO: 144300 PH 2026-08-02 0803 9A2MF         59  2 JN65TJ   S59DEM        59  181 JN75DS
QSO: 144300 PH 2026-08-02 0805 9A2MF         59  3 JN65TJ   IK6LZA        59  193 JN63MS
QSO: 144300 PH 2026-08-02 0807 9A2MF         59  4 JN65TJ   S59P          59  151 JN86AO
QSO: 144300 PH 2026-08-02 0811 9A2MF         59  5 JN65TJ   IK3RBQ        59  33 JN65DR 
QSO: 144300 PH 2026-08-02 0812 9A2MF         59  6 JN65TJ   IU3LYQ        59  105 JN54KK
QSO: 144300 PH 2026-08-02 0815 9A2MF         59  7 JN65TJ   IN3XSV        59  38 JN55PU 
QSO: 144300 PH 2026-08-02 0816 9A2MF         59  8 JN65TJ   S50K          59  123 JN66TG
QSO: 144300 PH 2026-08-02 0817 9A2MF         59  9 JN65TJ   S53DKR        59  73 JN66XE 
QSO: 144300 PH 2026-08-02 0820 9A2MF         59  10 JN65TJ  9A2PT         59  34 JN75JD 
QSO: 144300 PH 2026-08-02 0826 9A2MF         59  11 JN65TJ  9A/E77Z       59  24 JN75AL 
QSO: 144300 PH 2026-08-02 0830 9A2MF         59  12 JN65TJ  IQ3BM         59  40 JN55PS 
QSO: 144300 PH 2026-08-02 0858 9A2MF         59  13 JN65TJ  IK5AMB        59  68 JN54FF 
QSO: 144100 CW 2026-08-02 0913 9A2MF         599 14 JN65TJ  IK5LWE        599 34 JN54QF 
QSO: 144100 CW 2026-08-02 0916 9A2MF         599 15 JN65TJ  S54MI/P       599 21 JN65XM 
QSO: 144100 CW 2026-08-02 0919 9A2MF         599 16 JN65TJ  9A6A          599 66 JN83GE 
QSO: 144100 CW 2026-08-02 0924 9A2MF         599 17 JN65TJ  IK4GNG        599 52 JN64FB 
QSO: 144100 CW 2026-08-02 0928 9A2MF         599 18 JN65TJ  9A0V          599 90 JN95PE 
QSO: 144100 CW 2026-08-02 0931 9A2MF         599 19 JN65TJ  S58RU         599 21 JN65WM 
