START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: OK1KJO
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0701 OK1KJO        59  1 JO60OK   OL7C          59  33 JO60JJ 
QSO: 144300 PH 2026-08-02 0703 OK1KJO        59  2 JO60OK   OK1DEN        59  15 JO70NP 
QSO: 144300 PH 2026-08-02 0703 OK1KJO        59  3 JO60OK   OM3W          59  63 JN99CH 
QSO: 144300 PH 2026-08-02 0704 OK1KJO        59  4 JO60OK   SP9KDA        59  33 JO90PP 
QSO: 144300 PH 2026-08-02 0705 OK1KJO        59  5 JO60OK   OK1NPF        59  4 JO70UK  
QSO: 144300 PH 2026-08-02 0706 OK1KJO        59  6 JO60OK   OK1DOL        59  53 JN69OU 
QSO: 144300 PH 2026-08-02 0714 OK1KJO        59  7 JO60OK   OK5Z          59  40 JN89AD 
QSO: 144300 PH 2026-08-02 0718 OK1KJO        59  8 JO60OK   OL1B          59  32 JO80IB 
QSO: 144300 PH 2026-08-02 0719 OK1KJO        59  9 JO60OK   OK1AIN        59  9 JN79IR  
QSO: 144300 PH 2026-08-02 0722 OK1KJO        59  10 JO60OK  OM5AW         59  98 JN98AH 
QSO: 144300 PH 2026-08-02 0725 OK1KJO        59  11 JO60OK  OK5Y          59  11 JN79FV 
QSO: 144300 PH 2026-08-02 0732 OK1KJO        59  12 JO60OK  OK1DCI        59  2 JO60ML  
QSO: 144300 PH 2026-08-02 0732 OK1KJO        59  13 JO60OK  OK7CM         59  11 JO70KJ 
QSO: 144300 PH 2026-08-02 0733 OK1KJO        59  14 JO60OK  OK1KAD        59  3 JO60LJ  
QSO: 144300 PH 2026-08-02 0737 OK1KJO        59  15 JO60OK  OK1OPT        59  24 JN69NX 
QSO: 144300 PH 2026-08-02 0738 OK1KJO        59  16 JO60OK  OK1FOX        59  29 JO70ED 
QSO: 144300 PH 2026-08-02 0738 OK1KJO        59  17 JO60OK  OK1QA         59  5 JN79EK  
QSO: 144300 PH 2026-08-02 0740 OK1KJO        59  18 JO60OK  OK1KMR        59  8 JN79HW  
