START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: OK1KN
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0718 OK1KN         59  1 JO70KD   SP9KDA        59  44 JO90PP 
QSO: 144300 PH 2026-08-02 0722 OK1KN         59  2 JO70KD   OE6BGN/P      59  71 JN68WS 
QSO: 144100 CW 2026-08-02 0735 OK1KN         599 3 JO70KD   OK2WO         599 11 JN89IH 
QSO: 144300 PH 2026-08-02 0745 OK1KN         59  4 JO70KD   HA6W          59  81 KN08FB 
QSO: 144300 PH 2026-08-02 0756 OK1KN         59  5 JO70KD   S59DEM        59  170 JN75DS
QSO: 144300 PH 2026-08-02 0759 OK1KN         59  6 JO70KD   OE8SDR/P      59  74 JN76JM 
QSO: 144300 PH 2026-08-02 0803 OK1KN         59  7 JO70KD   OK1DOL        59  109 JN69OU
QSO: 144300 PH 2026-08-02 0804 OK1KN         59  8 JO70KD   OK1NI         59  39 JO70OQ 
QSO: 144100 CW 2026-08-02 0813 OK1KN         599 9 JO70KD   S51ZO         599 43 JN86DR 
QSO: 144100 CW 2026-08-02 0821 OK1KN         599 10 JO70KD  9A0V          599 64 JN95PE 
QSO: 144100 CW 2026-08-02 0830 OK1KN         599 11 JO70KD  SN7L          599 51 JO91QF 
QSO: 144300 PH 2026-08-02 0834 OK1KN         59  12 JO70KD  DK5KMA        59  49 JO50IK 
QSO: 144300 PH 2026-08-02 0841 OK1KN         59  13 JO70KD  9A2BD         59  135 JN85EI
QSO: 144300 PH 2026-08-02 0843 OK1KN         59  14 JO70KD  HA2R          59  190 JN87UE
QSO: 144300 PH 2026-08-02 0846 OK1KN         59  15 JO70KD  OK1DUG        59  37 JO60VR 
QSO: 144300 PH 2026-08-02 0850 OK1KN         59  16 JO70KD  DG0UOG        59  60 JO60QU 
QSO: 144300 PH 2026-08-02 0900 OK1KN         59  17 JO70KD  HG6Z          59  62 JN97WV 
QSO: 144100 CW 2026-08-02 0903 OK1KN         599 18 JO70KD  OL1B          599 66 JO80IB 
QSO: 144100 CW 2026-08-02 0907 OK1KN         599 19 JO70KD  S53XX         599 113 JN76GI
