START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: OK1PGS
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0802 OK1PGS        59  1 JN69RS   OE5BGN/P      59  116 JN68WS
QSO: 144300 PH 2026-08-02 0803 OK1PGS        59  2 JN69RS   OK1DOL        59  108 JN69OU
QSO: 144300 PH 2026-08-02 0805 OK1PGS        59  3 JN69RS   OE5EDR/P      59  54 JN67RS 
QSO: 144300 PH 2026-08-02 0810 OK1PGS        59  4 JN69RS   OE8SDR/P      59  82 JN76JM 
QSO: 144300 PH 2026-08-02 0811 OK1PGS        59  5 JN69RS   OK1KQH        59  18 JN79GO 
QSO: 144300 PH 2026-08-02 0843 OK1PGS        59  6 JN69RS   S59P          59  178 JN86AO
QSO: 144300 PH 2026-08-02 0845 OK1PGS        59  7 JN69RS   DK5KMA        59  57 JO50IK 
QSO: 144100 CW 2026-08-02 0847 OK1PGS        599 8 JN69RS   9A1W          599 72 JN75ST 
QSO: 144300 PH 2026-08-02 0848 OK1PGS        59  9 JN69RS   OM3W          59  171 JN99CH
QSO: 144100 CW 2026-08-02 0849 OK1PGS        599 10 JN69RS  OK1FAV        599 12 JO60JD 
QSO: 144100 CW 2026-08-02 0851 OK1PGS        599 11 JN69RS  9A5M          599 82 JN95IS 
QSO: 144100 CW 2026-08-02 0853 OK1PGS        599 12 JN69RS  HG6Z          599 59 JN97WV 
QSO: 144300 PH 2026-08-02 0857 OK1PGS        59  13 JN69RS  SP9KDA        59  111 JO90PM
QSO: 144100 CW 2026-08-02 0900 OK1PGS        599 14 JN69RS  OL3Z          599 75 JN79FX 
QSO: 144100 CW 2026-08-02 0901 OK1PGS        599 15 JN69RS  9A0V          599 80 JN95PE 
QSO: 144300 PH 2026-08-02 0908 OK1PGS        59  16 JN69RS  S59DEM        59  241 JN75DS
QSO: 144300 PH 2026-08-02 0910 OK1PGS        59  17 JN69RS  OK1NPF        59  66 JO70UK 
QSO: 144300 PH 2026-08-02 0911 OK1PGS        59  18 JN69RS  OK1KJO        59  43 JO60OK 
QSO: 144300 PH 2026-08-02 0912 OK1PGS        59  19 JN69RS  OK1KDA        59  28 JO60LJ 
QSO: 144300 PH 2026-08-02 0912 OK1PGS        59  20 JN69RS  OM5AW         59  183 JN98AH
QSO: 144300 PH 2026-08-02 0914 OK1PGS        59  21 JN69RS  OK1UYR        59  26 JN69XQ 
QSO: 144100 CW 2026-08-02 0916 OK1PGS        599 22 JN69RS  OK1TEH        599 90 JO70FD 
QSO: 144100 CW 2026-08-02 0918 OK1PGS        599 23 JN69RS  OK1DQT        599 48 JN79IX 
QSO: 144100 CW 2026-08-02 0918 OK1PGS        599 24 JN69RS  OK7NV         599 39 JN79HP 
QSO: 144100 CW 2026-08-02 0920 OK1PGS        599 25 JN69RS  HA2R          599 173 JN87UE
QSO: 144100 CW 2026-08-02 0922 OK1PGS        599 26 JN69RS  OK2WO         599 35 JN89IH 
QSO: 144100 CW 2026-08-02 0925 OK1PGS        599 27 JN69RS  S51ZO         599 63 JN86DR 
QSO: 144100 CW 2026-08-02 0933 OK1PGS        599 28 JN69RS  9A7RR         599 110 JN74UT
QSO: 144100 CW 2026-08-02 0939 OK1PGS        599 29 JN69RS  IK4GNG        599 52 JN64FB 
QSO: 144100 CW 2026-08-02 0943 OK1PGS        599 30 JN69RS  S53XX         599 124 JN76GI
QSO: 144300 PH 2026-08-02 0946 OK1PGS        59  31 JN69RS  OL7C          59  126 JO60JJ
QSO: 144300 PH 2026-08-02 0948 OK1PGS        59  32 JN69RS  S50C          59  251 JN76JG
QSO: 144100 CW 2026-08-02 0953 OK1PGS        599 33 JN69RS  OE/OL1P       599 99 JN77VS 
QSO: 144300 PH 2026-08-02 0955 OK1PGS        59  34 JN69RS  9A2BD         59  173 JN85EI
QSO: 144100 CW 2026-08-02 1006 OK1PGS        599 35 JN69RS  OK1MLP        599 21 JN79AV 
QSO: 144100 CW 2026-08-02 1015 OK1PGS        599 36 JN69RS  9A1N          599 88 JN85LI 
QSO: 144300 PH 2026-08-02 1044 OK1PGS        59  37 JN69RS  OK2KRT        59  113 JN99BK
QSO: 144100 CW 2026-08-02 1049 OK1PGS        599 38 JN69RS  HA6W          599 170 KN08FB
QSO: 144300 PH 2026-08-02 1321 OK1PGS        59  39 JN69RS  OK1XZA        59  62 JN79MN 
QSO: 144300 PH 2026-08-02 1329 OK1PGS        59  40 JN69RS  OL5B          59  61 JN89IG 
QSO: 144100 CW 2026-08-02 1334 OK1PGS        599 41 JN69RS  I4CIV         599 69 JN63FX 
QSO: 144300 PH 2026-08-02 1339 OK1PGS        59  42 JN69RS  S53DKR        59  184 JN66XE
QSO: 144100 CW 2026-08-02 1349 OK1PGS        599 43 JN69RS  I1BPU         599 89 JN45CS 
QSO: 144100 CW 2026-08-02 1357 OK1PGS        599 44 JN69RS  9A/S54O       599 146 JN74FM
END-OF-LOG:
