START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Unofficial results - VHFManager
CALLSIGN: HA1WD
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 100W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2026-08-02 0601 HA1WD         59  1 JN87IF   OE5HKT/P      59  3 JN87FI  
QSO: 144300 PH 2026-08-02 0602 HA1WD         59  2 JN87IF   HG1Z          59  3 JN86KU  
QSO: 144300 PH 2026-08-02 0603 HA1WD         59  3 JN87IF   S59P          59  5 JN86AO  
QSO: 144300 PH 2026-08-02 0603 HA1WD         59  4 JN87IF   S56P          59  3 JN76PO  
QSO: 144300 PH 2026-08-02 0604 HA1WD         59  5 JN87IF   S50C          59  11 JN76JG 
QSO: 144300 PH 2026-08-02 0605 HA1WD         59  6 JN87IF   OE6XFG        59  6 JN76VT  
QSO: 144300 PH 2026-08-02 0606 HA1WD         59  7 JN87IF   IQ3CO         59  5 JN55QO  
QSO: 144300 PH 2026-08-02 0608 HA1WD         59  8 JN87IF   S50L          59  11 JN75ES 
QSO: 144300 PH 2026-08-02 0610 HA1WD         59  9 JN87IF   HA2R          59  12 JN87UE 
QSO: 144300 PH 2026-08-02 0610 HA1WD         59  10 JN87IF  S59DEM        59  17 JN75DS 
QSO: 144300 PH 2026-08-02 0614 HA1WD         59  11 JN87IF  OE/OL1P       59  12 JN77VS 
QSO: 144300 PH 2026-08-02 0619 HA1WD         59  12 JN87IF  9A2BD         59  27 JN85EI 
QSO: 144300 PH 2026-08-02 0621 HA1WD         59  13 JN87IF  E73O          59  5 JN95CA  
QSO: 144300 PH 2026-08-02 0622 HA1WD         59  14 JN87IF  S57O          59  19 JN86DT 
QSO: 144100 CW 2026-08-02 0624 HA1WD         599 15 JN87IF  9A6A          599 10 JN83GE 
QSO: 144100 CW 2026-08-02 0626 HA1WD         599 16 JN87IF  IK4GNG        599 2 JN64FB  
QSO: 144100 CW 2026-08-02 0628 HA1WD         599 17 JN87IF  HG6Z          599 11 JN97WV 
QSO: 144300 PH 2026-08-02 0629 HA1WD         59  18 JN87IF  IU3LYQ        59  33 JN54KK 
QSO: 144300 PH 2026-08-02 0631 HA1WD         59  19 JN87IF  IK0RPV        59  3 JN63OI  
