START-OF-LOG: 3.0
CONTEST: SAC-SSB
CALLSIGN: HB9BC
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
OPERATORS: HB9GNZ HB9HEA HB9HBS HB9GYY HB9GYW HB9CYX HB9GHC HB3YLP HB9INF HB3XBC LA0FD
QSO: 21000 PH 2025-10-11 1243 HB9BC         59      21 SJ2W          59      82 0
QSO: 21000 PH 2025-10-11 1245 HB9BC         59      22 OH8X          59      77 0
QSO: 21000 PH 2025-10-11 1246 HB9BC         59      23 OG6N          59      43 0
QSO: 14000 PH 2025-10-11 1249 HB9BC         59      24 LN2T          59      56 0
QSO: 14000 PH 2025-10-11 1251 HB9BC         59      25 8S0C          59      32 0
QSO: 14000 PH 2025-10-11 1252 HB9BC         59      26 OG3B          59      69 0
QSO: 14000 PH 2025-10-11 1255 HB9BC         59      27 OZ2DAN        59       8 0
QSO: 14000 PH 2025-10-11 1300 HB9BC         59      28 JW5X          59     105 0
QSO: 14000 PH 2025-10-11 1302 HB9BC         59      29 OH6MSZ        59      88 0
QSO: 14000 PH 2025-10-11 1303 HB9BC         59      30 OH6DX         59     114 0
QSO: 14000 PH 2025-10-11 1305 HB9BC         59      31 OZ4GM         59      41 0
QSO: 14000 PH 2025-10-11 1309 HB9BC         59      32 LB3AG         59      76 0
QSO: 14000 PH 2025-10-11 1310 HB9BC         59      33 SK3W          59      90 0
QSO: 14000 PH 2025-10-11 1312 HB9BC         59      34 SE4A          59      42 0
QSO: 14000 PH 2025-10-11 1314 HB9BC         59      35 OF9X          59     144 0
QSO: 14000 PH 2025-10-11 1316 HB9BC         59      36 SE5E          59     148 0
QSO: 21000 PH 2025-10-11 1340 HB9BC         59      37 8S8S          59      84 0
QSO: 14000 PH 2025-10-11 1341 HB9BC         59      38 OG5O          59      75 0
QSO: 14000 PH 2025-10-11 1343 HB9BC         59      39 LA1TV         59     140 0
QSO: 14000 PH 2025-10-11 1344 HB9BC         59      40 LN8W          59     128 0
QSO: 14000 PH 2025-10-11 1345 HB9BC         59      41 SM2S          59     125 0
QSO: 14000 PH 2025-10-11 1347 HB9BC         59      42 SK6BA         59      70 0
QSO: 14000 PH 2025-10-11 1349 HB9BC         59      43 SA0IAT        59      90 0
QSO: 14000 PH 2025-10-11 1351 HB9BC         59      44 OZ3PY         59      60 0
QSO: 14000 PH 2025-10-11 1353 HB9BC         59      45 OH2BKX        59      99 0
QSO: 14000 PH 2025-10-11 1354 HB9BC         59      46 SM6M          59     120 0
QSO: 14000 PH 2025-10-11 1356 HB9BC         59      47 SM6YEC        59     105 0
QSO: 14000 PH 2025-10-11 1359 HB9BC         59      48 OH8L          59     151 0
QSO: 14000 PH 2025-10-11 1401 HB9BC         59      49 SK0QO         59     138 0
QSO: 14000 PH 2025-10-11 1403 HB9BC         59      50 SG0X          59     185 0
QSO: 14000 PH 2025-10-11 1404 HB9BC         59      51 OH8X          59     213 0
QSO: 14000 PH 2025-10-11 1405 HB9BC         59      52 SK6D          59      88 0
QSO: 14000 PH 2025-10-11 1407 HB9BC         59      53 SK2A          59      85 0
QSO: 14000 PH 2025-10-11 1409 HB9BC         59      54 OG6N          59     168 0
QSO: 14000 PH 2025-10-11 1412 HB9BC         59      55 OH7JL         59      76 0
QSO: 14000 PH 2025-10-11 1414 HB9BC         59      56 OH1TD         59      10 0
QSO: 14000 PH 2025-10-11 1415 HB9BC         59      57 LC4C          59      46 0
QSO:  7000 PH 2025-10-11 1418 HB9BC         59      58 LN8W          59      55 0
QSO: 21000 PH 2025-10-11 1419 HB9BC         59      59 OX3LX         59      44 0
QSO: 21000 PH 2025-10-11 1420 HB9BC         59      60 OH9GGY        59     122 0
QSO:  7000 PH 2025-10-11 1421 HB9BC         59      61 SK3W          59      53 0
QSO: 14000 PH 2025-10-11 1423 HB9BC         59      62 OH7Z          59     122 0
QSO: 14000 PH 2025-10-11 1425 HB9BC         59      63 OZ0MF         59     152 0
QSO: 14000 PH 2025-10-11 1426 HB9BC         59      64 OH2R          59     238 0
QSO: 14000 PH 2025-10-11 1427 HB9BC         59      65 LA8OM         59     160 0
QSO: 14000 PH 2025-10-11 1430 HB9BC         59      66 LC2D          59      85 0
QSO: 14000 PH 2025-10-11 1431 HB9BC         59      67 OH8K          59     180 0
QSO: 14000 PH 2025-10-11 1432 HB9BC         59      68 OZ5W          59     113 0
QSO: 14000 PH 2025-10-11 1433 HB9BC         59      69 OH6OS         59     236 0
QSO: 14000 PH 2025-10-11 1434 HB9BC         59      70 SA2T          59      98 0
QSO: 14000 PH 2025-10-11 1435 HB9BC         59      71 SG0M          59      88 0
QSO: 14000 PH 2025-10-11 1437 HB9BC         59      72 LA4ESA        59     103 0
QSO: 14000 PH 2025-10-11 1440 HB9BC         59      73 SM4ONW        59     126 0
QSO: 21000 PH 2025-10-11 1443 HB9BC         59      74 SE0X          59     239 0
QSO: 14000 PH 2025-10-11 1445 HB9BC         59      75 OY1R          59     222 0
QSO: 14000 PH 2025-10-11 1446 HB9BC         59      76 SB7S          59     133 0
QSO: 21000 PH 2025-10-11 1447 HB9BC         59      77 LA1UKA        59     180 0
QSO: 14000 PH 2025-10-11 1457 HB9BC         59      78 LC5A          59      80 0
QSO: 14000 PH 2025-10-11 1459 HB9BC         59      79 SD9D          59      91 0
QSO: 21000 PH 2025-10-11 1503 HB9BC         59      80 OG5O          59     193 0
QSO: 21000 PH 2025-10-11 1504 HB9BC         59      81 OI5AY         59      55 0
QSO: 14000 PH 2025-10-11 1508 HB9BC         59      82 SM6TOL        59      88 0
QSO: 14000 PH 2025-10-11 1512 HB9BC         59      83 LA/US1PM      59      64 0
QSO: 21000 PH 2025-10-11 1515 HB9BC         59      84 SM0D          59      98 0
QSO: 14000 PH 2025-10-11 1526 HB9BC         59      85 OZ8AGB        59      44 0
QSO:  7000 PH 2025-10-11 1533 HB9BC         59      86 OZ0MF         59     221 0
QSO: 14000 PH 2025-10-11 1540 HB9BC         59      87 OZ1D          59      64 0
QSO: 14000 PH 2025-10-11 1544 HB9BC         59      88 OI3V          59     226 0
QSO: 14000 PH 2025-10-11 1555 HB9BC         59      89 LB7UH         59     147 0
QSO: 14000 PH 2025-10-11 1557 HB9BC         59      90 SM8T          59     149 0
QSO: 14000 PH 2025-10-11 1600 HB9BC         59      91 SK6AW         59     154 0
QSO: 14000 PH 2025-10-11 1603 HB9BC         59      92 SM6BDW        59      54 0
QSO: 14000 PH 2025-10-11 1606 HB9BC         59      93 OH7K          59     208 0
QSO: 14000 PH 2025-10-11 1609 HB9BC         59      94 SM9F          59      79 0
QSO: 14000 PH 2025-10-11 1613 HB9BC         59      95 SM6NT         59     121 0
QSO: 14000 PH 2025-10-11 1615 HB9BC         59      96 LA8HGA        59     157 0
QSO: 14000 PH 2025-10-11 1616 HB9BC         59      97 OH2T          59     404 0
QSO: 14000 PH 2025-10-11 1626 HB9BC         59      98 8S8           59     329 0
QSO: 14000 PH 2025-10-11 1628 HB9BC         59      99 SE5N          59      81 0
QSO: 14000 PH 2025-10-11 1632 HB9BC         59     100 SJ3A          59     219 0
QSO: 14000 PH 2025-10-11 1634 HB9BC         59     101 OH2KI         59     143 0
QSO: 28000 PH 2025-10-11 1640 HB9BC         59     102 OH6RX         59     541 0
QSO: 21000 PH 2025-10-11 1647 HB9BC         59     103 OG1R          59     287 0
QSO: 21000 PH 2025-10-11 1649 HB9BC         59     104 OH6MSZ        59     304 0
QSO: 21000 PH 2025-10-11 1650 HB9BC         59     105 SE5N          59     101 0
QSO: 21000 PH 2025-10-11 1651 HB9BC         59     106 OH5GIO        59      76 0
QSO: 21000 PH 2025-10-11 1659 HB9BC         59     107 OH2N          59     143 0
QSO: 21000 PH 2025-10-11 1702 HB9BC         59     108 LB1UK         59     145 0
QSO: 21000 PH 2025-10-11 1706 HB9BC         59     109 OI3V          59     309 0
QSO:  7000 PH 2025-10-11 1717 HB9BC         59     110 SM4ONW        59     294 0
QSO:  7000 PH 2025-10-11 1719 HB9BC         59     111 OZ3PY         59     155 0
QSO:  7000 PH 2025-10-11 1721 HB9BC         59     112 SE5E          59     458 0
QSO: 14000 PH 2025-10-11 1727 HB9BC         59     113 SM6MVE        59     158 0
QSO:  7000 PH 2025-10-11 1729 HB9BC         59     114 LB4UH         59     309 0
QSO: 14000 PH 2025-10-11 1733 HB9BC         59     115 SM5EPO        59     224 0
QSO: 21000 PH 2025-10-11 1734 HB9BC         59     116 OY1R          59     499 0
QSO:  7000 PH 2025-10-11 1735 HB9BC         59     117 OH6OS         59     337 0
QSO:  7000 PH 2025-10-11 1737 HB9BC         59     118 OH1Z          59     260 0
QSO:  7000 PH 2025-10-11 1739 HB9BC         59     119 OH2XX         59     417 0
QSO:  7000 PH 2025-10-11 1741 HB9BC         59     120 OI5AY         59      75 0
QSO: 14000 PH 2025-10-11 1743 HB9BC         59     121 OG100AA       59     217 0
QSO: 14000 PH 2025-10-11 1745 HB9BC         59     122 OH3Z          59     259 0
QSO: 14000 PH 2025-10-11 1747 HB9BC         59     123 SM5INC        59     308 0
QSO: 14000 PH 2025-10-11 1758 HB9BC         59     124 LC6C          59     284 0
QSO: 14000 PH 2025-10-11 1759 HB9BC         59     125 OH7TO         59     204 0
QSO: 14000 PH 2025-10-11 1806 HB9BC         59     126 OG1F          59     704 0
QSO: 21000 PH 2025-10-11 1814 HB9BC         59     127 LB3AG         59     226 0
QSO:  7000 PH 2025-10-11 1829 HB9BC         59     128 OH2T          59     552 0
QSO:  7000 PH 2025-10-11 1832 HB9BC         59     129 OH2OA         59     267 0
QSO:  7000 PH 2025-10-11 1835 HB9BC         59     130 OH2R          59     567 0
QSO:  7000 PH 2025-10-11 1838 HB9BC         59     131 LN2T          59      68 0
QSO:  7000 PH 2025-10-11 1843 HB9BC         59     132 LA8HGA        59     194 0
QSO:  7000 PH 2025-10-11 1846 HB9BC         59     133 8S8S          59     498 0
QSO:  7000 PH 2025-10-11 1849 HB9BC         59     134 SE0X          59     485 0
QSO:  7000 PH 2025-10-11 1855 HB9BC         59     135 OH6RX         59     738 0
QSO:  7000 PH 2025-10-11 1857 HB9BC         59     136 OG1F          59     796 0
QSO:  7000 PH 2025-10-11 1900 HB9BC         59     137 OH2LZC        59     125 0
QSO:  7000 PH 2025-10-11 1903 HB9BC         59     138 SC5C          59     382 0
QSO:  7000 PH 2025-10-11 1905 HB9BC         59     139 OZ4GM         59     197 0
QSO: 14000 PH 2025-10-11 1916 HB9BC         59     140 OG5B          59     250 0
QSO: 14000 PH 2025-10-11 1920 HB9BC         59     141 OH4BCS        59     406 0
QSO:  7000 PH 2025-10-11 1933 HB9BC         59     142 SM5OCQ        59      34 0
QSO:  7000 PH 2025-10-11 1937 HB9BC         59     143 SM5EPO        59     405 0
QSO:  7000 PH 2025-10-11 1943 HB9BC         59     144 OZ5W          59      56 0
QSO:  7000 PH 2025-10-11 1948 HB9BC         59     145 LA8OM         59     441 0
QSO:  7000 PH 2025-10-11 1950 HB9BC         59     146 OH6MSZ        59     512 0
QSO:  7000 PH 2025-10-11 1952 HB9BC         59     147 SJ2W          59     864 0
QSO:  7000 PH 2025-10-11 1955 HB9BC         59     148 OZ1D          59     277 0
QSO:  7000 PH 2025-10-11 1959 HB9BC         59     149 SB7S          59     448 0
QSO:  7000 PH 2025-10-11 2003 HB9BC         59     150 OY1R          59     644 0
QSO:  7000 PH 2025-10-11 2004 HB9BC         59     151 OH3RF         59     348 0
QSO:  7000 PH 2025-10-11 2005 HB9BC         59     152 OH8X          59     664 0
QSO:  7000 PH 2025-10-11 2006 HB9BC         59     153 OH1NA         59     480 0
QSO:  7000 PH 2025-10-11 2008 HB9BC         59     154 OF9X          59     511 0
QSO:  7000 PH 2025-10-11 2011 HB9BC         59     155 LA7WRA        59     186 0
QSO:  7000 PH 2025-10-11 2012 HB9BC         59     156 OH4BCS        59     469 0
QSO:  7000 PH 2025-10-11 2015 HB9BC         59     157 SK6AW         59     173 0
QSO:  7000 PH 2025-10-11 2016 HB9BC         59     158 OG6N          59     593 0
QSO:  7000 PH 2025-10-11 2018 HB9BC         59     159 OH8K          59     548 0
QSO:  7000 PH 2025-10-11 2020 HB9BC         59     160 SG0X          59     554 0
QSO:  7000 PH 2025-10-11 2022 HB9BC         59     161 SC3A          59      52 0
QSO:  7000 PH 2025-10-11 2023 HB9BC         59     162 OH6DX         59     664 0
QSO:  7000 PH 2025-10-11 2025 HB9BC         59     163 SM5INC        59     463 0
QSO:  7000 PH 2025-10-11 2029 HB9BC         59     164 OH0V          59     475 0
QSO:  7000 PH 2025-10-11 2029 HB9BC         59     165 SK2W          59     233 0
QSO:  7000 PH 2025-10-11 2031 HB9BC         59     166 SJ3A          59     328 0
QSO:  7000 PH 2025-10-11 2032 HB9BC         59     167 OH8WW         59     248 0
QSO:  3500 PH 2025-10-11 2038 HB9BC         59     168 LA8OM         59     499 0
QSO:  3500 PH 2025-10-11 2043 HB9BC         59     169 LN2T          59      25 0
QSO:  3500 PH 2025-10-11 2044 HB9BC         59     170 OZ0MF         59     587 0
QSO:  3500 PH 2025-10-11 2045 HB9BC         59     171 OZ1D          59     302 0
QSO:  3500 PH 2025-10-11 2047 HB9BC         59     172 OH3LZC        59     183 0
QSO:  3500 PH 2025-10-11 2051 HB9BC         59     173 SE5E          59     763 0
QSO:  3500 PH 2025-10-11 2053 HB9BC         59     174 SK6BA         59     276 0
QSO:  3500 PH 2025-10-11 2053 HB9BC         59     175 OG1F          59     927 0
QSO:  3500 PH 2025-10-11 2054 HB9BC         59     176 SM6MVE        59     316 0
QSO:  3500 PH 2025-10-11 2056 HB9BC         59     177 OH2R          59     694 0
QSO:  3500 PH 2025-10-11 2056 HB9BC         59     178 OH6RX         59     939 0
QSO:  3500 PH 2025-10-11 2059 HB9BC         59     179 OG6N          59     630 0
QSO:  3500 PH 2025-10-11 2100 HB9BC         59     180 OF9X          59     553 0
QSO:  3500 PH 2025-10-11 2102 HB9BC         59     181 OZ4GM         59      38 0
QSO:  3500 PH 2025-10-11 2104 HB9BC         59     182 LN8W          59      83 0
QSO:  3500 PH 2025-10-11 2107 HB9BC         59     183 8S8S          59     606 0
QSO:  3500 PH 2025-10-11 2110 HB9BC         59     184 SE4A          59     511 0
QSO:  3500 PH 2025-10-11 2115 HB9BC         59     185 OZ5E          59     405 0
QSO:  3500 PH 2025-10-11 2116 HB9BC         59     186 SK3W          59     101 0
QSO:  7000 PH 2025-10-11 2122 HB9BC         59     187 OH5YL         59      38 0
QSO:  3500 PH 2025-10-11 2132 HB9BC         59     188 SK0QO         59     287 0
QSO:  3500 PH 2025-10-11 2133 HB9BC         59     189 SE0X          59     669 0
QSO:  3500 PH 2025-10-11 2136 HB9BC         59     190 SF5O          59      24 0
QSO:  3500 PH 2025-10-11 2143 HB9BC         59     191 OI3V          59     575 0
QSO:  3500 PH 2025-10-11 2150 HB9BC         59     192 SB7S          59     539 0
QSO:  3500 PH 2025-10-11 2202 HB9BC         59     193 OH8K          59     589 0
QSO:  3500 PH 2025-10-11 2210 HB9BC         59     194 SC5C          59     449 0
QSO:  3500 PH 2025-10-11 2215 HB9BC         59     195 SG0X          59     616 0
QSO:  3500 PH 2025-10-11 2216 HB9BC         59     196 OY1R          59     689 0
QSO:  3500 PH 2025-10-11 2219 HB9BC         59     197 SM8T          59     368 0
QSO:  3500 PH 2025-10-11 2220 HB9BC         59     198 SJ2W          59    1074 0
QSO:  3500 PH 2025-10-11 2240 HB9BC         59     199 SM5INC        59     552 0
QSO:  3500 PH 2025-10-11 2247 HB9BC         59     200 OH1Z          59     401 0
QSO:  3500 PH 2025-10-11 2251 HB9BC         59     201 OH8X          59     774 0
QSO:  3500 PH 2025-10-11 2330 HB9BC         59     202 OZ5W          59      14 0
QSO:  7000 PH 2025-10-12 0036 HB9BC         59     203 SM8T          59     397 0
QSO:  3500 PH 2025-10-12 0120 HB9BC         59     204 SA4UNA        59       5 0
QSO:  3500 PH 2025-10-12 0327 HB9BC         59     205 OG3B          59     683 0
QSO:  3500 PH 2025-10-12 0333 HB9BC         59     206 OH2PQ         59     164 0
QSO:  3500 PH 2025-10-12 0430 HB9BC         59     207 OG5B          59     321 0
QSO:  3500 PH 2025-10-12 0432 HB9BC         59     208 OH6DX         59     738 0
QSO:  7000 PH 2025-10-12 0511 HB9BC         59     209 8S0C          59     460 0
QSO:  3500 PH 2025-10-12 0512 HB9BC         59     210 OH2T          59     735 0
QSO:  7000 PH 2025-10-12 0513 HB9BC         59     211 SA0IAT        59     335 0
QSO:  3500 PH 2025-10-12 0520 HB9BC         59     212 8S0C          59     466 0
QSO:  3500 PH 2025-10-12 0521 HB9BC         59     213 LC6C          59     370 0
QSO:  3500 PH 2025-10-12 0523 HB9BC         59     214 LB4UH         59     373 0
QSO:  3500 PH 2025-10-12 0539 HB9BC         59     215 OZ1IKU        59      61 0
QSO:  7000 PH 2025-10-12 0552 HB9BC         59     216 OH1VR         59      74 0
QSO:  7000 PH 2025-10-12 0602 HB9BC         59     217 SE4A          59     591 0
QSO:  7000 PH 2025-10-12 0607 HB9BC         59     218 OG5B          59     380 0
QSO: 14000 PH 2025-10-12 0628 HB9BC         59     219 OZ5E          59     451 0
QSO:  7000 PH 2025-10-12 0703 HB9BC         59     220 SM6MVE        59     354 0
QSO:  7000 PH 2025-10-12 0706 HB9BC         59     221 SD9D          59     301 0
QSO:  7000 PH 2025-10-12 0708 HB9BC         59     222 SM6NT         59     349 0
QSO:  7000 PH 2025-10-12 0709 HB9BC         59     223 LA4ESA        59     252 0
QSO:  7000 PH 2025-10-12 0712 HB9BC         59     224 OZ5E          59     483 0
QSO:  7000 PH 2025-10-12 0714 HB9BC         59     225 OH4MS         59     117 0
QSO:  7000 PH 2025-10-12 0719 HB9BC         59     226 OH6RE         59      21 0
QSO: 14000 PH 2025-10-12 0729 HB9BC         59     227 OH8WR         59     138 0
QSO: 14000 PH 2025-10-12 0737 HB9BC         59     228 OH1VR         59     142 0
QSO:  7000 PH 2025-10-12 0801 HB9BC         59     229 OG7A          59     322 0
QSO: 14000 PH 2025-10-12 0802 HB9BC         59     230 OH1KR         59     187 0
QSO: 14000 PH 2025-10-12 0804 HB9BC         59     231 OH6RE         59     180 0
QSO: 14000 PH 2025-10-12 0805 HB9BC         59     232 OH2HEX        59     102 0
QSO: 14000 PH 2025-10-12 0806 HB9BC         59     233 OH3RF         59     416 0
QSO: 14000 PH 2025-10-12 0810 HB9BC         59     234 8S8S          59     663 0
QSO: 14000 PH 2025-10-12 0811 HB9BC         59     235 OH3JR         59     343 0
QSO: 14000 PH 2025-10-12 0819 HB9BC         59     236 OH1Z          59     487 0
QSO: 21000 PH 2025-10-12 0832 HB9BC         59     237 OH2T          59     811 0
QSO: 21000 PH 2025-10-12 0835 HB9BC         59     238 OG7A          59     353 0
QSO: 21000 PH 2025-10-12 0840 HB9BC         59     239 OH2XX         59     499 0
QSO: 21000 PH 2025-10-12 0841 HB9BC         59     240 OH3Z          59     406 0
QSO: 21000 PH 2025-10-12 0845 HB9BC         59     241 OH3JR         59     382 0
QSO: 21000 PH 2025-10-12 0848 HB9BC         59     242 OF9X          59     731 0
QSO: 21000 PH 2025-10-12 0849 HB9BC         59     243 OG1F          59    1265 0
QSO: 14000 PH 2025-10-12 0851 HB9BC         59     244 SM2A          59     116 0
QSO: 14000 PH 2025-10-12 0854 HB9BC         59     245 OH2N          59       0 0
QSO: 14000 PH 2025-10-12 0856 HB9BC         59     246 OH5NBJ        59     172 0
QSO: 14000 PH 2025-10-12 0859 HB9BC         59     247 OH2OA         59     335 0
QSO: 21000 PH 2025-10-12 0904 HB9BC         59     248 OH8WW         59      11 0
QSO: 21000 PH 2025-10-12 0905 HB9BC         59     249 OH1VR         59     240 0
QSO: 21000 PH 2025-10-12 0906 HB9BC         59     250 OH6RE         59     217 0
QSO:  7000 PH 2025-10-12 0910 HB9BC         59     251 OZ1IKU        59     103 0
QSO: 14000 PH 2025-10-12 0921 HB9BC         59     252 OH2XX         59     541 0
QSO: 14000 PH 2025-10-12 0921 HB9BC         59     253 OG7A          59     416 0
QSO: 14000 PH 2025-10-12 0923 HB9BC         59     254 SC5C          59     514 0
QSO: 14000 PH 2025-10-12 0924 HB9BC         59     255 SJ2W          59    1702 0
QSO: 21000 PH 2025-10-12 0935 HB9BC         59     256 SC5C          59     531 0
QSO: 21000 PH 2025-10-12 0945 HB9BC         59     257 SM4ONW        59     527 0
QSO: 21000 PH 2025-10-12 0949 HB9BC         59     258 OH5NBJ        59     225 0
QSO: 21000 PH 2025-10-12 0953 HB9BC         59     259 OH2LZC        59     240 0
QSO: 14000 PH 2025-10-12 0956 HB9BC         59     260 LA4ESA        59     276 0
QSO: 28000 PH 2025-10-12 1007 HB9BC         59     261 OH2T          59     873 0
QSO: 28000 PH 2025-10-12 1009 HB9BC         59     262 OG5O          59     739 0
QSO: 28000 PH 2025-10-12 1014 HB9BC         59     263 OH3XA         59      85 0
QSO: 28000 PH 2025-10-12 1015 HB9BC         59     264 OH2R          59     951 0
QSO: 28000 PH 2025-10-12 1018 HB9BC         59     265 OG1F          59    1367 0
QSO: 28000 PH 2025-10-12 1020 HB9BC         59     266 8S8S          59     740 0
QSO: 28000 PH 2025-10-12 1030 HB9BC         59     267 OG5B          59     557 0
QSO: 21000 PH 2025-10-12 1033 HB9BC         59     268 SM8T          59     598 0
QSO: 21000 PH 2025-10-12 1035 HB9BC         59     269 SG0X          59     860 0
QSO: 14000 PH 2025-10-12 1044 HB9BC         59     270 LA1UKA        59     339 0
QSO: 14000 PH 2025-10-12 1045 HB9BC         59     271 OH5GIO        59     310 0
QSO: 14000 PH 2025-10-12 1047 HB9BC         59     272 LC5C          59     155 0
QSO: 14000 PH 2025-10-12 1049 HB9BC         59     273 OH8WW         59     553 0
QSO: 14000 PH 2025-10-12 1050 HB9BC         59     274 OH3KQ         59     507 0
QSO: 14000 PH 2025-10-12 1055 HB9BC         59     275 LA3BPA        59      40 0
QSO: 14000 PH 2025-10-12 1057 HB9BC         59     276 OH6RX         59    1630 0
QSO: 14000 PH 2025-10-12 1100 HB9BC         59     277 LA7WRA        59     306 0
QSO: 14000 PH 2025-10-12 1102 HB9BC         59     278 OH2LZC        59      96 0
QSO: 14000 PH 2025-10-12 1156 HB9BC         59     279 OH4MS         59     126 0
QSO: 14000 PH 2025-10-12 1159 HB9BC         59     280 OH1NA         59     670 0
END-OF-LOG:
