START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RU6MO
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RU6MO
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2021.
QSO: 21022 CW 2021-03-20 1201 RU6MO         599 RO IZ8GCB        599 0005
QSO: 14041 CW 2021-03-20 1351 RU6MO         599 RO K5ZD          599 0190
QSO: 14041 CW 2021-03-20 1351 RU6MO         599 RO SM5LW         599 0027
QSO: 14042 CW 2021-03-20 1351 RU6MO         599 RO S50R          599 0026
QSO: 14041 CW 2021-03-20 1352 RU6MO         599 RO DG0KS         599 0048
QSO: 14041 CW 2021-03-20 1352 RU6MO         599 RO OH3KAV        599 0039
QSO: 14041 CW 2021-03-20 1353 RU6MO         599 RO OK8AU         599 0080
QSO: 14041 CW 2021-03-20 1353 RU6MO         599 RO OU2I          599 0084
QSO: 14041 CW 2021-03-20 1354 RU6MO         599 RO DJ5MW         599 0173
QSO: 14004 CW 2021-03-20 1401 RU6MO         599 RO VE3NNT        599 0121
QSO: 14057 CW 2021-03-20 1402 RU6MO         599 RO HA3NU         599 0278
QSO: 14058 CW 2021-03-20 1402 RU6MO         599 RO S52ZW         599 0112
QSO: 14057 CW 2021-03-20 1403 RU6MO         599 RO SV1ENG        599 0206
QSO: 14078 CW 2021-03-20 1405 RU6MO         599 RO OE1TKW        599 0079
QSO: 14079 CW 2021-03-20 1405 RU6MO         599 RO IK2SND        599 0128
QSO: 14000 CW 2021-03-20 1406 RU6MO         599 RO DL8WEM        599 0081
QSO: 14079 CW 2021-03-20 1407 RU6MO         599 RO OH2ID         599 0054
QSO: 14079 CW 2021-03-20 1407 RU6MO         599 RO YL1ZF         599 0143
QSO: 14078 CW 2021-03-20 1409 RU6MO         599 RO IK4UPB        599 0016
QSO: 14079 CW 2021-03-20 1409 RU6MO         599 RO DD1JN         599 0046
QSO: 14000 CW 2021-03-20 1410 RU6MO         599 RO F6BBQ         599 0025
QSO: 14079 CW 2021-03-20 1410 RU6MO         599 RO W1GD          599 0017
QSO: 14000 CW 2021-03-20 1411 RU6MO         599 RO DL7DZ         599 0074
QSO: 14079 CW 2021-03-20 1411 RU6MO         599 RO PE6Q          599 0104
QSO: 14000 CW 2021-03-20 1412 RU6MO         599 RO E7/Z35M       599 0033
QSO: 14070 CW 2021-03-20 1415 RU6MO         599 RO IK4MTF        599 0031
QSO: 14070 CW 2021-03-20 1416 RU6MO         599 RO SQ9DXN        599 0071
QSO: 14070 CW 2021-03-20 1417 RU6MO         599 RO S53MM         599 0287
QSO: 14070 CW 2021-03-20 1418 RU6MO         599 RO DL8TG         599 0060
QSO: 14070 CW 2021-03-20 1418 RU6MO         599 RO SM5CSS        599 0099
QSO: 14069 CW 2021-03-20 1419 RU6MO         599 RO HA2EOA        599 0030
QSO: 14070 CW 2021-03-20 1419 RU6MO         599 RO OZ1AAR        599 0056
QSO: 14069 CW 2021-03-20 1420 RU6MO         599 RO SP9XCN        599 0157
QSO: 14000 CW 2021-03-20 1421 RU6MO         599 RO SM6OEF        599 0036
QSO: 14069 CW 2021-03-20 1421 RU6MO         599 RO DK1FT         599 0105
QSO: 14070 CW 2021-03-20 1421 RU6MO         599 RO HB9BGV        599 0057
QSO: 14000 CW 2021-03-20 1422 RU6MO         599 RO DL2DXA        599 0065
QSO: 14070 CW 2021-03-20 1422 RU6MO         599 RO NB1N          599 0022
QSO: 14000 CW 2021-03-20 1424 RU6MO         599 RO OK1FMJ        599 0034
QSO: 14069 CW 2021-03-20 1424 RU6MO         599 RO DD5M          599 0163
QSO: 14000 CW 2021-03-20 1426 RU6MO         599 RO ON3ND         599 0055
QSO: 14070 CW 2021-03-20 1426 RU6MO         599 RO IZ3SQW        599 0126
QSO: 14000 CW 2021-03-20 1427 RU6MO         599 RO DL2A          599 0190
QSO: 14070 CW 2021-03-20 1428 RU6MO         599 RO DL4FN         599 0123
QSO: 14070 CW 2021-03-20 1428 RU6MO         599 RO OK5SA         599 0008
QSO: 14000 CW 2021-03-20 1429 RU6MO         599 RO DL9ZP         599 0132
QSO: 14062 CW 2021-03-20 1431 RU6MO         599 RO LX1NO         599 0116
QSO: 14060 CW 2021-03-20 1433 RU6MO         599 RO DL5RMH        599 0015
QSO: 14060 CW 2021-03-20 1434 RU6MO         599 RO SM0HRP        599 0167
QSO: 14060 CW 2021-03-20 1435 RU6MO         599 RO DL9EE         599 0167
QSO: 14060 CW 2021-03-20 1435 RU6MO         599 RO OG6N          599 0104
QSO: 14061 CW 2021-03-20 1437 RU6MO         599 RO 9A7A          599 0455
QSO: 14061 CW 2021-03-20 1437 RU6MO         599 RO DL8UAT        599 0118
QSO: 14000 CW 2021-03-20 1438 RU6MO         599 RO OK2MBP        599 0112
QSO: 14061 CW 2021-03-20 1438 RU6MO         599 RO SM0HRP        599 0171
QSO: 14010 CW 2021-03-20 1439 RU6MO         599 RO UN7CN         599 0114
QSO: 14060 CW 2021-03-20 1440 RU6MO         599 RO G1M           599 0016
QSO: 14061 CW 2021-03-20 1440 RU6MO         599 RO PG5V          599 0023
QSO: 14000 CW 2021-03-20 1445 RU6MO         599 RO DJ7UC         599 0149
QSO: 14060 CW 2021-03-20 1446 RU6MO         599 RO IV3FPX        599 0100
QSO: 14061 CW 2021-03-20 1446 RU6MO         599 RO M0DSL         599 0075
QSO: 14060 CW 2021-03-20 1447 RU6MO         599 RO DK1KC         599 0065
QSO: 14060 CW 2021-03-20 1447 RU6MO         599 RO DL5XJ         599 0132
QSO: 14061 CW 2021-03-20 1448 RU6MO         599 RO S50R          599 0063
QSO: 14000 CW 2021-03-20 1449 RU6MO         599 RO DJ3HW         599 0130
QSO: 14000 CW 2021-03-20 1449 RU6MO         599 RO UN7ZZ         599 0085
QSO: 14060 CW 2021-03-20 1450 RU6MO         599 RO DA2X          599 0225
QSO: 14060 CW 2021-03-20 1450 RU6MO         599 RO IZ4JMA        599 0118
QSO: 14061 CW 2021-03-20 1450 RU6MO         599 RO LA1U          599 0021
QSO: 14060 CW 2021-03-20 1451 RU6MO         599 RO DL8MBS        599 0042
QSO: 14061 CW 2021-03-20 1451 RU6MO         599 RO DJ4WT         599 0052
QSO: 14061 CW 2021-03-20 1451 RU6MO         599 RO S52W          599 0238
QSO: 14060 CW 2021-03-20 1452 RU6MO         599 RO PE2K          599 0071
QSO: 14000 CW 2021-03-20 1509 RU6MO         599 RO DA3T          599 0094
QSO: 14061 CW 2021-03-20 1509 RU6MO         599 RO PA3GRM        599 0001
QSO: 14061 CW 2021-03-20 1510 RU6MO         599 RO LA8OM         599 0163
QSO: 14000 CW 2021-03-20 1513 RU6MO         599 RO DD0VS         599 0030
QSO: 14000 CW 2021-03-20 1514 RU6MO         599 RO SF6W          599 0094
QSO: 14060 CW 2021-03-20 1514 RU6MO         599 RO IZ3ETC        599 0156
QSO: 14061 CW 2021-03-20 1514 RU6MO         599 RO PA4O          599 0245
QSO: 14060 CW 2021-03-20 1515 RU6MO         599 RO DK2LO         599 0090
QSO: 14061 CW 2021-03-20 1515 RU6MO         599 RO F5TRB         599 0059
QSO: 14000 CW 2021-03-20 1516 RU6MO         599 RO DR7B          599 0106
QSO: 14000 CW 2021-03-20 1517 RU6MO         599 RO 9A1DR         599 0026
QSO: 14000 CW 2021-03-20 1517 RU6MO         599 RO DM5JBN        599 0034
QSO: 14061 CW 2021-03-20 1517 RU6MO         599 RO OR5T          599 0107
QSO: 14060 CW 2021-03-20 1518 RU6MO         599 RO DL6RAI        599 0182
QSO: 14061 CW 2021-03-20 1518 RU6MO         599 RO DF2KK         599 0133
QSO: 14061 CW 2021-03-20 1519 RU6MO         599 RO SE2T          599 0015
QSO: 14061 CW 2021-03-20 1521 RU6MO         599 RO PA1BX         599 0087
QSO: 14000 CW 2021-03-20 1522 RU6MO         599 RO IU6AIG        599 0009
QSO: 14060 CW 2021-03-20 1522 RU6MO         599 RO F5NKX         599 0031
QSO: 14060 CW 2021-03-20 1523 RU6MO         599 RO HB9AMO        599 0097
QSO: 14061 CW 2021-03-20 1523 RU6MO         599 RO DL5ARM        599 0060
QSO: 14060 CW 2021-03-20 1524 RU6MO         599 RO DR3W          599 0133
QSO: 14061 CW 2021-03-20 1524 RU6MO         599 RO DK2AT         599 0089
QSO: 14060 CW 2021-03-20 1525 RU6MO         599 RO DL1QQ         599 0004
QSO: 14000 CW 2021-03-20 1526 RU6MO         599 RO DM3ZF         599 0070
QSO: 14061 CW 2021-03-20 1527 RU6MO         599 RO US8IM         599 0151
QSO: 14060 CW 2021-03-20 1528 RU6MO         599 RO DK2OY         599 0185
QSO: 14061 CW 2021-03-20 1528 RU6MO         599 RO ON6LR         599 0035
QSO: 14061 CW 2021-03-20 1529 RU6MO         599 RO DK2ZO         599 0022
QSO: 14000 CW 2021-03-20 1552 RU6MO         599 RO PA5GU         599 0059
QSO: 14060 CW 2021-03-20 1552 RU6MO         599 RO I2WIJ         599 0168
QSO: 14061 CW 2021-03-20 1552 RU6MO         599 RO PA9M          599 0138
QSO: 14000 CW 2021-03-20 1553 RU6MO         599 RO F5TGW         599 0031
QSO: 14061 CW 2021-03-20 1553 RU6MO         599 RO M4J           599 0033
QSO: 14061 CW 2021-03-20 1553 RU6MO         599 RO OT6M          599 0069
QSO: 14000 CW 2021-03-20 1554 RU6MO         599 RO PA0RBA        599 0051
QSO: 14061 CW 2021-03-20 1554 RU6MO         599 RO IZ2DLV        599 0137
QSO: 14061 CW 2021-03-20 1554 RU6MO         599 RO IZ8EFD        599 0101
QSO: 14061 CW 2021-03-20 1555 RU6MO         599 RO DR7T          599 0154
QSO: 14061 CW 2021-03-20 1556 RU6MO         599 RO DD2AW         599 0112
QSO: 14060 CW 2021-03-20 1557 RU6MO         599 RO DQ1A          599 0244
QSO: 14061 CW 2021-03-20 1557 RU6MO         599 RO CT7AUP        599 0143
QSO: 14061 CW 2021-03-20 1557 RU6MO         599 RO PA0JED        599 0014
QSO: 14000 CW 2021-03-20 1558 RU6MO         599 RO IK1RAG        599 0034
QSO: 14061 CW 2021-03-20 1558 RU6MO         599 RO DF3VM         599 0287
QSO: 14000 CW 2021-03-20 1619 RU6MO         599 RO IT9WDC        599 0158
QSO: 14067 CW 2021-03-20 1621 RU6MO         599 RO IT9LKX        599 0251
QSO: 14061 CW 2021-03-20 1623 RU6MO         599 RO TM1W          599 0152
QSO: 14070 CW 2021-03-20 1623 RU6MO         599 RO HZ7C          599 0459
QSO: 14000 CW 2021-03-20 1624 RU6MO         599 RO EA3AR         599 0073
QSO: 14041 CW 2021-03-20 1627 RU6MO         599 RO IZ1LBG        599 0380
QSO: 14030 CW 2021-03-20 1628 RU6MO         599 RO EC1RS         599 0147
QSO: 14017 CW 2021-03-20 1654 RU6MO         599 RO EC3A          599 0174
QSO: 14015 CW 2021-03-20 1655 RU6MO         599 RO ED1R          599 0447
QSO:  7021 CW 2021-03-20 1659 RU6MO         599 RO HA7PO         599 0073
QSO:  7000 CW 2021-03-20 1701 RU6MO         599 RO HA9RP         599 0014
QSO:  7021 CW 2021-03-20 1701 RU6MO         599 RO OH2BA         599 0204
QSO:  7021 CW 2021-03-20 1701 RU6MO         599 RO UN9GD         599 0127
QSO:  7021 CW 2021-03-20 1702 RU6MO         599 RO EW4C          599 0026
QSO:  7021 CW 2021-03-20 1704 RU6MO         599 RO DK2OY         599 0285
QSO:  7021 CW 2021-03-20 1705 RU6MO         599 RO SP2LNW        599 0362
QSO:  7000 CW 2021-03-20 1706 RU6MO         599 RO HA4FY         599 0115
QSO:  7021 CW 2021-03-20 1706 RU6MO         599 RO UR5WX         599 0086
QSO:  7021 CW 2021-03-20 1708 RU6MO         599 RO OM7LW         599 0290
QSO:  7019 CW 2021-03-20 1716 RU6MO         599 RO HA7VK         599 0067
QSO:  7019 CW 2021-03-20 1718 RU6MO         599 RO HA7MF         599 0158
QSO:  7019 CW 2021-03-20 1718 RU6MO         599 RO LZ1QN         599 0294
QSO:  7019 CW 2021-03-20 1720 RU6MO         599 RO HA3OU         599 0249
QSO:  7019 CW 2021-03-20 1721 RU6MO         599 RO YU1A          599 0332
QSO:  7019 CW 2021-03-20 1722 RU6MO         599 RO DL4ME         599 0142
QSO:  7019 CW 2021-03-20 1722 RU6MO         599 RO SP7JLH        599 0148
QSO:  7018 CW 2021-03-20 1723 RU6MO         599 RO SM6FPC        599 0163
QSO:  7019 CW 2021-03-20 1724 RU6MO         599 RO YO4DG         599 0154
QSO:  7018 CW 2021-03-20 1725 RU6MO         599 RO DA2X          599 0163
QSO:  7019 CW 2021-03-20 1727 RU6MO         599 RO HA5JI         599 0513
QSO:  7019 CW 2021-03-20 1727 RU6MO         599 RO YP8T          599 0368
QSO:  7019 CW 2021-03-20 1728 RU6MO         599 RO HG8K          599 0165
QSO:  7019 CW 2021-03-20 1730 RU6MO         599 RO SN5A          599 0155
QSO:  7018 CW 2021-03-20 1732 RU6MO         599 RO HA8LCA        599 0085
QSO:  7000 CW 2021-03-20 1733 RU6MO         599 RO SP4JWR        599 0130
QSO:  7018 CW 2021-03-20 1733 RU6MO         599 RO DJ8EW         599 0214
QSO:  7018 CW 2021-03-20 1733 RU6MO         599 RO E7DX          599 1172
QSO:  7019 CW 2021-03-20 1736 RU6MO         599 RO YU1UO         599 0127
QSO:  7000 CW 2021-03-20 1738 RU6MO         599 RO DL1EKO        599 0169
QSO:  7000 CW 2021-03-20 1739 RU6MO         599 RO UN7LAN        599 0220
QSO:  7019 CW 2021-03-20 1739 RU6MO         599 RO HA8WY         599 0034
QSO:  7018 CW 2021-03-20 1740 RU6MO         599 RO OM8LM         599 0031
QSO:  7019 CW 2021-03-20 1741 RU6MO         599 RO HA1WD         599 0347
QSO:  7019 CW 2021-03-20 1741 RU6MO         599 RO LA8OM         599 0348
QSO:  7019 CW 2021-03-20 1744 RU6MO         599 RO DM7EE         599 0188
QSO:  7019 CW 2021-03-20 1744 RU6MO         599 RO SP1AEN        599 0185
QSO:  7019 CW 2021-03-20 1746 RU6MO         599 RO UP7L          599 0384
QSO:  7019 CW 2021-03-20 1747 RU6MO         599 RO YO8DOH        599 0286
QSO:  7018 CW 2021-03-20 1748 RU6MO         599 RO F6DCQ         599 0168
QSO:  7019 CW 2021-03-20 1748 RU6MO         599 RO LY2MM         599 0203
QSO:  7019 CW 2021-03-20 1749 RU6MO         599 RO LZ8E          599 0590
QSO:  7019 CW 2021-03-20 1750 RU6MO         599 RO 9A5Y          599 0400
QSO:  7019 CW 2021-03-20 1753 RU6MO         599 RO OK4RQ         599 0358
QSO:  7019 CW 2021-03-20 1755 RU6MO         599 RO HB9BXE        599 0354
QSO:  7019 CW 2021-03-20 1756 RU6MO         599 RO LZ6F          599 0291
QSO:  7019 CW 2021-03-20 1756 RU6MO         599 RO SV1AJO        599 0151
QSO:  7019 CW 2021-03-20 1759 RU6MO         599 RO DL3AS         599 0010
QSO:  7019 CW 2021-03-20 1803 RU6MO         599 RO 3Z0X          599 0301
QSO:  7019 CW 2021-03-20 1805 RU6MO         599 RO S54X          599 0275
QSO:  7000 CW 2021-03-20 1806 RU6MO         599 RO IK1RAG        599 0071
QSO:  7000 CW 2021-03-20 1807 RU6MO         599 RO 9A3TU         599 0116
QSO:  7018 CW 2021-03-20 1807 RU6MO         599 RO OK1VK         599 0029
QSO:  7019 CW 2021-03-20 1807 RU6MO         599 RO LZ1QZ         599 0350
QSO:  7019 CW 2021-03-20 1808 RU6MO         599 RO IV3DXW        599 0078
QSO:  7019 CW 2021-03-20 1809 RU6MO         599 RO SN7O          599 0471
QSO:  7018 CW 2021-03-20 1811 RU6MO         599 RO DD5M          599 0279
QSO:  7019 CW 2021-03-20 1812 RU6MO         599 RO DM3PKK        599 0134
QSO:  7019 CW 2021-03-20 1814 RU6MO         599 RO F5RQQ         599 0047
QSO:  7019 CW 2021-03-20 1815 RU6MO         599 RO EW1I          599 0323
QSO:  7019 CW 2021-03-20 1815 RU6MO         599 RO SM5CBN        599 0054
QSO:  7019 CW 2021-03-20 1816 RU6MO         599 RO HA6NL         599 0260
QSO:  7019 CW 2021-03-20 1817 RU6MO         599 RO EU6RO         599 0251
QSO:  7019 CW 2021-03-20 1817 RU6MO         599 RO HA8VV         599 0310
QSO:  7019 CW 2021-03-20 1818 RU6MO         599 RO SP3CYY        599 0164
QSO:  7019 CW 2021-03-20 1819 RU6MO         599 RO OK2YZ         599 0176
QSO:  7019 CW 2021-03-20 1819 RU6MO         599 RO SF1Z          599 0031
QSO:  7019 CW 2021-03-20 1821 RU6MO         599 RO IF9A          599 0488
QSO:  7019 CW 2021-03-20 1822 RU6MO         599 RO DL7URH        599 0222
QSO:  7000 CW 2021-03-20 1823 RU6MO         599 RO DL2A          599 0394
QSO:  7019 CW 2021-03-20 1823 RU6MO         599 RO SP9DLY        599 0192
QSO:  7018 CW 2021-03-20 1824 RU6MO         599 RO IK2LFF        599 0433
QSO:  7021 CW 2021-03-20 1824 RU6MO         599 RO DL1VJL        599 0078
QSO:  7000 CW 2021-03-20 1825 RU6MO         599 RO SP5CJQ        599 0144
QSO:  7019 CW 2021-03-20 1825 RU6MO         599 RO YU3A          599 0342
QSO:  7018 CW 2021-03-20 1826 RU6MO         599 RO HA9TA         599 0068
QSO:  7019 CW 2021-03-20 1826 RU6MO         599 RO OM3CQ         599 0176
QSO:  7019 CW 2021-03-20 1827 RU6MO         599 RO DD2CW         599 0014
QSO:  7019 CW 2021-03-20 1827 RU6MO         599 RO EA5GIE        599 0059
QSO:  7019 CW 2021-03-20 1827 RU6MO         599 RO YO4NF         599 0406
QSO:  7018 CW 2021-03-20 1828 RU6MO         599 RO OM6AL         599 0105
QSO:  7023 CW 2021-03-20 1839 RU6MO         599 RO DL8WAA        599 0041
QSO:  7025 CW 2021-03-20 1846 RU6MO         599 RO MM4D          599 0015
QSO:  7025 CW 2021-03-20 1846 RU6MO         599 RO OH2KW         599 0336
QSO:  7025 CW 2021-03-20 1847 RU6MO         599 RO OE1CIW        599 0120
QSO:  7025 CW 2021-03-20 1848 RU6MO         599 RO SP5UD         599 0091
QSO:  7000 CW 2021-03-20 1849 RU6MO         599 RO YO8ST         599 0110
QSO:  7025 CW 2021-03-20 1849 RU6MO         599 RO DD2CW         599 0024
QSO:  7025 CW 2021-03-20 1849 RU6MO         599 RO OK2BFN        599 0181
QSO:  7025 CW 2021-03-20 1850 RU6MO         599 RO HA9PP         599 0233
QSO:  7025 CW 2021-03-20 1851 RU6MO         599 RO DL4MFM        599 0050
QSO:  7000 CW 2021-03-20 1852 RU6MO         599 RO DJ7UC         599 0301
QSO:  7025 CW 2021-03-20 1852 RU6MO         599 RO HB9CZF        599 0018
QSO:  7025 CW 2021-03-20 1853 RU6MO         599 RO DJ9RR         599 0228
QSO:  7025 CW 2021-03-20 1854 RU6MO         599 RO DM7AA         599 0042
QSO:  7025 CW 2021-03-20 1854 RU6MO         599 RO OM5ZW         599 0849
QSO:  7025 CW 2021-03-20 1855 RU6MO         599 RO HA6PJ         599 0195
QSO:  7025 CW 2021-03-20 1857 RU6MO         599 RO SK0QO         599 0262
QSO:  7000 CW 2021-03-20 1858 RU6MO         599 RO OK1DKU        599 0120
QSO:  7025 CW 2021-03-20 1900 RU6MO         599 RO HA3MN         599 0092
QSO:  7025 CW 2021-03-20 1901 RU6MO         599 RO DK2CX         599 0101
QSO:  7025 CW 2021-03-20 1901 RU6MO         599 RO YU1LA         599 0235
QSO:  7000 CW 2021-03-20 1902 RU6MO         599 RO JO7KMB        599 0025
QSO:  7025 CW 2021-03-20 1902 RU6MO         599 RO EA5L          599 0057
QSO:  7025 CW 2021-03-20 1903 RU6MO         599 RO OL5Y          599 0424
QSO:  7025 CW 2021-03-20 1903 RU6MO         599 RO SQ9DXN        599 0218
QSO:  7025 CW 2021-03-20 1904 RU6MO         599 RO DK1TW         599 0087
QSO:  7025 CW 2021-03-20 1945 RU6MO         599 RO DM6EE         599 0101
QSO:  7025 CW 2021-03-20 1946 RU6MO         599 RO YT4W          599 0655
QSO:  7026 CW 2021-03-20 1947 RU6MO         599 RO IK7MIY        599 0029
QSO:  7025 CW 2021-03-20 1948 RU6MO         599 RO DL6RDE        599 0471
QSO:  7000 CW 2021-03-20 1949 RU6MO         599 RO LZ7H          599 0125
QSO:  7026 CW 2021-03-20 1952 RU6MO         599 RO YQ6A          599 0661
QSO:  7025 CW 2021-03-20 1954 RU6MO         599 RO LY4L          599 0704
QSO:  7000 CW 2021-03-20 1955 RU6MO         599 RO OK1KKI        599 0176
QSO:  7026 CW 2021-03-20 1955 RU6MO         599 RO YO3GNF        599 0203
QSO:  7025 CW 2021-03-20 1956 RU6MO         599 RO DJ5MW         599 0842
QSO:  7026 CW 2021-03-20 1956 RU6MO         599 RO PA6X          599 0042
QSO:  7025 CW 2021-03-20 1957 RU6MO         599 RO HG6O          599 0438
QSO:  7026 CW 2021-03-20 1957 RU6MO         599 RO LZ3YY         599 0389
QSO:  7026 CW 2021-03-20 1958 RU6MO         599 RO DM6EE         599 0116
QSO:  7026 CW 2021-03-20 1959 RU6MO         599 RO PE6Q          599 0347
QSO:  7026 CW 2021-03-20 2000 RU6MO         599 RO G4DBW         599 0126
QSO:  7026 CW 2021-03-20 2001 RU6MO         599 RO YO9HP         599 0305
QSO:  7026 CW 2021-03-20 2002 RU6MO         599 RO YO3LW         599 0445
QSO:  7025 CW 2021-03-20 2003 RU6MO         599 RO DL3JAN        599 0147
QSO:  7026 CW 2021-03-20 2003 RU6MO         599 RO SP7CF         599 0212
QSO:  7025 CW 2021-03-20 2004 RU6MO         599 RO S57X          599 0208
QSO:  7026 CW 2021-03-20 2005 RU6MO         599 RO LZ1RW         599 0153
QSO:  7025 CW 2021-03-20 2006 RU6MO         599 RO YL7X          599 0712
QSO:  7035 CW 2021-03-20 2007 RU6MO         599 RO Z36W          599 0225
QSO:  7007 CW 2021-03-20 2008 RU6MO         599 RO 4O4T          599 0796
QSO:  7004 CW 2021-03-20 2014 RU6MO         599 RO OH0Z          599 0334
QSO:  7010 CW 2021-03-20 2016 RU6MO         599 RO IK2SND        599 0475
QSO:  7010 CW 2021-03-20 2016 RU6MO         599 RO M4J           599 0075
QSO:  7009 CW 2021-03-20 2017 RU6MO         599 RO DJ5IW         599 0140
QSO:  7009 CW 2021-03-20 2017 RU6MO         599 RO IZ4JMA        599 0351
QSO:  7010 CW 2021-03-20 2017 RU6MO         599 RO IK3QAR        599 0357
QSO:  7009 CW 2021-03-20 2019 RU6MO         599 RO LY9A          599 0443
QSO:  7010 CW 2021-03-20 2019 RU6MO         599 RO 9A7A          599 0670
QSO:  7010 CW 2021-03-20 2019 RU6MO         599 RO LZ1FH         599 0234
QSO:  7009 CW 2021-03-20 2020 RU6MO         599 RO PA2A          599 0370
QSO:  7010 CW 2021-03-20 2021 RU6MO         599 RO UW5Y          599 0705
QSO:  7009 CW 2021-03-20 2022 RU6MO         599 RO YT8A          599 0352
QSO:  7010 CW 2021-03-20 2022 RU6MO         599 RO SP2GMA        599 0167
QSO:  7000 CW 2021-03-20 2023 RU6MO         599 RO DL2BJB        599 0007
QSO:  7036 CW 2021-03-20 2024 RU6MO         599 RO DJ1YF         599 0079
QSO:  7009 CW 2021-03-20 2027 RU6MO         599 RO DJ3XA         599 0048
QSO:  7010 CW 2021-03-20 2027 RU6MO         599 RO YL2CV         599 0319
QSO:  7009 CW 2021-03-20 2029 RU6MO         599 RO YP5A          599 0439
QSO:  7000 CW 2021-03-20 2030 RU6MO         599 RO YT6M          599 0240
QSO:  7010 CW 2021-03-20 2031 RU6MO         599 RO EV1R          599 0662
QSO:  7010 CW 2021-03-20 2031 RU6MO         599 RO YO9IUP        599 0087
QSO:  7010 CW 2021-03-20 2038 RU6MO         599 RO OZ7BQ         599 0193
QSO:  3522 CW 2021-03-20 2043 RU6MO         599 RO 9A5Y          599 0326
QSO:  3524 CW 2021-03-20 2043 RU6MO         599 RO UW1M          599 1189
QSO:  3522 CW 2021-03-20 2044 RU6MO         599 RO HA6FQ         599 0414
QSO:  3522 CW 2021-03-20 2044 RU6MO         599 RO UT4LW         599 0995
