START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: RN5AA
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: RN5AA
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2021.
QSO: 21007 CW 2021-03-20 1215 RN5AA         599 MA 4X6FR         599 0042
QSO: 14061 CW 2021-03-20 1354 RN5AA         599 MA PE2K          599 0053
QSO: 14000 CW 2021-03-20 1355 RN5AA         599 MA OM6MW         599 0071
QSO: 14061 CW 2021-03-20 1355 RN5AA         599 MA 9A5Y          599 0219
QSO: 14000 CW 2021-03-20 1356 RN5AA         599 MA DJ9SN         599 0011
QSO: 14061 CW 2021-03-20 1356 RN5AA         599 MA IK2SND        599 0116
QSO: 14000 CW 2021-03-20 1357 RN5AA         599 MA DL8MF         599 0014
QSO: 14000 CW 2021-03-20 1357 RN5AA         599 MA LZ1WF         599 0019
QSO: 14061 CW 2021-03-20 1357 RN5AA         599 MA LZ8E          599 0205
QSO: 14061 CW 2021-03-20 1358 RN5AA         599 MA S50R          599 0035
QSO: 14061 CW 2021-03-20 1400 RN5AA         599 MA HA7HQ         599 0054
QSO: 14000 CW 2021-03-20 1401 RN5AA         599 MA DD7NT         599 0044
QSO: 14061 CW 2021-03-20 1402 RN5AA         599 MA OK4RQ         599 0116
QSO: 14062 CW 2021-03-20 1403 RN5AA         599 MA LX1NO         599 0063
QSO: 14066 CW 2021-03-20 1406 RN5AA         599 MA PA3AAV        599 0207
QSO: 14067 CW 2021-03-20 1406 RN5AA         599 MA EA1CS         599 0066
QSO: 14073 CW 2021-03-20 1408 RN5AA         599 MA S53M          599 0170
QSO: 14000 CW 2021-03-20 1410 RN5AA         599 MA YT5M          599 0156
QSO: 14069 CW 2021-03-20 1410 RN5AA         599 MA PA1LEX        599 0098
QSO: 14059 CW 2021-03-20 1412 RN5AA         599 MA YU3A          599 0127
QSO: 14057 CW 2021-03-20 1413 RN5AA         599 MA HA3NU         599 0305
QSO: 14058 CW 2021-03-20 1413 RN5AA         599 MA S52ZW         599 0127
QSO: 14057 CW 2021-03-20 1414 RN5AA         599 MA HB9CVQ        599 0078
QSO: 14044 CW 2021-03-20 1417 RN5AA         599 MA S57C          599 0122
QSO: 14042 CW 2021-03-20 1418 RN5AA         599 MA MM9I          599 0142
QSO: 14036 CW 2021-03-20 1421 RN5AA         599 MA YT3X          599 0383
QSO: 14033 CW 2021-03-20 1422 RN5AA         599 MA YU5M          R7 0159
QSO: 14033 CW 2021-03-20 1423 RN5AA         599 MA IQ2CJ         599 0322
QSO: 14026 CW 2021-03-20 1425 RN5AA         599 MA IZ8GCB        599 0170
QSO: 14022 CW 2021-03-20 1427 RN5AA         599 MA P3X           599 0515
QSO: 14000 CW 2021-03-20 1429 RN5AA         599 MA F5TGW         599 0015
QSO: 14019 CW 2021-03-20 1429 RN5AA         599 MA Z35Y          599 0022
QSO: 14018 CW 2021-03-20 1430 RN5AA         599 MA IZ1LBG        599 0245
QSO: 14000 CW 2021-03-20 1431 RN5AA         599 MA PA0RBA        599 0023
QSO: 14018 CW 2021-03-20 1433 RN5AA         599 MA DL4DTL        599 0024
QSO: 14018 CW 2021-03-20 1433 RN5AA         599 MA F5JFU         599 0027
QSO: 14018 CW 2021-03-20 1433 RN5AA         599 MA PC1PM         599 0091
QSO: 14000 CW 2021-03-20 1435 RN5AA         599 MA DL1DQJ        599 0015
QSO: 14000 CW 2021-03-20 1437 RN5AA         599 MA EI7CC         599 0025
QSO: 14018 CW 2021-03-20 1437 RN5AA         599 MA DK2AT         599 0065
QSO: 14018 CW 2021-03-20 1437 RN5AA         599 MA IV3FPX        599 0093
QSO: 14018 CW 2021-03-20 1437 RN5AA         599 MA S51J          599 0014
QSO: 14018 CW 2021-03-20 1438 RN5AA         599 MA G4DBW         599 0047
QSO: 14018 CW 2021-03-20 1438 RN5AA         599 MA PC7E          599 0040
QSO: 14002 CW 2021-03-20 1440 RN5AA         599 MA MU2K          599 0293
QSO: 14002 CW 2021-03-20 1442 RN5AA         599 MA VA2EW         599 0250
QSO: 14022 CW 2021-03-20 1445 RN5AA         599 MA DQ1A          599 0177
QSO: 14024 CW 2021-03-20 1446 RN5AA         599 MA GM7V          599 0028
QSO: 14025 CW 2021-03-20 1447 RN5AA         599 MA 4U1GSC        599 0233
QSO:  7013 CW 2021-03-20 1450 RN5AA         599 MA SM2U          599 0060
QSO:  7000 CW 2021-03-20 1451 RN5AA         599 MA UR7MZ         599 0211
QSO:  7000 CW 2021-03-20 1452 RN5AA         599 MO OH2YL         599 0191
QSO:  7006 CW 2021-03-20 1454 RN5AA         599 MA LZ9W          599 0079
QSO:  7007 CW 2021-03-20 1454 RN5AA         599 MA UP7L          599 0261
QSO:  7004 CW 2021-03-20 1457 RN5AA         599 MA UW5ZM         599 0300
QSO:  7004 CW 2021-03-20 1457 RN5AA         599 MA YP0K          599 0159
QSO:  7002 CW 2021-03-20 1458 RN5AA         599 MA LY4L          599 0269
QSO:  7001 CW 2021-03-20 1459 RN5AA         599 MA LC0X          599 0178
QSO:  7002 CW 2021-03-20 1502 RN5AA         599 MA E2A           599 0084
QSO:  7005 CW 2021-03-20 1504 RN5AA         599 MA S51YI         599 0204
QSO:  7014 CW 2021-03-20 1509 RN5AA         599 MA US7IY         599 0182
QSO:  7017 CW 2021-03-20 1510 RN5AA         599 MA 9A2AJ         599 0229
QSO:  7020 CW 2021-03-20 1512 RN5AA         599 MA YT4W          599 0256
QSO:  7028 CW 2021-03-20 1516 RN5AA         599 MA OH0T          599 0505
QSO:  7036 CW 2021-03-20 1519 RN5AA         599 MA LY6A          599 0349
QSO:  7037 CW 2021-03-20 1522 RN5AA         599 MA UW5Y          599 0230
QSO:  7036 CW 2021-03-20 1523 RN5AA         599 MA OH1F          599 0332
QSO:  7035 CW 2021-03-20 1524 RN5AA         599 MA HA8DU         599 0227
QSO:  7027 CW 2021-03-20 1528 RN5AA         599 MA UT7CR         599 0383
QSO:  7020 CW 2021-03-20 1531 RN5AA         599 MA DA2X          599 0056
QSO:  7019 CW 2021-03-20 1534 RN5AA         599 MA 3Z0X          599 0171
QSO:  7017 CW 2021-03-20 1537 RN5AA         599 MA SP3HLM        599 0178
QSO:  7012 CW 2021-03-20 1539 RN5AA         599 MA E7DX          599 0763
QSO:  7011 CW 2021-03-20 1543 RN5AA         599 MA IT9RBW        599 0240
QSO:  7008 CW 2021-03-20 1545 RN5AA         599 MA SJ2W          599 0020
QSO:  7005 CW 2021-03-20 1546 RN5AA         599 MA YO9WF         599 0353
QSO:  7020 CW 2021-03-20 1615 RN5AA         599 MA HG7T          599 0039
QSO:  7023 CW 2021-03-20 1616 RN5AA         599 MA LA8OM         599 0230
QSO:  7033 CW 2021-03-20 1621 RN5AA         599 MA SO4R          599 0413
QSO:  7034 CW 2021-03-20 1623 RN5AA         599 MA SP4JWR        599 0114
QSO:  7035 CW 2021-03-20 1623 RN5AA         599 MA YO8DOH        599 0219
QSO:  7034 CW 2021-03-20 1624 RN5AA         599 MA OK1OA         599 0177
QSO:  7034 CW 2021-03-20 1624 RN5AA         599 MA SP2ADY        599 0055
QSO:  7035 CW 2021-03-20 1625 RN5AA         599 MA DL1RTL        599 0131
QSO:  7034 CW 2021-03-20 1627 RN5AA         599 MA HG6O          599 0230
QSO:  7035 CW 2021-03-20 1627 RN5AA         599 MA LA5FJA        599 0052
QSO:  7035 CW 2021-03-20 1627 RN5AA         599 MA SP2ADY        599 0057
QSO:  7034 CW 2021-03-20 1628 RN5AA         599 MA OK4RQ         599 0271
QSO:  7035 CW 2021-03-20 1628 RN5AA         599 MA LZ1QZ         599 0289
QSO:  7000 CW 2021-03-20 1629 RN5AA         599 MA 9A3DML        599 0074
QSO:  7035 CW 2021-03-20 1631 RN5AA         599 MA DM2RN         599 0050
QSO:  7035 CW 2021-03-20 1632 RN5AA         599 MA DG0KS         599 0106
QSO:  7034 CW 2021-03-20 1633 RN5AA         599 MA DJ4MX         599 0265
QSO:  7035 CW 2021-03-20 1634 RN5AA         599 MA SP2MKT        599 0079
QSO:  7000 CW 2021-03-20 1635 RN5AA         599 MA ER5DX         599 0160
QSO:  7000 CW 2021-03-20 1635 RN5AA         599 MA IK2IKW        599 0013
QSO:  7034 CW 2021-03-20 1635 RN5AA         599 MA GM4AFF        599 0293
QSO:  7000 CW 2021-03-20 1636 RN5AA         599 MA OK2MBP        599 0192
QSO:  7034 CW 2021-03-20 1637 RN5AA         599 MA SQ8N          599 0054
QSO:  7035 CW 2021-03-20 1637 RN5AA         599 MA OT6M          599 0141
QSO:  7035 CW 2021-03-20 1637 RN5AA         599 MA OT6M          599 0142
QSO:  7035 CW 2021-03-20 1638 RN5AA         599 MA IK3YBX        599 0096
QSO:  7035 CW 2021-03-20 1638 RN5AA         599 MA LZ1MC         599 0111
QSO:  7035 CW 2021-03-20 1639 RN5AA         599 MA SP5AUY        599 0011
QSO:  7035 CW 2021-03-20 1640 RN5AA         599 MA YU1LA         599 0136
QSO:  7035 CW 2021-03-20 1640 RN5AA         599 MA YU5R          599 0229
QSO:  7000 CW 2021-03-20 1641 RN5AA         599 MA OH1TS         599 0072
QSO:  7034 CW 2021-03-20 1641 RN5AA         599 MA DJ9DZ         599 0217
QSO:  7035 CW 2021-03-20 1642 RN5AA         599 MA SK0QO         599 0160
QSO:  7035 CW 2021-03-20 1642 RN5AA         599 MA YO8BSE        599 0047
QSO:  7034 CW 2021-03-20 1643 RN5AA         599 MA HA9PP         599 0174
QSO:  7034 CW 2021-03-20 1644 RN5AA         599 MA G3XLG         599 0086
QSO:  7035 CW 2021-03-20 1644 RN5AA         599 MA SM5IMO        599 0105
QSO:  7034 CW 2021-03-20 1645 RN5AA         599 MA DL6RDE        599 0313
QSO:  7035 CW 2021-03-20 1645 RN5AA         599 MA F6HDI         599 0083
QSO:  7000 CW 2021-03-20 1646 RN5AA         599 MA DD7NT         599 0083
QSO:  7000 CW 2021-03-20 1646 RN5AA         599 MA DL1VDL        599 0188
QSO:  7035 CW 2021-03-20 1647 RN5AA         599 MA DL5ME         599 0024
QSO:  7036 CW 2021-03-20 1647 RN5AA         599 MA HA5UX         599 0077
QSO:  7034 CW 2021-03-20 1648 RN5AA         599 MA OH2BA         599 0197
QSO:  3531 CW 2021-03-20 1701 RN5AA         599 MA EW4A          599 0126
QSO:  3535 CW 2021-03-20 1703 RN5AA         599 MA EW1M          599 0173
QSO:  3500 CW 2021-03-20 1704 RN5AA         599 MA OH2PQ         599 0119
QSO:  3537 CW 2021-03-20 1707 RN5AA         599 MA OG1N          599 0065
QSO:  3542 CW 2021-03-20 1711 RN5AA         599 MA HG5A          599 0115
QSO:  3538 CW 2021-03-20 1713 RN5AA         599 MA OH8A          599 0110
QSO:  3535 CW 2021-03-20 1716 RN5AA         599 MA LY5XX         599 0255
QSO:  3533 CW 2021-03-20 1718 RN5AA         599 MA SP5CNA        599 0130
QSO:  3525 CW 2021-03-20 1725 RN5AA         599 MA UZ3U          599 0133
QSO:  3523 CW 2021-03-20 1726 RN5AA         599 MA UW5Q          599 0006
QSO:  3520 CW 2021-03-20 1728 RN5AA         599 MA EU4E          599 0146
QSO:  3507 CW 2021-03-20 1735 RN5AA         599 MA OL3Z          599 0723
QSO:  3502 CW 2021-03-20 1737 RN5AA         599 MA S53M          599 0537
QSO:  3503 CW 2021-03-20 1737 RN5AA         599 MA YT1HA         599 0156
QSO:  3503 CW 2021-03-20 1738 RN5AA         599 MA LY6A          599 0581
QSO:  3504 CW 2021-03-20 1740 RN5AA         599 MA SP9XCN        599 0331
QSO:  3500 CW 2021-03-20 1742 RN5AA         599 MA UT5NC         599 0160
QSO:  3510 CW 2021-03-20 1742 RN5AA         599 MA LY4L          599 0491
QSO:  3514 CW 2021-03-20 1745 RN5AA         599 MA YU0T          599 0159
QSO:  3515 CW 2021-03-20 1745 RN5AA         599 MA UR7GO         599 0615
QSO:  3500 CW 2021-03-20 1746 RN5AA         599 MA UN7LDR        599 0253
QSO:  3515 CW 2021-03-20 1747 RN5AA         599 MA DA2X          599 0094
QSO:  3521 CW 2021-03-20 1751 RN5AA         599 MA YL3CW         599 0274
QSO:  3523 CW 2021-03-20 1752 RN5AA         599 MA 9A7A          599 0090
QSO:  3533 CW 2021-03-20 1759 RN5AA         599 MA EV5A          599 0225
QSO:  1836 CW 2021-03-20 1804 RN5AA         599 MA SN1T          599 0060
QSO:  1828 CW 2021-03-20 1812 RN5AA         599 MA HA7SBQ        599 0158
QSO:  1828 CW 2021-03-20 1814 RN5AA         599 MA 9A5W          599 0140
QSO:  1828 CW 2021-03-20 1814 RN5AA         599 MA UW1M          599 0747
QSO:  1828 CW 2021-03-20 1817 RN5AA         599 MA SP4JCQ        599 0367
QSO:  1828 CW 2021-03-20 1821 RN5AA         599 MA E7DX          599 1341
QSO:  1828 CW 2021-03-20 1821 RN5AA         599 MA UT4LW         599 0731
QSO:  1828 CW 2021-03-20 1822 RN5AA         599 MA 9A5Y          599 0017
QSO:  1828 CW 2021-03-20 1823 RN5AA         599 MA UT3IZ         599 0351
QSO:  1828 CW 2021-03-20 1824 RN5AA         599 MA LY3B          599 0124
QSO:  1828 CW 2021-03-20 1825 RN5AA         599 MA UR7GO         599 0680
QSO:  1828 CW 2021-03-20 1836 RN5AA         599 MA SP8R          599 0013
QSO:  1828 CW 2021-03-20 1838 RN5AA         599 MA US6EX         599 0129
QSO:  1828 CW 2021-03-20 1838 RN5AA         599 MA YR9F          599 0225
QSO:  1828 CW 2021-03-20 1839 RN5AA         599 MA LY5XX         599 0315
QSO:  1829 CW 2021-03-20 1842 RN5AA         599 MA LZ5R          599 1535
QSO:  1829 CW 2021-03-20 1844 RN5AA         599 MA SN5J          599 0167
QSO:  1829 CW 2021-03-20 1845 RN5AA         599 MA LZ8E          599 0723
QSO:  1829 CW 2021-03-20 1845 RN5AA         599 MA US5ABI        599 0078
QSO:  1829 CW 2021-03-20 1846 RN5AA         599 MA DR5X          599 0067
QSO:  1829 CW 2021-03-20 1847 RN5AA         599 MA OM7JG         599 0340
QSO:  1829 CW 2021-03-20 1848 RN5AA         599 MA OG4T          599 0076
QSO:  1837 CW 2021-03-20 1857 RN5AA         599 MA HA8BE         599 0080
QSO:  1837 CW 2021-03-20 1859 RN5AA         599 MA DL0MCM        599 0025
QSO:  1837 CW 2021-03-20 1901 RN5AA         599 MA UT5ECZ        599 0034
QSO:  1800 CW 2021-03-20 1904 RN5AA         599 MA UX2MF         599 0390
QSO:  1837 CW 2021-03-20 1904 RN5AA         599 MA OL3W          599 0088
QSO:  1830 CW 2021-03-20 1908 RN5AA         599 MA P3X           599 1424
QSO:  1800 CW 2021-03-20 1909 RN5AA         599 MA UR7MZ         599 0479
QSO:  1800 CW 2021-03-20 1917 RN5AA         599 MA SM5AOG        599 0036
QSO:  1830 CW 2021-03-20 1917 RN5AA         599 MA 9A7A          599 0004
QSO:  1829 CW 2021-03-20 1924 RN5AA         599 MA HG7T          599 0108
QSO:  1829 CW 2021-03-20 1925 RN5AA         599 MA SN7O          599 0558
QSO:  1800 CW 2021-03-20 1926 RN5AA         599 MA UR5LF         599 0279
QSO:  1829 CW 2021-03-20 1929 RN5AA         599 MA OK1Z          599 0117
QSO:  1823 CW 2021-03-20 1936 RN5AA         599 MA UP2L          599 0090
QSO:  1838 CW 2021-03-20 1951 RN5AA         599 MA SP2LNW        599 0525
QSO:  1800 CW 2021-03-20 1952 RN5AA         599 MA OM2XW         599 0076
QSO:  1838 CW 2021-03-20 1956 RN5AA         599 MA OE1TKW        599 0330
QSO:  3547 CW 2021-03-20 2006 RN5AA         599 MA HB7X          599 0636
QSO:  3541 CW 2021-03-20 2010 RN5AA         599 MA OZ0X          599 0141
QSO:  3523 CW 2021-03-20 2018 RN5AA         599 MA HG7T          599 0072
QSO:  3515 CW 2021-03-20 2026 RN5AA         599 MA OH0T          599 1370
QSO:  3511 CW 2021-03-20 2028 RN5AA         599 MA YO4DW         599 0354
QSO:  3509 CW 2021-03-20 2029 RN5AA         599 MA OK2EA         599 0293
QSO:  3503 CW 2021-03-20 2032 RN5AA         599 MA YQ6A          599 0754
QSO:  3510 CW 2021-03-20 2036 RN5AA         599 MA UP7L          599 0519
QSO:  3511 CW 2021-03-20 2038 RN5AA         599 MA GM4AFF        599 0693
QSO:  3516 CW 2021-03-20 2039 RN5AA         599 MA UP2L          599 0375
QSO:  3521 CW 2021-03-20 2041 RN5AA         599 MA OM7JG         599 0456
QSO:  3521 CW 2021-03-20 2042 RN5AA         599 MA DL7ON         599 0591
QSO:  3530 CW 2021-03-20 2044 RN5AA         599 MA OM5ZW         599 1002
QSO:  3535 CW 2021-03-20 2047 RN5AA         599 MA YU7KW         599 0494
QSO:  3500 CW 2021-03-20 2050 RN5AA         599 MA HA8BT         599 0303
QSO:  3545 CW 2021-03-20 2053 RN5AA         599 MA DL4ME         599 0329
QSO:  3500 CW 2021-03-20 2054 RN5AA         599 MA F6BBQ         599 0074
QSO:  3545 CW 2021-03-20 2054 RN5AA         599 MA HA8VV         599 0449
QSO:  3545 CW 2021-03-20 2054 RN5AA         599 MA IV3SKB        599 0704
QSO:  3500 CW 2021-03-20 2055 RN5AA         599 MA UZ1U          599 0296
QSO:  3545 CW 2021-03-20 2055 RN5AA         599 MA ES9C          599 1089
QSO:  3545 CW 2021-03-20 2055 RN5AA         599 MA PA2A          599 0395
QSO:  3545 CW 2021-03-20 2056 RN5AA         599 MA 9A5Y          599 0344
QSO:  3545 CW 2021-03-20 2056 RN5AA         599 MA UT4LW         599 1020
QSO:  3545 CW 2021-03-20 2057 RN5AA         599 MA EW1I          599 0480
QSO:  3545 CW 2021-03-20 2057 RN5AA         599 MA UV1IX         599 0170
QSO:  3545 CW 2021-03-20 2058 RN5AA         599 MA D1M           599 0248
QSO:  3545 CW 2021-03-20 2058 RN5AA         599 MA LZ1QN         599 0489
QSO:  3545 CW 2021-03-20 2058 RN5AA         599 MA OK2BFN        599 0248
QSO:  3545 CW 2021-03-20 2059 RN5AA         599 MA DL70TRS       599 0307
QSO:  3545 CW 2021-03-20 2059 RN5AA         599 MA PE6Q          599 0422
QSO:  3545 CW 2021-03-20 2100 RN5AA         599 MA UW1M          599 1241
QSO:  3545 CW 2021-03-20 2101 RN5AA         599 MA LZ7Y          599 0222
QSO:  3545 CW 2021-03-20 2102 RN5AA         599 MA E7DX          599 1938
QSO:  3545 CW 2021-03-20 2102 RN5AA         599 MA HA9PP         599 0329
QSO:  3545 CW 2021-03-20 2102 RN5AA         599 MA OE5TXF        599 0273
QSO:  3545 CW 2021-03-20 2103 RN5AA         599 MA OH2BA         599 0352
QSO:  3545 CW 2021-03-20 2104 RN5AA         599 MA DJ4MX         599 0488
QSO:  3545 CW 2021-03-20 2104 RN5AA         599 MA LY2J          599 0404
