START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: R3MAI
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: R3MAI
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2021.
QSO: 21036 CW 2021-03-20 1232 R3MAI         599 YR IS0/OM3RM     599 0048
QSO: 14008 CW 2021-03-20 1333 R3MAI         599 YR AA4LS         599 0167
QSO: 14037 CW 2021-03-20 1335 R3MAI         599 YR MM9I          599 0102
QSO: 14000 CW 2021-03-20 1336 R3MAI         599 YR YT1A          599 0184
QSO: 14017 CW 2021-03-20 1337 R3MAI         599 YR K1ZZ          599 0151
QSO: 14022 CW 2021-03-20 1342 R3MAI         599 YR P3X           599 0344
QSO: 14018 CW 2021-03-20 1344 R3MAI         599 YR VE3NNT        599 0096
QSO: 14012 CW 2021-03-20 1345 R3MAI         599 YR N4AF          599 0076
QSO: 14002 CW 2021-03-20 1347 R3MAI         599 YR 4U1A          599 0188
QSO: 14007 CW 2021-03-20 1348 R3MAI         599 YR PA0VAJ        599 0034
QSO: 14044 CW 2021-03-20 1350 R3MAI         599 YR MM3N          599 0062
QSO: 14044 CW 2021-03-20 1352 R3MAI         599 YR OK4RQ         599 0106
QSO: 14044 CW 2021-03-20 1353 R3MAI         599 YR PA2TA         599 0040
QSO: 14044 CW 2021-03-20 1353 R3MAI         599 YR YO9IUP        599 0016
QSO: 14044 CW 2021-03-20 1354 R3MAI         599 YR OK1DKE        599 0049
QSO: 14044 CW 2021-03-20 1355 R3MAI         599 YR LZ1RW         599 0032
QSO: 14044 CW 2021-03-20 1357 R3MAI         599 YR SQ3R          599 0037
QSO: 14044 CW 2021-03-20 1357 R3MAI         599 YR YO4NF         599 0120
QSO: 14000 CW 2021-03-20 1358 R3MAI         599 YR OM3CPF        599 0066
QSO: 14044 CW 2021-03-20 1358 R3MAI         599 YR DL3KVR        599 0065
QSO: 14044 CW 2021-03-20 1359 R3MAI         599 YR DJ5MO         599 0093
QSO: 14044 CW 2021-03-20 1400 R3MAI         599 YR HA7UI         599 0110
QSO: 14044 CW 2021-03-20 1400 R3MAI         599 YR YO4DG         599 0045
QSO: 14044 CW 2021-03-20 1401 R3MAI         599 YR DL4DTL        599 0012
QSO: 14000 CW 2021-03-20 1404 R3MAI         599 YR DF1SD         599 0041
QSO: 14041 CW 2021-03-20 1406 R3MAI         599 YR HA1AD         599 0133
QSO: 14057 CW 2021-03-20 1406 R3MAI         599 YR SV1ENG        599 0214
QSO: 14063 CW 2021-03-20 1407 R3MAI         599 YR LZ9W          599 0289
QSO: 14012 CW 2021-03-20 1410 R3MAI         599 YR EF1A          599 0185
QSO: 14012 CW 2021-03-20 1410 R3MAI         599 YR LZ3ZZ         599 0242
QSO: 14015 CW 2021-03-20 1413 R3MAI         599 YR IK2UEX        599 0093
QSO: 14000 CW 2021-03-20 1415 R3MAI         599 YR DL1BUG        599 0098
QSO: 14020 CW 2021-03-20 1416 R3MAI         599 YR DJ9DZ         599 0099
QSO: 14037 CW 2021-03-20 1416 R3MAI         599 YR DF3VM         599 0171
QSO: 14037 CW 2021-03-20 1417 R3MAI         599 YR GU4YOX        599 0138
QSO: 14062 CW 2021-03-20 1421 R3MAI         599 YR LX1NO         599 0098
QSO: 14037 CW 2021-03-20 1422 R3MAI         599 YR E7DX          599 0517
QSO: 14032 CW 2021-03-20 1424 R3MAI         599 YR CR6K          599 0432
QSO: 14002 CW 2021-03-20 1426 R3MAI         599 YR MU2K          599 0253
QSO: 14018 CW 2021-03-20 1427 R3MAI         599 YR ON6FC         599 0084
QSO: 14013 CW 2021-03-20 1428 R3MAI         599 YR 9A7A          599 0428
QSO: 14044 CW 2021-03-20 1429 R3MAI         599 YR UW1M          599 0284
QSO: 14015 CW 2021-03-20 1430 R3MAI         599 YR M2G           599 0273
QSO: 14020 CW 2021-03-20 1431 R3MAI         599 YR TM2Y          599 0188
QSO: 14022 CW 2021-03-20 1432 R3MAI         599 YR EI5KF         599 0256
QSO: 14024 CW 2021-03-20 1433 R3MAI         599 YR NY3A          599 0110
QSO: 14030 CW 2021-03-20 1434 R3MAI         599 YR CS7AMH        599 0132
QSO: 14052 CW 2021-03-20 1437 R3MAI         599 YR DL5SE         599 0119
QSO: 14011 CW 2021-03-20 1439 R3MAI         599 YR HG6N          599 0510
QSO: 14038 CW 2021-03-20 1440 R3MAI         599 YR YT5A          599 0337
QSO: 14027 CW 2021-03-20 1444 R3MAI         599 YR IZ8GCB        599 0186
QSO: 14050 CW 2021-03-20 1445 R3MAI         599 YR G3KHZ         599 0051
QSO: 14057 CW 2021-03-20 1447 R3MAI         599 YR HB9CVQ        599 0136
QSO: 14057 CW 2021-03-20 1449 R3MAI         599 YR HA3NU         599 0367
QSO: 14058 CW 2021-03-20 1450 R3MAI         599 YR S52ZW         599 0184
QSO: 14059 CW 2021-03-20 1451 R3MAI         599 YR PA0O          599 0086
QSO: 14062 CW 2021-03-20 1451 R3MAI         599 YR E77A          599 0063
QSO: 14064 CW 2021-03-20 1452 R3MAI         599 YR EA4R          599 0181
QSO: 14065 CW 2021-03-20 1458 R3MAI         599 YR IQ4FA         599 0202
QSO: 14068 CW 2021-03-20 1459 R3MAI         599 YR C4W           599 0426
QSO: 14064 CW 2021-03-20 1501 R3MAI         599 YR 3V8SS         599 0414
QSO: 14060 CW 2021-03-20 1503 R3MAI         599 YR HB9AMO        599 0087
QSO: 14060 CW 2021-03-20 1504 R3MAI         599 YR IV3SKB        599 0286
QSO: 14061 CW 2021-03-20 1505 R3MAI         599 YR IK1QBT        599 0122
QSO: 14000 CW 2021-03-20 1509 R3MAI         599 YR YO7LYM        599 0067
QSO: 14061 CW 2021-03-20 1512 R3MAI         599 YR PI4YLC        599 0045
QSO: 14000 CW 2021-03-20 1513 R3MAI         599 YR HB9FBA        599 0055
QSO: 14060 CW 2021-03-20 1514 R3MAI         599 YR YU1LM/QRP     599 0038
QSO: 14061 CW 2021-03-20 1514 R3MAI         599 YR M0DSL         599 0098
QSO: 14000 CW 2021-03-20 1515 R3MAI         599 YR DL8WEM        599 0137
QSO: 14060 CW 2021-03-20 1516 R3MAI         599 YR F5TRB         599 0060
QSO: 14000 CW 2021-03-20 1517 R3MAI         599 YR DL2A          599 0239
QSO: 14061 CW 2021-03-20 1517 R3MAI         599 YR OR5T          599 0106
QSO: 14000 CW 2021-03-20 1518 R3MAI         599 YR 9A1DR         599 0027
QSO: 14060 CW 2021-03-20 1519 R3MAI         599 YR HB9CIC        599 0148
QSO: 14060 CW 2021-03-20 1524 R3MAI         599 YR F5NKX         599 0032
QSO: 14061 CW 2021-03-20 1524 R3MAI         599 YR G4IZZ         599 0129
QSO: 14060 CW 2021-03-20 1527 R3MAI         599 YR SV2CLJ        599 0058
QSO: 14061 CW 2021-03-20 1527 R3MAI         599 YR TK5MH         599 0043
QSO: 14060 CW 2021-03-20 1528 R3MAI         599 YR IZ3ETC        599 0171
QSO: 14060 CW 2021-03-20 1529 R3MAI         599 YR IK3QAR        599 0150
QSO: 14060 CW 2021-03-20 1529 R3MAI         599 YR ON6LR         599 0036
QSO: 14000 CW 2021-03-20 1530 R3MAI         599 YR IT9WDC        599 0133
QSO: 14060 CW 2021-03-20 1530 R3MAI         599 YR DL6GCE        599 0009
QSO: 14060 CW 2021-03-20 1530 R3MAI         599 YR I3VWK         599 0026
QSO: 14060 CW 2021-03-20 1531 R3MAI         599 YR DF6PB         599 0100
QSO: 14000 CW 2021-03-20 1532 R3MAI         599 YR F5TVG         599 0038
QSO: 14061 CW 2021-03-20 1532 R3MAI         599 YR S53V          599 0248
QSO: 14060 CW 2021-03-20 1533 R3MAI         599 YR IK1RGK        599 0117
QSO: 14060 CW 2021-03-20 1533 R3MAI         599 YR Z32TO         599 0095
QSO: 14060 CW 2021-03-20 1534 R3MAI         599 YR IK2LFF        599 0237
QSO: 14000 CW 2021-03-20 1535 R3MAI         599 YR DL6IAK        599 0096
QSO: 14060 CW 2021-03-20 1535 R3MAI         599 YR IT9RGY        599 0127
QSO: 14060 CW 2021-03-20 1536 R3MAI         599 YR DD5M          599 0188
QSO: 14060 CW 2021-03-20 1536 R3MAI         599 YR IZ4JMA        599 0155
QSO: 14000 CW 2021-03-20 1539 R3MAI         599 YR IW2NOY        599 0118
QSO: 14051 CW 2021-03-20 1542 R3MAI         599 YR G4IIY         599 0120
QSO: 14039 CW 2021-03-20 1544 R3MAI         599 YR 4Z4AK         599 0439
QSO: 14035 CW 2021-03-20 1545 R3MAI         599 YR OM5ZW         599 0450
QSO: 14025 CW 2021-03-20 1546 R3MAI         599 YR F8DFP         599 0031
QSO:  7066 PH 2021-03-20 1550 R3MAI         59 YR S52AW         59 0214
QSO:  7100 PH 2021-03-20 1554 R3MAI         59 YR LZ9W          59 0193
QSO:  7103 PH 2021-03-20 1555 R3MAI         59 YR 9A5Y          59 0178
QSO:  7112 PH 2021-03-20 1557 R3MAI         59 YR SO4R          59 0381
QSO:  7143 PH 2021-03-20 1601 R3MAI         59 YR SP4Z          59 0214
QSO:  7000 PH 2021-03-20 1604 R3MAI         59 YR S51CK         59 0210
QSO:  7151 PH 2021-03-20 1605 R3MAI         59 YR SP8R          59 0174
QSO:  7165 PH 2021-03-20 1607 R3MAI         59 YR S52WW         59 0193
QSO:  7169 PH 2021-03-20 1608 R3MAI         59 YR SO9I          59 0447
QSO:  7173 PH 2021-03-20 1609 R3MAI         59 YR SP5XSD        59 0037
QSO:  7173 PH 2021-03-20 1610 R3MAI         59 YR SN2B          59 0224
QSO:  7176 PH 2021-03-20 1611 R3MAI         59 YR HB9NE         59 0044
QSO:  7200 PH 2021-03-20 1615 R3MAI         59 YR DL2SAX        59 0326
QSO:  7039 CW 2021-03-20 1620 R3MAI         599 YR DK2FG         599 0105
QSO:  7038 CW 2021-03-20 1621 R3MAI         599 YR OH1F          599 0429
QSO:  7037 CW 2021-03-20 1622 R3MAI         599 YR YO3LW         599 0205
QSO:  7037 CW 2021-03-20 1624 R3MAI         599 YR UP5B          599 0240
QSO:  7033 CW 2021-03-20 1630 R3MAI         599 YR SO4R          599 0428
QSO:  7001 CW 2021-03-20 1641 R3MAI         599 YR LC0X          599 0374
QSO:  7005 CW 2021-03-20 1642 R3MAI         599 YR HB7X          599 0348
QSO:  7006 CW 2021-03-20 1642 R3MAI         599 YR HA8A          599 0511
QSO:  7007 CW 2021-03-20 1643 R3MAI         599 YR OZ2TF         599 0187
QSO:  7008 CW 2021-03-20 1647 R3MAI         599 YR IK4VET        599 0089
QSO:  7009 CW 2021-03-20 1648 R3MAI         599 YR 9A2AJ         599 0342
QSO:  7009 CW 2021-03-20 1650 R3MAI         599 YR HA8DU         599 0372
QSO:  7009 CW 2021-03-20 1650 R3MAI         599 YR YU1A          599 0297
QSO:  7009 CW 2021-03-20 1651 R3MAI         599 YR IV3SKB        599 0426
QSO:  7009 CW 2021-03-20 1653 R3MAI         599 YR DA0BCC        599 0357
QSO:  7019 CW 2021-03-20 1657 R3MAI         599 YR LZ5R          599 1120
QSO:  7020 CW 2021-03-20 1658 R3MAI         599 YR 9A5D          599 0256
QSO:  7007 CW 2021-03-20 1659 R3MAI         599 YR 4O4T          599 0442
QSO:  7021 CW 2021-03-20 1702 R3MAI         599 YR EI5KF         599 0412
QSO:  7028 CW 2021-03-20 1703 R3MAI         599 YR HB9CVQ        599 0312
QSO:  7032 CW 2021-03-20 1704 R3MAI         599 YR OQ5M          599 0527
QSO:  7025 CW 2021-03-20 1705 R3MAI         599 YR UR7GO         599 0542
QSO:  7022 CW 2021-03-20 1707 R3MAI         599 YR 9A7A          599 0357
QSO:  7021 CW 2021-03-20 1709 R3MAI         599 YR HG1A          599 0256
QSO:  7031 CW 2021-03-20 1709 R3MAI         599 YR EC3A          599 0186
QSO:  7027 CW 2021-03-20 1710 R3MAI         599 YR ON4CT         599 0026
QSO:  7004 CW 2021-03-20 1711 R3MAI         599 YR OM5ZW         599 0673
QSO:  7028 CW 2021-03-20 1712 R3MAI         599 YR YO9WF         599 0489
QSO:  7020 CW 2021-03-20 1713 R3MAI         599 YR IZ8GCB        599 0338
QSO:  7021 CW 2021-03-20 1713 R3MAI         599 YR SP8R          599 0346
QSO:  7020 CW 2021-03-20 1714 R3MAI         599 YR HG7T          599 0155
QSO:  7006 CW 2021-03-20 1715 R3MAI         599 YR OG7A          599 0502
QSO:  7019 CW 2021-03-20 1718 R3MAI         599 YR 9A5Y          599 0347
QSO:  7031 CW 2021-03-20 1718 R3MAI         599 YR 4U1GSC        599 0478
QSO:  7033 CW 2021-03-20 1719 R3MAI         599 YR DL5AXX        599 0081
QSO:  7017 CW 2021-03-20 1720 R3MAI         599 YR SP3HLM        599 0306
QSO:  7014 CW 2021-03-20 1721 R3MAI         599 YR LZ9W          599 0344
QSO:  7017 CW 2021-03-20 1721 R3MAI         599 YR HA8TP         599 0227
QSO:  7014 CW 2021-03-20 1722 R3MAI         599 YR DL5YM         599 0233
QSO:  7009 CW 2021-03-20 1723 R3MAI         599 YR PA3AAV        599 0464
QSO:  7034 CW 2021-03-20 1728 R3MAI         599 YR YT5A          599 0617
QSO:  7034 CW 2021-03-20 1729 R3MAI         599 YR PA4O          599 0360
QSO:  7033 CW 2021-03-20 1730 R3MAI         599 YR OZ0X          599 0201
QSO:  7033 CW 2021-03-20 1731 R3MAI         599 YR DJ9AO         599 0312
QSO:  7032 CW 2021-03-20 1732 R3MAI         599 YR IK0YUT        599 0112
QSO:  7035 CW 2021-03-20 1732 R3MAI         599 YR HB9EP         599 0139
QSO:  7035 CW 2021-03-20 1733 R3MAI         599 YR YU7KW         599 0256
QSO:  7008 CW 2021-03-20 1739 R3MAI         599 YR IK6QON        599 0421
QSO:  7023 CW 2021-03-20 1741 R3MAI         599 YR LZ6E          599 0348
QSO:  7024 CW 2021-03-20 1741 R3MAI         599 YR SN5N          599 0208
QSO:  7025 CW 2021-03-20 1742 R3MAI         599 YR PA2PKZ        599 0226
QSO:  7027 CW 2021-03-20 1743 R3MAI         599 YR SN5Y          599 0015
QSO:  7027 CW 2021-03-20 1744 R3MAI         599 YR TM2Y          599 0493
QSO:  7029 CW 2021-03-20 1745 R3MAI         599 YR HA5JI         599 0543
QSO:  7030 CW 2021-03-20 1746 R3MAI         599 YR OL5Y          599 0332
QSO:  7031 CW 2021-03-20 1748 R3MAI         599 YR IZ4ZZB        599 0542
QSO:  7032 CW 2021-03-20 1750 R3MAI         599 YR IQ2CJ         599 0668
QSO:  7035 CW 2021-03-20 1751 R3MAI         599 YR IK3QAR        599 0244
QSO:  7039 CW 2021-03-20 1753 R3MAI         599 YR SP5AUC        599 0300
QSO:  7043 CW 2021-03-20 1756 R3MAI         599 YR PA3EMN        599 0022
QSO:  7000 CW 2021-03-20 1758 R3MAI         599 YR HA2EOU        599 0058
QSO:  7044 CW 2021-03-20 1800 R3MAI         599 YR PA3EVY        599 0098
QSO:  7039 CW 2021-03-20 1802 R3MAI         599 YR LA7THA        599 0114
QSO:  7038 CW 2021-03-20 1804 R3MAI         599 YR DR3W          599 0227
QSO:  7180 PH 2021-03-20 1809 R3MAI         59 YR E7DX          59 1300
QSO:  7171 PH 2021-03-20 1812 R3MAI         59 YR 3Z1K          59 0168
QSO:  7137 PH 2021-03-20 1815 R3MAI         59 YR YU7HD         59 0196
QSO:  7000 PH 2021-03-20 1818 R3MAI         59 YR IV3UHL        59 0131
QSO:  7127 PH 2021-03-20 1820 R3MAI         59 YR HA4M          59 0359
QSO:  7119 PH 2021-03-20 1822 R3MAI         59 YR YP8T          59 0460
QSO:  7122 PH 2021-03-20 1822 R3MAI         59 YR S57AL         59 0636
QSO:  7000 PH 2021-03-20 1830 R3MAI         59 YR UT0ZT         59 0142
QSO:  7068 PH 2021-03-20 1832 R3MAI         59 YR OT6M          59 0257
QSO:  7000 CW 2021-03-20 1834 R3MAI         599 YR DJ7UC         599 0281
QSO:  7043 CW 2021-03-20 1836 R3MAI         599 YR DK2OY         599 0381
QSO:  7044 CW 2021-03-20 1837 R3MAI         599 YR SM5CBN        599 0061
QSO:  7000 CW 2021-03-20 1838 R3MAI         599 YR IV3UHL        599 0160
QSO:  7043 CW 2021-03-20 1838 R3MAI         599 YR DK2CX         599 0076
QSO:  7043 CW 2021-03-20 1838 R3MAI         599 YR G4BUO         599 0066
QSO:  7044 CW 2021-03-20 1842 R3MAI         599 YR OK2BFN        599 0175
QSO:  7000 CW 2021-03-20 1845 R3MAI         599 YR DL1EKO        599 0196
QSO:  7000 CW 2021-03-20 1846 R3MAI         599 YR UR7VA         599 0144
QSO:  7021 CW 2021-03-20 1846 R3MAI         599 YR DL1VJL        599 0095
QSO:  7044 CW 2021-03-20 1847 R3MAI         599 YR CR6K          599 1016
QSO:  7047 CW 2021-03-20 1847 R3MAI         599 YR HA5UX         599 0132
QSO:  7044 CW 2021-03-20 1849 R3MAI         599 YR IK2SND        599 0375
QSO:  7044 CW 2021-03-20 1852 R3MAI         599 YR S53V          599 0382
QSO:  7000 CW 2021-03-20 1853 R3MAI         599 YR DJ9SN         599 0088
QSO:  7044 CW 2021-03-20 1854 R3MAI         599 YR DL1RTL        599 0210
QSO:  7044 CW 2021-03-20 1854 R3MAI         599 YR LZ8E          599 0740
QSO:  7044 CW 2021-03-20 1854 R3MAI         599 YR OU2I          599 0272
QSO:  7044 CW 2021-03-20 1856 R3MAI         599 YR P3AA          599 0689
QSO:  7044 CW 2021-03-20 1857 R3MAI         599 YR DF2KK         599 0285
QSO:  7044 CW 2021-03-20 1857 R3MAI         599 YR OK8AU         599 0297
QSO:  7044 CW 2021-03-20 1858 R3MAI         599 YR DK1FT         599 0256
QSO:  7044 CW 2021-03-20 1858 R3MAI         599 YR SP7AH         599 0134
QSO:  7044 CW 2021-03-20 1859 R3MAI         599 YR LZ6F          599 0354
QSO:  7044 CW 2021-03-20 1900 R3MAI         599 YR SP9EMI        599 0115
QSO:  7034 CW 2021-03-20 1901 R3MAI         599 YR UR5FS         599 0215
QSO:  7044 CW 2021-03-20 1901 R3MAI         599 YR SN5A          599 0200
QSO:  7044 CW 2021-03-20 1902 R3MAI         599 YR SP2MKT        599 0162
QSO:  7044 CW 2021-03-20 1904 R3MAI         599 YR IZ3ETC        599 0215
QSO:  7044 CW 2021-03-20 1905 R3MAI         599 YR OG6N          599 0289
QSO:  7044 CW 2021-03-20 1906 R3MAI         599 YR DL6RAI        599 0371
QSO:  7000 CW 2021-03-20 1907 R3MAI         599 YR HA4FY         599 0171
QSO:  7044 CW 2021-03-20 1907 R3MAI         599 YR S54X          599 0319
QSO:  7044 CW 2021-03-20 1908 R3MAI         599 YR E7DX          599 1556
QSO:  7044 CW 2021-03-20 1908 R3MAI         599 YR EA5L          599 0066
QSO:  7044 CW 2021-03-20 1909 R3MAI         599 YR IK0PEA        599 0113
QSO:  7044 CW 2021-03-20 1909 R3MAI         599 YR OK2YZ         599 0206
QSO:  7044 CW 2021-03-20 1910 R3MAI         599 YR DF5EG         599 0165
QSO:  7044 CW 2021-03-20 1910 R3MAI         599 YR YO4NF         599 0457
QSO:  7044 CW 2021-03-20 1911 R3MAI         599 YR G4OZG         599 0060
QSO:  7044 CW 2021-03-20 1911 R3MAI         599 YR HG6Y          599 0045
QSO:  7044 CW 2021-03-20 1912 R3MAI         599 YR DF6PB         599 0208
QSO:  7000 CW 2021-03-20 1913 R3MAI         599 YR LZ1AQ         599 0213
QSO:  7044 CW 2021-03-20 1916 R3MAI         599 YR OL6P          599 0303
QSO:  7044 CW 2021-03-20 1916 R3MAI         599 YR ON5ZZ         599 0018
QSO:  7044 CW 2021-03-20 1917 R3MAI         599 YR LZ3YY         599 0357
QSO:  7044 CW 2021-03-20 1917 R3MAI         599 YR ON6NL         599 0400
QSO:  7044 CW 2021-03-20 1918 R3MAI         599 YR DL4FN         599 0363
QSO:  7044 CW 2021-03-20 1919 R3MAI         599 YR IZ4JMA        599 0304
QSO:  7044 CW 2021-03-20 1922 R3MAI         599 YR SP7CF         599 0193
QSO:  7044 CW 2021-03-20 1922 R3MAI         599 YR UR6EA         599 0592
QSO:  7044 CW 2021-03-20 1922 R3MAI         599 YR YT4W          599 0632
QSO:  7000 CW 2021-03-20 1923 R3MAI         599 YR SP4JWR        599 0155
QSO:  7000 CW 2021-03-20 1925 R3MAI         599 YR DL1BUG        599 0268
QSO:  7044 CW 2021-03-20 1926 R3MAI         599 YR DL0LA         599 0108
QSO:  7044 CW 2021-03-20 1926 R3MAI         599 YR SP4Z          599 0524
QSO:  7000 CW 2021-03-20 1927 R3MAI         599 YR OK2MBP        599 0305
QSO:  7044 CW 2021-03-20 1927 R3MAI         599 YR SP1NY         599 0648
QSO:  7044 CW 2021-03-20 1928 R3MAI         599 YR PE6Q          599 0312
QSO:  7000 CW 2021-03-20 1929 R3MAI         599 YR OK1DKU        599 0134
QSO:  7000 CW 2021-03-20 1930 R3MAI         599 YR 9A4W          599 0368
QSO:  7044 CW 2021-03-20 1931 R3MAI         599 YR ON5JT         599 0071
QSO:  7044 CW 2021-03-20 1931 R3MAI         599 YR SN7O          599 0563
QSO:  7044 CW 2021-03-20 1932 R3MAI         599 YR HA9TA         599 0105
QSO:  7044 CW 2021-03-20 1933 R3MAI         599 YR IZ3KKE        599 0167
QSO:  7044 CW 2021-03-20 1934 R3MAI         599 YR 9M6NA         599 0260
QSO:  7044 CW 2021-03-20 1936 R3MAI         599 YR SP6EIY/QRP    599 0037
QSO:  7044 CW 2021-03-20 1937 R3MAI         599 YR OK1VK         599 0109
QSO:  7044 CW 2021-03-20 1938 R3MAI         599 YR DJ5MW         599 0815
QSO:  7044 CW 2021-03-20 1938 R3MAI         599 YR HA5OM         599 0230
QSO:  7000 CW 2021-03-20 1939 R3MAI         599 YR YT6M          599 0203
QSO:  7044 CW 2021-03-20 1939 R3MAI         599 YR SQ3R          599 0158
QSO:  7000 CW 2021-03-20 1942 R3MAI         599 YR DD7NT         599 0131
QSO:  7000 CW 2021-03-20 1944 R3MAI         599 YR DA3T          599 0210
QSO:  7000 CW 2021-03-20 1945 R3MAI         599 YR OK2PDK        599 0090
QSO:  7044 CW 2021-03-20 1946 R3MAI         599 YR DM7CW         599 0160
QSO:  7044 CW 2021-03-20 1947 R3MAI         599 YR OK1SI         599 0120
QSO:  7044 CW 2021-03-20 1948 R3MAI         599 YR DM6EE         599 0103
QSO:  7044 CW 2021-03-20 1948 R3MAI         599 YR HB9DUR        599 0299
QSO:  7044 CW 2021-03-20 1949 R3MAI         599 YR DJ1YFK        599 0118
QSO:  7044 CW 2021-03-20 1949 R3MAI         599 YR EA3FZT        599 0280
QSO:  7044 CW 2021-03-20 1950 R3MAI         599 YR CT7AUP        599 0279
QSO:  7044 CW 2021-03-20 1950 R3MAI         599 YR OZ7BQ         599 0166
QSO:  7044 CW 2021-03-20 1951 R3MAI         599 YR IZ4JMA        599 0329
QSO:  7044 CW 2021-03-20 1952 R3MAI         599 YR OK2ZV         599 0305
QSO:  7044 CW 2021-03-20 1954 R3MAI         599 YR DA2X          599 0271
QSO:  7044 CW 2021-03-20 1954 R3MAI         599 YR HB9AMO        599 0195
QSO:  7044 CW 2021-03-20 1957 R3MAI         599 YR DD2AW         599 0176
QSO:  7044 CW 2021-03-20 1957 R3MAI         599 YR DL5JQ         599 0163
QSO:  7044 CW 2021-03-20 1958 R3MAI         599 YR OE6MMD        599 0127
QSO:  7044 CW 2021-03-20 1959 R3MAI         599 YR IK7MIY        599 0044
QSO:  3515 CW 2021-03-20 2009 R3MAI         599 YR OH0T          599 1323
QSO:  7036 CW 2021-03-20 2022 R3MAI         599 YR DJ9DZ         599 0386
