START-OF-LOG: 2.0
REF-SECTION: 44
CALLSIGN: F8CED
CATEGORY: SINGLE-OP ALL LOW
CLAIMED-SCORE:  445422
CONTEST: REF-SSB
CREATED-BY: WINREF-HF V7.3.15
NAME: THAUVIN CYRILLE
OFFTIME: 2012-02-25 0600 2012-02-25 1706
OFFTIME: 2012-02-25 2355 2012-02-26 0905
OFFTIME: 2012-02-26 1152 2012-02-26 1442
RIG: FT847 
RIG: FT847
RIG: DIPOLES À 7M DU SOL
RIG: 50
SOAPBOX: J'ai débuté le concours en QRP 5W, tout allait bien sur 80m, 20m 15m et 10m mais sur 40m très difficile de se faire entendre alors passage à 50W sur cette bande. Participation en classe B donc.
SOAPBOX: Participation en dents de scie pour partager l'emploi du temps familial et professionnel.
SOAPBOX: Toujours aussi amusant ce concours, donc à l'année prochaine !
QSO: 21000 PH 2012-02-25 1706 F8CED         59  44     TM1T          59  44   
QSO: 3500  PH 2012-02-25 2115 F8CED         59  44     ON7ZM         59  011  
QSO: 3500  PH 2012-02-25 2116 F8CED         59  44     F2RW/P        59  88   
QSO: 3500  PH 2012-02-25 2117 F8CED         59  44     F6GGL         59  19   
QSO: 3500  PH 2012-02-25 2117 F8CED         59  44     F4EIK         59  52   
QSO: 3500  PH 2012-02-25 2117 F8CED         59  44     F8DRE         59  28   
QSO: 3500  PH 2012-02-25 2118 F8CED         59  44     F6DCI         59  58   
QSO: 3500  PH 2012-02-25 2119 F8CED         59  44     F4EZL         59  87   
QSO: 3500  PH 2012-02-25 2120 F8CED         59  44     F5RIL         59  19   
QSO: 3500  PH 2012-02-25 2120 F8CED         59  44     F6BNX         59  06   
QSO: 3500  PH 2012-02-25 2121 F8CED         59  44     F5AUB         59  81   
QSO: 3500  PH 2012-02-25 2121 F8CED         59  44     F4EMK         59  64   
QSO: 3500  PH 2012-02-25 2123 F8CED         59  44     F9OE          59  29   
QSO: 3500  PH 2012-02-25 2125 F8CED         59  44     DJ7PI         59  029  
QSO: 3500  PH 2012-02-25 2126 F8CED         59  44     TM22P         59  22   
QSO: 3500  PH 2012-02-25 2126 F8CED         59  44     F4BDG         59  77   
QSO: 3500  PH 2012-02-25 2126 F8CED         59  44     F6FLU         59  78   
QSO: 3500  PH 2012-02-25 2127 F8CED         59  44     F1NVX         59  91   
QSO: 3500  PH 2012-02-25 2129 F8CED         59  44     F5TBX         59  33   
QSO: 3500  PH 2012-02-25 2129 F8CED         59  44     F1RCH         59  13   
QSO: 3500  PH 2012-02-25 2129 F8CED         59  44     F1IZC         59  19   
QSO: 3500  PH 2012-02-25 2130 F8CED         59  44     F6BLU         59  44   
QSO: 3500  PH 2012-02-25 2131 F8CED         59  44     F4CLO         59  81   
QSO: 3500  PH 2012-02-25 2132 F8CED         59  44     F6HCV         59  49   
QSO: 3500  PH 2012-02-25 2132 F8CED         59  44     F1SKR         59  10   
QSO: 3500  PH 2012-02-25 2132 F8CED         59  44     F6KWP         59  54   
QSO: 3500  PH 2012-02-25 2133 F8CED         59  44     F2LN          59  33   
QSO: 3500  PH 2012-02-25 2135 F8CED         59  44     F6GTH         59  47   
QSO: 3500  PH 2012-02-25 2136 F8CED         59  44     F6ARS         59  77   
QSO: 3500  PH 2012-02-25 2136 F8CED         59  44     F4DLL         59  93   
QSO: 3500  PH 2012-02-25 2137 F8CED         59  44     F4GFD         59  47   
QSO: 3500  PH 2012-02-25 2137 F8CED         59  44     F6DHI         59  13   
QSO: 3500  PH 2012-02-25 2137 F8CED         59  44     F6DZU         59  40   
QSO: 3500  PH 2012-02-25 2138 F8CED         59  44     F6CKD         59  44   
QSO: 3500  PH 2012-02-25 2139 F8CED         59  44     F5WN          59  40   
QSO: 3500  PH 2012-02-25 2140 F8CED         59  44     F8ANA         59  80   
QSO: 3500  PH 2012-02-25 2140 F8CED         59  44     F6IQA         59  34   
QSO: 3500  PH 2012-02-25 2141 F8CED         59  44     F6KOT/P       59  82   
QSO: 3500  PH 2012-02-25 2143 F8CED         59  44     F5JZA         59  33   
QSO: 3500  PH 2012-02-25 2145 F8CED         59  44     F6DYX         59  49   
QSO: 3500  PH 2012-02-25 2146 F8CED         59  44     DL1NKS        59  114  
QSO: 3500  PH 2012-02-25 2147 F8CED         59  44     F8CZI         59  68   
QSO: 3500  PH 2012-02-25 2149 F8CED         59  44     TM44RT        59  67   
QSO: 3500  PH 2012-02-25 2151 F8CED         59  44     F5RKL         59  54   
QSO: 3500  PH 2012-02-25 2152 F8CED         59  44     F5KED/P       59  36   
QSO: 3500  PH 2012-02-25 2153 F8CED         59  44     F4GFP         59  24   
QSO: 3500  PH 2012-02-25 2153 F8CED         59  44     F8FHI         59  71   
QSO: 3500  PH 2012-02-25 2154 F8CED         59  44     F6KJX         59  41   
QSO: 3500  PH 2012-02-25 2156 F8CED         59  44     F5KOJ         59  52   
QSO: 3500  PH 2012-02-25 2200 F8CED         59  44     F5OJN         59  87   
QSO: 3500  PH 2012-02-25 2203 F8CED         59  44     DL1MHJ        59  065  
QSO: 3500  PH 2012-02-25 2203 F8CED         59  44     F4FYC         59  33   
QSO: 3500  PH 2012-02-25 2205 F8CED         59  44     F5BCZ         59  17   
QSO: 3500  PH 2012-02-25 2206 F8CED         59  44     F8KGN         59  59   
QSO: 3500  PH 2012-02-25 2206 F8CED         59  44     F6CCQ         59  72   
QSO: 3500  PH 2012-02-25 2207 F8CED         59  44     F1CUI         59  51   
QSO: 3500  PH 2012-02-25 2207 F8CED         59  44     F5BQT         59  44   
QSO: 3500  PH 2012-02-25 2208 F8CED         59  44     F5NKP         59  92   
QSO: 3500  PH 2012-02-25 2208 F8CED         59  44     F6GLJ         59  33   
QSO: 3500  PH 2012-02-25 2209 F8CED         59  44     F6FWQ         59  86   
QSO: 3500  PH 2012-02-25 2209 F8CED         59  44     F1GLJ         59  19   
QSO: 3500  PH 2012-02-25 2210 F8CED         59  44     F1HRU         59  33   
QSO: 3500  PH 2012-02-25 2210 F8CED         59  44     F5ORB         59  24   
QSO: 3500  PH 2012-02-25 2210 F8CED         59  44     F5HTK         59  31   
QSO: 3500  PH 2012-02-25 2211 F8CED         59  44     F8DQY         59  28   
QSO: 3500  PH 2012-02-25 2212 F8CED         59  44     F4EZG         59  87   
QSO: 3500  PH 2012-02-25 2212 F8CED         59  44     F5SEY         59  44   
QSO: 3500  PH 2012-02-25 2213 F8CED         59  44     F6HMQ         59  77   
QSO: 3500  PH 2012-02-25 2214 F8CED         59  44     F4GNS         59  72   
QSO: 3500  PH 2012-02-25 2219 F8CED         59  44     F4KIP         59  57   
QSO: 3500  PH 2012-02-25 2221 F8CED         59  44     F4DNW         59  38   
QSO: 3500  PH 2012-02-25 2222 F8CED         59  44     TM6GGR        59  37   
QSO: 3500  PH 2012-02-25 2225 F8CED         59  44     F6EQZ         59  51   
QSO: 3500  PH 2012-02-25 2230 F8CED         59  44     F5JFU         59  58   
QSO: 3500  PH 2012-02-25 2230 F8CED         59  44     F6KDL         59  68   
QSO: 3500  PH 2012-02-25 2232 F8CED         59  44     F4CVA/P       59  76   
QSO: 3500  PH 2012-02-25 2233 F8CED         59  44     F4CQA         59  18   
QSO: 3500  PH 2012-02-25 2236 F8CED         59  44     F4EAN         59  13   
QSO: 3500  PH 2012-02-25 2238 F8CED         59  44     F8BPN         59  19   
QSO: 3500  PH 2012-02-25 2241 F8CED         59  44     F8KOU/P       59  23   
QSO: 3500  PH 2012-02-25 2242 F8CED         59  44     TM2T          59  13   
QSO: 3500  PH 2012-02-25 2243 F8CED         59  44     HB9HLM        59  332  
QSO: 3500  PH 2012-02-25 2244 F8CED         59  44     F4AIF         59  01   
QSO: 3500  PH 2012-02-25 2244 F8CED         59  44     F5PZR         59  77   
QSO: 3500  PH 2012-02-25 2245 F8CED         59  44     OP0P          59  194  
QSO: 3500  PH 2012-02-25 2246 F8CED         59  44     F6CLQ         59  89   
QSO: 3500  PH 2012-02-25 2248 F8CED         59  44     TM0L          59  46   
QSO: 3500  PH 2012-02-25 2251 F8CED         59  44     F6KED         59  13   
QSO: 3500  PH 2012-02-25 2252 F8CED         59  44     F4DPW         59  95   
QSO: 3500  PH 2012-02-25 2254 F8CED         59  44     PA0MIR        59  146  
QSO: 3500  PH 2012-02-25 2255 F8CED         59  44     F4CRD         59  57   
QSO: 3500  PH 2012-02-25 2255 F8CED         59  44     F4EIN         59  33   
QSO: 3500  PH 2012-02-25 2258 F8CED         59  44     TM1T          59  44   
QSO: 3500  PH 2012-02-25 2301 F8CED         59  44     M0MPM         59  009  
QSO: 3500  PH 2012-02-25 2302 F8CED         59  44     F5IHZ         59  76   
QSO: 3500  PH 2012-02-25 2303 F8CED         59  44     DK0SU         59  058  
QSO: 3500  PH 2012-02-25 2304 F8CED         59  44     F4AQW         59  86   
QSO: 3500  PH 2012-02-25 2305 F8CED         59  44     F6CQU         59  19   
QSO: 3500  PH 2012-02-25 2305 F8CED         59  44     F4KIO         59  35   
QSO: 3500  PH 2012-02-25 2306 F8CED         59  44     TM5FFT        59  56   
QSO: 3500  PH 2012-02-25 2307 F8CED         59  44     F5TRA         59  60   
QSO: 3500  PH 2012-02-25 2308 F8CED         59  44     F4BTD         59  82   
QSO: 3500  PH 2012-02-25 2309 F8CED         59  44     F6KTM         59  59   
QSO: 3500  PH 2012-02-25 2309 F8CED         59  44     F6GEU         59  49   
QSO: 3500  PH 2012-02-25 2310 F8CED         59  44     F6BXD         59  59   
QSO: 3500  PH 2012-02-25 2310 F8CED         59  44     F1RHS         59  82   
QSO: 3500  PH 2012-02-25 2311 F8CED         59  44     F8ESN         59  19   
QSO: 3500  PH 2012-02-25 2312 F8CED         59  44     F1EOY         59  31   
QSO: 3500  PH 2012-02-25 2313 F8CED         59  44     F1PYR         59  95   
QSO: 3500  PH 2012-02-25 2314 F8CED         59  44     F5JMI         59  84   
QSO: 3500  PH 2012-02-25 2315 F8CED         59  44     F6KLO         59  19   
QSO: 3500  PH 2012-02-25 2315 F8CED         59  44     TK5IH         59  2A   
QSO: 3500  PH 2012-02-25 2315 F8CED         59  44     F1DXM         59  86   
QSO: 3500  PH 2012-02-25 2316 F8CED         59  44     F6KFV         59  78   
QSO: 3500  PH 2012-02-25 2316 F8CED         59  44     PA7BAS        59  072  
QSO: 3500  PH 2012-02-25 2318 F8CED         59  44     F1LZC         59  45   
QSO: 3500  PH 2012-02-25 2319 F8CED         59  44     PA5DTB        59  008  
QSO: 3500  PH 2012-02-25 2319 F8CED         59  44     F4BYF         59  44   
QSO: 3500  PH 2012-02-25 2320 F8CED         59  44     F5KUG         59  31   
QSO: 3500  PH 2012-02-25 2321 F8CED         59  44     F1MDZ         59  87   
QSO: 3500  PH 2012-02-25 2322 F8CED         59  44     TK1NB         59  2B   
QSO: 3500  PH 2012-02-25 2323 F8CED         59  44     F8GGO         59  95   
QSO: 3500  PH 2012-02-25 2323 F8CED         59  44     PA3EWG        59  021  
QSO: 3500  PH 2012-02-25 2325 F8CED         59  44     F6HRL         59  86   
QSO: 3500  PH 2012-02-25 2326 F8CED         59  44     F4GLN         59  27   
QSO: 3500  PH 2012-02-25 2336 F8CED         59  44     F6AXN         59  28   
QSO: 3500  PH 2012-02-25 2354 F8CED         59  44     F2GA          59  81   
QSO: 3500  PH 2012-02-25 2355 F8CED         59  44     TM7X          59  12   
QSO: 3500  PH 2012-02-26 0905 F8CED         59  44     F5RAB         59  28   
QSO: 3500  PH 2012-02-26 0909 F8CED         59  44     F5VNB         59  47   
QSO: 3500  PH 2012-02-26 0909 F8CED         59  44     F1BBU         59  44   
QSO: 3500  PH 2012-02-26 0911 F8CED         59  44     F1SEN         59  17   
QSO: 3500  PH 2012-02-26 0913 F8CED         59  44     F6ASE         59  27   
QSO: 3500  PH 2012-02-26 0914 F8CED         59  44     F1SOU         59  47   
QSO: 3500  PH 2012-02-26 0921 F8CED         59  44     F4BNF         59  50   
QSO: 3500  PH 2012-02-26 0923 F8CED         59  44     F4FFZ         59  56   
QSO: 3500  PH 2012-02-26 0924 F8CED         59  44     F6IPC         59  50   
QSO: 3500  PH 2012-02-26 0925 F8CED         59  44     F1LHC         59  22   
QSO: 3500  PH 2012-02-26 0929 F8CED         59  44     F5LHB         59  50   
QSO: 3500  PH 2012-02-26 0930 F8CED         59  44     F1EUX         59  44   
QSO: 7000  PH 2012-02-26 1013 F8CED         59  44     TM9WAP        59  42   
QSO: 7000  PH 2012-02-26 1015 F8CED         59  44     F2QH          59  95   
QSO: 7000  PH 2012-02-26 1016 F8CED         59  44     F1MZP         59  16   
QSO: 7000  PH 2012-02-26 1017 F8CED         59  44     F8KGN         59  59   
QSO: 7000  PH 2012-02-26 1019 F8CED         59  44     F4GTD         59  45   
QSO: 7000  PH 2012-02-26 1019 F8CED         59  44     F4GFP         59  24   
QSO: 7000  PH 2012-02-26 1020 F8CED         59  44     G8ZRE         59  031  
QSO: 7000  PH 2012-02-26 1021 F8CED         59  44     F5NFS         59  56   
QSO: 7000  PH 2012-02-26 1022 F8CED         59  44     F1AGI         59  80   
QSO: 7000  PH 2012-02-26 1024 F8CED         59  44     F6GOE         59  19   
QSO: 7000  PH 2012-02-26 1025 F8CED         59  44     F5CCX         59  91   
QSO: 7000  PH 2012-02-26 1025 F8CED         59  44     F6KJG         59  10   
QSO: 7000  PH 2012-02-26 1027 F8CED         59  44     F6KKA         59  30   
QSO: 7000  PH 2012-02-26 1027 F8CED         59  44     F6GNG         59  27   
QSO: 7000  PH 2012-02-26 1028 F8CED         59  44     F8DHB         59  60   
QSO: 7000  PH 2012-02-26 1029 F8CED         59  44     F4DIA         59  74   
QSO: 7000  PH 2012-02-26 1031 F8CED         59  44     F4GLJ         59  95   
QSO: 7000  PH 2012-02-26 1032 F8CED         59  44     F4DJG         59  76   
QSO: 7000  PH 2012-02-26 1033 F8CED         59  44     F1DXM         59  86   
QSO: 7000  PH 2012-02-26 1034 F8CED         59  44     F6HRL         59  86   
QSO: 7000  PH 2012-02-26 1034 F8CED         59  44     F6DXY         59  13   
QSO: 7000  PH 2012-02-26 1035 F8CED         59  44     F6KJU         59  59   
QSO: 7000  PH 2012-02-26 1036 F8CED         59  44     F5KKD         59  93   
QSO: 7000  PH 2012-02-26 1036 F8CED         59  44     F5OEQ/P       59  49   
QSO: 7000  PH 2012-02-26 1037 F8CED         59  44     F4EJO         59  17   
QSO: 7000  PH 2012-02-26 1037 F8CED         59  44     F4FGB         59  73   
QSO: 7000  PH 2012-02-26 1038 F8CED         59  44     F4FNL         59  73   
QSO: 7000  PH 2012-02-26 1039 F8CED         59  44     F5PPG         59  57   
QSO: 7000  PH 2012-02-26 1039 F8CED         59  44     F5OWT         59  45   
QSO: 7000  PH 2012-02-26 1040 F8CED         59  44     F6CVD         59  47   
QSO: 7000  PH 2012-02-26 1041 F8CED         59  44     F4DNK         59  76   
QSO: 7000  PH 2012-02-26 1042 F8CED         59  44     F/TU5KG       59  29   
QSO: 7000  PH 2012-02-26 1042 F8CED         59  44     F5KOU         59  80   
QSO: 7000  PH 2012-02-26 1043 F8CED         59  44     F4CQA         59  18   
QSO: 7000  PH 2012-02-26 1043 F8CED         59  44     OP0P          59  231  
QSO: 7000  PH 2012-02-26 1044 F8CED         59  44     F8EMH         59  54   
QSO: 7000  PH 2012-02-26 1044 F8CED         59  44     F6AWU         59  44   
QSO: 7000  PH 2012-02-26 1045 F8CED         59  44     F4GRL         59  31   
QSO: 7000  PH 2012-02-26 1045 F8CED         59  44     F6IRM         59  52   
QSO: 7000  PH 2012-02-26 1046 F8CED         59  44     TM1T          59  44   
QSO: 7000  PH 2012-02-26 1046 F8CED         59  44     F5SUL         59  44   
QSO: 7000  PH 2012-02-26 1047 F8CED         59  44     F5JSQ         59  51   
QSO: 7000  PH 2012-02-26 1048 F8CED         59  44     F6APE         59  49   
QSO: 7000  PH 2012-02-26 1049 F8CED         59  44     C31CT         59  008  
QSO: 7000  PH 2012-02-26 1052 F8CED         59  44     F6BSL         59  23   
QSO: 7000  PH 2012-02-26 1053 F8CED         59  44     F4GLK         59  60   
QSO: 7000  PH 2012-02-26 1055 F8CED         59  44     F5ISY         59  11   
QSO: 7000  PH 2012-02-26 1056 F8CED         59  44     F5PZR         59  77   
QSO: 7000  PH 2012-02-26 1057 F8CED         59  44     F4KIU         59  67   
QSO: 7000  PH 2012-02-26 1058 F8CED         59  44     TM2T          59  13   
QSO: 7000  PH 2012-02-26 1058 F8CED         59  44     F5AAR         59  49   
QSO: 7000  PH 2012-02-26 1059 F8CED         59  44     F6BSZ/P       59  14   
QSO: 7000  PH 2012-02-26 1100 F8CED         59  44     F5KMB/P       59  60   
QSO: 7000  PH 2012-02-26 1101 F8CED         59  44     F5DE/P        59  19   
QSO: 7000  PH 2012-02-26 1101 F8CED         59  44     F8GGZ         59  39   
QSO: 7000  PH 2012-02-26 1102 F8CED         59  44     F5KDC         59  63   
QSO: 7000  PH 2012-02-26 1102 F8CED         59  44     F5KED/P       59  36   
QSO: 7000  PH 2012-02-26 1103 F8CED         59  44     F8KOU/P       59  23   
QSO: 7000  PH 2012-02-26 1103 F8CED         59  44     F8AYR         59  47   
QSO: 28000 PH 2012-02-26 1105 F8CED         59  44     FR1LB         59  FR   
QSO: 7000  PH 2012-02-26 1107 F8CED         59  44     F6KOT/P       59  82   
QSO: 7000  PH 2012-02-26 1108 F8CED         59  44     F6BOA         59  93   
QSO: 7000  PH 2012-02-26 1108 F8CED         59  44     F1USC         59  94   
QSO: 7000  PH 2012-02-26 1109 F8CED         59  44     F1BZG         59  45   
QSO: 7000  PH 2012-02-26 1109 F8CED         59  44     F6PTT         59  91   
QSO: 7000  PH 2012-02-26 1109 F8CED         59  44     F5RXL         59  33   
QSO: 7000  PH 2012-02-26 1110 F8CED         59  44     F5OHH         59  44   
QSO: 7000  PH 2012-02-26 1110 F8CED         59  44     F6GLJ         59  33   
QSO: 7000  PH 2012-02-26 1110 F8CED         59  44     F6KTW         59  87   
QSO: 7000  PH 2012-02-26 1111 F8CED         59  44     F1PPI         59  28   
QSO: 7000  PH 2012-02-26 1112 F8CED         59  44     F4BRJ         59  95   
QSO: 7000  PH 2012-02-26 1114 F8CED         59  44     F1EOY         59  31   
QSO: 7000  PH 2012-02-26 1114 F8CED         59  44     F6DEO         59  95   
QSO: 7000  PH 2012-02-26 1116 F8CED         59  44     F1ROA         59  87   
QSO: 7000  PH 2012-02-26 1116 F8CED         59  44     F1MMR         59  17   
QSO: 7000  PH 2012-02-26 1116 F8CED         59  44     F6CNM         59  29   
QSO: 28000 PH 2012-02-26 1118 F8CED         59  44     TM1T          59  44   
QSO: 7000  PH 2012-02-26 1119 F8CED         59  44     F4GKN         59  84   
QSO: 7000  PH 2012-02-26 1119 F8CED         59  44     F6EPE         59  84   
QSO: 7000  PH 2012-02-26 1120 F8CED         59  44     F6IPG         59  44   
QSO: 7000  PH 2012-02-26 1120 F8CED         59  44     F8FZC         59  17   
QSO: 7000  PH 2012-02-26 1120 F8CED         59  44     F1HTU         59  72   
QSO: 7000  PH 2012-02-26 1120 F8CED         59  44     F5RUJ         59  87   
QSO: 7000  PH 2012-02-26 1121 F8CED         59  44     F4FYC         59  33   
QSO: 7000  PH 2012-02-26 1121 F8CED         59  44     F1BNT         59  33   
QSO: 7000  PH 2012-02-26 1122 F8CED         59  44     F5KDJ         59  45   
QSO: 7000  PH 2012-02-26 1122 F8CED         59  44     F5JIX         59  64   
QSO: 7000  PH 2012-02-26 1123 F8CED         59  44     F6KAW         59  94   
QSO: 7000  PH 2012-02-26 1125 F8CED         59  44     F4DHQ/P       59  57   
QSO: 7000  PH 2012-02-26 1126 F8CED         59  44     EA2TO         59  140  
