START-OF-LOG: 2.0
CONTEST: REF 2012
CALLSIGN: NL8992
CATEGORY: SWL
CLUB: 
CLAIMED-SCORE: 27380
NAME: Anthonie Gijzel
CREATED-BY: SWL_DQR_Log (c) SP7DQR
OPERATORS: 
SOAPBOX: Nice  contest, many stns QRV hope next year to 
SOAPBOX: reallly be more active. this year limited by home 
SOAPBOX: obligations. 73 to all operators de Anthonie
QSO:  7000 PH 2012-02-25 0638 F4GTD        56          45 IZ1JKH                     
QSO:  7000 PH 2012-02-25 0640 F6CNX        59          85 F4GKL                      
QSO:  7000 PH 2012-02-25 0640 F4GKL        55          84 F8CNX                      
QSO:  7000 PH 2012-02-25 0640 F8KGH        54          83 F8CNX                      
QSO:  7000 PH 2012-02-25 0641 F6GNG        54          27 F8CNX                      
QSO:  7000 PH 2012-02-25 0641 F5LPM        56          84 F8CNX                      
QSO:  7000 PH 2012-02-25 0641 F5CCX        57          91 OK2ILD                     
QSO:  7000 PH 2012-02-25 0643 F4GLJ        55          95 OK2ILD                     
QSO:  7000 PH 2012-02-25 0644 F6DXY        56          13 OM8XL                      
QSO:  7000 PH 2012-02-25 0646 F8COJ        55          54 F6DXY                      
QSO:  7000 PH 2012-02-25 0749 F1AGR/P      56          78 F5CCX                      
QSO:  7000 PH 2012-02-25 0752 F5OHM        57          36 F4PCM                      
QSO:  7000 PH 2012-02-25 0753 F6KTM        57          59 GW4BKG                     
QSO:  7000 PH 2012-02-25 0754 TM9WAP       57          42 YU1GU                      
QSO:  7000 PH 2012-02-25 0755 F5VDM        56          35 TM9WAP                     
QSO:  7000 PH 2012-02-25 0757 F5DJL        57          78 F4GOS                      
QSO:  7000 PH 2012-02-25 0757 F6KEX        56          38 F5DJL                      
QSO:  7000 PH 2012-02-25 0757 F4GOS        56          94 F5DJL                      
QSO:  7000 PH 2012-02-25 0801 F4FJH        57          22 F6KEX                      
QSO:  7000 PH 2012-02-25 0802 F4FRG        56          35 F4FJH                      
QSO:  7000 PH 2012-02-25 0803 F6KHM        59          29 F6KTW                      
QSO:  7000 PH 2012-02-25 0803 F6KTW        55          87 F6KHM                      
QSO:  7000 PH 2012-02-25 0804 F5AIB        57          54 F6KHM                      
QSO:  7000 PH 2012-02-25 0806 F1NZC        56          63 F6KTW                      
QSO:  7000 PH 2012-02-25 0806 F4GLQ        56          89 F1NZC                      
QSO:  7000 PH 2011-02-25 0807 F4FMG        56          79 F1NZC                      
QSO:  7000 PH 2011-02-25 0807 F1HQM        55          84 F1NZC                      
