START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: WA4LM
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: WA4LM
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2018.
QSO:   144 PH 2018-01-21 0313 WA4LM         FM27 K1GX          FN31
QSO:   144 PH 2018-01-21 0316 WA4LM         FM27BQ N2NT          FN20
QSO:   144 PH 2018-01-21 0319 WA4LM         FM27 N3NGE         FN20
QSO:   144 PH 2018-01-21 0328 WA4LM         FM27 K1RZ          FM19
QSO:   432 PH 2018-01-21 0333 WA4LM         FM27 N3NGE         FN20
QSO:   144 PH 2018-01-21 0341 WA4LM         FM27 W3EKT         FM19
QSO:   432 PH 2018-01-21 0341 WA4LM         FM27 W3EKT         FM19
QSO:   144 PH 2018-01-21 0342 WA4LM         FM27 N3MK          FM27
QSO:   432 PH 2018-01-21 0344 WA4LM         FM27 N3MK          FM27
QSO:   144 CW 2018-01-21 0347 WA4LM         FM27 W2KV          FN20OK
QSO:   432 CW 2018-01-21 0349 WA4LM         FM27 W2KV          FN20OK
QSO:   144 PH 2018-01-21 0422 WA4LM         FM27 W3HZU         FN10
QSO:   144 PH 2018-01-21 0422 WA4LM         FM27 WV3P          FN20
QSO:   432 PH 2018-01-21 0426 WA4LM         FM27 W3HZU         FN10
QSO:   144 PH 2018-01-21 1451 WA4LM         FM27 W3SO          FN00
QSO:   432 PH 2018-01-21 1454 WA4LM         FM27 W3SO          FN00
QSO:   144 PH 2018-01-21 1456 WA4LM         FM27 KA1ZE/3       FN01XT
END-OF-LOG:
