START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: REF-SSB
CALLSIGN: F6BNX
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: F6BNX
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for REF-SSB REF/2024/SSB.
QSO: 14000PH 2024-02-24 1434 F6CQI F6BNX         59 06 59            49
QSO: 14123 PH 2024-02-24 1528 F6BNX         59 06 SV3RPQ        59 220
QSO: 14000 SSB 2024-02-24 1529 F6BNX         599 06 HA50HK        599 030
QSO: 14134 PH 2024-02-24 1530 F6BNX         59 06 F4FMB         59 85
QSO:  7000 PH 2024-02-24 1530 F6BNX         59 06 F4DNU         59 79
QSO: 14123 PH 2024-02-24 1531 F6BNX         59 06 EA2SN         59 0072
QSO: 14123 PH 2024-02-24 1531 F6BNX         59 06 F4IFF         59 37
QSO: 14000 PH 2024-02-24 1534 F6BNX         59 06 F1BKM         59 14
QSO: 14000 PH 2024-02-24 1535 F6BNX         59 06 F4AGQ         59 51
QSO: 14123 PH 2024-02-24 1535 F6BNX         59 06 ON3PM         59 67
QSO: 14123 PH 2024-02-24 1536 F6BNX         59 06 F6KUC         59 16
QSO: 14000 PH 2024-02-24 1537 F6BNX         59 06 F4BQS         59 62
QSO: 14123 PH 2024-02-24 1553 F6BNX         59 06 F5KCK         59 78
QSO: 14000 PH 2024-02-24 1617 F6BNX         59 06 F8EMH         59 54
QSO: 14000 PH 2024-02-24 1625 F6BNX         59 06 VE2TFL        59 0279
QSO:  3743 PH 2024-02-24 1838 F6BNX         59 06 TM50KRK       59 78
QSO:  3500 PH 2024-02-24 2012 F6BNX         59 06 TM2RJ         59 45
QSO:  3500 PH 2024-02-24 2014 F6BNX         59 06 F6FTB         59 21
QSO:  3644 PH 2024-02-24 2018 F6BNX         59 06 F4KKF         59 13
QSO:  3500 PH 2024-02-24 2019 F6BNX         59 06 F8EMH         59 54
QSO:  3500 PH 2024-02-24 2024 F6BNX         59 06 F4JOY         59 43
QSO:  3500 PH 2024-02-24 2026 F6BNX         59 06 CN8UN         59 0449
QSO:  3665 PH 2024-02-24 2028 F6BNX         59 06 F8KHN         59 76
QSO:  3500 PH 2024-02-24 2032 F6BNX         59 06 F6KSD         59 25
QSO:  3500 PH 2024-02-24 2034 F6BNX         59 06 F8KGZ         59 54
QSO:  3500 PH 2024-02-24 2037 F6BNX         59 06 F6APE         59 49
QSO:  3500 PH 2024-02-24 2039 F6BNX         59 06 F6DZU         59 40
QSO:  3677 PH 2024-02-24 2041 F6BNX         59 06 F4FTA         59 21
QSO:  3500 PH 2024-02-24 2043 F6BNX         59 06 F6KMC         59 47
QSO:  3689 PH 2024-02-24 2045 F6BNX         59 06 F5KMB         59 60
QSO:  3690 PH 2024-02-24 2048 F6BNX         59 06 F8FUA         59 46
QSO:  3500 PH 2024-02-24 2054 F6BNX         59 06 F6KQV         59 67
QSO:  3694 PH 2024-02-24 2056 F6BNX         59 06 F6KOP         59 77
QSO:  3500 PH 2024-02-24 2059 F6BNX         59 06 F6GCT         59 77
QSO:  3500 PH 2024-02-24 2101 F6BNX         59 06 F4CTJ         59 76
QSO:  3702 PH 2024-02-24 2103 F6BNX         59 06 F4CWN         59 32
QSO:  3705 PH 2024-02-24 2105 F6BNX         59 06 F4JIK         59 78
QSO:  3707 PH 2024-02-24 2108 F6BNX         59 06 F4BIT         59 54
QSO:  3500 PH 2024-02-24 2110 F6BNX         59 06 F5TMR         59 17
QSO:  3500 PH 2024-02-24 2111 F6BNX         59 06 TM3RH         59 57
QSO:  3718 PH 2024-02-24 2114 F6BNX         59 06 TM5W          59 63
QSO:  3683 PH 2024-02-24 2116 F6BNX         59 06 F5KAR         59 76
QSO:  3600 PH 2024-02-24 2118 F6BNX         59 06 F6KEX         59 38
QSO:  3500 PH 2024-02-24 2122 F6BNX         59 06 F5MLJ         59 41
QSO:  3728 PH 2024-02-24 2122 F6BNX         59 06 F6KPW         59 33
QSO:  3731 PH 2024-02-24 2126 F6BNX         59 06 TM3P          59 38
QSO:  3677 PH 2024-02-24 2128 F6BNX         59 06 F5PXF         59 38
QSO:  3500 PH 2024-02-24 2131 F6BNX         59 06 F4IYO         59 24
QSO:  3748 PH 2024-02-24 2134 F6BNX         59 06 F1AGR         59 46
QSO:  3500 PH 2024-02-24 2142 F6BNX         59 06 F4CPS/P       59 07
QSO:  3500 PH 2024-02-24 2143 F6BNX         59 06 F4KLS         59 69
QSO:  3500 PH 2024-02-24 2149 F6BNX         59 06 F6BHI         59 11
QSO:  3767 PH 2024-02-24 2152 F6BNX         59 06 TK4RB         59 2B
QSO:  3500 PH 2024-02-24 2158 F6BNX         59 06 F8DRE         59 28
QSO:  3500 PH 2024-02-24 2159 F6BNX         59 06 F4DPW         59 95
QSO:  3500 PH 2024-02-24 2202 F6BNX         59 06 F4EEJ/P       59 16
QSO:  3790 PH 2024-02-24 2209 F6BNX         59 06 F4EMI         59 85
QSO:  3778 PH 2024-02-24 2213 F6BNX         59 06 F6REF         59 00
QSO:  3774 PH 2024-02-24 2216 F6BNX         59 06 IU8RIA        59 472
QSO:  3500 PH 2024-02-24 2220 F6BNX         59 06 F5PZR         59 77
QSO:  3500 PH 2024-02-24 2225 F6BNX         59 06 F5KSE         59 31
QSO:  3764 PH 2024-02-24 2225 F6BNX         59 06 F1GZV         59 84
QSO:  3500 PH 2024-02-24 2226 F6BNX         59 06 F4CYQ         59 40
QSO:  3500 PH 2024-02-24 2231 F6BNX         59 06 F4GLD         59 43
QSO:  3500 PH 2024-02-24 2237 F6BNX         59 06 F8GQO         59 81
QSO:  3748 PH 2024-02-24 2238 F6BNX         59 06 TM5X          59 50
QSO:  3733 PH 2024-02-24 2242 F6BNX         59 06 TM1HR         59 68
QSO:  3500 PH 2024-02-24 2245 F6BNX         59 06 F4FKR         59 22
QSO:  3721 PH 2024-02-24 2246 F6BNX         59 06 F8AAN         59 33
QSO:  3714 PH 2024-02-24 2250 F6BNX         59 06 TM74TH        59 74
QSO:  3500 PH 2024-02-24 2256 F6BNX         59 06 F4ASK         59 85
QSO:  3500 PH 2024-02-24 2258 F6BNX         59 06 F5SHN         59 03
QSO:  3500 PH 2024-02-24 2301 F6BNX         59 06 F6HQP         59 73
QSO:  3682 PH 2024-02-24 2304 F6BNX         59 06 F6CQU         59 19
QSO:  3500 PH 2024-02-24 2308 F6BNX         59 06 F4IMO         59 82
QSO:  3678 PH 2024-02-24 2311 F6BNX         59 06 F6KJS         59 71
QSO:  3500 PH 2024-02-24 2316 F6BNX         59 06 F5SGI         59 56
QSO:  3659 PH 2024-02-24 2320 F6BNX         59 06 F6KFV         59 78
QSO:  3500 PH 2024-02-24 2323 F6BNX         59 06 TM4A          59 79
QSO:  3500 PH 2024-02-24 2325 F6BNX         59 06 F4JUF         59 84
QSO:  3500 PH 2024-02-24 2329 F6BNX         59 06 F4KKV         59 53
QSO:  3500 PH 2024-02-24 2334 F6BNX         59 06 F5KIA         59 45
QSO:  3677 PH 2024-02-24 2337 F6BNX         59 06 F6KUC         59 16
QSO:  3682 PH 2024-02-24 2340 F6BNX         59 06 F1NZC         59 63
QSO:  3685 PH 2024-02-24 2341 F6BNX         59 06 F8ATS         59 91
QSO:  3500 PH 2024-02-24 2349 F6BNX         59 06 F4KIR         59 35
QSO:  3711 PH 2024-02-24 2351 F6BNX         59 06 TM2T          59 13
QSO:  3500 PH 2024-02-24 2355 F6BNX         59 06 F5NIB         59 36
QSO:  3720 PH 2024-02-24 2357 F6BNX         59 06 TM5G          59 35
QSO:  3500 PH 2024-02-25 0001 F6BNX         59 06 F5PBG         59 29
QSO:  7169 PH 2024-02-25 1010 F6BNX         59 06 F5DJL         59 74
QSO:  7000 PH 2024-02-25 1015 F6BNX         59 06 F5KLE         59 30
QSO:  7188 PH 2024-02-25 1020 F6BNX         59 06 F1EST         59 84
QSO:  7192 PH 2024-02-25 1022 F6BNX         59 06 F1NZC         59 63
QSO:  7000 PH 2024-02-25 1032 F6BNX         59 06 F5ASO         59 52
QSO:  7160 PH 2024-02-25 1036 F6BNX         59 06 F8KCF         59 74
QSO:  7000 PH 2024-02-25 1039 F6BNX         59 06 F6CPX         59 24
QSO:  7000 PH 2024-02-25 1039 F6BNX         59 06 F6CPX         59 19
QSO:  7000 PH 2024-02-25 1044 F6BNX         59 06 F2LN          59 33
QSO:  7000 PH 2024-02-25 1150 F6BNX         59 06 F6GGX         59 32
QSO:  7150 PH 2024-02-25 1153 F6BNX         59 06 TM4S          59 04
QSO: 21000 PH 2024-02-25 1202 F6BNX         59 06 EI4II         59 0148
QSO: 21000 PH 2024-02-25 1204 F6BNX         59 06 VE2TFL        59 0582
QSO: 28000 PH 2024-02-25 1216 F6BNX         59 06 FG5GP         59 FG
QSO: 28470 PH 2024-02-25 1220 F6BNX         59 06 FG4KH         59 FG
QSO: 28505 PH 2024-02-25 1223 F6BNX         59 06 FY5KE         59 FY
QSO: 28505 PH 2024-02-25 1227 F6BNX         59 06 FY5KE         59 FY
QSO: 28000 PH 2024-02-25 1233 F6BNX         59 06 FM8QR         59 FM
QSO: 28343 PH 2024-02-25 1240 F6BNX         59 06 PU1JSV        59 0048
QSO: 28000 PH 2024-02-25 1243 F6BNX         59 06 F8EMH         59 54
QSO: 14303 PH 2024-02-25 1254 F6BNX         59 06 F5OHM         59 36
QSO: 14000 PH 2024-02-25 1302 F6BNX         59 06 F5PP          59 59
QSO: 14153 PH 2024-02-25 1305 F6BNX         59 06 F4CIB         59 31
QSO: 14200 PH 2024-02-25 1313 F6BNX         59 06 F6DRP         59 85
QSO: 14197 PH 2024-02-25 1319 F6BNX         59 06 F8FUA         59 46
QSO: 14203 PH 2024-02-25 1322 F6BNX         59 06 YT7BA         59 237
QSO: 14000 PH 2024-02-25 1324 F6BNX         59 06 F5DYD         59 31
QSO: 14000 PH 2024-02-25 1328 F6BNX         59 06 F5KIA         59 45
QSO: 14248 PH 2024-02-25 1337 F6BNX         59 06 F4CVQ         59 88
QSO: 14317 PH 2024-02-25 1344 F6BNX         59 06 F8ADY         59 87
QSO: 14000 PH 2024-02-25 1347 F6BNX         59 06 F5ASD         59 77
QSO: 14127 PH 2024-02-25 1355 F6BNX         59 06 F5VKT         59 47
QSO: 14195 PH 2024-02-25 1405 F6BNX         59 06 F2CT          59 64
QSO: 14208 PH 2024-02-25 1408 F6BNX         59 06 F4ITQ         59 29
QSO: 14000 PH 2024-02-25 1412 F6BNX         59 06 F4JRI         59 14
QSO: 14000 PH 2024-02-25 1416 F6BNX         59 06 F6KTM         59 59
QSO: 14000 PH 2024-02-25 1418 F6BNX         59 06 F5NIB         59 36
QSO: 14000 PH 2024-02-25 1420 F6BNX         59 06 F5SGI         59 56
QSO: 14293 PH 2024-02-25 1423 F6BNX         59 06 F6KPW         59 33
QSO: 14000 PH 2024-02-25 1425 F6BNX         59 06 F4DXP         59 29
QSO: 14000 PH 2024-02-25 1428 F6BNX         59 06 OT5N          59 0454
QSO: 14000 PH 2024-02-25 1432 F6BNX         59 06 VA2MZ         59 0274
QSO: 14282 PH 2024-02-25 1434 F6BNX         59 06 F5KMB         59 60
QSO: 14000 PH 2024-02-25 1439 F6BNX         59 06 F4JGN         59 33
QSO: 14000 PH 2024-02-25 1443 F6BNX         59 06 F4HSU         59 49
QSO: 14235 PH 2024-02-25 1445 F6BNX         59 06 F8KHN         59 76
QSO: 14223 PH 2024-02-25 1448 F6BNX         59 06 F4HYT         59 19
QSO: 14000 PH 2024-02-25 1456 F6BNX         59 06 F4KNJ         59 77
QSO: 14177 PH 2024-02-25 1459 F6BNX         59 06 F5NKX         59 50
QSO: 14000 PH 2024-02-25 1514 F6BNX         59 06 F6KUQ         59 33
QSO: 14000 PH 2024-02-25 1518 F6BNX         59 06 F6EQZ         59 51
QSO: 21280 PH 2024-02-25 1530 F6BNX         59 06 FG4KH         59 FG
QSO: 21000 PH 2024-02-25 1533 F6BNX         59 06 FG5GP         59 FG
QSO: 21000 PH 2024-02-25 1537 F6BNX         59 06 VA2MZ         59 0328
QSO: 21240 PH 2024-02-25 1538 F6BNX         59 06 LZ5K          59 0308
QSO: 21247 PH 2024-02-25 1540 F6BNX         59 06 F6REF         59 00
QSO: 21264 PH 2024-02-25 1542 F6BNX         59 06 TM3P          59 38
QSO: 21200 PH 2024-02-25 1544 F6BNX         59 06 EA1FMJ        59 0158
QSO: 21271 PH 2024-02-25 1546 F6BNX         59 06 SP5UFK        59 0074
QSO: 21277 PH 2024-02-25 1548 F6BNX         59 06 F8KCF         59 74
QSO: 21274 PH 2024-02-25 1551 F6BNX         59 06 FY5KE         59 FY
QSO: 21260 PH 2024-02-25 1558 F6BNX         59 06 FM5BH         59 FM
QSO: 21240 PH 2024-02-25 1611 F6BNX         59 06 F6KNB         59 33
QSO: 21204 PH 2024-02-25 1615 F6BNX         59 06 F4HYT         59 19
QSO: 21212 PH 2024-02-25 1618 F6BNX         59 06 F6KLO         59 19
QSO: 21247 PH 2024-02-25 1626 F6BNX         59 06 LZ1JZ         59 0355
QSO: 21276 PH 2024-02-25 1636 F6BNX         59 06 F5KAR         59 76
QSO: 14053 PH 2024-02-25 1646 F6BNX         59 06 F4GTD         59 85
QSO: 14000 PH 2024-02-25 1650 F6BNX         59 06 OM4KK         59 0205
QSO: 14108 PH 2024-02-25 1654 F6BNX         59 06 F4LHK         59 59
QSO: 14000 PH 2024-02-25 1657 F6BNX         59 06 F4IDB         59 83
QSO: 14000 PH 2024-02-25 1702 F6BNX         59 06 IK3UNA        59 346
QSO: 14000 PH 2024-02-25 1707 F6BNX         59 06 CT7AXB        59 1094
QSO: 14000 PH 2024-02-25 1710 F6BNX         59 06 F6GOE         59 19
QSO: 14000 PH 2024-02-25 1713 F6BNX         59 06 F5RFS         59 85
QSO:  3693 PH 2024-02-25 1743 F6BNX         59 06 F5IQA         59 01
QSO:  3500 PH 2024-02-25 1749 F6BNX         59 06 F4ENJ/P       59 15
QSO:  3500 PH 2024-02-25 1753 F6BNX         59 06 F4GQP         59 18
QSO:  3500 PH 2024-02-25 1758 F6BNX         59 06 F5BDK         59 77
END-OF-LOG:
