START-OF-LOG: 3.0
CATEGORY: Single operator, SSB, low power
CONTEST: WAG
CALLSIGN: SN0KSP
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: sp9odm
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2023-10-21 1514 SN0KSP        59          001 DL1DJH          59          P09
QSO:  7000 PH 2023-10-21 1516 SN0KSP        59          002 DF0SX           59        40P51
QSO: 21000 PH 2023-10-21 1529 SN0KSP        59          003 DR0W            59          T13
QSO: 14000 PH 2023-10-21 1542 SN0KSP        59          004 DJ7GS           59          A01
QSO:  7000 PH 2023-10-21 1700 SN0KSP        59          005 DK1IT           59          E29
QSO:  7000 PH 2023-10-21 1701 SN0KSP        59          006 DA2R            59          U14
QSO:  7000 PH 2023-10-21 1718 SN0KSP        59          007 DB1BAC          59          I18
QSO:  7000 PH 2023-10-21 1726 SN0KSP        59          008 DA0W            59          B13
QSO:  7000 PH 2023-10-21 1727 SN0KSP        59          009 DG5MO           59          I43
QSO:  7000 PH 2023-10-21 1728 SN0KSP        59          010 DM5M            59          X08
QSO:  7000 PH 2023-10-21 1732 SN0KSP        59          011 DL5NUA          59          V22
QSO:  7000 PH 2023-10-21 1821 SN0KSP        59          012 DL8DAQ          59          O01
QSO:  7000 PH 2023-10-21 1823 SN0KSP        59          013 DJ7GS           59          A01
QSO:  7000 PH 2023-10-21 1826 SN0KSP        59          014 DL1DAW          59          O47
QSO:  3500 PH 2023-10-21 1832 SN0KSP        59          015 DM5SB           59          S50
QSO:  3500 PH 2023-10-21 1833 SN0KSP        59          016 DL5DTG          59          S07
QSO:  3500 PH 2023-10-21 1838 SN0KSP        59          017 DO4OD           59          I16
QSO:  3500 PH 2023-10-21 1840 SN0KSP        59          018 DL5L            59          X23
QSO:  3500 PH 2023-10-21 1845 SN0KSP        59          019 DL0MBG          59          X16
QSO:  7000 PH 2023-10-21 1848 SN0KSP        59          020 DK2R            59          U14
QSO:  7000 PH 2023-10-21 1852 SN0KSP        59          021 DL0FO           59          B26
QSO:  3500 PH 2023-10-21 1902 SN0KSP        59          022 DL5NUA          59          V22
QSO:  3500 PH 2023-10-21 1920 SN0KSP        59          023 DL5WW           59          V22
QSO:  3500 PH 2023-10-21 1922 SN0KSP        59          024 DK1IT           59          E29
QSO:  7000 PH 2023-10-21 1926 SN0KSP        59          025 DL0UM           59          O39
QSO:  3500 PH 2023-10-21 1932 SN0KSP        59          026 DO3ST           59          H05
QSO:  3500 PH 2023-10-21 1936 SN0KSP        59          027 DL8NAS          59          B13
QSO:  3500 PH 2023-10-21 1941 SN0KSP        59          028 DL7JV           59          D08
QSO:  3500 PH 2023-10-21 1943 SN0KSP        59          029 DL7AOS          59          P07
QSO:  3500 PH 2023-10-21 1946 SN0KSP        59          030 DA0W            59          B13
QSO:  3500 PH 2023-10-21 1950 SN0KSP        59          031 DM2D            59          V11
QSO:  3500 PH 2023-10-21 1957 SN0KSP        59          032 DL3LAB          59          M15
QSO:  3500 PH 2023-10-21 2000 SN0KSP        59          033 DK2TG           59          Y11
QSO:  3500 PH 2023-10-21 2006 SN0KSP        59          034 DF8XC           59          N47
QSO:  3500 PH 2023-10-21 2011 SN0KSP        59          035 DL2LBK          59          M06
QSO:  3500 PH 2023-10-21 2029 SN0KSP        59          036 DM5F            59          Y26
QSO:  3500 PH 2023-10-21 2033 SN0KSP        59          037 DG1MH           59          B08
QSO:  3500 PH 2023-10-21 2036 SN0KSP        59          038 DR5N            59          N06
QSO:  3500 PH 2023-10-21 2037 SN0KSP        59          039 DG1HP           59          K14
QSO:  3500 PH 2023-10-21 2043 SN0KSP        59          040 DL9A            59          R25
QSO:  3500 PH 2023-10-22 0526 SN0KSP        59          041 DA2R            59          U14
QSO:  3500 PH 2023-10-22 0529 SN0KSP        59          042 DL1AOP          59          Y26
QSO:  3500 PH 2023-10-22 0532 SN0KSP        59          043 DL0MCM          59          MCM
QSO:  3500 PH 2023-10-22 0535 SN0KSP        59          044 DH4PSG          59          N20
QSO:  3500 PH 2023-10-22 0536 SN0KSP        59          045 DL0XM           59          S41
QSO:  3500 PH 2023-10-22 0537 SN0KSP        59          046 DL2ALY          59          V18
QSO:  3500 PH 2023-10-22 0541 SN0KSP        59          047 DM2BPG          59          W33
QSO:  7000 PH 2023-10-22 0717 SN0KSP        59          048 DL6MRM          59          W12
QSO:  7000 PH 2023-10-22 0718 SN0KSP        59          049 DK2TG           59          Y11
QSO:  7000 PH 2023-10-22 0719 SN0KSP        59          050 DL7AXS          59          D06
QSO:  7000 PH 2023-10-22 0720 SN0KSP        59          051 DL0TE           59          D08
QSO:  7000 PH 2023-10-22 0722 SN0KSP        59          052 DL1ATZ          59          X23
QSO:  7000 PH 2023-10-22 0725 SN0KSP        59          053 DM5B            59          Y26
QSO:  7000 PH 2023-10-22 0726 SN0KSP        59          054 DL8NAS          59          B13
QSO:  7000 PH 2023-10-22 0730 SN0KSP        59          055 DF5FQ           59          C01
QSO: 14000 PH 2023-10-22 0746 SN0KSP        59          056 DR5N            59          N06
QSO: 14000 PH 2023-10-22 0750 SN0KSP        59          057 DL110RG         59       DLRG23
QSO: 14000 PH 2023-10-22 0751 SN0KSP        59          058 DC2O            59          A05
QSO: 14000 PH 2023-10-22 0753 SN0KSP        59          059 DL8A            59          G26
QSO:  7000 PH 2023-10-22 0807 SN0KSP        59          060 DL7AOS          59          P07
QSO:  7000 PH 2023-10-22 0828 SN0KSP        59          061 DK2PZ           59          DVC
QSO:  7000 PH 2023-10-22 0840 SN0KSP        59          062 DK0IW           59          C07
QSO:  7000 PH 2023-10-22 0844 SN0KSP        59          063 DL2L            59          U14
QSO:  7000 PH 2023-10-22 0847 SN0KSP        59          064 DL1NKS          59          B24
QSO: 14000 PH 2023-10-22 1119 SN0KSP        59          065 DL0UM           59          O39
QSO: 14000 PH 2023-10-22 1121 SN0KSP        59          066 DK0HF           59          N08
QSO: 14000 PH 2023-10-22 1122 SN0KSP        59          067 DB6T            59          F49
QSO: 14000 PH 2023-10-22 1123 SN0KSP        59          068 DR0W            59          T13
QSO:  7000 PH 2023-10-22 1129 SN0KSP        59          069 DM3W            59          D06
QSO:  7000 PH 2023-10-22 1131 SN0KSP        59          070 DL7AT           59          E38
